"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1915" " NA" " NA" " NA" " NA" " NA" " NA" "    14.8" "    13.9" "    11.6" "     7.1" "     0.2" "    -9.4" " NA" " NA" " NA" " NA" "     6.3"
"1916" "   -10.1" "   -15.2" "   -12.1" "     2.4" "     7.5" "    11.3" "    16.8" "    13.7" "    10.7" "     3.1" "    -3.0" "   -10.5" "     1.2" "   -11.6" "    -0.7" "    13.9" "     3.6"
"1917" "   -15.1" "   -17.8" "    -7.2" "     0.7" "     4.3" "    11.1" "    16.6" "    15.3" "     8.7" "     2.3" "    -5.2" "   -16.7" "    -0.3" "   -14.5" "    -0.7" "    14.3" "     1.9"
"1918" "   -18.6" "   -15.7" "    -8.0" "    -0.2" "     8.9" "    10.7" "    14.7" "    14.0" "     8.6" "     4.8" "     0.1" "    -8.9" "     0.9" "   -17.0" "     0.2" "    13.1" "     4.5"
"1919" "   -10.4" "    -9.3" "    -5.0" "    -0.6" "     8.0" "    16.2" "    16.4" "    13.0" "    11.0" "     4.3" "    -3.0" "   -13.2" "     2.3" "    -9.5" "     0.8" "    15.2" "     4.1"
"1920" "   -19.9" "   -15.3" "    -6.3" "     0.2" "     5.8" "    11.6" "    13.1" "    14.3" "    10.4" "     6.5" "    -3.0" "    -9.1" "     0.7" "   -16.1" "    -0.1" "    13.0" "     4.6"
"1921" "   -10.9" "   -10.8" "    -2.7" "     2.6" "     8.2" "    12.9" "    20.0" "    13.4" "    11.0" "     4.5" "    -4.6" "   -10.7" "     2.7" "   -10.3" "     2.7" "    15.4" "     3.6"
"1922" "   -16.2" "   -12.4" "    -5.0" "     1.3" "     8.7" "    13.0" "    15.6" "    13.7" "    10.2" "     3.3" "    -1.5" "   -10.0" "     1.7" "   -13.1" "     1.7" "    14.1" "     4.0"
"1923" " NA" " NA" " NA" " NA" " NA" "    11.7" "    13.0" "    11.7" "    10.0" "     2.9" "    -0.7" "    -3.4" " NA" " NA" " NA" "    12.1" "     4.1"
"1924" "   -13.2" "   -16.8" "    -6.0" "     0.1" "     4.9" "    10.3" "    13.9" "    13.5" "     7.8" "     3.5" "    -1.1" "   -12.3" "     0.4" "   -11.1" "    -0.3" "    12.6" "     3.4"
"1925" "   -19.8" " NA" "    -4.2" "     1.0" "     5.3" "    13.1" "    13.1" "    13.6" "    10.0" "     1.2" "    -1.4" "    -9.6" " NA" " NA" "     0.7" "    13.3" "     3.3"
"1926" "   -11.5" "   -14.7" "   -11.1" "    -2.7" "     4.4" "    10.0" "    13.8" "    14.6" "     9.7" "     5.1" "    -2.4" "   -12.9" "     0.2" "   -11.9" "    -3.1" "    12.8" "     4.1"
"1927" "   -14.4" "   -10.4" "    -4.4" "     0.6" "     6.7" "    10.2" "    14.9" "    12.3" "    10.4" "     5.8" "     1.1" "    -6.7" "     2.2" "   -12.6" "     1.0" "    12.5" "     5.8"
"1928" "   -12.2" "   -13.3" "    -7.5" "    -0.3" "     6.3" "    11.7" "    15.8" "    16.2" "     8.5" "     4.0" "    -2.1" "    -5.6" "     1.8" "   -10.7" "    -0.5" "    14.6" "     3.5"
