"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1875" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "   -10.5" "   -15.2" " NA" " NA" " NA" " NA" " NA"
"1876" "   -16.0" "   -16.4" " NA" " NA" " NA" " NA" " NA" " NA" "     7.0" "     1.3" "    -3.6" " NA" " NA" "   -15.9" " NA" " NA" "     1.6"
"1877" " NA" "   -11.2" "   -13.0" "    -3.5" "     3.0" "     8.9" "    11.6" "    10.7" "     6.7" "     0.8" "    -4.5" "   -12.7" " NA" " NA" "    -4.5" "    10.4" "     1.0"
"1878" "   -18.4" "   -14.1" "    -9.7" "    -0.3" "     4.7" "    10.0" "    12.3" "    11.3" "     9.1" "     3.2" "    -4.1" "   -10.9" "    -0.6" "   -15.1" "    -1.8" "    11.2" "     2.7"
"1879" "   -18.3" "   -17.6" "   -12.3" "    -4.0" "     3.1" "     7.7" "    10.8" "     9.8" "     7.3" "     2.0" "    -6.6" "   -20.1" "    -3.2" "   -15.6" "    -4.4" "     9.4" "     0.9"
"1880" "   -17.6" "   -17.6" "   -16.8" "    -6.6" "     1.9" "     9.2" "    12.8" "    10.6" "     6.9" "     2.2" "    -6.8" "   -13.4" "    -2.9" "   -18.4" "    -7.2" "    10.9" "     0.8"
"1881" "   -19.5" "   -14.9" "    -7.7" "    -4.6" "     2.4" "     6.4" "    10.4" "    10.5" "     9.0" "     0.3" "    -7.7" "   -11.7" "    -2.3" "   -15.9" "    -3.3" "     9.1" "     0.5"
"1882" "   -20.4" "   -18.0" "   -13.7" "    -6.4" "     0.1" "     8.4" "    12.0" "    10.6" "     5.5" "     2.1" "    -6.2" "   -13.7" "    -3.3" "   -16.7" "    -6.7" "    10.3" "     0.5"
"1883" "   -22.6" "   -19.5" "   -15.5" "    -5.7" "    -0.1" "     6.8" "    11.0" "     9.6" "     5.7" "    -1.2" "    -6.1" "   -18.3" "    -4.7" "   -18.6" "    -7.1" "     9.1" "    -0.5"
"1884" "   -24.4" "   -21.7" "   -15.7" "    -3.2" "     1.7" "     8.4" "     9.0" "    11.6" "     6.2" "    -1.4" "    -9.2" "   -16.4" "    -4.6" "   -21.5" "    -5.7" "     9.7" "    -1.5"
"1885" "   -22.6" "   -20.6" " NA" "    -3.5" "     3.0" "     8.2" "    11.5" "    10.0" "     5.2" "     0.4" "    -5.4" "   -14.9" " NA" "   -19.9" " NA" "     9.9" "     0.1"
"1886" "   -16.2" "   -18.7" "   -14.8" "    -3.9" "     2.9" "     8.2" "    11.0" "    10.2" "     5.7" "    -0.1" "    -4.9" "   -16.7" "    -3.1" "   -16.6" "    -5.3" "     9.8" "     0.2"
"1887" "   -22.8" "   -21.2" "   -13.8" "    -6.3" "     2.2" "     8.8" "    11.6" "    10.2" "     6.7" "     0.0" "    -7.4" "   -14.7" "    -3.9" "   -20.2" "    -6.0" "    10.2" "    -0.2"
"1888" "   -23.3" "   -21.1" "   -10.4" "    -6.5" "     1.9" "     8.0" "    11.3" "     9.0" "     5.4" "     0.0" "    -6.9" "   -13.6" "    -3.9" "   -19.7" "    -5.0" "     9.4" "    -0.5"
"1889" "   -15.1" "   -20.1" "    -8.5" "    -3.7" "     4.4" "     8.5" "    11.8" "     9.3" "     8.1" "    -0.5" "    -4.0" "   -14.1" "    -2.0" "   -16.3" "    -2.6" "     9.9" "     1.2"
"1890" "   -21.7" "   -16.7" "   -10.6" "    -4.0" "     1.8" "     7.2" "    13.1" "    10.5" "     7.2" "    -1.0" "    -6.3" "   -21.0" "    -3.5" "   -17.5" "    -4.3" "    10.3" "     0.0"
"1891" "   -19.9" "   -21.8" "   -10.7" "    -3.3" "     1.9" "     6.8" "    12.2" "     9.5" "     8.4" "     0.6" "    -5.1" "    -8.9" "    -2.5" "   -20.9" "    -4.0" "     9.5" "     1.3"
"1892" "   -18.7" "   -18.5" "   -11.5" "    -3.2" "     2.0" "     7.0" "    11.5" "     9.8" "     8.2" "     0.6" "    -5.0" "   -13.2" "    -2.6" "   -15.4" "    -4.2" "     9.4" "     1.3"
"1893" "   -21.7" "   -21.3" "   -13.6" "    -6.9" "     2.2" "     9.2" "    12.0" "    12.1" "     6.2" "     2.3" "    -5.7" "   -18.2" "    -3.6" "   -18.7" "    -6.1" "    11.1" "     0.9"
"1894" "   -22.1" "   -20.7" "    -8.5" "    -4.3" "     3.1" "     8.8" "    11.1" "     9.0" "     5.0" "     1.7" "    -8.0" "   -13.8" "    -3.2" "   -20.3" "    -3.2" "     9.6" "    -0.4"
"1895" "   -17.3" "   -17.8" "   -13.7" "    -3.3" "     3.7" "     9.7" "    12.1" "    10.8" "     6.6" "    -1.8" "    -6.3" "   -13.3" "    -2.6" "   -16.3" "    -4.4" "    10.9" "    -0.5"
"1896" "   -21.8" "   -19.5" "   -14.4" "    -4.4" "     2.5" "     7.8" "    10.8" "     8.5" "     5.5" "    -0.7" "    -7.5" "   -16.3" "    -4.1" "   -18.2" "    -5.4" "     9.0" "    -0.9"
"1897" "   -19.1" "   -17.5" "   -13.9" "    -4.7" "     1.5" "     7.4" "    11.0" "     9.3" "     5.4" "     0.6" "    -7.1" "   -14.2" "    -3.4" "   -17.6" "    -5.7" "     9.2" "    -0.4"
"1898" "   -22.7" "   -16.4" "    -8.9" "    -4.5" "     3.3" "     7.6" "    10.4" "    10.1" "     5.4" "    -0.3" "    -5.0" "   -15.1" "    -3.0" "   -17.8" "    -3.4" "     9.4" "     0.0"
"1899" "   -19.4" "   -17.5" "   -12.9" "    -4.8" "     1.4" "     7.3" "    10.1" "     9.6" "     5.8" "     0.3" "    -6.0" "   -12.0" "    -3.2" "   -17.3" "    -5.4" "     9.0" "     0.0"
"1900" "   -17.5" "   -16.9" "   -14.5" "    -4.2" "     0.2" "     7.3" "     9.5" "     9.2" "     5.9" "     1.3" "    -6.8" "   -14.3" "    -3.4" "   -15.5" "    -6.2" "     8.7" "     0.1"
"1901" "   -18.0" "   -14.6" "   -11.9" "    -2.1" "     3.7" "     8.6" "    11.5" "    10.4" "     6.9" "     1.6" "    -6.2" "   -12.2" "    -1.9" "   -15.6" "    -3.4" "    10.2" "     0.8"
"1902" "   -17.1" "   -14.3" "    -6.7" "    -2.4" "     1.9" "     6.8" "    11.8" "    11.3" "     8.9" "     0.8" "    -4.5" "   -15.5" "    -1.6" "   -14.5" "    -2.4" "    10.0" "     1.7"
"1903" "   -16.6" "   -15.4" "    -7.1" "    -2.9" "     3.1" "     6.9" "    10.8" "    10.9" "     8.4" "     1.5" "    -5.1" "   -16.8" "    -1.9" "   -15.8" "    -2.3" "     9.5" "     1.6"
"1904" "   -20.6" "   -20.2" "   -12.1" "    -3.0" "     3.8" "     8.9" "    13.2" "    11.4" "     5.5" "     1.0" "    -6.9" "   -17.0" "    -3.0" "   -19.2" "    -3.8" "    11.2" "    -0.1"
"1905" "   -21.9" "   -19.3" "   -10.8" "    -1.4" "     3.7" "     8.4" "    12.8" "    11.1" "     7.6" "     1.0" "    -4.6" "   -12.3" "    -2.1" "   -19.4" "    -2.8" "    10.8" "     1.3"
"1906" "   -14.3" "   -15.9" "   -12.6" "    -3.8" "     2.9" "     8.0" "    12.9" "    11.9" "     7.1" "     2.2" "    -4.8" "   -15.4" "    -1.8" "   -14.2" "    -4.5" "    10.9" "     1.5"
"1907" "   -21.3" "   -20.0" "   -12.8" "    -4.2" "     1.8" "     8.1" "    11.7" "    11.8" "     6.3" "     0.5" "    -4.9" "   -10.4" "    -2.8" "   -18.9" "    -5.1" "    10.5" "     0.6"
"1908" "   -17.3" "   -16.9" "   -12.6" "    -6.0" "     3.6" "     8.7" "    13.5" "    10.7" "     8.3" "     3.8" "    -3.7" "   -16.1" "    -2.0" "   -14.9" "    -5.0" "    11.0" "     2.8"
"1909" "   -20.7" "   -19.4" "   -11.0" "    -4.2" "     2.6" "     8.1" "    12.8" "    11.2" "     7.2" "     3.5" "    -3.6" "    -8.3" "    -1.8" "   -18.7" "    -4.2" "    10.7" "     2.4"
"1910" "   -12.0" "   -17.9" "    -9.1" "    -1.0" "     4.1" "     8.8" "    11.9" "    11.7" "     6.3" "     2.0" "    -1.9" "   -14.3" "    -1.0" "   -12.7" "    -2.0" "    10.8" "     2.1"
