"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1924" "   -19.9" "   -10.2" "    -6.2" "    -1.4" "     1.3" "     4.3" "     7.3" "     7.6" "     4.2" "    -1.5" "   -11.1" "   -24.2" "    -4.2" " NA" "    -2.1" "     6.4" "    -2.8"
"1925" "   -22.2" "   -18.1" "   -12.6" "    -0.7" "     0.6" "     5.6" "     8.4" "     7.5" "     2.3" "    -7.3" "    -8.6" "   -15.4" "    -5.0" "   -21.5" "    -4.2" "     7.2" "    -4.5"
"1926" "   -15.1" "   -14.8" "   -10.7" "    -4.1" "     1.0" "     4.0" "    14.1" "     7.0" "    -0.6" "    -3.3" "   -13.9" "   -18.5" "    -4.6" "   -15.1" "    -4.6" "     8.4" "    -5.9"
"1927" "   -21.4" "   -19.4" "    -7.5" "    -3.4" "     2.0" "     8.9" "    11.1" "     7.9" "     3.9" "    -1.1" "   -14.7" "   -25.4" "    -4.9" "   -19.8" "    -3.0" "     9.3" "    -4.0"
"1928" "   -15.5" "   -12.8" "    -7.2" "    -4.0" "     3.5" "     5.6" "     9.4" "     6.0" "     0.3" "    -4.1" "    -9.1" "   -12.8" "    -3.4" "   -17.9" "    -2.6" "     7.0" "    -4.3"
"1929" "   -26.3" "   -20.6" "    -5.8" "    -4.8" "     0.8" "     6.7" "    10.6" "    10.0" "     1.7" "    -1.7" "    -8.3" "   -18.9" "    -4.7" "   -19.9" "    -3.3" "     9.1" "    -2.8"
"1930" "   -23.7" "    -9.7" "    -9.7" "    -0.4" "     2.1" "     7.3" "    11.4" "    10.2" "     3.4" "    -3.7" "    -7.9" "   -10.5" "    -2.6" "   -17.4" "    -2.7" "     9.6" "    -2.7"
"1931" "   -11.2" "   -10.6" "    -9.7" "    -2.8" "     3.0" "     9.5" "    10.5" "     8.3" "     5.6" "    -1.9" "   -12.7" "   -14.1" "    -2.2" "   -10.8" "    -3.2" "     9.4" "    -3.0"
"1932" "   -21.2" "   -18.8" "   -13.9" "     0.4" "     4.2" "     9.1" "    10.1" "     9.5" "     2.9" "    -4.1" "   -10.5" "   -16.2" "    -4.0" "   -18.0" "    -3.1" "     9.6" "    -3.9"
"1933" "   -18.4" "   -20.0" "    -8.5" "    -2.8" "     4.2" "     9.4" "    10.9" "     9.4" "     4.0" "    -4.9" "    -6.9" "   -22.9" "    -3.9" "   -18.2" "    -2.4" "     9.9" "    -2.6"
"1934" "   -12.0" "   -10.1" "    -8.4" "    -1.3" "     6.6" "     7.3" "     9.4" "     8.2" "     1.3" "    -1.3" "    -8.2" "   -19.3" "    -2.3" "   -15.0" "    -1.0" "     8.3" "    -2.7"
"1935" "   -27.9" "   -14.0" "   -14.2" "    -5.3" "     2.6" "     7.3" "    11.4" "     6.5" "     2.9" "    -2.8" "   -16.1" "   -15.4" "    -5.4" "   -20.4" "    -5.6" "     8.4" "    -5.3"
"1936" "   -24.1" "   -33.4" "   -11.7" "    -4.2" "     6.6" "     8.9" "    14.0" "    11.1" "     4.8" "    -2.1" "    -7.3" "   -17.6" "    -4.6" "   -24.3" "    -3.1" "    11.3" "    -1.5"
"1937" "   -30.0" "   -22.3" "    -9.9" "     0.1" "     4.2" "     8.9" "    13.3" "    10.2" "     6.3" "     1.6" "    -8.8" "   -17.8" "    -3.7" "   -23.3" "    -1.9" "    10.8" "    -0.3"
"1938" "   -14.6" "   -22.3" "    -7.5" "    -1.0" "     4.8" "     9.9" "    12.3" "     9.2" "     8.6" "     0.6" "    -8.1" "   -12.7" "    -1.7" "   -18.2" "    -1.2" "    10.5" "     0.4"
"1939" "   -12.8" "   -23.7" "   -11.3" "    -1.5" "     6.2" "     6.4" "    11.3" "     9.1" "     4.3" "    -2.8" "    -5.1" "    -9.6" "    -2.5" "   -16.4" "    -2.2" "     8.9" "    -1.2"
"1940" "   -23.1" "   -16.4" "    -9.9" "    -4.4" "     5.9" "     9.1" "    10.7" "     9.5" "     7.4" "     1.2" "   -14.7" "   -12.7" "    -3.1" "   -16.4" "    -2.8" "     9.8" "    -2.0"
"1941" "   -18.5" "   -16.9" "    -9.1" "    -0.6" "     5.5" "     9.5" "    13.1" "    10.9" "     3.9" "    -1.4" "    -6.5" "   -11.8" "    -1.8" "   -16.0" "    -1.4" "    11.2" "    -1.3"
"1942" "   -13.8" "   -15.7" "    -6.8" "    -2.4" "     2.8" "     8.1" "    10.9" "     9.8" "     4.5" "    -0.5" "   -10.7" "   -17.1" "    -2.6" "   -13.8" "    -2.1" "     9.6" "    -2.2"
"1943" "   -24.5" "   -16.2" "   -15.6" "     0.6" "     2.2" "     7.2" "    11.2" "    10.1" "     4.0" "     1.5" "    -5.4" "   -10.7" "    -3.0" "   -19.3" "    -4.3" "     9.5" "     0.0"
"1944" "   -16.5" "   -16.2" "   -14.2" "    -0.7" "     5.5" "     8.7" "    11.0" "     9.8" "     6.1" "     0.4" "   -11.1" "   -12.3" "    -2.5" "   -14.5" "    -3.1" "     9.8" "    -1.5"
"1945" "   -16.5" "   -16.5" "    -6.3" "    -5.2" "     0.8" "     7.6" "    11.5" "    10.3" "     3.5" "    -0.2" "   -15.1" "   -17.5" "    -3.6" "   -15.1" "    -3.6" "     9.8" "    -3.9"
"1946" "   -17.8" "   -16.1" "    -3.6" "     0.9" "     2.4" "     8.1" "    12.1" "     9.2" "     4.4" "    -2.1" "   -13.0" "   -18.4" "    -2.8" "   -17.1" "    -0.1" "     9.8" "    -3.6"
