"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1893" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -6.0" "   -19.4" " NA" " NA" " NA" " NA" " NA" " NA"
"1894" "   -34.1" "   -26.8" " NA" "   -16.4" "    -0.6" "     5.6" " NA" " NA" " NA" "    -2.3" "   -18.3" "   -24.5" " NA" " NA" " NA" " NA" " NA"
"1895" "   -32.2" "   -26.6" "   -22.8" "    -3.4" "    -1.1" "     5.0" "    10.0" "     8.1" "     2.9" "    -2.5" "   -19.2" "   -26.1" "    -9.0" "   -27.8" "    -9.1" "     7.7" "    -6.3"
"1896" "   -35.5" "   -28.4" "   -22.7" "   -14.6" "    -0.1" "     5.0" "    10.1" "     8.9" "     3.6" "    -2.8" "   -18.2" "    -2.3" "    -8.1" "   -30.0" "   -12.5" "     8.0" "    -5.8"
"1897" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -6.1" "   -20.8" "   -23.3" " NA" " NA" " NA" " NA" " NA"
"1898" "   -24.4" "   -32.0" "   -21.4" "    -3.8" "     1.8" "     3.9" "     9.5" "     8.8" "     4.8" "    -7.1" "   -24.6" "   -23.7" "    -9.0" "   -26.6" "    -7.8" "     7.4" "    -9.0"
"1899" "   -31.2" "   -34.5" "   -30.6" "   -14.2" "    -3.5" " NA" "     9.1" "     6.7" "     3.0" "    -6.0" "   -11.1" "   -25.4" " NA" "   -29.8" "   -16.1" " NA" "    -4.7"
"1900" "   -32.0" "   -33.2" "   -24.9" "    -4.7" "     1.7" "     6.3" "     9.5" "     8.3" "     3.5" "    -4.9" "   -19.5" "   -24.2" "    -9.5" "   -30.2" "    -9.3" "     8.0" "    -7.0"
"1901" "   -32.0" "   -29.2" "   -24.0" "   -11.3" "    -1.2" "     3.1" "     8.2" "     7.5" "     1.7" "    -2.0" "   -23.4" "   -27.5" "   -10.8" "   -28.5" "   -12.2" "     6.3" "    -7.9"
"1902" "   -30.3" "   -23.7" "   -27.3" "   -15.6" "    -1.5" "     0.9" " NA" "     8.1" "     1.4" "    -2.0" "   -21.9" "   -28.9" " NA" "   -27.2" "   -14.8" " NA" "    -7.5"
