"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1918" " NA" " NA" " NA" " NA" " NA" "     6.7" "     6.5" "     7.9" "     2.2" "    -6.2" "   -11.2" "   -15.5" " NA" " NA" " NA" "     7.0" "    -5.1"
"1919" "   -16.2" "   -22.6" "   -19.2" "    -1.9" "     2.5" "     5.6" " NA" "     6.9" "     3.7" "   -10.7" "   -18.6" "   -19.8" " NA" "   -18.1" "    -6.2" " NA" "    -8.5"
"1920" "   -24.6" "   -16.8" "   -15.8" "    -8.5" "     3.1" "     5.3" "     9.4" "     6.8" "     1.7" "    -3.6" "    -9.5" "   -17.1" "    -5.8" "   -20.4" "    -7.1" "     7.2" "    -3.8"
"1921" "   -23.2" "   -15.3" "   -15.5" "    -3.0" "     2.9" "     7.3" "     7.8" "     6.2" "     0.0" "    -2.0" "   -12.1" "   -17.1" "    -5.3" "   -18.5" "    -5.2" "     7.1" "    -4.7"
"1922" "   -20.1" "   -27.5" "   -15.1" "    -4.5" "     1.6" "     5.3" "     6.6" "     7.4" "     2.1" "    -1.4" "   -10.9" "   -20.8" "    -6.4" "   -21.6" "    -6.0" "     6.4" "    -3.4"
"1923" "   -21.1" "   -20.7" "   -16.6" "    -7.0" "     0.2" "     8.7" "     9.2" "     6.8" "     1.2" "    -4.6" "   -10.5" "   -14.7" "    -5.8" "   -20.9" "    -7.8" "     8.2" "    -4.6"
"1924" "   -24.1" "   -14.8" "   -11.2" "    -7.3" "     0.5" "     3.5" "     8.5" "     7.6" "     2.6" "    -1.4" "   -11.5" "   -22.5" "    -5.8" "   -17.9" "    -6.0" "     6.5" "    -3.4"
"1925" "   -25.1" "   -22.3" "   -14.3" "    -2.0" "     1.6" "     7.3" "     8.1" "     7.4" "     0.8" "    -6.2" "   -13.7" "   -14.9" "    -6.1" "   -23.3" "    -4.9" "     7.6" "    -6.4"
"1926" "   -14.6" "   -13.8" "    -9.2" "    -3.6" "     3.8" "     5.5" "     8.2" "     7.0" "     0.4" "    -2.3" "   -13.8" "   -19.6" "    -4.3" "   -14.4" "    -3.0" "     6.9" "    -5.2"
"1927" "   -21.8" "   -22.2" "   -11.2" "    -4.6" "     1.9" "     6.7" "     9.5" "     7.8" "     3.4" "    -3.2" "   -18.7" "   -26.2" "    -6.6" "   -21.2" "    -4.6" "     8.0" "    -6.2"
