3036682,VAUXHALL       ,AB, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
3036682,VAUXHALL       ,AB, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1913, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -5.3, ,   -10.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1914,   -15.2, ,   -20.1, ,    -6.3, ,    -0.8, ,     1.8, ,     7.0, ,    10.5, ,     8.2, ,     4.0, ,     0.8, ,    -4.3, ,   -20.4, ,    -2.9, ,   -15.2, ,    -1.8, ,     8.6, ,     0.2, 
 1915,   -18.4, ,   -13.8, ,    -8.3, ,     0.8, ,     3.5, ,     6.5, ,     8.2, ,    10.5, ,     3.3, ,     1.1, ,    -9.4, ,   -11.2, ,    -2.3, ,   -17.5, ,    -1.3, ,     8.4, ,    -1.7, 
 1916,   -32.9, ,   -16.4, ,    -8.4, ,    -2.2, ,     0.9, ,     6.5, ,     9.1, ,     6.8, ,     2.3, , -9999.9,M,    -7.0, ,   -19.9, , -9999.9,M,   -20.2, ,    -3.2, ,     7.5, , -9999.9,M
 1917,   -20.3, ,   -20.5, ,   -11.7, ,    -4.0, ,     2.0, ,     4.9, ,    10.3, ,     6.8, ,     3.1, ,    -3.7, ,    -4.2, ,   -19.8, ,    -4.8, ,   -20.2, ,    -4.6, ,     7.3, ,    -1.6, 
 1918, -9999.9,M,   -16.8, ,    -8.3, ,    -3.8, ,     0.1, ,     6.3, ,     9.2, ,     8.1, ,     1.0, ,    -2.4, ,    -8.6, ,   -13.0, , -9999.9,M, -9999.9,M,    -4.0, ,     7.9, ,    -3.3, 
 1919,    -7.7, ,   -18.8, ,   -15.5, ,    -0.2, ,     3.3, ,     7.0, ,     8.8, ,    10.7, ,     3.3, ,    -9.3, ,   -15.6, ,   -16.7, ,    -4.2, ,   -13.2, ,    -4.1, ,     8.8, ,    -7.2, 
 1920,   -19.4, ,   -12.3, ,    -9.6, ,    -5.0, ,     2.0, ,     6.2, ,    11.9, ,     8.2, ,     1.7, ,    -2.2, ,    -6.3, ,   -13.6, ,    -3.2, ,   -16.1, ,    -4.2, ,     8.8, ,    -2.3, 
 1921,   -13.7, ,   -11.5, ,   -10.1, ,    -2.3, ,     2.7, ,     7.7, ,     9.6, ,     7.1, ,     2.6, ,     0.7, ,   -11.5, ,   -15.0, ,    -2.8, ,   -12.9, ,    -3.2, ,     8.1, ,    -2.7, 
 1922,   -18.9, ,   -24.6, ,   -10.1, ,    -2.2, ,     3.5, ,     7.6, ,     9.1, ,     9.6, ,     6.2, ,    -1.0, ,    -8.9, ,   -18.1, ,    -4.0, ,   -19.5, ,    -2.9, ,     8.8, ,    -1.2, 
 1923,   -15.1, ,   -15.7, ,    -9.0, ,    -3.3, ,     2.8, ,     8.8, ,    11.7, ,     8.2, ,     2.4, ,    -2.3, ,    -7.6, ,   -12.6, ,    -2.6, ,   -16.3, ,    -3.2, ,     9.6, ,    -2.5, 
 1924,   -17.0, ,    -8.6, ,    -8.2, ,    -2.9, ,     2.5, ,     6.5, ,    10.1, ,     8.4, ,     4.5, ,    -1.3, ,   -11.0, ,   -20.5, ,    -3.1, ,   -12.7, ,    -2.9, ,     8.3, ,    -2.6, 
 1925,   -17.1, ,   -15.0, ,    -9.3, ,     0.6, ,     2.2, ,     8.8, ,    10.6, ,     9.0, ,     4.3, ,    -4.9, ,    -7.3, ,    -8.9, ,    -2.3, ,   -17.5, ,    -2.2, ,     9.5, ,    -2.6, 
 1926,   -11.6, ,    -8.4, ,    -4.9, ,    -0.9, ,     4.8, ,     7.3, ,    10.9, ,     8.5, ,     0.8, ,    -0.2, ,   -10.6, ,   -15.0, ,    -1.6, ,    -9.6, ,    -0.3, ,     8.9, ,    -3.3, 
 1927,   -16.3, ,   -17.3, ,    -7.0, ,    -2.8, ,     2.6, ,     7.6, ,    10.5, ,     8.7, ,     4.6, ,     0.3, ,   -15.2, ,   -23.2, ,    -4.0, ,   -16.2, ,    -2.4, ,     8.9, ,    -3.4, 
 1928,   -13.0, ,   -11.9, , -9999.9,M,    -4.4, ,     3.8, ,     5.9, ,    11.3, ,     7.0, ,     1.2, ,    -3.6, ,    -8.5, , -9999.9,M, -9999.9,M,   -16.0, , -9999.9,M,     8.1, ,    -3.6, 
 1929, -9999.9,M,   -22.7, ,    -5.6, ,    -4.6, ,     2.4, ,     7.5, ,     9.2, ,     9.6, ,     1.3, ,    -0.9, ,    -9.2, ,   -15.5, , -9999.9,M, -9999.9,M,    -2.6, ,     8.8, ,    -2.9, 
 1930,   -24.2, ,    -7.3, ,    -8.0, ,     0.8, ,     3.5, ,     7.3, ,     9.5, ,     8.2, ,     4.7, ,    -3.2, ,    -7.4, ,    -7.1, ,    -1.9, ,   -15.7, ,    -1.2, ,     8.3, ,    -2.0, 
 1931,    -8.8, ,    -7.8, ,    -8.2, ,    -1.6, ,     3.9, ,     9.2, ,    10.2, ,     9.1, ,     4.6, ,    -2.4, ,   -11.5, ,   -11.1, ,    -1.2, ,    -7.9, ,    -2.0, ,     9.5, ,    -3.1, 
 1932,   -17.6, ,   -15.5, ,   -13.1, ,     0.2, ,     5.4, ,    10.0, ,     9.8, ,     9.9, ,     4.5, ,    -2.5, ,    -7.4, , -9999.9,M, -9999.9,M,   -14.7, ,    -2.5, ,     9.9, ,    -1.8, 
 1933, -9999.9,M, -9999.9,M, -9999.9,M,    -2.4, ,     3.8, ,     8.6, ,    10.2, ,     9.4, ,     3.6, ,    -3.4, ,    -5.8, ,   -19.9, , -9999.9,M, -9999.9,M, -9999.9,M,     9.4, ,    -1.9, 
 1934,    -7.5, ,    -8.2, ,    -7.2, ,    -0.2, , -9999.9,M,     7.7, ,    10.1, ,     8.2, ,     1.1, , -9999.9,M,    -5.5, ,   -14.2, , -9999.9,M,   -11.9, , -9999.9,M,     8.7, , -9999.9,M
 1935,   -22.2, ,    -9.5, ,   -11.5, ,    -3.6, ,     4.4, ,    10.2, ,    11.6, ,     7.9, ,     2.3, ,    -2.4, ,   -13.4, ,   -10.8, ,    -3.1, ,   -15.3, ,    -3.6, ,     9.9, ,    -4.5, 
 1936,   -19.0, ,   -30.2, ,    -7.0, ,    -3.9, ,     7.1, ,     8.6, ,    12.2, ,     9.8, ,     4.0, ,    -1.3, ,    -6.9, ,   -14.9, ,    -3.5, ,   -20.0, ,    -1.3, ,    10.2, ,    -1.4, 
 1937,   -26.5, ,   -20.4, ,    -8.5, ,    -0.2, ,     4.2, ,     7.9, ,    11.1, ,     8.1, ,     5.0, ,     1.7, ,    -9.5, ,   -14.1, ,    -3.4, ,   -20.6, ,    -1.5, ,     9.0, ,    -0.9, 
 1938,   -11.2, ,   -22.2, ,    -7.8, ,    -1.2, ,     4.4, ,     8.8, ,    11.3, ,     7.4, ,     6.4, ,     0.3, ,    -8.1, ,   -11.9, ,    -2.0, ,   -15.8, ,    -1.5, ,     9.2, ,    -0.5, 
 1939,    -7.8, ,   -20.7, ,   -11.3, ,    -1.1, ,     5.4, ,     6.3, ,    11.0, ,     7.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -13.5, ,    -2.3, ,     8.3, , -9999.9,M
 1940, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    11.4, ,     8.0, ,     7.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1941, -9999.9,M, -9999.9,M, -9999.9,M,    -1.6, ,     3.5, ,     8.9, ,    12.3, ,    10.4, ,     3.0, ,    -0.6, , -9999.9,M,   -10.8, , -9999.9,M, -9999.9,M, -9999.9,M,    10.5, , -9999.9,M
 1942, -9999.9,M, -9999.9,M, -9999.9,M,    -1.4, ,     3.7, ,     6.8, ,    10.1, ,     8.7, ,     4.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     8.5, , -9999.9,M
 1943, -9999.9,M, -9999.9,M, -9999.9,M,     0.7, ,     1.3, ,     4.6, ,     9.9, ,     8.1, ,     3.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     7.5, , -9999.9,M
 1944,   -11.9, ,   -13.0, ,   -12.4, ,    -0.6, ,     5.2, ,     7.3, ,    10.1, ,     9.0, ,     5.8, ,     0.9, ,    -9.2, ,   -12.7, ,    -1.8, , -9999.9,M,    -2.6, ,     8.8, ,    -0.8, 
 1945,   -13.3, ,   -14.3, ,    -5.9, ,    -4.2, ,     2.3, ,     7.0, ,    11.2, ,     9.0, ,     4.0, ,     0.3, ,   -11.8, ,   -15.9, ,    -2.6, ,   -13.4, ,    -2.6, ,     9.1, ,    -2.5, 
 1946,   -11.7, ,   -10.6, ,    -1.6, ,     1.3, ,     2.5, ,     7.9, ,    11.1, ,     8.7, ,     4.8, ,    -1.9, ,   -11.7, ,   -14.4, ,    -1.3, ,   -12.7, ,     0.7, ,     9.2, ,    -2.9, 
 1947,   -12.7, ,   -14.8, ,   -11.5, ,     0.2, ,     4.0, ,     8.1, ,    11.7, ,     9.1, ,     5.0, ,     2.7, ,    -9.3, ,    -9.4, ,    -1.4, ,   -14.0, ,    -2.4, ,     9.6, ,    -0.5, 
 1948, -9999.9,M,   -20.1, ,   -12.3, ,    -3.9, ,     5.3, ,     9.3, ,    10.1, ,     9.1, ,     4.9, ,    -1.8, ,    -5.8, ,   -18.8, , -9999.9,M, -9999.9,M,    -3.6, ,     9.5, ,    -0.9, 
 1949,   -22.2, ,   -23.7, ,   -11.9, ,     0.1, ,     4.3, ,     8.1, ,    10.0, ,     9.7, ,     4.0, ,    -2.3, ,    -2.6, ,   -17.8, ,    -3.7, ,   -21.6, ,    -2.5, ,     9.3, ,    -0.3, 
 1950,   -33.5, ,   -12.3, ,    -9.7, ,    -1.5, ,     2.9, ,     7.4, ,    10.6, ,     9.0, ,     4.7, ,    -0.1, ,   -11.8, ,   -13.3, ,    -4.0, ,   -21.2, ,    -2.8, ,     9.0, ,    -2.4, 
 1951,   -19.8, ,   -17.7, , -9999.9,M,    -3.1, , -9999.9,M, -9999.9,M, -9999.9,M,     9.3, ,     4.3, ,    -2.8, ,    -5.0, ,   -17.9, , -9999.9,M,   -16.9, , -9999.9,M, -9999.9,M,    -1.2, 
 1952, -9999.9,M,   -12.3, ,   -12.9, ,     0.9, ,     4.4, ,     7.6, ,     9.6, ,     9.5, ,     5.6, ,    -0.8, ,    -6.2, ,    -9.3, , -9999.9,M, -9999.9,M,    -2.5, ,     8.9, ,    -0.5, 
 1953,   -13.9, ,   -10.3, ,    -8.7, ,    -2.9, ,     2.2, ,     8.6, ,     9.7, ,     8.8, , -9999.9,M,    -0.2, ,    -4.0, ,   -10.2, , -9999.9,M,   -11.2, ,    -3.1, ,     9.0, , -9999.9,M
 1954,   -25.5, ,    -4.8, ,   -12.3, ,    -6.3, ,     3.5, ,     7.0, ,     9.9, ,     9.5, ,     4.5, ,    -2.2, ,    -1.5, ,    -8.2, ,    -2.2, ,   -13.5, ,    -5.0, ,     8.8, ,     0.3, 
 1955,   -15.2, ,   -15.6, ,   -13.7, ,    -1.6, ,     2.7, ,     7.4, ,    11.0, ,     6.3, ,     2.5, ,    -0.2, ,   -18.4, ,   -21.5, ,    -4.7, ,   -13.0, ,    -4.2, ,     8.2, ,    -5.4, 
 1956,   -21.9, ,   -19.0, ,    -8.8, ,    -3.6, ,     3.7, ,     8.0, ,    11.3, ,     9.7, ,     4.5, ,    -0.5, ,    -6.1, ,   -13.2, ,    -3.0, ,   -20.8, ,    -2.9, ,     9.7, ,    -0.7, 
 1957,   -23.3, ,   -15.5, ,    -6.4, ,    -1.7, ,     4.5, ,     8.1, ,    10.3, ,     8.9, ,     5.6, ,    -3.7, ,    -5.2, ,    -7.1, ,    -2.1, ,   -17.3, ,    -1.2, ,     9.1, ,    -1.1, 
 1958,    -8.4, ,   -15.4, ,   -11.8, ,    -0.5, ,     5.6, ,     8.3, ,    10.2, ,    10.8, ,     5.4, ,    -0.5, ,    -7.6, ,   -10.5, ,    -1.2, ,   -10.3, ,    -2.2, ,     9.8, ,    -0.9, 
 1959,   -20.2, ,   -19.9, ,    -3.1, ,    -1.7, ,     1.1, ,     8.2, ,    10.9, ,     8.3, ,     4.4, ,    -1.6, ,    -9.4, ,    -6.6, ,    -2.5, ,   -16.9, ,    -1.2, ,     9.1, ,    -2.2, 
 1960,   -18.8, ,   -12.7, ,   -11.6, ,    -2.0, ,     3.5, ,     7.2, ,    12.0, ,    10.3, ,     3.9, ,     1.1, ,    -8.7, ,   -12.5, ,    -2.4, ,   -12.7, ,    -3.4, ,     9.8, ,    -1.2, 
 1961,    -8.0, ,    -9.5, ,    -4.6, ,    -3.9, ,     4.8, ,    10.6, ,    11.5, ,    11.3, ,     2.1, ,    -0.4, ,    -8.4, ,   -17.7, ,    -1.0, ,   -10.0, ,    -1.2, ,    11.1, ,    -2.2, 
 1962,   -14.6, ,   -15.6, ,   -12.0, ,     0.2, ,     3.9, ,     8.9, ,     9.3, ,     9.6, ,     3.4, ,     1.2, ,    -3.1, ,   -10.9, ,    -1.6, ,   -16.0, ,    -2.6, ,     9.3, ,     0.5, 
 1963,   -21.3, ,    -7.3, ,    -3.4, ,    -0.5, ,     3.3, ,     8.8, ,     9.8, ,    10.0, ,     7.9, ,     1.1, ,    -8.5, ,   -14.3, ,    -1.2, ,   -13.2, ,    -0.2, ,     9.5, ,     0.2, 
 1964,   -11.8, ,    -6.0, ,   -11.1, ,    -1.9, ,     4.3, ,     8.0, ,    11.1, ,     8.4, ,     3.6, ,     0.2, ,    -9.1, ,   -24.4, ,    -2.4, ,   -10.7, ,    -2.9, ,     9.2, ,    -1.8, 
 1965,   -20.5, ,   -14.9, ,   -13.5, ,    -1.3, ,     3.1, ,     7.8, ,    10.9, ,    10.3, ,     0.6, ,     2.5, ,   -11.2, ,   -11.6, ,    -3.2, ,   -19.9, ,    -3.9, ,     9.7, ,    -2.7, 
 1966,   -24.1, ,   -14.7, ,    -6.1, ,    -4.0, ,     3.9, ,     7.9, ,     9.7, ,     8.7, ,     5.4, ,     0.0, ,   -11.3, ,   -12.4, ,    -3.1, ,   -16.8, ,    -2.1, ,     8.8, ,    -2.0, 
 1967,   -16.5, ,   -11.5, ,   -11.2, ,    -6.7, ,     2.4, ,     6.8, ,     9.6, ,     9.7, ,     7.2, ,    -0.1, ,    -8.0, ,   -13.5, ,    -2.7, ,   -13.5, ,    -5.2, ,     8.7, ,    -0.3, 
 1968,   -15.9, ,   -11.7, ,    -3.6, ,    -3.2, ,     2.0, ,     7.9, ,     9.0, ,     8.0, ,     5.5, ,     1.0, ,    -5.6, ,   -19.1, ,    -2.1, ,   -13.7, ,    -1.6, ,     8.3, ,     0.3, 
 1969,   -30.7, ,   -19.6, ,   -12.5, ,     0.8, ,     4.7, ,     7.8, ,     9.4, ,     8.2, ,     4.8, ,    -4.5, ,    -6.1, ,   -10.4, ,    -4.0, ,   -23.1, ,    -2.3, ,     8.5, ,    -1.9, 
 1970, -9999.9,M, -9999.9,M, -9999.9,M,    -2.3, ,     3.3, ,    10.7, ,    10.9, ,     8.3, ,     3.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    10.0, , -9999.9,M
 1971, -9999.9,M, -9999.9,M, -9999.9,M,    -1.3, ,     3.9, ,     8.1, ,     8.9, ,    11.8, ,     2.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.6, , -9999.9,M
 1972, -9999.9,M, -9999.9,M, -9999.9,M,    -2.2, ,     3.3, ,     9.3, ,     9.4, ,    10.9, ,     1.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.9, , -9999.9,M
 1973, -9999.9,M, -9999.9,M, -9999.9,M,    -3.0, ,     3.5, ,     8.3, ,     9.5, ,     9.2, ,     4.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.0, , -9999.9,M
 1974, -9999.9,M, -9999.9,M, -9999.9,M,    -1.1, ,     3.1, ,     9.3, ,    11.1, ,     8.7, ,     2.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.7, , -9999.9,M
 1975, -9999.9,M, -9999.9,M, -9999.9,M,    -6.3, ,     4.4, ,     8.0, ,    12.9, ,     8.1, ,     3.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.7, , -9999.9,M
 1976, -9999.9,M, -9999.9,M, -9999.9,M,    -0.6, ,     5.0, ,     6.6, ,    10.9, ,    10.7, ,     4.7, ,    -3.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.4, , -9999.9,M
 1977, -9999.9,M, -9999.9,M, -9999.9,M,    -0.5, ,     4.7, ,     9.4, ,    10.0, ,     7.7, ,     4.9, ,    -1.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.0, , -9999.9,M
 1978, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     4.8, ,     8.4, ,    11.2, ,     8.5, ,     6.1, ,    -0.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.4, , -9999.9,M
 1979, -9999.9,M, -9999.9,M, -9999.9,M,    -4.0, ,     3.1, ,     6.5, ,     9.6, ,     9.5, ,     4.8, ,    -0.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     8.5, , -9999.9,M
 1980, -9999.9,M, -9999.9,M, -9999.9,M,     1.0, ,     4.2, ,     7.9, ,     9.3, ,     6.8, ,     4.2, ,    -1.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     8.0, , -9999.9,M
