7091404,CHIBOUGAMAU    ,QC, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
7091404,CHIBOUGAMAU    ,QC, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1914, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.8, ,     8.1, ,     6.1, ,    -0.4, ,   -12.9, ,   -20.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -2.4, 
 1915,   -24.4, ,   -23.3, ,   -17.6, ,    -6.0, ,    -0.4, ,     6.5, ,     8.4, ,     7.9, ,     5.2, ,     0.6, ,    -6.0, ,   -16.7, ,    -5.5, ,   -22.7, ,    -8.0, ,     7.6, ,    -0.1, 
 1916,   -25.5, ,   -27.3, ,   -25.1, ,    -6.2, ,     1.2, ,     8.8, ,    11.6, ,    10.5, ,     4.7, ,    -1.3, ,   -10.8, ,   -19.4, ,    -6.6, ,   -23.2, ,   -10.0, ,    10.3, ,    -2.5, 
 1917,   -31.5, ,   -29.4, ,   -19.7, ,    -7.4, ,    -1.4, ,     6.8, ,    12.1, ,     9.6, ,     4.8, ,    -1.9, ,   -10.4, ,   -27.7, ,    -8.0, ,   -26.8, ,    -9.5, ,     9.5, ,    -2.5, 
 1918,   -26.9, ,   -30.7, ,   -23.0, ,    -9.7, ,    -1.7, ,     3.8, ,    10.5, ,     5.6, ,     3.0, ,    -1.0, ,    -7.1, ,   -18.1, ,    -7.9, ,   -28.4, ,   -11.5, ,     6.6, ,    -1.7, 
 1919,   -25.8, ,   -21.5, ,   -19.1, ,    -7.8, ,    -1.5, ,     7.1, ,    10.3, ,     9.3, ,     3.6, ,    -3.2, ,   -11.4, ,   -27.3, ,    -7.3, ,   -21.8, ,    -9.5, ,     8.9, ,    -3.7, 
 1920,   -31.3, ,   -23.1, ,   -19.3, ,    -6.4, ,     0.6, ,     6.1, ,     8.3, ,     9.1, ,     5.4, ,     1.3, ,   -11.4, ,   -18.1, ,    -6.6, ,   -27.2, ,    -8.4, ,     7.8, ,    -1.6, 
 1921,   -25.2, ,   -28.0, ,   -16.9, ,    -7.5, ,     1.9, ,     6.1, ,    12.7, ,     6.6, ,     3.7, ,    -2.9, ,   -12.6, ,   -20.1, ,    -6.9, ,   -23.8, ,    -7.5, ,     8.5, ,    -3.9, 
 1922,   -28.0, ,   -27.5, ,   -17.5, ,    -6.6, ,    -0.6, ,     5.2, ,     8.3, ,     6.1, ,     2.5, ,    -4.2, ,   -11.0, ,   -27.5, ,    -8.4, ,   -25.2, ,    -8.2, ,     6.5, ,    -4.2, 
 1923,   -29.9, ,   -30.8, ,   -27.2, ,   -14.3, ,    -3.1, ,     3.5, ,     6.0, ,     5.2, ,     4.0, ,     0.8, ,    -7.1, ,   -15.1, ,    -9.0, ,   -29.4, ,   -14.9, ,     4.9, ,    -0.8, 
 1924,   -29.8, ,   -27.7, ,   -11.5, ,    -7.6, ,    -2.8, ,     4.7, ,     8.4, ,     8.6, ,     4.4, ,     0.1, ,    -7.6, ,   -23.5, ,    -7.0, ,   -24.2, ,    -7.3, ,     7.2, ,    -1.0, 
 1925,   -30.5, ,   -22.5, ,   -16.3, ,   -10.9, ,    -2.4, ,     4.3, ,     8.8, ,    10.4, ,     2.9, ,    -4.9, ,    -9.0, ,   -18.7, ,    -7.4, ,   -25.5, ,    -9.9, ,     7.8, ,    -3.7, 
 1926,   -30.7, ,   -29.6, ,   -25.8, ,   -15.8, ,    -4.8, ,     2.3, ,     7.2, ,     7.6, ,     2.8, ,    -1.3, ,   -12.4, ,   -22.5, ,   -10.3, ,   -26.3, ,   -15.5, ,     5.7, ,    -3.6, 
 1927,   -26.3, ,   -26.1, ,   -17.5, ,   -11.0, ,    -2.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -10.3, ,   -17.1, , -9999.9,M,   -25.0, ,   -10.4, , -9999.9,M, -9999.9,M
 1928,   -30.9, ,   -30.2, ,   -20.5, , -9999.9,M,    -2.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -1.8, ,    -9.6, ,   -15.0, , -9999.9,M,   -26.1, , -9999.9,M, -9999.9,M, -9999.9,M
 1929,   -28.1, ,   -26.1, ,   -20.8, ,   -11.2, ,    -2.4, ,     6.3, ,     7.9, , -9999.9,M,     4.2, ,    -1.8, ,    -9.7, ,   -24.6, , -9999.9,M,   -23.1, ,   -11.5, , -9999.9,M,    -2.4, 
 1930,   -27.7, ,   -26.3, ,   -19.2, ,   -10.3, ,    -1.0, ,     9.7, ,     8.5, ,     9.1, ,     6.1, ,     1.8, ,    -5.3, ,   -16.2, ,    -5.9, ,   -26.2, ,   -10.2, ,     9.1, ,     0.9, 
 1931,   -26.6, ,   -27.1, ,   -10.9, ,    -6.7, ,     0.4, ,     6.5, ,    12.2, ,     8.7, ,     3.8, ,     1.3, ,    -4.6, ,   -19.0, ,    -5.2, ,   -23.3, ,    -5.7, ,     9.1, ,     0.2, 
 1932,   -22.0, ,   -28.5, ,   -21.5, ,    -8.8, ,    -1.5, ,     5.5, ,     8.4, ,    10.8, ,     5.4, ,    -1.6, ,   -13.6, ,   -23.0, ,    -7.5, ,   -23.2, ,   -10.6, ,     8.2, ,    -3.3, 
 1933, -9999.9,M,   -23.9, ,   -21.8, ,    -6.2, ,    -2.4, ,     5.1, ,     9.8, ,    10.8, ,     5.9, , -9999.9,M,   -17.4, ,   -29.4, , -9999.9,M, -9999.9,M,   -10.1, ,     8.6, , -9999.9,M
 1934,   -28.8, ,   -33.0, ,   -20.9, ,    -6.5, ,    -1.5, ,     6.2, ,     9.9, ,     7.4, ,     7.1, ,    -1.5, ,    -8.0, , -9999.9,M, -9999.9,M,   -30.4, ,    -9.6, ,     7.8, ,    -0.8, 
 1935,   -33.8, ,   -27.0, ,   -22.4, ,    -8.1, ,    -0.6, ,     7.9, ,     9.9, ,     9.8, ,     3.1, ,    -0.3, ,   -11.5, ,   -18.9, ,    -7.7, , -9999.9,M,   -10.4, ,     9.2, ,    -2.9, 
 1936,   -26.8, ,   -27.6, ,   -13.1, ,    -8.8, ,    -2.8, ,     3.9, ,     8.5, ,     7.4, ,     9.6, ,    -3.0, ,   -16.2, ,   -24.1, ,    -7.8, ,   -24.4, ,    -8.2, ,     6.6, ,    -3.2, 
 1937,   -28.5, ,   -18.9, ,   -20.4, ,    -8.0, ,     0.1, ,     6.1, ,    11.0, ,    10.7, , -9999.9,M,    -0.9, ,    -8.1, ,   -20.3, , -9999.9,M,   -23.8, ,    -9.4, ,     9.3, , -9999.9,M
 1938,   -28.2, ,   -27.8, ,   -17.8, ,   -10.5, ,    -1.2, ,     6.8, ,     9.7, ,     9.6, ,     4.6, ,     0.8, ,    -9.8, ,   -17.9, ,    -6.8, ,   -25.4, ,    -9.8, ,     8.7, ,    -1.5, 
 1939, -9999.9,M,   -30.3, ,   -27.5, ,    -9.4, ,    -2.5, ,     5.8, ,    10.6, ,    10.9, ,     4.9, ,    -2.2, ,    -9.6, ,   -17.2, , -9999.9,M, -9999.9,M,   -13.1, ,     9.1, ,    -2.3, 
 1940,   -21.7, ,   -24.0, ,   -16.0, ,   -11.4, ,     0.1, ,     6.1, ,     8.9, ,     9.1, ,     5.5, ,    -2.3, ,    -9.4, ,   -22.0, ,    -6.4, ,   -21.0, ,    -9.1, ,     8.0, ,    -2.1, 
 1941,   -27.5, ,   -20.3, ,   -18.2, ,    -8.2, ,    -1.2, ,     6.4, ,    11.5, , -9999.9,M,     4.5, ,    -1.7, ,    -9.0, ,   -16.5, , -9999.9,M,   -23.3, ,    -9.2, , -9999.9,M,    -2.1, 
 1942,   -28.5, ,   -19.0, ,   -14.6, ,    -5.7, ,     1.3, ,     6.6, ,     9.3, ,     9.7, ,     4.6, ,     0.9, ,    -8.4, ,   -22.8, ,    -5.6, ,   -21.3, ,    -6.3, ,     8.5, ,    -1.0, 
 1943,   -28.1, ,   -22.7, ,   -24.6, ,   -11.7, ,    -1.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -22.7, , -9999.9,M,   -24.5, ,   -12.6, , -9999.9,M, -9999.9,M
 1944,   -20.4, ,   -28.7, ,   -24.6, ,   -12.0, ,     0.2, ,     7.6, ,    10.0, ,    10.9, ,     7.2, ,    -0.7, ,    -8.6, ,   -20.2, ,    -6.6, ,   -23.9, ,   -12.1, ,     9.5, ,    -0.7, 
 1945,   -30.2, ,   -23.1, ,   -13.2, ,    -7.0, ,     0.4, , -9999.9,M, -9999.9,M,     9.7, ,     2.4, ,    -2.0, , -9999.9,M,   -23.3, , -9999.9,M,   -24.5, ,    -6.6, , -9999.9,M, -9999.9,M
 1946,   -26.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     4.9, ,    -0.7, ,   -11.7, ,   -24.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -2.5, 
 1947, -9999.9,M,   -20.6, , -9999.9,M,   -19.1, ,    -3.9, ,     9.5, , -9999.9,M,    14.9, , -9999.9,M,     2.1, ,    -9.0, ,   -19.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1948,   -29.3, ,   -29.2, ,   -23.9, ,   -11.3, ,    -0.5, ,     6.2, ,    10.8, ,    10.9, ,     5.5, ,    -1.0, ,    -4.1, ,   -15.9, ,    -6.8, ,   -26.0, ,   -11.9, ,     9.3, ,     0.1, 
 1949,   -28.4, ,   -30.4, , -9999.9,M,    -8.6, ,    -1.7, , -9999.9,M, -9999.9,M,    10.8, ,     5.4, ,    -1.2, ,   -10.9, ,   -19.1, , -9999.9,M,   -24.9, , -9999.9,M, -9999.9,M,    -2.2, 
 1950, -9999.9,M,   -26.3, ,   -23.1, ,    -8.4, ,    -0.2, ,     5.4, ,    10.9, ,     9.2, ,     5.2, ,    -0.3, ,    -5.3, ,   -19.2, , -9999.9,M, -9999.9,M,   -10.6, ,     8.5, ,    -0.1, 
 1951,   -24.7, ,   -20.8, ,   -13.5, ,    -2.3, ,     2.4, ,     7.4, ,     9.2, ,     9.5, ,     5.6, ,     0.3, ,   -10.8, ,   -21.6, ,    -4.9, ,   -21.6, ,    -4.5, ,     8.7, ,    -1.6, 
 1952,   -29.5, , -9999.9,M,   -15.8, ,    -5.5, ,     1.5, ,     7.2, ,    10.7, ,     8.8, ,     4.3, ,    -2.1, ,    -7.2, ,   -12.2, , -9999.9,M, -9999.9,M,    -6.6, ,     8.9, ,    -1.7, 
 1953,   -25.2, ,   -22.1, ,   -14.9, ,    -3.2, ,     1.6, , -9999.9,M,    13.5, ,    12.9, , -9999.9,M,     2.6, ,    -2.2, ,   -15.4, , -9999.9,M,   -19.8, ,    -5.5, , -9999.9,M, -9999.9,M
 1954,   -28.7, ,   -16.8, ,   -17.8, ,    -8.4, ,     0.9, ,     8.3, ,     9.9, ,     8.6, ,     4.9, ,     0.0, ,    -7.3, ,   -19.3, ,    -5.5, ,   -20.3, ,    -8.4, ,     8.9, ,    -0.8, 
 1955,   -26.4, ,   -22.9, ,   -19.4, ,    -6.7, ,     1.6, ,    10.8, ,    11.1, , -9999.9,M,     3.5, ,    -0.7, ,    -6.7, ,   -20.5, , -9999.9,M,   -22.9, ,    -8.2, , -9999.9,M,    -1.3, 
 1956,   -21.6, ,   -26.6, ,   -28.4, ,    -8.1, ,    -5.0, ,     5.5, ,     8.1, ,     7.6, ,     3.4, ,     1.7, ,    -9.1, ,   -25.4, ,    -8.2, ,   -22.9, ,   -13.8, ,     7.1, ,    -1.3, 
 1957,   -35.0, ,   -21.8, ,   -19.5, ,    -9.9, ,    -1.5, ,     7.3, ,     9.7, ,     7.0, ,     5.1, ,     0.0, ,    -6.9, ,   -17.0, ,    -6.9, ,   -27.4, ,   -10.3, ,     8.0, ,    -0.6, 
 1958,   -24.0, ,   -20.4, ,    -5.2, , -9999.9,M,    -0.8, ,     4.4, ,     9.9, ,     8.9, ,     5.2, ,    -1.4, ,    -8.6, ,   -26.1, , -9999.9,M,   -20.5, , -9999.9,M,     7.7, ,    -1.6, 
 1959,   -21.9, ,   -34.4, ,   -25.1, ,   -10.5, ,    -0.9, ,     6.0, ,    12.1, ,    10.0, ,     6.2, ,    -3.3, ,   -12.1, ,   -20.8, ,    -7.9, ,   -27.5, ,   -12.2, ,     9.4, ,    -3.1, 
 1960,   -25.8, ,   -19.0, ,   -22.2, ,    -9.9, ,     2.5, ,     5.9, ,     9.5, ,     9.0, ,     4.3, ,    -0.7, ,    -6.1, ,   -21.4, ,    -6.2, ,   -21.9, ,    -9.9, ,     8.1, ,    -0.8, 
