8202000,GREENWOOD      ,NS, station not joined, Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
8202000,GREENWOOD      ,NS, station non jointe, Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1942, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -2.4, ,    -9.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1943,   -13.6, ,    -9.1, ,    -5.8, ,    -1.6, ,     4.9, ,     8.8, ,    13.8, ,    11.7, ,     8.1, ,     5.0, ,    -0.3, ,    -8.3, ,     1.1, ,   -10.6, ,    -0.8, ,    11.4, ,     4.3, 
 1944,    -9.8, ,   -10.8, ,    -6.9, ,    -1.9, ,     4.4, ,     9.8, ,    12.2, ,    12.8, ,     8.7, ,     4.2, ,     0.5, ,    -6.6, ,     1.4, ,    -9.6, ,    -1.5, ,    11.6, ,     4.5, 
 1945,    -8.5, ,   -10.3, ,    -4.0, ,     1.5, ,     3.5, ,     8.8, ,    12.1, ,    11.2, ,     8.5, ,     2.4, ,    -1.4, ,    -8.2, ,     1.3, ,    -8.5, ,     0.3, ,    10.7, ,     3.2, 
 1946,   -10.3, ,   -11.4, ,    -3.4, ,    -0.9, ,     5.1, ,     8.8, ,    10.7, ,    11.7, ,     8.8, ,     2.7, ,    -1.2, ,    -7.8, ,     1.1, ,   -10.0, ,     0.3, ,    10.4, ,     3.4, 
 1947,   -10.1, ,    -6.4, ,    -3.8, ,    -1.7, ,     5.7, ,     7.8, ,    16.3, ,    11.5, ,     7.9, ,     4.2, ,     0.2, ,    -7.3, ,     2.0, ,    -8.1, ,     0.1, ,    11.9, ,     4.1, 
 1948,   -10.3, ,   -14.7, ,    -9.4, ,    -1.4, ,     4.9, ,     8.7, ,    13.0, ,    12.0, ,     7.6, ,     2.6, ,     0.9, ,    -5.3, ,     0.7, ,   -10.8, ,    -2.0, ,    11.2, ,     3.7, 
 1949,    -7.4, ,    -8.6, ,    -4.3, ,     1.3, ,     4.6, ,    10.6, ,    13.7, ,    12.6, ,     8.9, ,     2.9, ,    -0.8, ,    -4.9, ,     2.4, ,    -7.1, ,     0.5, ,    12.3, ,     3.7, 
 1950,    -9.6, ,   -12.4, ,    -8.1, ,    -0.3, ,     4.3, ,     9.7, ,    12.8, ,    12.1, ,     6.7, ,     3.1, ,     1.1, ,    -2.5, ,     1.4, ,    -9.0, ,    -1.4, ,    11.5, ,     3.6, 
 1951,    -6.7, ,    -7.3, ,    -3.3, ,     2.7, ,     5.0, ,     8.6, ,    13.2, ,    14.0, ,     9.7, ,     3.9, ,    -0.5, ,    -6.4, ,     2.7, ,    -5.5, ,     1.5, ,    11.9, ,     4.4, 
 1952,    -9.4, ,    -7.3, ,    -4.1, ,     1.1, ,     4.2, ,    10.6, ,    13.9, ,    13.7, ,     7.6, ,     3.2, ,     0.4, ,    -4.5, ,     2.5, ,    -7.7, ,     0.4, ,    12.7, ,     3.7, 
 1953,    -6.3, ,    -7.1, ,    -2.8, ,     2.6, ,     5.0, ,     9.9, ,    13.2, ,    11.8, ,     9.2, ,     4.6, ,     2.1, ,    -2.9, ,     3.3, ,    -6.0, ,     1.6, ,    11.6, ,     5.3, 
 1954,   -10.6, ,    -5.6, ,    -3.9, ,    -0.9, ,     5.0, ,    10.7, ,    12.4, ,    10.9, ,     7.9, ,     5.7, ,     0.3, ,    -3.5, ,     2.4, ,    -6.4, ,     0.1, ,    11.3, ,     4.6, 
 1955,    -6.2, ,    -7.6, ,    -4.5, ,    -0.2, ,     5.7, ,     9.8, ,    12.5, ,    14.1, ,     8.0, ,     4.0, ,     0.2, ,    -7.9, ,     2.3, ,    -5.8, ,     0.3, ,    12.1, ,     4.1, 
 1956,    -3.4, ,    -9.2, ,    -9.2, ,    -0.5, ,     2.4, ,    10.4, ,    11.7, ,    10.1, ,     6.6, ,     1.9, ,    -0.9, ,    -6.3, ,     1.1, ,    -6.8, ,    -2.4, ,    10.7, ,     2.5, 
 1957,   -14.0, ,    -8.0, ,    -4.0, ,     0.1, ,     4.9, ,    10.6, ,    12.0, ,    10.5, ,     9.4, ,     4.3, ,     2.4, ,    -2.0, ,     2.2, ,    -9.4, ,     0.3, ,    11.0, ,     5.4, 
 1958,    -4.3, ,    -7.8, ,    -1.3, ,     2.6, ,     5.5, ,     8.8, ,    13.2, ,    13.1, ,     9.1, ,     3.2, ,    -0.4, ,   -10.2, ,     2.6, ,    -4.7, ,     2.3, ,    11.7, ,     4.0, 
 1959,    -9.6, ,   -13.8, ,    -5.3, ,     0.4, ,     6.7, ,     9.8, ,    14.8, ,    14.4, ,    10.0, ,     4.8, ,     1.6, ,    -3.7, ,     2.5, ,   -11.2, ,     0.6, ,    13.0, ,     5.5, 
 1960,    -8.6, ,    -4.2, ,    -4.8, ,     0.4, ,     7.0, ,    11.5, ,    13.8, ,    13.1, ,     9.2, ,     3.7, ,     1.4, ,    -6.6, ,     3.0, ,    -5.5, ,     0.9, ,    12.8, ,     4.8, 
 1961,   -11.0, ,   -11.3, ,    -5.8, ,     0.0, ,     5.8, ,    11.0, ,    12.9,a,    13.1,a,    12.3,a,     7.0,a,     2.6,a,    -2.7,a,     2.8,a,    -9.6, ,     0.0, ,    12.3,a,     7.3,a
 1962,    -9.2,a,   -13.6,a,    -3.7,a,     1.1,a,     4.5,a,     9.5,a,    11.7,a,    13.0,a,     8.9,a,     4.9,a,    -0.2,a,    -7.2,a,     1.6,a,    -8.5,a,     0.6,a,    11.4,a,     4.5,a
 1963,    -6.0,a,   -10.9,a,    -6.1,a,    -1.0,a,     4.0,a,     9.1,a,    15.0,a,    11.8,a,     7.3,a,     3.4,a,     2.2,a,   -11.1,a,     1.5,a,    -8.0,a,    -1.0,a,    12.0,a,     4.3,a
 1964,    -8.4,a,    -9.4,a,    -5.6,a,    -1.8,a,     4.4,a,     9.0,a,    13.7,a,    10.7,a,     6.8,a,     4.6,a,    -1.6,a,    -5.2,a,     1.4,a,    -9.6,a,    -1.0,a,    11.1,a,     3.3,a
 1965,   -10.2,a,   -11.0,a,    -4.7,a,    -1.5,a,     4.2,a,     8.8,a,    11.5,a,    12.7,a,     6.4,a,     2.6,a,    -1.9,a,    -6.7,a,     0.9,a,    -8.8,a,    -0.7,a,    11.0,a,     2.4,a
 1966,    -6.3,a,    -9.2,a,    -3.3,a,    -1.7,a,     3.8,a,    10.1,a,    11.5,a,    12.3,a,     6.2,a,     3.4,a,     2.4,a,    -3.3,a,     2.2,a,    -7.4,a,    -0.4,a,    11.3,a,     4.0,a
 1967,    -7.3,a,   -12.8,a,    -9.0,a,    -3.2,a,     2.7,a,     9.7,a,    15.7,a,    14.4,a,     8.5,a,     4.8,a,     0.2,a,    -5.8,a,     1.5,a,    -7.8,a,    -3.2,a,    13.3,a,     4.5,a
 1968,   -11.7,a,   -13.2,a,    -4.1,a,     0.5,a,     3.3,a,     9.1,a,    13.8,a,    11.5,a,     9.4,a,     6.7,a,    -1.3,a,    -4.8,a,     1.6,a,   -10.2,a,    -0.1,a,    11.5,a,     4.9,a
 1969,    -7.4,a,    -5.6,a,    -4.7,a,    -0.4,a,     4.6,a,    10.1,a,    12.1,a,    13.3,a,    10.1,a,     3.7,a,     1.7,a,    -2.4,a,     2.9,a,    -5.9,a,    -0.2,a,    11.8,a,     5.2,a
 1970,   -11.7,a,    -9.4,a,    -4.8,a,    -0.7,a,     6.3,a,    10.6,a,    13.7,a,    14.0,a,     9.3,a,     5.5,a,     0.3,a,    -9.4,a,     2.0,a,    -7.8,a,     0.3,a,    12.8,a,     5.0,a
 1971,   -11.5,a,    -9.1,a,    -3.5,a,     0.7,a,     6.6,a,     9.2,a,    13.5,a,    13.0,a,    10.0,a,     4.1,a,    -0.6,a,    -7.5,a,     2.1,a,   -10.0,a,     1.3,a,    11.9,a,     4.5,a
 1972,    -9.9,a,   -11.7,a,    -6.9,a,    -1.9,a,     5.4,a,    11.3,a,    13.2,a,    11.8,a,     8.8,a,     3.0,a,    -1.4,a,    -7.9,a,     1.2,a,    -9.7,a,    -1.1,a,    12.1,a,     3.5,a
 1973,    -8.2,a,    -9.8,a,    -4.2,a,     0.5,a,     5.9,a,    12.5,a,    16.3,a,    14.9,a,     7.7,a,     3.3,a,     0.4,a,    -2.2,a,     3.1,a,    -8.6,a,     0.7,a,    14.6,a,     3.8,a
 1974,    -9.3,a,   -11.6,a,    -5.0,a,     0.9,a,     3.6,a,     9.7,a,    11.8,a,    12.3,a,     8.9,a,     1.2,a,     0.3,a,    -3.4,a,     1.6,a,    -7.7,a,    -0.2,a,    11.3,a,     3.5,a
 1975,    -8.8,a,    -9.6,a,    -6.3,a,    -0.4,a,     4.5,a,     9.2,a,    15.8,a,    12.6,a,     8.8,a,     3.1,a,     0.7,a,    -7.4,a,     1.9,a,    -7.3,a,    -0.7,a,    12.5,a,     4.2,a
 1976,    -9.6,a,    -7.5,a,    -4.8,a,     0.8,a,     6.4,a,    12.0,a,    13.6,a,    13.5,a,     8.9,a,     2.9,a,    -0.2,a,    -9.3,a,     2.2,a,    -8.2,a,     0.8,a,    13.0,a,     3.9,a
