2301000,CORAL HARBOUR  ,NU, station not joined, Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
2301000,CORAL HARBOUR  ,NU, station non jointe, Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1945, -9999.9,M, -9999.9,M,   -25.7, ,   -22.6, ,    -9.7, ,    -2.1, ,     3.8, ,     2.5, ,    -3.5, ,   -13.0, ,   -21.6, ,   -29.9, , -9999.9,M, -9999.9,M,   -19.3, ,     1.4, ,   -12.7, 
 1946,   -38.8, ,   -36.7, ,   -28.4, ,   -24.2, ,    -7.8, ,    -2.2, ,     2.6, ,     4.1, ,    -3.8, ,   -11.8, ,   -19.4, ,   -26.8, ,   -16.1, ,   -35.1, ,   -20.1, ,     1.5, ,   -11.7, 
 1947,   -31.8, ,   -23.7, ,   -26.5, ,   -24.0, ,   -12.8, ,    -3.4, ,     2.3, ,     1.7, ,    -3.6, ,   -10.3, ,   -11.8, ,   -27.4, ,   -14.3, ,   -27.4, ,   -21.1, ,     0.2, ,    -8.6, 
 1948,   -37.8, ,   -37.9, ,   -35.2, ,   -25.3, ,   -10.8, ,     0.1, ,     5.5, ,     4.9, ,     0.8, ,    -8.7, ,   -17.0, ,   -32.4, ,   -16.2, ,   -34.4, ,   -23.8, ,     3.5, ,    -8.3, 
 1949,   -36.8, ,   -42.4, ,   -29.7, ,   -21.1, ,   -12.6, ,     0.4, ,     3.9, ,     2.5, ,    -2.4, ,    -9.4, ,   -24.2, ,   -27.9, ,   -16.6, ,   -37.2, ,   -21.1, ,     2.3, ,   -12.0, 
 1950,   -42.8, ,   -35.3, ,   -27.3, , -9999.9,M,   -10.1, ,    -0.1, ,     3.4, ,     2.6, ,    -2.3, ,   -14.4, ,   -23.6, ,   -23.3, , -9999.9,M,   -35.3, , -9999.9,M,     2.0, ,   -13.4, 
 1951,   -32.2, ,   -37.7, ,   -24.8, ,   -19.0, ,    -9.2, ,     0.0, ,     3.4, ,     2.9, ,    -1.7, ,   -12.1, ,   -22.0, ,   -33.8, ,   -15.5, ,   -31.1, ,   -17.7, ,     2.1, ,   -11.9, 
 1952,   -35.7, ,   -35.5, ,   -27.5, ,   -18.7, ,    -5.4, ,     1.1, ,     4.2, ,     3.2, ,    -1.8, ,   -14.2, ,   -20.8, ,   -26.6, ,   -14.8, ,   -35.0, ,   -17.2, ,     2.8, ,   -12.3, 
 1953,   -35.3, ,   -31.5, ,   -26.5, ,   -10.8, ,    -7.4, ,    -0.6, ,     3.9, ,     4.5, ,    -2.1, ,   -12.6, ,   -21.1, ,   -36.5, ,   -14.7, ,   -31.1, ,   -14.9, ,     2.6, ,   -11.9, 
 1954,   -41.7, ,   -35.3, ,   -27.5, ,   -24.2, ,   -10.0, ,    -1.1, ,     6.0, ,     5.7, ,    -1.1, ,   -12.5, ,   -24.0, ,   -30.6, ,   -16.4, ,   -37.8, ,   -20.6, ,     3.5, ,   -12.5, 
 1955,   -32.4, ,   -35.0, ,   -30.8, ,   -17.6, ,    -9.2, ,     0.8, ,     4.0, ,     3.4, ,    -2.1, ,    -5.5, ,   -19.5, ,   -26.7, ,   -14.2, ,   -32.7, ,   -19.2, ,     2.7, ,    -9.0, 
 1956,   -31.3, ,   -28.5, ,   -28.3, ,   -16.6, ,   -15.1, ,    -1.9, ,     5.0, ,     4.1, ,    -2.0, ,   -15.5, ,   -24.2, ,   -33.6, ,   -15.7, ,   -28.8, ,   -20.0, ,     2.4, ,   -13.9, 
 1957,   -40.0, ,   -31.8, ,   -26.5, ,   -20.4, ,   -11.1, ,    -2.3, ,     3.8, ,     3.0, ,     0.1, ,   -11.7, ,   -24.2, ,   -29.9, ,   -15.9, ,   -35.1, ,   -19.3, ,     1.5, ,   -11.9, 
 1958,   -31.0, ,   -33.2, ,   -24.4, ,   -25.0, ,    -6.5, ,    -1.2, ,     3.9, ,     4.1, ,     0.1, ,   -10.7, ,   -23.9, ,   -28.1, ,   -14.7, ,   -31.4, ,   -18.6, ,     2.3, ,   -11.5, 
 1959,   -26.9, ,   -37.6, ,   -32.0, ,   -21.7, ,   -11.2, ,    -2.3, ,     4.2, ,     2.8, ,    -0.8, ,   -15.7, ,   -20.5, ,   -26.3, ,   -15.7, ,   -30.9, ,   -21.6, ,     1.6, ,   -12.3, 
 1960,   -32.0, ,   -27.7, ,   -32.6, ,   -22.9, ,    -8.4, ,     0.7, ,     5.0, ,     4.9, ,    -1.7, ,    -9.3, ,   -20.8, ,   -26.8, ,   -14.3, ,   -28.7, ,   -21.3, ,     3.5, ,   -10.6, 
 1961,   -34.7, ,   -33.4, ,   -35.9, ,   -17.3, ,   -13.8, ,    -0.2, ,     5.3,a,     3.1,a,    -2.4,a,   -11.9,a,   -20.0,a,   -23.0,a,   -15.4,a,   -31.6, ,   -22.3, ,     2.7,a,   -11.4,a
 1962,   -37.7,a,   -39.5,a,   -25.6,a,   -23.5,a,   -13.4,a,    -1.4,a,     5.4,a,     4.0,a,    -0.8,a,    -8.2,a,   -22.7,a,   -28.0,a,   -16.0,a,   -33.4,a,   -20.8,a,     2.7,a,   -10.6,a
 1963,   -34.4,a,   -31.0,a,   -35.8,a,   -18.7,a,   -13.0,a,    -2.9,a,     3.8,a,     3.2,a,    -3.3,a,   -11.9,a,   -16.4,a,   -29.0,a,   -15.8,a,   -31.1,a,   -22.5,a,     1.4,a,   -10.5,a
