3062696,FORT MCMURRAY  ,AB, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
3062696,FORT MCMURRAY  ,AB, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1916,   -35.4, ,   -25.4, ,   -22.8, ,    -5.8, ,     1.0, ,     6.8, ,    10.6, ,     6.7, ,     2.4, ,    -3.1, ,   -11.4, ,   -24.1, ,    -8.4, , -9999.9,M,    -9.2, ,     8.0, ,    -4.0, 
 1917,   -31.2, ,   -31.4, ,   -18.4, ,    -7.4, ,     2.2, ,     4.1, ,     9.1, ,     6.3, ,     1.3, ,    -5.3, ,    -6.7, ,   -36.3, ,    -9.5, ,   -28.9, ,    -7.9, ,     6.5, ,    -3.6, 
 1918,   -31.0, ,   -29.5, ,   -18.5, ,    -4.4, , -9999.9,M,     6.0, ,     6.4, ,     8.6, ,     1.6, , -9999.9,M, -9999.9,M,   -21.2, , -9999.9,M,   -32.3, , -9999.9,M,     7.0, , -9999.9,M
 1919,   -20.8, ,   -27.1, ,   -24.5, ,    -2.2, ,     1.0, ,     5.6, ,     8.3, ,     8.0, ,     3.6, ,   -10.9, ,   -18.8, ,   -26.4, ,    -8.7, ,   -23.0, ,    -8.6, ,     7.3, ,    -8.7, 
 1920,   -29.3, ,   -18.9, ,   -17.5, ,   -10.6, ,     0.7, ,     4.3, ,     9.0, ,     7.8, ,     3.1, ,    -3.3, ,   -11.4, ,   -22.0, ,    -7.3, ,   -24.9, ,    -9.1, ,     7.0, ,    -3.9, 
 1921,   -27.2, ,   -20.7, ,   -21.8, ,    -3.4, ,     1.6, ,     6.5, ,     8.2, ,     6.7, ,     0.7, ,    -2.9, ,   -17.7, ,   -22.4, ,    -7.7, ,   -23.3, ,    -7.9, ,     7.1, ,    -6.6, 
 1922,   -26.0, ,   -30.0, ,   -19.0, ,    -6.9, ,     1.9, ,     5.1, ,     7.6, ,     7.8, ,     2.1, ,    -2.2, ,   -13.4, ,   -26.0, ,    -8.3, ,   -26.1, ,    -8.0, ,     6.8, ,    -4.5, 
 1923,   -27.3, ,   -25.7, ,   -23.0, ,    -8.7, ,    -0.7, ,     7.4, ,     7.4, ,     6.3, ,     1.2, ,    -4.0, ,   -11.7, ,   -23.7, ,    -8.5, ,   -26.3, ,   -10.8, ,     7.0, ,    -4.8, 
 1924,   -29.9, ,   -17.8, ,   -12.3, ,   -10.0, ,    -0.3, ,     4.1, ,     8.2, ,     7.2, ,     1.4, ,    -2.9, ,   -13.6, ,   -28.9, ,    -7.9, ,   -23.8, ,    -7.5, ,     6.5, ,    -5.0, 
 1925,   -30.3, ,   -27.7, ,   -19.1, ,    -2.3, ,     1.3, ,     5.2, ,     8.1, ,     6.5, ,     0.2, ,    -8.6, ,   -18.6, ,   -19.7, ,    -8.8, ,   -29.0, ,    -6.7, ,     6.6, ,    -9.0, 
 1926,   -21.0, ,   -17.9, ,   -14.1, ,    -5.7, ,     1.9, ,     4.0, ,     8.9, ,     5.1, ,    -1.0, ,    -4.2, ,   -15.7, ,   -25.9, ,    -7.1, ,   -19.5, ,    -6.0, ,     6.0, ,    -7.0, 
 1927,   -28.2, ,   -27.5, ,   -13.2, ,    -6.7, ,    -1.2, ,     3.9, ,     8.5, ,     5.5, ,     2.5, ,    -3.7, ,   -23.7, ,   -31.9, ,    -9.6, ,   -27.2, ,    -7.0, ,     6.0, ,    -8.3, 
 1928,   -22.7, ,   -19.4, ,   -14.5, ,   -13.6, ,     3.1, ,     5.8, ,     8.2, ,     4.1, ,    -0.1, ,    -4.1, ,   -11.7, ,   -19.7, ,    -7.1, ,   -24.7, ,    -8.3, ,     6.0, ,    -5.3, 
