7042840,TADOUSSAC      ,QC, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
7042840,TADOUSSAC      ,QC, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1913, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -2.5, ,   -11.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1914,   -19.4, ,   -22.1, ,    -8.0, ,    -6.1, ,     3.1, ,     6.9, ,    10.7, ,     9.1, ,     6.8, ,     1.4, ,    -7.8, ,   -14.4, ,    -3.3, ,   -17.6, ,    -3.7, ,     8.9, ,     0.1, 
 1915,   -15.0, ,   -13.0, ,    -9.5, ,    -1.2, ,     2.9, ,     7.3, ,    10.2, ,     9.4, ,     5.5, ,     2.6, ,    -3.0, ,    -8.2, ,    -1.0, ,   -14.1, ,    -2.6, ,     9.0, ,     1.7, 
 1916,   -18.5, ,   -18.7, ,   -13.9, ,    -0.8, ,     3.8, ,     9.5, , -9999.9,M,    10.3, ,     5.9, ,     1.4, ,    -6.1, ,   -10.8, , -9999.9,M,   -15.1, ,    -3.6, , -9999.9,M,     0.4, 
 1917,   -17.7, ,   -16.2, ,    -7.4, ,     2.0, ,     6.1, ,    13.4, ,    17.0, ,    16.8, ,    10.5, ,     4.7, ,    -4.2, ,   -16.0, ,     0.8, ,   -14.9, ,     0.2, ,    15.7, ,     3.7, 
 1918,   -15.8, ,   -15.8, ,    -7.7, ,     0.1, ,     7.5, ,    10.7, ,    15.5, ,    13.0, ,     7.6, ,     6.7, ,     0.1, ,    -9.4, ,     1.0, ,   -15.9, ,     0.0, ,    13.1, ,     4.8, 
 1919,   -13.1, ,   -10.0, ,    -5.7, ,     2.0, ,     6.8, ,    15.5, ,    13.8, ,    10.5, ,     5.0, ,    -1.3, ,    -5.2, ,   -16.6, ,     0.1, ,   -10.8, ,     1.0, ,    13.3, ,    -0.5, 
 1920,   -21.9, ,   -12.9, ,    -8.4, ,    -0.8, ,     6.9, ,     9.4, ,    10.4, ,    11.2, ,     7.6, ,     4.3, ,    -7.0, ,   -12.7, ,    -1.2, ,   -17.1, ,    -0.8, ,    10.3, ,     1.6, 
 1921,   -16.9, ,   -16.2, ,    -7.9, ,    -2.5, ,     7.1, ,     8.8, ,    15.1, ,     9.5, ,     6.3, ,     1.8, ,    -6.7, ,   -12.3, ,    -1.2, ,   -15.3, ,    -1.1, ,    11.1, ,     0.5, 
 1922,   -17.9, ,   -17.5, ,    -9.3, ,    -1.0, ,     4.5, ,     9.7, ,    11.5, ,     9.9, ,     4.9, ,     1.7, ,    -4.0, ,   -15.5, ,    -1.9, ,   -15.9, ,    -1.9, ,    10.4, ,     0.9, 
 1923,   -18.5, ,   -18.6, ,   -14.2, ,    -3.7, ,     3.4, ,     8.2, ,     8.9, ,     9.2, ,     4.9, ,     2.1, ,    -3.2, ,    -6.2, ,    -2.3, ,   -17.5, ,    -4.8, ,     8.8, ,     1.3, 
 1924,   -18.7, ,   -17.9, ,    -6.0, ,    -3.3, ,     1.0, ,     8.7, ,    10.2, ,    11.0, ,     7.3, ,     3.1, ,    -1.7, ,   -16.1, ,    -1.9, ,   -14.3, ,    -2.8, ,    10.0, ,     2.9, 
 1925,   -20.9, ,   -12.0, ,    -6.1, ,    -1.7, ,     1.7, ,     8.7, ,    11.5, ,    11.4, ,     5.5, ,     0.0, ,    -5.8, , -9999.9,M, -9999.9,M,   -16.3, ,    -2.0, ,    10.5, ,    -0.1, 
 1926,   -17.3, ,   -16.9, ,   -13.2, ,    -6.1, ,     1.8, ,     9.1, ,     9.8, ,     8.8, ,     5.9, ,     2.0, ,    -5.7, ,   -14.8, ,    -3.1, , -9999.9,M,    -5.8, ,     9.2, ,     0.7, 
 1927,   -16.0, ,   -16.4, ,    -8.5, ,    -3.1, ,     3.3, ,     6.5, ,    12.1, ,     9.9, ,     7.0, ,     3.4, ,    -3.5, ,   -11.5, ,    -1.4, ,   -15.7, ,    -2.8, ,     9.5, ,     2.3, 
 1928,   -19.1, ,   -17.5, ,    -9.5, ,    -3.7, ,     3.6, ,     7.8, ,    11.4, ,    11.9, ,     5.5, ,     1.6, ,    -5.9, ,    -8.8, ,    -1.9, ,   -16.0, ,    -3.2, ,    10.4, ,     0.4, 
 1929,   -18.3, ,   -14.9, ,    -9.7, ,    -3.9, ,     2.3, ,     7.9, ,    10.3, ,     9.7, ,     6.7, ,     0.2, ,    -5.6, ,   -15.1, ,    -2.5, ,   -14.0, ,    -3.8, ,     9.3, ,     0.4, 
 1930,   -16.6, ,   -15.9, ,    -9.6, ,    -3.6, ,     3.6, ,     9.9, ,    11.7, ,    10.9, ,     7.6, ,     3.5, ,    -2.5, ,   -10.5, ,    -1.0, ,   -15.9, ,    -3.2, ,    10.8, ,     2.9, 
 1931,   -16.7, ,   -12.9, ,    -2.8, ,    -0.9, ,     5.5, ,    10.3, ,    12.4, ,    11.1, ,     7.1, ,     3.2, ,    -1.3, ,   -11.3, ,     0.3, ,   -13.4, ,     0.6, ,    11.3, ,     3.0, 
 1932,   -13.4, ,   -17.2, ,   -10.5, ,    -2.2, ,     4.1, ,     8.0, ,    11.4, ,    11.9, ,     8.4, ,     2.6, ,    -6.7, ,   -12.2, ,    -1.3, ,   -14.0, ,    -2.9, ,    10.4, ,     1.4, 
 1933,   -13.1, ,   -12.5, ,   -10.8, ,    -1.8, ,     2.9, ,     8.5, ,    11.2, ,    10.2, ,     5.4, ,     2.2, ,   -10.9, ,   -19.9, ,    -2.4, ,   -12.6, ,    -3.2, ,    10.0, ,    -1.1, 
 1934,   -19.6, ,   -22.3, ,   -11.7, ,    -1.6, ,     3.2, ,     8.1, ,    11.5, ,     9.7, ,     8.9, ,     1.0, ,    -3.4, ,   -16.1, ,    -2.7, ,   -20.6, ,    -3.4, ,     9.8, ,     2.2, 
 1935,   -21.3, ,   -17.6, ,    -9.9, ,    -1.5, ,     3.0, ,     9.9, ,    12.1, ,    11.6, ,     6.5, ,     1.3, ,    -3.9, ,   -13.5, ,    -1.9, ,   -18.3, ,    -2.8, ,    11.2, ,     1.3, 
 1936,   -16.0, ,   -17.8, ,    -5.7, ,    -1.4, ,     2.8, ,     8.1, ,    11.4, ,     9.3, ,     6.4, ,     0.7, ,    -8.1, ,   -14.5, ,    -2.1, ,   -15.8, ,    -1.4, ,     9.6, ,    -0.3, 
 1937,   -15.7, ,   -12.9, ,   -12.2, ,    -1.5, ,     5.3, ,     9.5, ,    12.6, ,    12.0, ,     7.2, ,     2.2, ,    -3.7, ,   -12.4, ,    -0.8, ,   -14.4, ,    -2.8, ,    11.4, ,     1.9, 
 1938,   -17.0, ,   -16.7, ,   -10.7, ,    -2.0, ,     3.9, ,    10.6, ,    12.5, ,    11.3, ,     6.4, ,     2.7, ,    -5.1, ,   -10.4, ,    -1.2, ,   -15.4, ,    -2.9, ,    11.5, ,     1.3, 
 1939,   -17.4, ,   -18.9, ,   -14.0, ,    -2.9, ,     1.8, ,     7.8, ,    13.2, ,    12.3, ,     7.5, ,     1.2, ,    -6.1, ,   -11.4, ,    -2.2, ,   -15.6, ,    -5.0, ,    11.1, ,     0.9, 
 1940,   -14.1, ,   -16.1, ,   -10.5, ,    -4.2, ,     3.5, ,     7.2, ,    11.2, ,    10.8, ,     7.5, ,     0.4, ,    -4.6, ,   -14.6, ,    -2.0, ,   -13.9, ,    -3.7, ,     9.7, ,     1.1, 
 1941,   -18.3, ,   -13.1, ,   -10.3, ,    -2.1, ,     3.9, ,     8.3, ,    11.7, ,     9.9, ,     6.8, ,     1.3, ,    -6.2, ,   -11.5, ,    -1.6, ,   -15.3, ,    -2.8, ,    10.0, ,     0.6, 
 1942,   -20.1, ,   -14.4, ,    -5.8, ,    -2.8, ,     6.0, ,     9.2, ,    11.2, ,    10.5, ,     6.3, ,     2.2, ,    -6.0, ,   -16.1, ,    -1.7, ,   -15.3, ,    -0.9, ,    10.3, ,     0.8, 
 1943,   -19.3, ,   -15.2, ,   -12.9, ,    -4.4, ,     7.2, ,     9.3, ,    12.1, ,    12.7, ,     6.7, ,     3.1, ,    -1.8, ,   -12.2, ,    -1.2, ,   -16.9, ,    -3.4, ,    11.4, ,     2.7, 
 1944,    -9.1, ,   -15.4, ,    -9.7, ,    -1.0, , -9999.9,M,    12.9, ,    14.3, ,    12.7, ,     8.3, ,     1.9, ,    -2.1, ,   -13.3, , -9999.9,M,   -12.2, , -9999.9,M,    13.3, ,     2.7, 
 1945,   -17.5, ,   -13.5, ,    -5.7, ,    -0.7, ,     3.6, ,     8.5, ,    12.2, ,    11.0, ,     6.6, ,     1.3, ,    -4.2, ,   -12.7, ,    -0.9, ,   -14.8, ,    -0.9, ,    10.6, ,     1.2, 
 1946,   -20.1, ,   -18.8, ,    -9.3, ,    -4.0, ,     3.1, ,     7.5, ,    10.4, ,    10.4, ,     7.7, ,     2.5, ,    -4.6, ,   -15.5, ,    -2.6, ,   -17.2, ,    -3.4, ,     9.4, ,     1.9, 
