8402975,PORT AUXBASQUES,NL, station not joined, Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
8402975,PORT AUXBASQUES,NL, station non jointe, Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1909, -9999.9,M, -9999.9,M,     0.4, ,     4.2, ,     8.6, ,    13.6, ,    15.7, ,    17.4, ,    15.8, ,    11.3, ,     6.4, ,     2.4, , -9999.9,M, -9999.9,M,     4.4, ,    15.6, ,    11.2, 
 1910,    -0.1, ,    -2.3, ,     0.3, ,     3.5, ,     9.6, ,    11.6, ,    17.1, ,    18.0, ,    15.2, ,     9.2, ,     6.1, ,     0.6, ,     7.4, ,     0.0, ,     4.5, ,    15.6, ,    10.2, 
 1911,    -2.0, ,    -6.1, ,    -2.3, ,     2.9, ,     8.0, ,    12.7, ,    18.2, ,    18.1, ,    13.8, ,     8.0, ,     3.7, ,    -0.3, ,     6.2, ,    -2.5, ,     2.9, ,    16.3, ,     8.5, 
 1912,    -4.7, ,    -3.6, ,    -1.4, ,     1.2, ,     8.0, ,    12.5, ,    15.4, ,    16.5, ,    13.0, ,     8.2, ,     5.4, ,     1.4, ,     6.0, ,    -2.9, ,     2.6, ,    14.8, ,     8.9, 
 1913,    -1.8, ,    -5.3, ,     0.1, ,     3.7, ,     7.4, ,    11.1, ,    14.7, ,    17.0, ,    14.2, ,    12.6, ,     4.8, ,     1.3, ,     6.7, ,    -1.9, ,     3.7, ,    14.3, ,    10.5, 
 1914,    -2.9, ,    -7.7, ,     0.3, ,     1.0, ,     7.0, ,    10.3, ,    15.3, ,    17.5, ,    14.1, ,     8.4, ,     3.9, ,    -1.5, ,     5.5, ,    -3.1, ,     2.8, ,    14.4, ,     8.8, 
 1915,    -2.3, ,    -2.7, ,     0.8, ,     3.6, ,     8.2, ,    11.1, ,    14.9, ,    15.9, ,    14.0, ,     9.6, ,     6.9, ,     2.3, ,     6.9, ,    -2.2, ,     4.2, ,    14.0, ,    10.2, 
 1916,    -2.4, ,    -4.3, ,    -2.5, ,     4.7, ,     8.9, ,    13.0, ,    17.0, ,    18.3, ,    15.2, ,    10.8, ,     3.0, ,     3.7, ,     7.1, ,    -1.5, ,     3.7, ,    16.1, ,     9.7, 
 1917,    -3.8, ,    -4.2, ,    -2.5, ,     6.0, ,     7.6, ,    13.2, ,    17.4, ,    19.6, ,    15.2, ,    10.9, ,     4.7, ,     0.5, ,     7.1, ,    -1.4, ,     3.7, ,    16.7, ,    10.3, 
 1918,    -1.4, ,    -4.4, ,    -4.1, ,     3.4, ,     7.1, ,    10.7, ,    15.9, ,    16.6, ,    14.4, ,     9.2, ,     4.3, ,    -1.2, ,     5.9, ,    -1.8, ,     2.1, ,    14.4, ,     9.3, 
 1919,    -1.8, ,    -1.2, ,     0.5, ,     4.5, ,     8.6, ,    13.5, ,    15.4, ,    17.0, ,    14.5, ,     8.1, ,     4.6, ,    -1.5, ,     6.9, ,    -1.4, ,     4.5, ,    15.3, ,     9.1, 
 1920,    -7.5, ,    -2.3, ,    -0.3, ,     3.4, ,     8.7, ,    13.8, ,    17.5, ,    20.3, ,    15.0, ,    10.8, ,     2.8, ,    -0.1, ,     6.8, ,    -3.8, ,     3.9, ,    17.2, ,     9.5, 
 1921,    -3.4, ,    -4.8, ,    -0.5, ,     3.3, ,    10.4, ,    13.1, ,    18.6, ,    17.4, ,    14.4, ,     9.2, ,     2.5, ,     0.1, ,     6.7, ,    -2.8, ,     4.4, ,    16.4, ,     8.7, 
 1922,    -2.4, ,    -5.8, ,    -1.5, ,     4.1, ,     8.4, ,    12.9, ,    16.5, ,    18.7, ,    14.5, ,     8.4, ,     3.3, ,    -2.7, ,     6.2, ,    -2.7, ,     3.7, ,    16.0, ,     8.7, 
