4056120,PILGER         ,SK, station not joined, Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
4056120,PILGER         ,SK, station non jointe, Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1911, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.8, ,    -7.3, ,   -10.8, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1912, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1913,   -19.2, ,   -12.1, ,    -7.8, ,    10.2, ,    14.5, ,    21.5, ,    21.2, ,    21.4, ,    19.0, ,     6.7, ,     1.7, ,    -3.7, ,     6.1, , -9999.9,M,     5.6, ,    21.4, ,     9.1, 
 1914,   -10.1, ,   -15.8, ,    -1.5, ,     8.0, ,    16.7, ,    21.1, ,    27.9, ,    22.9, ,    19.0, ,    12.4, ,    -0.5, ,   -13.3, ,     7.2, ,    -9.9, ,     7.7, ,    24.0, ,    10.3, 
 1915,   -12.9, ,    -5.0, ,    -1.5, ,    16.2, ,    18.0, ,    18.2, ,    19.8, ,    25.2, ,    13.4, ,    12.0, ,    -2.4, ,    -8.0, ,     7.8, ,   -10.4, ,    10.9, ,    21.1, ,     7.7, 
 1916,   -22.4, ,   -11.5, ,    -4.9, ,     7.7, ,    13.9, ,    18.4, ,    23.9, ,    21.8, ,    16.0, ,     6.6, ,     0.2, ,   -14.9, ,     4.6, ,   -14.0, ,     5.6, ,    21.4, ,     7.6, 
 1917,   -18.0, ,   -16.4, ,    -3.6, ,     3.0, ,    17.9, ,    20.0, ,    25.6, ,    23.0, ,    19.1, ,     5.7, ,     7.5, ,   -19.5, ,     5.4, ,   -16.4, ,     5.8, ,    22.9, ,    10.8, 
 1918,   -16.2, ,   -11.3, ,     0.3, ,    11.1, ,    13.6, ,    23.1, ,    24.4, ,    24.1, ,    19.6, ,    11.6, ,     3.9, ,    -4.5, ,     8.3, ,   -15.7, ,     8.3, ,    23.9, ,    11.7, 
 1919,    -4.4, ,   -11.5, ,    -6.5, ,    12.7, ,    21.9, ,    27.8, ,    27.2, ,    26.6, ,    18.4, ,     4.1, ,    -6.7, ,   -11.4, ,     8.2, ,    -6.8, ,     9.4, ,    27.2, ,     5.3, 
 1920,   -15.0, ,    -3.7, ,    -2.8, ,     1.9, ,    18.9, ,    23.3, ,    28.4, ,    27.8, ,    21.5, ,    13.9, ,     0.6, ,    -7.4, ,     9.0, ,   -10.0, ,     6.0, ,    26.5, ,    12.0, 
