4015960,PASWEGIN       ,SK, station not joined, Monthly mean of homogenized daily maximum temperature                  , Deg Celcius,          Updated to December 2017
4015960,PASWEGIN       ,SK, station non jointe, Moyenne mensuelle des temperatures quotidiennes maximales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1963, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    17.1,a,     0.4,a,   -11.4,a, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1964,   -10.5,a,    -5.0,a,    -8.8,a,     9.0,a,    18.1,a,    22.0,a,    25.5,a,    20.7,a,    14.5,a,    12.6,a,    -2.1,a,   -15.4,a,     6.7,a,    -9.0,a,     6.1,a,    22.7,a,     8.3,a
 1965,   -16.5,a,   -13.7,a,    -8.7,a,     7.2,a,    15.1,a, -9999.9,M,    23.6,a,    23.0,a,    11.1,a,    13.9,a,    -5.5,a,    -7.5,a, -9999.9,M,   -15.2,a,     4.5,a, -9999.9,M,     6.5,a
 1966,   -22.3,a,   -12.7,a,    -2.4,a,     2.9,a,    15.7,a,    20.3,a,    23.7,a,    21.9,a,    19.6,a,    10.0,a,    -7.3,a,   -10.0,a,     5.0,a,   -14.2,a,     5.4,a,    22.0,a,     7.4,a
 1967,   -14.1,a,   -11.8,a,    -6.8,a,     1.7,a,    15.3,a,    20.8,a,    24.7,a,    25.0,a,    22.3,a,     7.7,a,    -1.4,a,    -9.9,a,     6.1,a,   -12.0,a,     3.4,a,    23.5,a,     9.5,a
 1968,   -13.8,a,    -8.5,a,     1.8,a,    10.4,a,    16.7,a,    21.2,a,    23.1,a,    19.8,a,    17.6,a,     9.4,a,     0.2,a,   -12.8,a,     7.1,a,   -10.7,a,     9.6,a,    21.4,a,     9.1,a
 1969,   -21.5,a,   -10.1,a,    -5.8,a,    11.9,a,    17.1,a,    19.6,a,    22.9,a,    25.6,a,    17.1,a,     3.8,a,    -0.2,a,    -6.6,a,     6.2,a,   -14.8,a,     7.7,a,    22.7,a,     6.9,a
 1970,   -15.5,a,    -8.7,a,    -7.0,a,     5.1,a,    14.8,a,    23.9,a,    24.2,a,    24.9,a,    17.0,a,     9.0,a,    -4.3,a,   -15.3,a,     5.7,a,   -10.3,a,     4.3,a,    24.3,a,     7.2,a
 1971,   -18.9,a,    -8.4,a,    -4.8,a,     7.9,a,    19.9,a,    21.2,a,    21.5,a,    25.6,a,    17.3,a,     9.2,a,    -2.6,a,   -12.6,a,     6.3,a,   -14.2,a,     7.7,a,    22.8,a,     8.0,a
 1972,   -18.1,a,   -16.4,a,    -4.4,a,     7.0,a,    19.2,a,    23.1,a,    20.7,a,    25.7,a,    13.1,a,     6.6,a,    -3.4,a,   -15.5,a,     4.8,a,   -15.7,a,     7.3,a,    23.2,a,     5.4,a
 1973,    -8.8,a,   -10.1,a,     2.3,a,     5.7,a,    17.1,a,    20.1,a,    23.1,a,    24.3,a,    17.1,a,    11.7,a,    -7.6,a,   -12.6,a,     6.9,a,   -11.5,a,     8.4,a,    22.5,a,     7.1,a
 1974,   -18.5,a,    -9.4,a,    -7.9,a,     7.0,a,    11.1,a,    22.3,a,    25.1,a,    19.8,a,    13.9,a,    12.7,a,     1.4,a,    -2.9,a,     6.2,a,   -13.5,a,     3.4,a,    22.4,a,     9.3,a
 1975,    -9.6,a,   -11.6,a,    -7.2,a,     3.7,a,    15.9,a,    20.9,a,    26.8,a,    20.0,a,    16.1,a,    10.4,a,     0.9,a,    -8.8,a,     6.5,a,    -8.0,a,     4.1,a,    22.6,a,     9.1,a
