" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1914" " NA" " NA" " NA" " NA" " NA" "    13.8" "    16.0" "    14.1" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    14.6" " NA"
"1915" " NA" " NA" " NA" " NA" " NA" " NA" "    18.0" "    16.5" "    14.4" "     7.9" "     0.0" "   -10.0" " NA" " NA" " NA" " NA" "     7.4"
"1916" " NA" " NA" "   -14.0" "     5.4" "    10.8" "    16.3" " NA" " NA" "    12.8" "     6.5" "    -1.3" "   -10.1" " NA" " NA" "     0.7" " NA" "     6.0"
"1917" " NA" "   -15.5" " NA" " NA" " NA" " NA" " NA" "    18.4" "    11.8" "     4.5" "    -3.3" "   -14.5" " NA" " NA" " NA" " NA" "     4.3"
"1918" "   -16.8" "   -14.6" "    -5.1" "     4.5" "    11.9" "    14.8" "    19.1" "    17.7" "     9.9" "     6.6" "     0.1" "    -8.4" "     3.3" "   -15.3" "     3.8" "    17.2" "     5.5"
"1919" "    -9.7" "    -8.5" "    -4.3" "     1.8" "    11.4" "    20.9" "    20.4" "    16.5" "    12.5" "     6.2" "    -2.0" "   -12.1" "     4.4" "    -8.9" "     3.0" "    19.3" "     5.6"
"1920" "   -18.4" "   -12.4" "    -3.4" "     3.3" "    11.8" "    16.3" "    16.2" "    18.5" "    14.6" "     9.3" "    -2.3" "    -8.6" "     3.7" "   -14.3" "     3.9" "    17.0" "     7.2"
"1921" "   -11.3" "   -10.3" "    -1.3" "     7.4" "    13.7" "    18.3" "    22.2" "    15.9" "    14.3" "     5.9" "    -3.4" "    -8.9" "     5.2" "   -10.1" "     6.6" "    18.8" "     5.6"
"1922" "   -13.1" "   -10.6" "    -3.7" "     4.4" "    13.9" "    16.7" "    18.2" "    16.6" "    14.3" "     5.3" "    -0.5" "   -12.1" "     4.1" "   -10.9" "     4.9" "    17.2" "     6.4"
"1923" "   -15.3" "   -16.6" "   -10.4" "     1.0" "    10.3" "    16.6" "    17.9" "    15.3" "    13.2" "     7.0" "    -0.2" "    -5.1" "     2.8" "   -14.7" "     0.3" "    16.6" "     6.7"
"1924" " NA" "   -16.1" "    -3.0" "     2.1" "     6.9" "    13.0" "    15.5" "    14.8" "     9.1" "     5.7" "    -2.0" "   -14.3" " NA" " NA" "     2.0" "    14.4" "     4.3"
"1925" "   -17.9" "    -9.4" "    -5.0" "     2.3" "     7.2" "    14.8" "    15.0" "    16.5" " NA" " NA" "    -4.2" "   -11.2" " NA" "   -13.9" "     1.5" "    15.4" " NA"
"1926" " NA" "   -14.7" "   -11.7" "    -3.5" "     7.2" " NA" "    15.2" "    14.1" " NA" " NA" "    -5.7" "   -14.6" " NA" " NA" "    -2.7" " NA" " NA"
"1927" "   -16.4" "   -12.2" "    -2.9" "     2.4" "     9.4" "    12.8" "    17.3" "    14.3" "    12.3" "     6.4" "    -2.0" "    -7.9" "     2.8" "   -14.4" "     3.0" "    14.8" "     5.6"
"1928" "   -12.7" "   -12.6" "    -5.1" "     1.9" "    11.0" "    15.1" "    15.3" "    19.0" "    11.2" "     6.9" "    -0.5" "    -5.6" "     3.7" "   -11.1" "     2.6" "    16.5" "     5.9"
"1929" "   -14.5" "   -12.2" "    -2.8" "     3.3" "    10.8" "    16.0" "    18.2" "    16.0" "    14.8" "     6.5" "    -1.4" "   -10.9" "     3.7" "   -10.8" "     3.8" "    16.7" "     6.6"
