" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1914" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     2.9" "    -4.9" "   -13.8" " NA" " NA" " NA" " NA" " NA"
"1915" "   -13.7" "   -13.5" "    -3.6" "    -1.4" "     4.9" "     8.8" "    12.9" "    13.5" "     7.8" "     4.0" "    -0.7" "    -6.0" "     1.1" "   -13.7" "     0.0" "    11.7" "     3.7"
"1916" "   -15.8" "   -15.2" "    -9.8" "    -0.1" "     5.7" "    10.3" "    13.8" "    12.8" "     9.8" "     3.8" "    -4.8" "    -4.6" "     0.5" "   -12.3" "    -1.4" "    12.3" "     2.9"
"1917" "   -15.8" "   -15.5" "    -9.0" "     1.1" "     4.1" "    10.2" "    13.1" "    14.3" "     6.0" "     3.4" "    -3.8" "   -11.5" "    -0.3" "   -12.0" "    -1.3" "    12.5" "     1.9"
"1918" "    -9.2" "   -18.3" "   -13.2" "    -3.3" "     2.9" "     7.2" "    12.8" "    11.9" "     9.0" "     3.1" "    -3.2" "   -11.3" "    -1.0" "   -13.0" "    -4.5" "    10.6" "     3.0"
"1919" "   -14.9" "    -7.2" "    -6.5" "    -0.1" "     3.9" "    10.0" "    12.2" "    13.3" "     8.6" "     0.7" "    -2.6" "   -13.9" "     0.3" "   -11.1" "    -0.9" "    11.8" "     2.2"
"1920" "   -14.5" "   -12.4" "    -9.3" "    -0.6" "     4.4" "    10.4" "    13.6" "    12.8" "     7.9" "     4.7" "    -5.2" "    -8.9" "     0.2" "   -13.6" "    -1.8" "    12.3" "     2.5"
"1921" "   -14.8" "   -15.7" "    -8.8" "    -2.8" "     5.2" "     9.5" "    13.8" "    10.6" "     8.1" "     3.0" "    -3.4" "    -9.9" "    -0.4" "   -13.1" "    -2.1" "    11.3" "     2.6"
"1922" "   -12.6" "   -18.0" "   -11.5" "    -0.4" "     3.9" "     8.3" "    12.9" "    13.2" "     9.4" "     3.8" "    -3.4" "   -15.6" "    -0.8" "   -13.5" "    -2.7" "    11.5" "     3.3"
"1923" "   -13.1" "   -17.6" "   -13.1" "    -3.4" "     4.1" "     8.4" "    12.9" "    12.0" "     9.5" "     4.8" "    -0.2" "    -6.1" "    -0.2" "   -15.4" "    -4.1" "    11.1" "     4.7"
"1924" "   -17.0" "   -14.1" " NA" " NA" "     5.4" "    10.2" "    13.2" "    13.4" "    10.4" "     4.9" "    -1.0" " NA" " NA" "   -12.4" " NA" "    12.3" "     4.8"
"1925" "   -20.2" "   -11.5" "    -6.1" "    -1.6" "     5.0" "    10.0" "    13.8" "    13.7" "     7.8" "     1.9" "    -2.3" "    -8.7" "     0.2" " NA" "    -0.9" "    12.5" "     2.5"
"1926" "   -15.8" "   -14.6" "    -9.9" "    -2.9" "     4.2" "     9.3" "    12.4" "    12.6" "     9.3" "     5.0" "    -2.1" "   -10.1" "    -0.2" "   -13.0" "    -2.9" "    11.4" "     4.1"
"1927" "   -11.7" "   -16.6" "    -8.5" "    -1.3" "     3.9" "     8.3" "    14.5" "    14.4" "    10.1" "     6.0" "    -2.2" "   -15.8" "     0.1" "   -12.8" "    -2.0" "    12.4" "     4.6"
"1928" " NA" "   -15.8" "    -8.2" "    -2.2" "     6.1" "     9.3" "    14.0" "    14.2" "     8.6" "     3.9" "    -5.2" "    -8.7" " NA" " NA" "    -1.4" "    12.5" "     2.4"
"1929" "   -11.5" "   -13.0" "    -9.7" "    -3.8" "     3.0" "     9.3" "    12.3" "    12.9" "     9.7" "     4.3" "    -3.5" "   -16.0" "    -0.5" "   -11.1" "    -3.5" "    11.5" "     3.5"
"1930" "   -16.9" "   -13.3" "    -5.6" "    -1.1" "     4.6" "    11.4" "    15.0" "    13.9" "    10.1" "     5.0" "    -0.3" "    -8.9" "     1.2" "   -15.4" "    -0.7" "    13.4" "     4.9"
"1931" "   -12.2" "    -9.4" "    -1.8" "     1.1" "     6.3" "    10.9" "    14.9" "    14.0" "    10.0" "     5.2" "     0.0" "    -9.8" "     2.4" "   -10.2" "     1.9" "    13.3" "     5.1"
"1932" "   -12.5" "   -17.6" "    -3.8" "     1.0" "     5.9" "    10.3" "    14.3" "    15.6" "    11.5" "     5.4" "    -2.9" "   -11.6" "     1.3" "   -13.3" "     1.0" "    13.4" "     4.7"
"1933" "   -11.5" "    -8.6" "    -6.7" "     0.5" "     4.3" "     9.7" "    14.3" "    11.9" "     8.0" "     4.5" "    -7.4" "   -18.5" "     0.0" "   -10.6" "    -0.6" "    12.0" "     1.7"
"1934" "   -16.6" "   -17.8" "   -10.4" "    -0.1" "     3.1" "     9.2" "    13.9" "    11.5" "    11.0" "     3.6" "    -2.6" "   -11.7" "    -0.6" "   -17.6" "    -2.5" "    11.5" "     4.0"
"1935" "   -15.9" "   -15.9" "   -11.0" "    -0.5" "     4.2" "    11.0" "    13.2" "    14.9" "     9.2" "     4.0" "    -2.7" "    -6.7" "     0.3" "   -14.5" "    -2.4" "    13.0" "     3.5"
"1936" "   -12.0" "   -13.5" "    -3.3" "    -0.7" "     4.0" "    11.0" "    14.4" "    13.2" "     9.3" " NA" "    -5.4" " NA" " NA" "   -10.7" "     0.0" "    12.9" " NA"
"1937" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1938" " NA" " NA" "   -10.6" "    -2.4" "     5.1" "    12.0" "    14.7" "    14.3" "     9.8" "     4.3" "    -4.0" "    -9.8" " NA" " NA" "    -2.6" "    13.7" "     3.4"
"1939" "   -13.2" "   -17.3" "   -14.3" "    -2.9" "     2.6" "     9.2" "    14.8" "    13.9" "     8.9" "     3.6" "    -4.1" "    -6.5" "    -0.4" "   -13.4" "    -4.9" "    12.6" "     2.8"
"1940" "   -11.8" "   -12.0" "    -4.3" "    -0.2" "     5.4" "    10.5" "    14.8" "    13.1" "    10.2" "     2.7" "    -3.0" "   -13.3" "     1.0" "   -10.1" "     0.3" "    12.8" "     3.3"
