" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1895" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "   -18.4" "   -28.5" " NA" " NA" " NA" " NA" " NA"
"1896" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1897" " NA" " NA" "   -21.4" "    -4.9" "     5.0" "    14.2" "    15.9" "    14.4" "     4.6" "    -6.9" "   -18.0" "   -23.8" " NA" " NA" "    -7.1" "    14.8" "    -6.8"
"1898" "   -23.4" "   -30.0" "   -15.4" "     1.8" "     9.1" "    12.1" "    14.4" "    13.9" "     7.9" "    -5.8" "   -23.7" "   -21.6" "    -5.1" "   -25.7" "    -1.5" "    13.5" "    -7.2"
"1899" "   -28.0" "   -31.8" "   -22.1" "    -4.9" "     2.2" "    12.5" "    15.6" "    12.0" "     6.4" "    -6.3" "   -12.7" "   -26.1" "    -6.9" "   -27.1" "    -8.3" "    13.4" "    -4.2"
"1900" "   -31.6" "   -29.7" "   -19.1" "    -1.4" "     6.7" "    14.1" "    14.3" "    12.6" "     7.7" "    -4.4" "   -18.7" "   -25.4" "    -6.2" "   -29.1" "    -4.6" "    13.7" "    -5.1"
"1901" "   -28.9" "   -24.1" " NA" " NA" " NA" " NA" " NA" " NA" "     6.2" "     0.2" "   -21.5" "   -23.0" " NA" "   -26.1" " NA" " NA" "    -5.0"
"1902" "   -28.4" "   -18.8" "   -22.5" "    -6.1" "     5.5" "    10.8" "    14.8" "    13.1" "     5.7" "    -0.1" "   -20.3" "   -28.8" "    -6.3" "   -23.4" "    -7.7" "    12.9" "    -4.9"
"1903" " NA" " NA" " NA" " NA" "     2.9" "    14.2" "    15.8" "    14.7" "     6.0" "    -5.9" "   -19.9" " NA" " NA" " NA" " NA" "    14.9" "    -6.6"
"1904" "   -30.7" "   -32.1" "   -18.7" "     2.0" "     6.3" "    12.5" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -3.5" " NA" " NA"
"1905" "   -26.8" "   -21.2" "   -17.8" "    -2.4" "     9.8" "    14.8" "    15.5" " NA" "     6.3" "    -3.4" " NA" " NA" " NA" " NA" "    -3.5" " NA" " NA"
"1906" " NA" " NA" " NA" "     0.0" "    11.0" "    13.9" "    18.8" "    12.0" "     6.9" "     0.7" "   -12.8" " NA" " NA" " NA" " NA" "    14.9" "    -1.7"
"1907" "   -29.5" "   -27.6" "   -18.1" "    -7.0" "     3.5" "    12.8" "    16.1" " NA" " NA" "    -1.5" " NA" "   -22.9" " NA" " NA" "    -7.2" " NA" " NA"
"1908" "   -25.4" "   -21.5" "   -21.5" "    -5.8" "     4.4" "    11.6" " NA" "    15.0" " NA" "    -1.5" "   -18.0" "   -25.7" " NA" "   -23.3" "    -7.6" " NA" " NA"
"1909" "   -31.8" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1910" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    12.5" "     7.5" "    -1.0" "   -14.1" "   -25.2" " NA" " NA" " NA" " NA" "    -2.5"
"1911" "   -34.0" "   -20.7" "   -15.0" "    -3.5" "     8.4" "    14.0" "    17.5" "    12.7" "     6.6" "     1.1" "   -15.8" "   -22.6" "    -4.3" "   -26.6" "    -3.4" "    14.7" "    -2.7"
"1912" "   -26.0" "   -19.6" "   -13.5" "    -3.2" "     8.9" "    12.9" "    14.2" "    15.7" "     9.6" "     0.5" "   -12.6" "   -26.1" "    -3.3" "   -22.7" "    -2.6" "    14.3" "    -0.8"
"1913" "   -34.8" "   -22.2" "   -16.8" "    -3.6" "     8.1" "    14.6" "    17.7" "    14.4" " NA" " NA" " NA" " NA" " NA" "   -27.7" "    -4.1" "    15.6" " NA"
"1914" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    15.5" "     8.1" "     1.5" "   -14.9" "   -25.0" " NA" " NA" " NA" " NA" "    -1.8"
"1915" "   -25.4" "   -23.3" "   -12.3" "     4.9" "     8.0" "    12.8" "    17.2" "    16.2" "     6.8" "    -4.7" "   -15.9" "   -22.2" "    -3.2" "   -24.6" "     0.2" "    15.4" "    -4.6"
"1916" "   -27.1" "   -21.8" "   -20.7" "     0.6" "     9.4" "    15.4" "    15.8" "    13.3" "     9.0" "    -1.9" "   -12.0" "   -28.9" "    -4.1" "   -23.7" "    -3.6" "    14.8" "    -1.6"
"1917" "   -30.9" "   -25.2" "   -16.4" "    -4.8" "     3.9" "    10.7" "    16.3" "    13.7" "    10.0" "    -2.9" "   -13.9" "   -34.3" "    -6.2" "   -28.3" "    -5.8" "    13.6" "    -2.3"
"1918" "   -27.9" "   -26.6" "   -21.1" "    -5.8" "     3.4" "    11.3" "    14.3" "    13.3" "    10.0" "    -3.9" "   -14.8" "   -24.8" "    -6.1" "   -29.6" "    -7.8" "    13.0" "    -2.9"
"1919" "   -25.4" "   -28.4" "   -22.0" "     0.4" "     6.3" "    11.5" "    16.2" "    16.0" "    10.1" "    -5.4" "   -18.6" "   -23.1" "    -5.2" "   -26.2" "    -5.1" "    14.6" "    -4.6"
"1920" "   -26.9" "   -15.6" "   -16.3" "    -5.5" "     5.5" "    11.7" "    18.6" "    14.0" "     7.0" "    -3.9" "   -13.2" "   -27.4" "    -4.3" "   -21.9" "    -5.4" "    14.8" "    -3.4"
"1921" "   -27.6" "   -22.9" "   -18.5" "    -0.6" "     8.4" "    15.5" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "   -26.0" "    -3.6" " NA" " NA"
"1922" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    13.6" "     7.0" "    -1.1" "   -13.9" "   -22.1" " NA" " NA" " NA" " NA" "    -2.7"
"1923" "   -27.6" "   -21.5" "   -19.6" "    -3.5" "     5.8" "    15.5" "    17.6" "    14.0" "    10.7" "     3.4" "    -9.7" "   -28.0" "    -3.6" "   -23.7" "    -5.8" "    15.7" "     1.5"
"1924" "   -29.0" "   -21.3" "    -9.7" "    -6.7" "     9.6" "    12.5" "    17.2" "    13.1" "     8.1" "    -2.8" "   -14.5" "   -25.4" "    -4.1" "   -26.1" "    -2.3" "    14.3" "    -3.1"
"1925" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    11.5" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1926" " NA" " NA" " NA" " NA" " NA" " NA" "    16.4" "    14.3" "     5.3" "    -0.8" "   -12.7" "   -25.6" " NA" " NA" " NA" " NA" "    -2.7"
"1927" "   -25.4" " NA" "   -13.2" "    -6.2" " NA" "    14.5" "    17.9" "    16.2" "     6.1" "    -0.2" "   -20.2" "   -27.7" " NA" " NA" " NA" "    16.2" "    -4.8"
"1928" "   -23.0" "   -17.6" "   -16.8" "    -9.2" "     7.8" "    14.9" " NA" "    11.9" " NA" "    -1.8" "    -8.3" "   -17.5" " NA" "   -22.8" "    -6.1" " NA" " NA"
"1929" "   -26.7" "   -23.5" "   -17.4" "    -3.1" "     7.7" "    12.9" "    16.3" "    14.6" "     8.0" "     3.7" " NA" " NA" " NA" "   -22.6" "    -4.3" "    14.6" " NA"
