" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1958" " NA" " NA" " NA" " NA" " NA" " NA" "    11.1" "     8.5" "     2.4" "    -8.7" "   -18.6" "   -22.9" " NA" " NA" " NA" " NA" "    -8.3"
"1959" "   -27.3" "   -20.3" "   -30.3" "   -18.6" "    -7.5" "     1.7" "     6.2" "     4.5" "     0.0" "   -10.4" "   -23.5" " NA" " NA" "   -23.5" "   -18.8" "     4.1" "   -11.3"
"1960" " NA" "   -24.0" "   -25.1" "   -19.5" "    -4.2" "     2.5" "     5.4" "     4.2" "    -0.3" "    -8.8" "   -22.3" "   -17.6" " NA" " NA" "   -16.3" "     4.0" "   -10.5"
"1961" " NA" " NA" " NA" "   -22.3" "    -3.8" "     3.8" "     6.8" "     5.9" "     1.6" "   -10.6" "   -19.0" " NA" " NA" " NA" " NA" "     5.5" "    -9.3"
"1962" "   -17.0" "   -22.0" "   -26.8" "   -17.5" "    -7.9" " NA" "     7.4" "     8.2" "     0.5" "    -6.9" "   -17.1" "   -20.3" " NA" " NA" "   -17.4" " NA" "    -7.8"
"1963" " NA" "   -24.4" "   -25.5" "   -13.4" "    -2.2" "     3.0" "     7.5" " NA" "     0.3" "    -9.2" "   -19.7" "   -18.5" " NA" " NA" "   -13.7" " NA" "    -9.5"
"1964" " NA" " NA" " NA" "   -22.6" "    -5.9" "     1.8" "     5.4" "     5.1" "    -0.1" "    -8.8" "   -16.7" "   -28.3" " NA" " NA" " NA" "     4.1" "    -8.5"
"1965" " NA" " NA" "   -20.0" "   -13.8" "    -6.2" "     1.9" "     5.4" "     5.6" "     1.8" "   -11.0" "   -13.4" "   -24.0" " NA" " NA" "   -13.3" "     4.3" "    -7.5"
"1966" " NA" "   -29.8" "   -28.0" "   -21.4" "    -6.6" "     3.3" " NA" "     5.3" "     2.6" "    -7.5" "   -15.5" "   -22.8" " NA" " NA" "   -18.7" " NA" "    -6.8"
"1967" "   -22.3" " NA" "   -22.5" "   -14.5" "    -3.6" "     3.9" "     6.1" "     4.1" "    -0.8" "   -10.4" "   -18.5" "   -21.8" " NA" " NA" "   -13.5" "     4.7" "    -9.9"
"1968" "   -22.2" "   -31.6" "   -22.1" "   -19.1" "    -3.8" "     3.5" "    10.1" "     6.5" "     0.5" "    -8.0" "   -19.9" "   -23.7" "   -10.8" "   -25.2" "   -15.0" "     6.7" "    -9.1"
"1969" "   -25.1" "   -30.3" "   -24.0" "   -13.7" "    -4.6" "     3.0" "     6.3" "     2.0" "     0.8" "    -4.5" "   -23.5" "   -21.0" "   -11.2" "   -26.4" "   -14.1" "     3.8" "    -9.1"
"1970" "   -27.7" "   -28.7" "   -26.9" "   -17.2" "    -6.5" "     2.9" "     7.2" "     7.8" "    -2.9" "   -15.1" "   -16.5" "   -25.1" "   -12.4" "   -25.8" "   -16.9" "     6.0" "   -11.5"
"1971" "   -31.3" "   -32.8" "   -27.3" "   -20.7" "    -5.7" "     6.9" "     9.0" "     3.5" "     0.3" "   -10.7" "   -19.4" "   -24.4" "   -12.7" "   -29.7" "   -17.9" "     6.5" "    -9.9"
"1972" "   -25.5" "   -27.7" "   -27.3" "   -19.9" "    -7.2" "     3.4" "     8.1" "     7.9" "    -0.6" "    -5.8" "   -17.6" "   -19.9" "   -11.0" "   -25.9" "   -18.1" "     6.5" "    -8.0"
"1973" "   -23.4" "   -25.7" "   -30.6" "   -17.3" "    -4.5" "     3.1" "     7.6" "     6.1" "     2.7" "    -9.4" "   -17.6" "   -22.0" "   -10.9" "   -23.0" "   -17.5" "     5.6" "    -8.1"
"1974" "   -22.9" "   -33.1" "   -29.4" "   -22.4" "    -7.8" "     0.8" "     5.9" "     4.9" "     0.4" "   -14.2" "   -23.5" "   -32.8" "   -14.5" "   -26.0" "   -19.9" "     3.9" "   -12.4"
"1975" "   -32.6" "   -27.9" "   -22.7" "   -18.6" "    -5.6" "     3.5" "     7.9" "     4.8" "    -2.6" "   -11.3" "   -24.0" "   -28.5" "   -13.1" "   -31.1" "   -15.6" "     5.4" "   -12.6"
"1976" "   -27.7" "   -30.0" "   -27.0" "   -15.0" "    -5.3" "     3.0" "     7.0" "     7.3" "     2.6" "   -10.1" "   -13.8" "   -29.3" "   -11.5" "   -28.7" "   -15.8" "     5.8" "    -7.1"
"1977" "   -23.6" "   -25.7" "   -30.8" "   -18.3" "    -4.9" "     3.4" "     6.6" "     9.0" "     3.2" "    -5.4" "   -20.0" "   -21.3" "   -10.7" "   -26.2" "   -18.0" "     6.3" "    -7.4"
"1978" "   -19.3" "   -24.4" "   -22.3" "   -17.1" "    -8.6" "     1.9" "     8.8" "     5.8" "     3.6" "   -13.7" "   -13.5" "   -21.8" "   -10.1" "   -21.7" "   -16.0" "     5.5" "    -7.9"
"1979" "   -16.8" "   -27.7" "   -28.9" "   -17.0" "    -2.8" "     4.0" "     9.9" "     9.1" "     2.7" "    -6.1" "   -11.2" "   -24.9" "    -9.1" "   -22.1" "   -16.2" "     7.7" "    -4.9"
"1980" "   -26.3" "   -21.5" "   -24.2" "   -19.6" "    -6.9" "     5.7" "     5.8" "     5.8" "    -2.9" "    -6.8" "   -18.6" "   -25.5" "   -11.3" "   -24.2" "   -16.9" "     5.8" "    -9.4"
"1981" "   -14.3" "   -24.7" "   -23.2" "   -16.5" "    -2.1" "     4.0" "     7.5" "     3.7" "    -1.2" "    -7.9" "   -18.8" "   -21.1" "    -9.6" "   -21.5" "   -13.9" "     5.1" "    -9.3"
"1982" "   -27.6" "   -22.0" "   -26.3" "   -17.2" "    -7.2" "     4.4" "     9.4" "     5.0" "     1.5" "   -13.8" "   -25.4" "   -24.5" "   -12.0" "   -23.6" "   -16.9" "     6.3" "   -12.6"
