" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1907" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    13.8" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1908" " NA" " NA" " NA" " NA" " NA" " NA" "    17.0" "    13.0" "    11.0" "     3.0" " NA" "   -14.1" " NA" " NA" " NA" " NA" " NA"
"1909" "   -24.3" "   -21.7" " NA" "    -4.0" "     8.6" "    15.2" "    17.7" "    16.5" "    12.6" "     3.0" "   -10.3" "   -18.6" " NA" "   -20.0" " NA" "    16.5" "     1.8"
"1910" "   -16.2" "   -20.7" "     0.1" "     6.0" "     7.2" "    16.5" "    17.4" " NA" " NA" " NA" " NA" " NA" " NA" "   -18.5" "     4.4" " NA" " NA"
"1911" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1912" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     8.6" "     4.9" "    -1.7" "   -14.1" " NA" " NA" " NA" " NA" "     3.9"
"1913" "   -24.8" "   -18.0" "   -15.3" "     4.7" "     8.8" "    16.1" "    16.3" "    16.8" "    10.7" "     0.1" "    -4.3" "    -9.2" "     0.2" "   -19.0" "    -0.6" "    16.4" "     2.2"
"1914" "   -16.3" "   -25.1" " NA" "     1.2" "    10.3" "    15.5" "    20.6" "    14.2" "    11.9" "     6.5" " NA" " NA" " NA" "   -16.9" " NA" "    16.8" " NA"
"1915" " NA" " NA" " NA" "     6.2" "    10.2" "    11.8" "    14.7" "    16.0" "     7.6" "     3.3" "    -7.0" " NA" " NA" " NA" " NA" "    14.2" "     1.3"
"1916" "   -30.5" "   -18.7" " NA" "     1.7" "     8.1" "    12.2" "    19.2" "    14.8" "     8.2" "     0.7" "    -7.1" " NA" " NA" " NA" " NA" "    15.4" "     0.6"
"1917" " NA" " NA" " NA" "    -1.3" "     9.9" "    12.0" "    17.3" "    14.6" "    10.7" "    -0.5" " NA" " NA" " NA" " NA" " NA" "    14.6" " NA"
"1918" " NA" "   -17.4" "     0.1" "     6.4" "     8.2" "    17.8" "    15.2" "    16.1" "     9.7" "     4.3" " NA" "   -13.6" " NA" " NA" "     4.9" "    16.4" " NA"
"1919" "   -19.7" "   -22.1" "   -13.7" "     2.0" " NA" "    12.8" "    14.8" " NA" " NA" " NA" " NA" "   -18.6" " NA" "   -18.5" " NA" " NA" " NA"
"1920" "   -23.1" " NA" "   -12.0" "    -6.3" "    11.0" "    14.1" "    18.2" "    17.7" "    12.5" "     7.3" "    -4.3" "   -11.5" " NA" " NA" "    -2.4" "    16.7" "     5.2"
"1921" "   -14.9" "   -16.2" "   -12.7" "     0.3" "    12.3" "    18.4" "    18.9" "    14.9" "    10.5" "     5.8" "   -10.6" "   -18.6" "     0.7" "   -14.2" "     0.0" "    17.4" "     1.9"
"1922" "   -22.5" "   -25.7" "   -10.7" "     3.1" "    12.8" "    15.6" "    16.6" "    17.2" "    12.9" "     4.0" "    -3.4" "   -20.2" "     0.0" "   -22.3" "     1.7" "    16.5" "     4.5"
"1923" "   -18.1" "   -20.5" "   -15.9" "    -0.7" "    11.6" "    16.9" "    19.2" "    14.6" "    11.5" "     4.3" "    -1.2" "    -7.8" "     1.2" "   -19.6" "    -1.7" "    16.9" "     4.9"
"1924" "   -22.0" "   -13.2" "    -7.9" "     1.4" "     6.8" "    13.2" "    17.5" "    13.6" "    11.0" "     7.9" "    -9.1" "   -21.9" "    -0.2" "   -14.3" "     0.1" "    14.8" "     3.3"
