" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1949" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "   -14.8" "   -26.3" " NA" " NA" " NA" " NA" " NA"
"1950" "   -38.8" "   -31.6" "   -24.7" "   -14.7" "    -3.6" "     2.6" "    10.5" "     9.8" "     5.4" "    -7.8" "   -18.9" "   -24.4" "   -11.4" "   -32.2" "   -14.3" "     7.6" "    -7.1"
"1951" "   -29.4" "   -28.9" "   -25.4" "   -12.8" "    -1.1" "     7.0" "    12.3" "    12.9" "     3.8" "    -6.7" "   -19.5" "   -28.8" "    -9.7" "   -27.6" "   -13.1" "    10.7" "    -7.5"
"1952" "   -33.2" "   -28.8" "   -18.4" "    -5.8" "     3.6" "     9.1" "    11.5" "    10.1" "     3.5" "    -6.9" "   -16.3" "   -20.4" "    -7.7" "   -30.3" "    -6.9" "    10.2" "    -6.6"
"1953" "   -34.4" "   -22.5" "   -22.0" "   -12.9" "    -5.5" "     4.7" "    11.3" "    14.5" "     3.9" "    -3.5" "   -10.4" "   -25.5" "    -8.5" "   -25.8" "   -13.5" "    10.2" "    -3.3"
"1954" "   -34.6" "   -24.3" "   -23.0" "   -17.5" "    -1.9" "     8.5" "    16.3" "    13.7" "     6.0" "    -3.0" "   -14.9" "   -21.9" "    -8.1" "   -28.1" "   -14.1" "    12.8" "    -4.0"
"1955" "   -31.0" "   -32.3" "   -29.4" "   -10.5" "    -2.2" "    10.8" "    13.3" "    13.0" "     3.3" "    -3.2" "   -16.3" "   -27.2" "    -9.3" "   -28.4" "   -14.0" "    12.4" "    -5.4"
"1956" "   -27.4" "   -33.4" "   -23.1" "   -14.7" "    -7.8" "     5.5" "    14.2" "    10.5" "     1.9" "    -7.6" "   -17.3" "   -29.4" "   -10.7" "   -29.3" "   -15.2" "    10.1" "    -7.7"
"1957" "   -31.0" "   -31.0" "   -21.3" "   -13.8" "    -6.5" "     3.3" "    12.1" "    11.9" "     5.1" "    -4.7" "   -19.3" "   -30.1" "   -10.4" "   -30.5" "   -13.9" "     9.1" "    -6.3"
"1958" "   -26.3" "   -30.7" "   -17.0" "   -14.1" "    -4.5" "     3.6" "    11.1" "    10.5" "     4.7" "    -2.1" "   -16.3" "   -29.6" "    -9.2" "   -29.0" "   -11.9" "     8.4" "    -4.6"
"1959" "   -30.5" "   -27.6" "   -21.8" "   -15.2" "    -7.0" "     4.4" "    12.3" "     9.2" "     4.3" "    -8.0" "   -19.4" "   -17.8" "    -9.8" "   -29.2" "   -14.7" "     8.6" "    -7.7"
"1960" "   -30.3" "   -26.8" "   -25.3" "   -12.6" "    -1.8" "     8.7" "    12.6" "    12.7" "     3.9" "    -6.9" "   -19.9" "   -24.8" "    -9.2" "   -25.0" "   -13.2" "    11.3" "    -7.6"
"1961" "   -31.0" "   -26.5" "   -24.4" "   -15.2" "    -4.8" "     9.0" "    14.1" "    11.8" "     0.3" "    -8.8" "   -15.9" "   -27.0" "    -9.9" "   -27.4" "   -14.8" "    11.6" "    -8.1"
"1962" "   -33.4" "   -35.0" "   -22.9" "   -16.7" "    -7.6" "     5.9" "    13.3" "    10.7" "     5.8" "    -2.8" "   -18.5" "   -26.2" "   -10.6" "   -31.8" "   -15.7" "    10.0" "    -5.2"
"1963" "   -32.5" "   -28.8" "   -29.3" "   -10.3" "    -3.8" "     8.4" "    13.0" "    12.4" "     2.4" "     0.5" "   -15.5" "   -23.6" "    -8.9" "   -29.2" "   -14.5" "    11.3" "    -4.2"
"1964" "   -28.3" "   -26.8" "   -29.3" "   -14.2" "    -1.1" "     5.8" "    15.1" "    11.6" "     3.3" "    -3.4" "   -17.7" "   -26.6" "    -9.3" "   -26.2" "   -14.9" "    10.8" "    -5.9"
"1965" "   -29.7" "   -35.3" "   -24.1" "   -11.5" "    -1.3" "     8.5" "    11.8" "     9.8" "     1.0" "    -4.6" "   -19.6" "   -22.9" "    -9.8" "   -30.5" "   -12.3" "    10.0" "    -7.7"
"1966" "   -35.8" "   -28.2" "   -21.2" "   -15.9" "    -3.1" "     9.6" "    14.5" "    13.7" "     6.0" "    -6.7" "   -24.3" "   -26.2" "    -9.8" "   -29.0" "   -13.4" "    12.6" "    -8.3"
"1967" "   -29.5" "   -32.5" "   -27.0" "   -17.2" "    -5.6" "     5.8" "    13.0" "    11.5" "     6.5" "    -3.9" "   -16.1" "   -21.4" "    -9.7" "   -29.4" "   -16.6" "    10.1" "    -4.5"
"1968" "   -32.7" "   -27.3" "   -19.1" "   -16.5" "    -4.3" "     5.6" "     9.4" "     9.0" "     5.1" "    -1.8" "   -14.0" "   -23.8" "    -9.2" "   -27.1" "   -13.3" "     8.0" "    -3.6"
"1969" "   -32.7" "   -23.3" "   -24.6" "   -11.0" "    -7.1" "     2.0" "    12.6" "    13.8" "     3.8" "    -4.9" "   -17.1" "   -18.9" "    -9.0" "   -26.6" "   -14.2" "     9.5" "    -6.1"
"1970" "   -29.8" "   -32.5" "   -24.4" "   -12.9" "    -3.8" "    10.0" "    14.5" "    11.0" "     3.6" "    -4.9" "   -16.2" "   -29.9" "    -9.6" "   -27.1" "   -13.7" "    11.8" "    -5.8"
"1971" "   -30.2" "   -25.4" "   -22.5" "   -10.8" "     2.0" "     7.1" "    12.6" "    12.1" "     5.8" "    -2.8" "   -18.4" "   -28.3" "    -8.2" "   -28.5" "   -10.4" "    10.6" "    -5.1"
"1972" "   -35.0" "   -34.5" "   -20.8" "   -15.0" "    -0.7" "     7.5" "    11.7" "    11.6" "     0.1" "    -9.6" "   -19.5" "   -30.7" "   -11.2" "   -32.6" "   -12.2" "    10.3" "    -9.7"
"1973" "   -26.3" "   -30.6" "   -19.1" "   -14.2" "     4.8" "     9.3" "    16.3" "    13.9" "     6.0" "    -1.4" "   -17.9" "   -27.3" "    -7.2" "   -29.2" "    -9.5" "    13.2" "    -4.4"
"1974" "   -33.8" "   -30.0" "   -29.0" "   -13.9" "     0.1" "    10.1" "    14.7" "    10.5" "     0.5" "    -8.8" "   -10.9" "   -20.9" "    -9.3" "   -30.4" "   -14.3" "    11.8" "    -6.4"
"1975" "   -34.5" "   -27.7" "   -27.6" "    -8.9" "     0.8" "     8.8" "    13.7" "    12.2" "     5.1" "    -4.9" "   -18.2" "   -28.0" "    -9.1" "   -27.7" "   -11.9" "    11.6" "    -6.0"
