" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1885" "   -12.6" "    -7.9" "     3.4" "     4.1" "     9.0" "    13.2" "    13.7" "    13.8" "    10.0" "     5.3" "     0.7" "    -3.5" "     4.1" " NA" "     5.5" "    13.6" "     5.3"
"1886" "   -19.0" "    -3.1" "    -2.3" "     5.0" "     9.4" "    14.0" "    17.7" "    14.8" "     9.6" "     4.7" "    -2.9" "   -10.4" "     3.1" "    -8.5" "     4.0" "    15.5" "     3.8"
"1887" "   -15.8" "   -20.1" "    -3.5" "     3.9" "     9.7" "    11.6" "    15.2" "    13.7" "    10.1" "     4.4" "    -3.3" "   -13.1" "     1.1" "   -15.4" "     3.4" "    13.5" "     3.7"
"1888" "   -18.6" "    -6.4" "    -9.0" "     2.0" "     8.9" "    12.3" "    15.5" "    15.6" "    13.4" "     4.8" "    -4.1" "    -4.6" "     2.5" "   -12.7" "     0.6" "    14.5" "     4.7"
"1889" "    -7.3" "    -6.6" "     1.6" "     7.0" "     9.5" "    13.8" "    15.4" "    15.4" "     9.3" "     6.6" "    -1.4" "    -8.7" "     4.6" "    -6.2" "     6.0" "    14.9" "     4.8"
"1890" "   -20.0" "   -16.1" "    -5.4" "     2.6" "     9.5" "    13.7" "    16.3" "    15.7" "    10.5" "     4.7" "     4.0" "    -3.7" "     2.7" "   -14.9" "     2.2" "    15.2" "     6.4"
"1891" "    -2.9" "   -17.4" "    -4.4" "     6.7" "    10.4" "    12.9" "    16.6" "    15.5" "    11.0" "     6.0" "    -4.0" "    -6.3" "     3.7" "    -8.0" "     4.2" "    15.0" "     4.3"
"1892" "    -8.6" "    -7.2" "    -0.3" "     2.3" "     7.2" "    13.6" "    16.1" "    15.7" "    11.5" "     5.9" "    -6.3" "   -10.5" "     3.3" "    -7.4" "     3.1" "    15.1" "     3.7"
"1893" "    -9.6" "   -15.5" "    -6.7" "     0.8" "    10.1" " NA" "    15.5" "    16.4" "     9.5" "     2.5" "    -7.2" "    -7.5" " NA" "   -11.9" "     1.4" " NA" "     1.6"
"1894" "   -12.9" "    -9.0" "    -3.6" "     5.5" "     9.9" "    13.7" "    17.8" "    17.8" "     9.1" "     5.0" "    -2.8" "    -6.3" "     3.7" "    -9.8" "     3.9" "    16.4" "     3.8"
