" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1921" " NA" " NA" " NA" " NA" " NA" " NA" "    13.3" "    13.4" "    11.7" "    10.1" "     6.7" "     3.5" " NA" " NA" " NA" " NA" "     9.5"
"1922" "     3.2" "     3.0" "     5.2" "     7.6" "     9.3" "    12.5" "    13.0" "    14.1" "    11.6" "     9.6" "     7.1" "     3.2" "     8.3" "     3.2" "     7.4" "    13.2" "     9.4"
"1923" "     3.7" "     4.0" "     6.0" "     8.7" "    10.3" "    13.5" "    14.8" "    15.7" "    13.0" "    11.1" "     9.1" "     4.8" "     9.6" "     3.6" "     8.3" "    14.7" "    11.1"
"1924" "     4.6" "     6.5" "     6.1" "     7.9" "    10.9" "    11.9" "    13.6" "    13.8" "    12.0" "     9.1" "     5.6" "     2.8" "     8.7" "     5.3" "     8.3" "    13.1" "     8.9"
"1925" "     4.3" "     5.8" "     6.2" "     9.0" "    10.8" "    12.2" "    14.3" "    14.6" "    10.6" "     9.1" "     6.5" "     8.2" "     9.3" "     4.3" "     8.7" "    13.7" "     8.7"
"1926" "     6.7" "     7.1" "     7.7" "     9.4" "    10.1" "    12.3" "    12.8" " NA" " NA" " NA" "     8.0" "     4.8" " NA" "     7.3" "     9.1" " NA" " NA"
"1927" "     3.3" "     5.0" "     5.2" "     6.5" "     9.3" "    11.5" "    13.2" "    13.0" "    11.8" "     8.4" "     4.9" "     3.0" "     7.9" "     4.4" "     7.0" "    12.6" "     8.4"
"1928" "     5.3" "     5.2" "     6.9" "     7.3" "     9.5" "    11.8" "    12.5" "    12.7" "    11.5" "     8.8" "     7.5" "     6.0" "     8.8" "     4.5" "     7.9" "    12.3" "     9.3"
"1929" "     2.7" "     3.2" "     5.5" "     6.2" "    10.0" "    12.0" "    12.5" "    13.3" "    12.1" "    10.8" "     7.4" "     4.7" "     8.4" "     4.0" "     7.2" "    12.6" "    10.1"
"1930" "     1.0" "     4.6" "     6.5" "     6.9" "     9.9" "    12.0" "    14.5" "    12.7" "    11.0" "     8.9" "     6.4" "     6.5" "     8.4" "     3.4" "     7.8" "    13.1" "     8.8"
