" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1958" " NA" " NA" " NA" " NA" " NA" " NA" "    21.3" "    18.0" "    13.3" "     9.2" "     3.5" "     4.1" " NA" " NA" " NA" " NA" "     8.7"
"1959" "     2.2" "     3.2" "     4.6" "     8.2" "    11.2" "    14.1" "    17.7" "    15.7" "    12.5" "     8.9" "     3.7" "     3.3" "     8.8" "     3.2" "     8.0" "    15.8" "     8.4"
"1960" "     1.2" "     3.6" "     4.2" "     7.9" "     9.9" "    13.4" "    17.9" "    15.3" "    12.8" "     9.5" "     4.7" "     3.2" "     8.6" "     2.7" "     7.3" "    15.5" "     9.0"
"1961" "     3.4" "     4.2" "     5.2" "     7.7" "    11.7" "    15.6" "    18.3" "    19.1" "    13.1" "     7.8" "     3.4" "     1.7" "     9.3" "     3.6" "     8.2" "    17.7" "     8.1"
"1962" "     1.7" "     3.3" "     3.0" "     7.3" "    10.2" "    14.1" "    16.8" "    14.9" "    14.1" "     9.4" "     5.2" "     4.1" "     8.7" "     2.2" "     6.8" "    15.3" "     9.6"
"1963" "     1.0" "     6.2" "     5.0" "     8.2" "    11.7" "    14.4" "    15.4" "    17.4" "    14.8" "     9.3" "     4.4" "     3.7" "     9.3" "     3.8" "     8.3" "    15.7" "     9.5"
"1964" "     2.8" "     4.0" "     4.6" "     7.0" "    10.5" "    14.1" "    15.3" "    15.4" "    12.8" "     9.2" "     3.5" "    -0.7" "     8.2" "     3.5" "     7.4" "    14.9" "     8.5"
"1965" "     0.9" "     2.7" "     5.1" "     7.6" "    10.8" "    14.8" "    18.2" "    17.2" "    13.6" "     9.8" "     7.5" "     2.2" "     9.2" "     1.0" "     7.8" "    16.7" "    10.3"
"1966" "     2.3" "     4.4" "     5.3" "     8.5" "    11.0" "    13.3" "    16.5" "    17.3" "    14.4" "     8.8" "     5.3" "     4.5" "     9.3" "     3.0" "     8.3" "    15.7" "     9.5"
"1967" "     3.1" "     3.9" "     4.1" "     6.8" "    11.5" "    17.4" "    17.0" "    20.0" "    14.7" "     9.6" "     5.4" "     2.4" "     9.7" "     3.8" "     7.5" "    18.1" "     9.9"
"1968" "     2.3" "     5.0" "     5.9" "     7.0" "    11.6" "    13.8" "    18.4" "    15.9" "    13.4" "     8.3" "     5.3" "    -0.1" "     8.9" "     3.2" "     8.2" "    16.0" "     9.0"
"1969" "    -4.0" "     2.0" "     5.5" "     6.4" "    13.0" "    18.5" "    17.4" "    14.2" "    13.4" "     8.8" "     5.6" "     4.0" "     8.7" "    -0.7" "     8.3" "    16.7" "     9.3"
