" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1915" " NA" " NA" " NA" " NA" " NA" " NA" "    16.8" "    15.2" "    13.6" "     7.5" "     0.2" "    -9.3" " NA" " NA" " NA" " NA" "     7.1"
"1916" "   -10.8" "   -14.2" "   -10.1" "     4.8" "     9.7" "    14.0" "    20.6" "    18.0" "    12.4" "     6.0" "    -2.0" "   -10.7" "     3.1" "   -11.4" "     1.5" "    17.5" "     5.5"
"1917" "   -15.4" "   -16.7" "    -5.6" "     2.4" "     7.4" "    14.3" "    18.0" "    16.5" "    11.6" "     3.5" "    -3.2" "   -17.0" "     1.3" "   -14.3" "     1.4" "    16.3" "     4.0"
"1918" "   -18.2" "   -15.2" "    -5.2" "     4.7" "    11.7" "    13.7" "    17.8" "    16.7" "     9.5" "     6.7" "     0.9" "    -9.1" "     2.8" "   -16.8" "     3.7" "    16.1" "     5.7"
"1919" "    -9.9" "    -9.9" "    -4.9" "     2.3" "    10.5" "    19.3" "    19.2" "    16.2" "    12.5" "     5.5" "    -2.1" "   -13.2" "     3.8" "    -9.6" "     2.6" "    18.2" "     5.3"
"1920" "   -19.9" "   -13.7" "    -3.5" "     2.7" "    10.8" "    16.2" "    15.8" "    17.5" "    13.4" "     8.7" "    -2.0" "    -8.6" "     3.1" "   -15.6" "     3.3" "    16.5" "     6.7"
"1921" "   -11.2" "   -10.1" "    -1.5" "     6.3" "    12.6" "    16.5" "    21.9" "    15.8" "    14.3" "     5.6" "    -3.6" "   -10.4" "     4.7" "   -10.0" "     5.8" "    18.1" "     5.4"
"1922" "   -14.5" "   -11.9" "    -4.0" "     4.5" "    12.7" "    16.0" "    17.4" "    16.4" "    13.6" "     5.2" "     0.1" "   -10.8" "     3.7" "   -12.3" "     4.4" "    16.6" "     6.3"
"1923" "   -16.1" "   -16.2" "   -10.3" "     1.5" "     9.5" "    16.1" "    16.7" "    15.4" "    13.1" "     6.7" "    -0.1" "    -3.5" "     2.7" "   -14.4" "     0.2" "    16.1" "     6.6"
"1924" "   -14.4" "   -14.9" "    -3.7" "     3.2" "     7.2" "    14.4" "    16.9" "    16.2" "    10.8" "     7.7" "     0.2" "   -12.0" "     2.6" "   -10.9" "     2.2" "    15.8" "     6.2"
"1925" "   -16.7" "    -8.0" "    -2.8" "     4.6" "     8.4" "    15.7" "    16.1" "    17.7" "    12.1" "     1.9" "    -1.4" "    -9.7" "     3.2" "   -12.2" "     3.4" "    16.5" "     4.2"
"1926" "   -12.8" "   -13.1" "    -8.7" "    -0.2" "     9.1" "    13.0" "    16.8" "    15.9" "    11.0" "     5.2" "    -2.3" "   -11.9" "     1.8" "   -11.9" "     0.1" "    15.2" "     4.6"
"1927" "   -13.8" "   -10.9" "    -2.0" "     3.6" "     9.9" "    13.5" "    17.1" "    14.7" "    13.1" "     7.3" "    -0.8" "    -8.2" "     3.6" "   -12.2" "     3.8" "    15.1" "     6.5"
"1928" "   -13.1" "   -13.3" "    -6.7" "     1.0" "     9.9" "    14.6" "    17.9" "    17.8" "     9.6" "     6.4" "    -1.4" "    -7.0" "     3.0" "   -11.5" "     1.4" "    16.8" "     4.9"
"1929" "   -14.9" "   -13.8" "    -3.2" "     3.3" "    10.1" "    14.9" "    17.3" "    15.2" "    13.7" "     5.5" "    -1.5" "   -12.1" "     2.9" "   -11.9" "     3.4" "    15.8" "     5.9"
"1930" "   -12.5" "   -10.8" "    -5.1" "     3.2" "    11.7" "    17.0" "    17.1" "    16.5" "    13.0" "     6.7" "     0.8" "    -8.0" "     4.1" "   -11.8" "     3.3" "    16.9" "     6.8"
"1931" "   -13.5" "    -9.8" "    -1.8" "     5.0" "    11.4" "    15.7" "    19.7" "    17.2" "    14.6" "     8.5" "     2.7" "    -7.2" "     5.2" "   -10.4" "     4.9" "    17.5" "     8.6"
"1932" "    -6.0" "   -11.0" "    -7.0" "     1.9" "    11.7" "    16.4" "    16.7" "    17.9" "    13.1" "     7.1" "    -3.3" "    -7.5" "     4.2" "    -8.1" "     2.2" "    17.0" "     5.6"
"1933" "    -6.8" "    -9.8" "    -5.3" "     4.3" "    11.4" "    17.6" "    18.7" "    16.8" "    13.8" "     5.5" "    -7.9" "   -16.6" "     3.5" "    -8.0" "     3.5" "    17.7" "     3.8"
"1934" "   -13.6" "   -19.8" "    -7.9" "     1.9" "    11.5" "    16.8" "    18.5" "    14.7" "    14.9" "     5.1" "     1.3" "   -13.5" "     2.5" "   -16.7" "     1.8" "    16.7" "     7.1"
"1935" "   -17.4" "   -13.5" "    -5.8" "     4.6" "     8.9" "    14.8" "    19.7" "    17.4" "    10.6" "     6.6" "    -0.5" "   -13.0" "     2.7" "   -14.8" "     2.6" "    17.3" "     5.6"
"1936" "   -14.8" "   -15.4" "    -3.8" "     1.8" "    11.3" "    15.3" "    17.9" "    16.1" "    13.2" "     5.6" "    -4.4" "    -9.4" "     2.8" "   -14.4" "     3.1" "    16.4" "     4.8"
"1937" "    -8.8" "    -8.0" "    -7.1" "     4.3" "    12.4" "    17.1" "    19.0" "    19.8" "    12.7" "     5.3" "     0.7" "   -10.0" "     4.8" "    -8.7" "     3.2" "    18.6" "     6.2"
"1938" "   -14.8" "   -11.6" "    -5.0" "     4.9" "    10.9" "    16.5" "    19.0" "    19.0" "    10.6" "     7.6" "     0.4" "    -7.8" "     4.1" "   -12.1" "     3.6" "    18.2" "     6.2"
"1939" "   -12.8" "   -12.8" "    -7.8" "     1.7" "    11.6" "    15.9" "    18.4" "    18.8" "    12.3" "     5.7" "    -3.0" "    -7.8" "     3.4" "   -11.1" "     1.8" "    17.7" "     5.0"
"1940" "   -16.0" "   -12.6" "    -8.7" "     2.2" "    11.2" "    15.4" "    18.4" "    17.0" "    12.4" "     5.3" "    -1.6" "    -9.8" "     2.8" "   -12.1" "     1.6" "    16.9" "     5.4"
"1941" "   -14.7" "   -10.7" "    -6.2" "     7.3" "    12.0" "    17.5" "    19.6" "    15.8" "    13.8" "     6.4" "     0.4" "    -9.0" "     4.4" "   -11.7" "     4.4" "    17.6" "     6.9"
"1942" "   -12.7" "   -11.2" "    -1.1" "     7.2" "    12.0" "    16.4" "    18.0" "    17.3" "    13.3" "     7.3" "    -0.5" "   -11.3" "     4.6" "   -11.0" "     6.0" "    17.2" "     6.7"
"1943" "   -16.6" "    -9.6" "    -7.2" "     0.4" "    11.1" "    17.9" "    19.3" "    17.1" "    11.7" "     7.1" "    -0.3" "   -11.1" "     3.3" "   -12.5" "     1.4" "    18.1" "     6.2"
"1944" "    -8.6" "   -10.8" "    -6.6" "     2.7" "    15.0" "    17.1" "    19.8" "    19.7" "    13.8" "     7.0" "     0.6" "   -11.4" "     4.9" "   -10.2" "     3.7" "    18.9" "     7.1"
"1945" "   -16.5" "    -9.6" "     1.9" "     7.2" "     9.4" "    16.2" "    18.9" "    18.5" "    13.7" "     6.1" "     0.5" "   -11.0" "     4.6" "   -12.5" "     6.2" "    17.9" "     6.8"
"1946" "   -12.3" "   -16.3" "     2.1" "     4.5" "     9.7" "    16.1" "    19.4" "    16.5" "    14.0" "     8.0" "     0.5" "    -9.8" "     4.4" "   -13.2" "     5.4" "    17.3" "     7.5"
