" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1897" " NA" "    -6.9" "    -2.6" "     4.1" "    10.0" "    11.3" "    16.8" "    15.3" "    11.0" "     6.1" "     1.1" "    -4.0" " NA" " NA" "     3.8" "    14.5" "     6.1"
"1898" "    -9.4" "    -4.3" "    -0.5" "     2.8" "     8.7" "    12.5" "    15.9" "    16.3" "    12.1" "     7.8" "     3.7" "    -4.1" "     5.1" "    -5.9" "     3.7" "    14.9" "     7.9"
"1899" "    -7.8" "    -9.4" "    -3.8" "     2.9" "     7.6" "    12.4" "    15.3" "    16.0" "    12.2" "     7.5" "     1.2" "    -2.2" "     4.3" "    -7.1" "     2.2" "    14.6" "     7.0"
"1900" "    -5.3" "    -5.2" "    -3.3" "     2.6" "     6.6" "    13.1" "    16.0" "    15.3" "    13.7" "     9.5" "     2.8" "    -5.4" "     5.0" "    -4.2" "     2.0" "    14.8" "     8.7"
"1901" "    -7.2" "    -6.8" "    -2.7" "     5.7" "     9.1" "    13.7" "    16.4" "    16.6" "    13.7" "     7.9" "     2.0" "    -2.1" "     5.5" "    -6.5" "     4.0" "    15.6" "     7.9"
"1902" "    -5.9" "    -5.0" "     1.6" "     4.9" "     7.6" "    11.3" "    15.4" "    15.9" "    13.0" "     7.2" "     3.4" "    -5.9" "     5.3" "    -4.3" "     4.7" "    14.2" "     7.9"
"1903" "    -7.0" "    -7.2" "     0.1" "     3.4" "     8.3" "    12.0" "    14.9" "    13.5" "    12.7" "     7.3" "     2.3" "    -6.2" "     4.5" "    -6.7" "     3.9" "    13.5" "     7.4"
"1904" "   -10.4" "   -11.0" "    -4.2" "     2.2" "    10.1" "    12.0" "    17.0" "    13.6" "    10.8" "     6.4" "     0.0" "   -10.0" "     3.0" "    -9.2" "     2.7" "    14.2" "     5.7"
"1905" "   -10.7" "   -10.5" "    -5.2" "     2.8" "     7.8" "    11.3" "    16.4" "    14.8" "    11.7" "     6.0" "     0.1" "    -4.3" "     3.4" "   -10.4" "     1.8" "    14.2" "     5.9"
"1906" "    -5.0" "    -6.1" "    -5.1" "     1.9" "     7.3" "    12.4" "    16.5" "    16.5" "    11.9" "     7.6" "     1.9" "    -6.5" "     4.4" "    -5.1" "     1.4" "    15.1" "     7.1"
"1907" "   -10.0" "   -10.5" "    -6.4" " NA" " NA" " NA" " NA" " NA" " NA" "     5.1" "     1.8" " NA" " NA" "    -9.0" " NA" " NA" " NA"
"1908" " NA" "    -9.0" "    -4.9" "     0.1" "     7.3" " NA" "    16.2" "    12.7" "    12.5" "     7.5" "     1.5" "    -8.1" " NA" " NA" "     0.8" " NA" "     7.2"
"1909" "    -8.8" "    -8.9" "    -2.9" "     1.3" "     7.1" " NA" " NA" "    15.5" "    13.3" "     7.6" "     3.4" "    -5.4" " NA" "    -8.6" "     1.8" " NA" "     8.1"
"1910" "    -5.2" "    -7.4" "    -0.3" "     6.3" "     8.5" "    11.7" "    16.2" "    14.9" "    11.4" "     6.4" "     2.8" "    -7.1" "     4.9" "    -6.0" "     4.8" "    14.3" "     6.9"
"1911" "    -7.2" "   -12.0" " NA" "     1.2" "    10.3" "    13.5" "    18.3" "    15.6" "     9.8" "     4.9" "     1.0" "    -4.2" " NA" "    -8.8" " NA" "    15.8" "     5.2"
"1912" " NA" " NA" "    -6.1" " NA" "     7.3" "    11.5" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1913" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1914" "    -9.0" " NA" " NA" "    -1.8" "     5.3" "    11.0" "    14.4" "    14.4" "    11.9" "     7.3" "     1.7" " NA" " NA" " NA" " NA" "    13.3" "     7.0"
"1915" "    -6.0" "    -4.1" "    -3.1" "     2.7" "     6.2" "    12.3" "    15.5" "    15.3" "    12.2" "     7.0" "     2.9" "    -2.6" "     4.9" " NA" "     1.9" "    14.4" "     7.4"
"1916" "    -8.1" "    -8.8" "    -6.6" "     3.5" "     7.4" "    12.5" "    14.9" "    15.9" "    12.0" "     8.0" "    -0.7" "    -2.2" "     4.0" "    -6.5" "     1.4" "    14.4" "     6.4"
"1917" "    -9.8" "   -10.7" "    -3.7" "     3.0" "     5.4" "    13.4" "    16.3" "    17.5" "    10.7" "     7.6" "    -0.3" "    -8.6" "     3.4" "    -7.6" "     1.6" "    15.7" "     6.0"
"1918" "   -10.8" "   -11.2" "    -6.3" "     1.1" "     8.5" "    11.5" "    16.4" "    13.9" "    13.2" "     6.1" "     1.3" "    -5.0" "     3.2" "   -10.2" "     1.1" "    13.9" "     6.9"
"1919" "    -5.1" "    -4.6" "    -0.9" "     3.0" "     7.8" "    13.4" " NA" "    15.4" "    12.9" "     6.0" "     1.6" "    -8.3" " NA" "    -4.9" "     3.3" " NA" "     6.8"
"1920" "   -13.3" "    -7.0" "    -3.1" " NA" "     7.1" "    12.2" "    15.8" "    16.4" "    13.4" "     9.2" "    -0.5" "    -3.9" " NA" "    -9.5" " NA" "    14.8" "     7.4"
"1921" "    -8.1" "    -9.9" "     0.4" "     4.7" "     8.6" "    12.8" "    17.7" "    14.1" "    12.1" "     7.5" "    -1.0" "    -6.4" "     4.4" "    -7.3" "     4.6" "    14.9" "     6.2"
"1922" "    -9.7" "    -8.9" "    -2.3" "     3.0" "     8.5" "    15.3" "    15.8" "    17.3" "    11.9" "     6.8" "    -0.2" "    -8.1" "     4.1" "    -8.3" "     3.1" "    16.1" "     6.2"
"1923" "   -10.0" "   -14.7" "    -7.9" "     0.4" "     7.4" "    11.3" "    15.1" "    13.0" "    12.3" "     7.1" "     3.8" "    -1.6" "     3.0" "   -10.9" "     0.0" "    13.1" "     7.7"
"1924" "    -7.7" "   -10.2" "    -1.4" "     1.3" "     7.3" "    12.1" "    16.4" "    16.6" "    11.0" "     6.9" "     3.0" "    -7.5" "     4.0" "    -6.5" "     2.4" "    15.0" "     7.0"
"1925" "   -12.1" "    -4.4" "    -0.5" "     2.9" "     7.1" "    13.1" "    16.7" "    15.5" "    10.2" "     4.3" "     1.2" "    -7.1" "     3.9" "    -8.0" "     3.2" "    15.1" "     5.2"
"1926" "    -8.9" "   -10.8" "    -6.6" "    -0.3" "     7.0" "    12.1" "    14.8" "    14.3" "    10.2" "     7.5" "     2.5" "    -7.2" "     2.9" "    -8.9" "     0.0" "    13.7" "     6.7"
"1927" "    -5.1" "    -9.6" "    -3.2" "     1.6" "     7.1" "    12.2" "    16.8" "    14.6" "    11.9" "     9.2" "     4.2" "    -3.1" "     4.7" "    -7.3" "     1.8" "    14.5" "     8.4"
"1928" "    -6.2" "    -8.7" "    -3.7" "     3.4" "     8.1" "    12.3" "    16.8" "    16.9" "    11.7" "     6.3" "     1.2" "    -2.8" "     4.6" "    -6.0" "     2.6" "    15.3" "     6.4"
"1929" "    -7.8" "    -8.1" "    -3.1" "     1.9" "     8.8" "    14.1" "    16.0" "    15.5" "    12.7" " NA" "     0.7" "    -7.4" " NA" "    -6.2" "     2.5" "    15.2" " NA"
"1930" "    -7.5" "    -8.1" "    -3.3" "     2.2" "     8.1" "    16.4" "    16.9" "    15.9" "    12.8" "     8.1" "     1.8" "    -5.4" "     4.8" "    -7.7" "     2.3" "    16.4" "     7.6"
"1931" "    -8.2" "    -7.3" "    -0.2" "     4.9" "     8.2" "    13.9" "    17.8" "    17.4" "    12.6" "     8.2" "     4.3" "    -5.3" "     5.5" "    -7.0" "     4.3" "    16.4" "     8.4"
"1932" "    -4.3" "   -10.3" "    -4.5" "     2.7" "     6.9" "    12.6" "    16.0" "    15.5" "    12.7" "     9.3" "     1.8" "    -3.2" "     4.6" "    -6.6" "     1.7" "    14.7" "     7.9"
"1933" "    -3.8" "    -4.6" "    -3.4" "     2.4" "     7.2" "    13.7" "    15.9" "    16.1" "    12.3" "     7.7" "    -2.3" "   -10.4" "     4.2" "    -3.9" "     2.1" "    15.2" "     5.9"
"1934" "   -10.5" " NA" "    -3.9" "     3.7" "     8.3" "    11.8" "    16.5" "    15.1" "    14.8" "     6.4" "     3.5" "    -8.2" " NA" " NA" "     2.7" "    14.5" "     8.2"
"1935" "   -10.2" "   -10.8" "    -5.4" "     1.6" "     6.9" "    13.6" "    17.5" "    17.7" "    11.1" "     6.2" "     4.1" "    -5.3" "     3.9" "    -9.7" "     1.0" "    16.3" "     7.1"
"1936" "    -7.7" "   -10.8" "     1.0" "     3.3" "     8.2" "    13.7" "    14.9" "    15.0" "    11.6" "     6.4" "     0.8" "    -3.0" "     4.5" "    -7.9" "     4.2" "    14.5" "     6.3"
"1937" "    -4.5" "    -5.3" "    -4.8" "     2.4" "    10.1" "    13.7" "    17.7" "    17.7" "    13.5" "     7.1" "     1.6" "    -4.6" "     5.4" "    -4.3" "     2.6" "    16.4" "     7.4"
"1938" "    -8.0" "    -9.9" "    -5.3" "     3.8" "     7.4" "    14.9" "    16.5" "    16.9" "    13.0" "     8.5" "     1.8" "    -2.4" "     4.8" "    -7.5" "     2.0" "    16.1" "     7.8"
"1939" "    -7.3" "    -7.8" "    -6.1" "     1.6" "     7.3" "    12.1" "    16.3" "    17.7" "    12.4" "     8.2" "     0.6" "    -3.5" "     4.3" "    -5.8" "     0.9" "    15.4" "     7.1"
"1940" "   -10.2" "    -7.6" "    -3.5" "     1.9" "     9.2" "    12.4" "    16.1" "    14.4" "    12.7" "     5.1" "     2.1" "    -5.0" "     4.0" "    -7.1" "     2.5" "    14.3" "     6.6"
"1941" "    -9.6" "    -5.6" "    -4.2" "     2.9" "     7.6" "    12.7" "    16.8" "    15.2" "    11.8" "     6.6" "     1.7" "    -3.5" "     4.4" "    -6.7" "     2.1" "    14.9" "     6.7"
"1942" "    -7.7" "    -7.4" "     0.3" "     3.9" "    10.1" "    13.2" "    16.8" "    16.0" "    13.6" "     8.5" "     0.6" "    -9.1" "     4.9" "    -6.2" "     4.8" "    15.3" "     7.6"
"1943" "   -12.0" "    -6.4" "    -3.3" "     1.7" "     7.1" "    11.4" "    17.0" "    15.7" "    13.3" "     8.7" "     2.4" "    -7.3" "     4.0" "    -9.2" "     1.8" "    14.7" "     8.1"
"1944" "    -7.6" "    -9.6" "    -4.8" "     1.7" "    10.2" "    12.9" "    17.5" "    18.3" "    13.4" "     7.7" "     2.9" "    -4.4" "     4.9" "    -8.2" "     2.4" "    16.2" "     8.0"
"1945" "    -7.0" "    -7.2" "    -1.1" "     6.6" "     9.0" "    12.4" "    17.3" "    18.0" "    13.7" "     7.4" "     2.6" "    -5.5" "     5.5" "    -6.2" "     4.8" "    15.9" "     7.9"
