"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1936" "102.9" "57.5" "52.0" "86.1" "124.2" "189.2" "65.2" "50.9" "49.7" "91.2" "57.6" "73.3" "999.6" "263.3" "262.3" "305.2" "198.5" NA
"1937" "113.2" "37.9" "93.3" "40.8" "76.3" "111.3" "85.1" "118.9" "94.4" "77.0" "81.3" "64.1" "993.7" "224.4" "210.5" "315.3" "252.6" NA
"1938" "78.3" "48.4" "46.1" "78.4" "31.3" "84.7" "110.5" "128.5" "85.1" "33.5" "68.7" "101.1" "894.6" "190.9" "155.8" "323.7" "187.2" NA
"1939" "72.3" "122.9" "45.6" "24.0" "39.8" "55.0" "121.5" "112.4" "104.7" "93.6" "27.4" "38.6" "857.7" "296.2" "109.4" "288.9" "225.7" NA
"1940" "50.5" "69.5" "83.1" "32.7" "47.4" "131.6" "55.6" "60.0" "80.3" "54.9" "89.8" "119.8" "875.2" "158.5" "163.1" "247.3" "225.1" NA
"1941" "122.8" "121.7" "113.7" "58.7" "98.8" "88.8" "74.1" "114.1" "116.3" "124.5" "155.2" "106.3" "1295.1" "364.3" "271.3" "276.9" "396.1" NA
"1942" "54.4" "208.1" "106.8" "62.1" "64.5" "155.8" "121.9" "59.0" "100.1" "72.7" "68.6" "70.2" "1144.1" "368.8" "233.4" "336.7" "241.4" NA
"1943" "56.2" "75.2" "94.9" "67.5" "56.1" "122.5" "78.4" "105.7" "26.2" "169.4" "99.2" "98.7" "1050.0" "201.6" "218.5" "306.6" "294.8" NA
"1944" "56.3" "165.1" "122.1" "57.0" "72.2" "105.0" "94.8" "87.4" "127.6" "149.2" "89.7" "118.5" "1244.8" "320.0" "251.3" "287.1" "366.5" NA
"1945" "127.9" "82.5" "74.6" "73.5" "84.9" "110.0" "58.2" "33.9" "104.3" "99.5" "83.1" "163.0" "1095.5" "328.9" "233.0" "202.1" "286.9" NA
"1946" "137.5" "112.9" "111.6" "117.2" "85.8" "58.1" "89.1" "48.1" "23.5" "74.4" "87.3" "133.8" "1079.1" "413.4" "314.5" "195.2" "185.2" NA
"1947" "78.4" "98.3" "59.5" "89.2" "173.9" "71.5" "141.2" "77.8" "114.1" "48.5" "94.7" "61.2" "1108.2" "310.4" "322.7" "290.4" "257.3" NA
"1948" "65.5" "37.3" "72.9" "88.8" "122.5" "52.2" "115.4" "99.9" "133.2" "90.0" "111.8" "84.8" "1074.2" "163.9" "284.2" "267.5" "334.9" NA
"1949" "69.9" "79.2" "115.3" "85.7" "100.8" "133.1" "88.6" "183.0" "78.6" "76.9" "129.0" "68.6" "1208.8" "233.9" "301.8" "404.7" "284.5" NA
"1950" "95.4" "93.6" "60.7" "57.1" "57.7" "158.0" "97.5" "48.7" "61.2" "59.2" "193.7" "74.3" "1057.2" "257.6" "175.5" "304.3" "314.1" NA
"1951" "175.3" "127.7" "NA" "66.9" "119.3" "62.1" "128.9" "98.5" "92.8" "69.6" "144.7" "101.2" "NA" "377.4" "NA" "289.6" "307.0" NA
"1952" "84.9" "150.8" "96.9" "55.1" "95.8" "113.4" "120.8" "88.5" "112.4" "172.8" "31.1" "12.8" "1135.3" "336.8" "247.9" "322.7" "316.3" NA
"1953" "105.0" "70.0" "78.9" "93.0" "48.5" "83.0" "98.6" "79.0" "125.0" "67.8" "89.3" "139.1" "1077.2" "187.9" "220.4" "260.6" "282.2" NA
"1954" "68.8" "75.0" "92.4" "101.4" "75.9" "125.7" "201.1" "100.3" "206.9" "88.4" "146.2" "162.5" "1444.4" "282.8" "269.7" "427.1" "441.4" NA
"1955" "200.3" "156.4" "117.9" "69.1" "87.9" "56.6" "66.3" "119.1" "156.6" "47.2" "56.2" "57.6" "1191.2" "519.1" "274.9" "242.0" "260.0" NA
"1956" "227.5" "41.4" "66.9" "63.8" "68.1" "70.4" "130.3" "82.8" "50.2" "39.4" "110.9" "165.7" "1117.5" "326.6" "198.8" "283.4" "200.6" NA
"1957" "59.9" "110.0" "70.7" "80.1" "69.3" "123.0" "83.9" "46.2" "169.6" "108.9" "117.2" "137.2" "1176.2" "335.6" "220.1" "253.2" "395.7" NA
"1958" "111.8" "141.9" "43.5" "104.3" "104.7" "187.9" "119.3" "158.8" "93.3" "79.2" "88.9" "59.1" "1292.7" "390.9" "252.5" "466.0" "261.4" NA
"1959" "115.8" "82.1" "109.4" "86.3" "89.0" "109.0" "49.9" "62.5" "68.7" "77.5" "178.4" "53.3" "1081.8" "256.9" "284.7" "221.3" "324.7" NA
"1960" "95.2" "114.6" "120.5" "69.5" "56.0" "121.3" "137.5" "53.4" "121.5" "51.6" "119.7" "42.3" "1103.0" "263.1" "245.9" "312.2" "292.8" NA
"1961" "126.5" "72.2" "86.2" "27.5" "190.9" "94.1" "128.3" "91.9" "133.1" "113.8" "70.9" "69.9" "1205.5" "241.0" "304.6" "314.4" "317.9" NA
"1962" "60.4" "58.5" "72.4" "118.9" "68.8" "95.2" "59.3" "59.7" "101.0" "130.2" "109.4" "NA" "NA" "188.8" "260.1" "214.2" "340.6" NA
"1963" "70.5" "69.5" "40.9" "113.3" "95.0" "157.3" "148.1" "114.1" "149.7" "122.9" "81.9" "32.4" "1195.5" "NA" "249.1" "419.5" "354.5" NA
"1964" "NA" "NA" "160.3" "11.5" "132.9" "158.6" "129.4" "150.0" "40.3" "75.9" "69.0" "89.4" "NA" "NA" "304.7" "438.0" "185.1" NA
"1965" "98.6" "30.8" "32.8" "16.1" "94.1" "55.7" "83.4" "124.8" "114.4" "120.4" "67.2" "101.0" "939.2" "218.8" "143.0" "263.9" "302.0" NA
"1966" "153.0" "82.1" "99.2" "48.5" "51.3" "45.5" "97.1" "100.5" "82.2" "144.9" "64.9" "101.9" "1071.0" "336.2" "198.9" "243.1" "292.0" NA
"1967" "104.7" "41.2" "24.8" "78.0" "86.2" "80.3" "106.6" "93.2" "134.6" "56.9" "90.2" "103.3" "1000.0" "247.8" "188.9" "280.1" "281.7" NA
"1968" "137.7" "46.3" "109.5" "71.1" "10.0" "81.8" "82.5" "121.2" "20.5" "128.0" "93.4" "157.4" "1059.3" "287.2" "190.7" "285.4" "241.8" NA
"1969" "64.6" "45.1" "61.5" "48.3" "113.9" "61.1" "97.7" "150.6" "139.3" "46.6" "97.8" "159.4" "1086.0" "267.2" "223.7" "309.5" "283.7" NA
"1970" "105.9" "84.8" "30.4" "85.9" "143.2" "75.3" "106.1" "113.8" "87.6" "161.3" "66.2" "166.9" "1227.5" "350.1" "259.5" "295.2" "315.1" NA
"1971" "69.6" "75.9" "210.4" "117.8" "53.9" "57.6" "61.5" "178.5" "38.8" "97.4" "103.2" "134.6" "1199.1" "312.4" "382.1" "297.6" "239.3" NA
"1972" "124.5" "100.8" "81.9" "30.3" "48.8" "115.0" "69.1" "144.6" "125.3" "101.4" "60.1" "143.9" "1145.8" "359.9" "161.0" "328.7" "286.9" NA
"1973" "60.8" "66.9" "43.3" "92.4" "111.9" "69.8" "126.9" "124.2" "84.9" "75.9" "152.4" "50.1" "1059.7" "271.6" "247.7" "321.0" "313.2" NA
"1974" "57.1" "31.3" "NA" "138.3" "51.7" "52.6" "93.5" "100.6" "NA" "87.6" "61.2" "124.5" "NA" "138.5" "NA" "246.7" "NA" NA
"1975" "71.1" "46.4" "120.4" "88.9" "30.7" "58.9" "149.5" "92.2" "77.0" "47.3" "47.0" "150.1" "979.5" "242.0" "239.9" "300.7" "171.3" NA
"1976" "113.9" "110.5" "113.6" "51.2" "44.4" "72.9" "75.4" "138.4" "103.2" "104.0" "77.5" "202.7" "1207.7" "374.5" "209.3" "286.7" "284.7" NA
"1977" "106.9" "113.1" "94.8" "118.7" "96.1" "65.9" "50.0" "67.8" "49.0" "160.3" "50.2" "138.0" "1110.8" "422.6" "309.7" "183.7" "259.5" NA
"1978" "112.4" "128.4" "142.5" "150.9" "82.4" "74.8" "81.5" "96.5" "58.9" "69.7" "165.5" "78.7" "1242.2" "378.8" "375.8" "252.8" "294.1" NA
"1979" "46.9" "108.9" "83.7" "107.0" "53.2" "126.1" "131.4" "122.5" "110.7" "62.1" "78.2" "216.6" "1247.2" "234.4" "243.9" "380.0" "251.0" NA
"1980" "169.5" "93.5" "136.0" "50.8" "82.9" "76.6" "195.4" "125.0" "276.6" "122.1" "142.1" "165.9" "1636.3" "479.6" "269.6" "396.9" "540.8" NA
"1981" "121.8" "99.3" "90.2" "126.7" "102.6" "143.7" "80.1" "97.4" "152.4" "126.6" "69.1" "182.3" "1392.2" "387.0" "319.5" "321.2" "348.1" NA
"1982" "159.9" "78.9" "66.7" "95.7" "20.7" "88.5" "114.0" "87.6" "56.0" "56.4" "126.1" "158.0" "1108.5" "421.1" "183.1" "290.1" "238.5" NA
"1983" "106.4" "83.8" "208.3" "74.5" "66.7" "50.5" "87.0" "122.2" "118.7" "55.1" "148.6" "135.4" "1257.1" "348.2" "349.5" "259.7" "322.4" NA
"1984" "53.3" "68.9" "122.0" "94.8" "131.5" "67.0" "93.7" "84.2" "70.2" "33.5" "111.5" "85.9" "1016.3" "257.6" "348.3" "244.8" "215.1" NA
"1985" "91.4" "99.8" "75.1" "33.1" "89.4" "103.1" "183.9" "129.6" "123.6" "78.8" "87.5" "77.8" "1173.2" "277.1" "197.6" "416.6" "289.9" NA
"1986" "133.6" "54.2" "64.8" "43.4" "107.8" "125.1" "152.6" "89.4" "88.4" "53.2" "162.8" "NA" "NA" "265.5" "215.9" "367.1" "304.4" NA
"1987" "NA" "22.2" "55.9" "36.0" "56.9" "89.4" "100.2" "71.3" "100.1" "91.3" "89.9" "NA" "NA" "NA" "148.8" "260.9" "281.4" NA
"1988" "157.9" "121.6" "144.0" "63.1" "82.4" "153.4" "62.8" "82.0" "139.1" "218.2" "179.7" "NA" "NA" "NA" "289.4" "298.2" "537.0" NA
"1989" "164.4" "58.5" "105.2" "88.0" "91.3" "88.3" "84.6" "145.7" "78.4" "97.3" "171.4" "200.0" "1373.2" "NA" "284.6" "318.6" "347.1" NA
"1990" "126.9" "105.0" "58.7" "60.4" "80.3" "72.8" "66.0" "118.8" "101.2" "172.7" "351.5" "182.0" "1496.3" "431.8" "199.4" "257.5" "625.5" NA
"1991" "105.7" "75.8" "244.9" "68.0" "81.6" "99.3" "151.9" "152.9" "101.2" "188.3" "111.8" "158.6" "1539.9" "363.5" "394.5" "404.1" "401.3" NA
"1992" "224.8" "160.8" "68.3" "96.8" "33.0" "113.2" "80.5" "109.5" "131.2" "85.1" "116.7" "171.3" "1391.2" "544.1" "198.1" "303.2" "333.0" NA
"1993" "229.9" "185.2" "98.1" "90.2" "89.6" "90.1" "193.4" "144.0" "134.6" "153.4" "135.9" "116.5" "1660.9" "586.4" "277.9" "427.6" "423.8" NA
"1994" "145.6" "76.4" "112.1" "94.7" "96.7" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "338.6" "303.6" "NA" "NA" NA
"1995" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1996" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1997" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1998" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1999" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2000" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2001" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2002" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2003" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2004" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2005" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2006" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2007" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
