"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1941" "39.0" "25.5" "7.3" "22.7" "25.4" "63.5" "64.3" "83.4" "70.1" "14.8" "48.9" "4.4" "469.5" "99.2" "55.4" "211.3" "133.8" NA
"1942" "20.5" "17.3" "37.6" "31.6" "39.7" "50.9" "137.1" "55.3" "79.3" "49.3" "61.9" "33.3" "613.7" "42.3" "108.9" "243.2" "190.5" NA
"1943" "31.8" "5.8" "NA" "NA" "NA" "NA" "86.1" "73.7" "73.4" "2.8" "10.1" "NA" "NA" "70.9" "NA" "NA" "86.4" NA
"1944" "11.4" "11.5" "9.5" "26.8" "32.7" "80.7" "100.4" "72.1" "24.5" "2.3" "32.7" "24.6" "429.1" "NA" "68.9" "253.1" "59.5" NA
"1945" "9.9" "8.7" "56.6" "72.2" "30.5" "102.1" "78.5" "26.1" "80.1" "52.5" "55.0" "4.1" "576.4" "43.2" "159.4" "206.7" "187.6" NA
"1946" "17.4" "14.5" "21.6" "49.3" "36.0" "38.5" "43.3" "174.0" "73.4" "44.0" "18.6" "NA" "NA" "36.0" "106.9" "255.8" "136.0" NA
"1947" "56.8" "26.7" "8.9" "37.7" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1948" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "40.4" "NA" "NA" "NA" "NA" "NA" NA
"1949" "36.4" "49.9" "5.8" "0.0" "33.1" "53.1" "43.9" "27.6" "45.0" "NA" "35.7" "34.6" "NA" "126.7" "38.9" "124.6" "NA" NA
"1950" "NA" "NA" "NA" "NA" "11.2" "NA" "148.5" "10.1" "32.7" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1951" "NA" "NA" "NA" "NA" "0.0" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1952" "NA" "NA" "NA" "4.6" "27.5" "NA" "51.5" "22.9" "22.8" "32.2" "NA" "13.0" "NA" "NA" "NA" "NA" "NA" NA
"1953" "36.7" "20.3" "29.7" "NA" "NA" "77.0" "44.4" "44.7" "127.4" "NA" "13.1" "NA" "NA" "70.0" "NA" "166.1" "NA" NA
"1954" "NA" "11.5" "21.7" "24.6" "25.7" "48.1" "10.8" "57.1" "74.7" "56.7" "30.9" "7.3" "NA" "NA" "72.0" "116.0" "162.3" NA
"1955" "NA" "26.1" "23.1" "NA" "34.3" "57.6" "26.5" "65.0" "31.0" "31.9" "63.1" "58.4" "NA" "NA" "NA" "149.1" "126.0" NA
"1956" "NA" "NA" "NA" "0.0" "NA" "NA" "NA" "32.6" "52.3" "NA" "29.0" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1957" "NA" "NA" "NA" "NA" "36.1" "58.6" "35.6" "59.2" "NA" "12.7" "6.9" "NA" "NA" "NA" "NA" "153.4" "NA" NA
"1958" "NA" "NA" "13.7" "NA" "8.5" "15.0" "69.2" "45.9" "34.5" "53.9" "14.5" "20.4" "NA" "NA" "NA" "130.1" "102.9" NA
"1959" "3.0" "7.6" "13.6" "6.9" "81.5" "65.9" "49.0" "NA" "51.4" "65.5" "NA" "NA" "NA" "31.0" "101.9" "NA" "NA" NA
"1960" "34.8" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1961" "NA" "NA" "8.7" "NA" "NA" "NA" "NA" "NA" "41.0" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1962" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "17.9" "NA" "NA" "NA" "NA" "NA" NA
"1963" "14.1" "NA" "12.5" "8.7" "31.1" "40.5" "NA" "41.2" "NA" "NA" "10.7" "NA" "NA" "NA" "52.2" "NA" "NA" NA
"1964" "NA" "30.4" "26.1" "13.9" "28.5" "NA" "45.5" "NA" "NA" "NA" "19.4" "58.5" "NA" "NA" "68.6" "NA" "NA" NA
"1965" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "11.9" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1966" "NA" "NA" "NA" "NA" "NA" "82.4" "93.8" "122.0" "55.3" "NA" "NA" "NA" "NA" "NA" "NA" "298.3" "NA" NA
"1967" "NA" "NA" "NA" "NA" "NA" "57.8" "57.1" "27.5" "15.8" "NA" "NA" "NA" "NA" "NA" "NA" "142.4" "NA" NA
"1968" "NA" "NA" "NA" "NA" "NA" "81.5" "126.1" "78.7" "72.1" "34.7" "NA" "NA" "NA" "NA" "NA" "286.3" "NA" NA
"1969" "NA" "NA" "NA" "NA" "NA" "47.2" "94.9" "215.4" "97.1" "42.4" "NA" "NA" "NA" "NA" "NA" "357.4" "NA" NA
"1970" "NA" "NA" "NA" "NA" "NA" "28.1" "122.7" "81.1" "77.8" "35.0" "NA" "NA" "NA" "NA" "NA" "232.0" "NA" NA
"1971" "NA" "NA" "NA" "NA" "NA" "37.4" "87.5" "24.1" "47.8" "NA" "NA" "NA" "NA" "NA" "NA" "148.9" "NA" NA
"1972" "NA" "NA" "NA" "NA" "NA" "33.1" "82.1" "40.7" "94.8" "NA" "NA" "NA" "NA" "NA" "NA" "155.9" "NA" NA
"1973" "NA" "NA" "NA" "NA" "NA" "107.6" "29.9" "80.9" "101.4" "63.4" "NA" "NA" "NA" "NA" "NA" "218.4" "NA" NA
"1974" "NA" "NA" "NA" "NA" "NA" "NA" "51.8" "94.8" "65.0" "17.9" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1975" "NA" "NA" "NA" "NA" "NA" "69.8" "117.9" "89.1" "76.0" "44.0" "NA" "NA" "NA" "NA" "NA" "276.8" "NA" NA
"1976" "NA" "NA" "NA" "NA" "NA" "149.9" "49.1" "26.7" "54.1" "NA" "NA" "NA" "NA" "NA" "NA" "225.7" "NA" NA
"1977" "NA" "NA" "NA" "NA" "NA" "57.1" "77.1" "156.9" "51.4" "22.6" "NA" "NA" "NA" "NA" "NA" "291.1" "NA" NA
"1978" "NA" "NA" "NA" "NA" "NA" "22.1" "102.3" "32.1" "64.9" "30.3" "NA" "NA" "NA" "NA" "NA" "156.4" "NA" NA
"1979" "NA" "NA" "NA" "NA" "NA" "20.6" "8.9" "64.6" "56.5" "45.3" "NA" "NA" "NA" "NA" "NA" "94.1" "NA" NA
"1980" "NA" "NA" "NA" "NA" "25.3" "57.0" "40.4" "106.4" "54.5" "18.0" "NA" "NA" "NA" "NA" "NA" "203.8" "NA" NA
"1981" "NA" "NA" "NA" "NA" "NA" "55.7" "57.6" "38.8" "50.5" "68.4" "NA" "NA" "NA" "NA" "NA" "152.2" "NA" NA
"1982" "NA" "NA" "NA" "NA" "28.3" "13.5" "NA" "83.2" "69.4" "64.3" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1983" "NA" "NA" "NA" "NA" "NA" "53.9" "97.6" "42.3" "111.8" "45.0" "NA" "NA" "NA" "NA" "NA" "193.8" "NA" NA
"1984" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1985" "NA" "NA" "NA" "NA" "NA" "NA" "21.0" "93.7" "79.7" "48.4" "37.4" "35.5" "NA" "NA" "NA" "NA" "165.6" NA
"1986" "26.2" "32.0" "61.4" "53.1" "42.7" "29.9" "76.6" "47.1" "61.4" "47.7" "78.7" "36.8" "593.8" "93.6" "157.3" "153.7" "187.8" NA
"1987" "9.4" "65.2" "19.1" "22.4" "29.6" "68.4" "114.6" "173.1" "28.1" "57.4" "29.6" "39.3" "656.2" "111.4" "71.2" "356.1" "115.0" NA
"1988" "39.7" "23.0" "78.9" "30.6" "55.3" "27.3" "70.4" "107.9" "93.4" "59.9" "39.8" "44.4" "670.6" "102.0" "164.8" "205.6" "193.1" NA
"1989" "17.7" "22.3" "10.1" "7.6" "61.4" "76.7" "15.6" "97.7" "126.5" "113.1" "50.7" "33.8" "633.4" "84.4" "79.2" "190.1" "290.3" NA
"1990" "74.2" "22.7" "52.0" "46.9" "51.9" "35.8" "24.1" "67.0" "57.2" "58.6" "74.2" "30.6" "595.2" "130.7" "150.8" "127.0" "189.9" NA
"1991" "40.0" "6.6" "25.8" "38.7" "59.2" "33.0" "94.7" "17.1" "95.0" "104.4" "40.0" "24.5" "579.0" "77.2" "123.7" "144.8" "239.4" NA
"1992" "38.4" "28.6" "24.4" "49.5" "42.1" "72.1" "88.5" "72.0" "78.2" "41.6" "24.3" "34.3" "594.0" "91.5" "116.0" "232.6" "144.0" NA
"1993" "18.5" "9.8" "23.6" "9.7" "48.4" "150.1" "42.6" "147.9" "75.5" "59.6" "42.3" "26.2" "654.1" "62.6" "81.6" "340.6" "177.4" NA
"1994" "13.2" "14.8" "17.2" "20.4" "45.8" "71.0" "138.5" "25.6" "49.0" "42.9" "34.3" "39.7" "512.2" "54.2" "83.3" "235.0" "126.2" NA
"1995" "28.3" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1996" "NA" "21.6" "3.3" "23.1" "48.0" "19.3" "5.6" "4.3" "NA" "NA" "NA" "0.0" "NA" "NA" "74.3" "29.3" "NA" NA
"1997" "NA" "0.0" "0.0" "4.3" "16.8" "NA" "4.0" "127.9" "86.7" "150.0" "0.7" "0.0" "NA" "NA" "21.1" "NA" "237.4" NA
"1998" "0.0" "18.3" "2.0" "18.1" "96.0" "74.9" "65.5" "82.2" "43.2" "48.1" "9.7" "NA" "NA" "18.3" "116.2" "222.7" "101.0" NA
"1999" "NA" "NA" "NA" "15.6" "55.9" "61.8" "53.7" "22.3" "60.5" "28.6" "25.7" "1.8" "NA" "NA" "NA" "137.8" "114.9" NA
"2000" "NA" "10.8" "NA" "NA" "37.4" "34.2" "NA" "52.8" "104.4" "42.3" "96.1" "30.7" "NA" "NA" "NA" "NA" "242.8" NA
"2001" "17.7" "9.9" "35.0" "20.0" "96.0" "72.6" "59.0" "88.4" "51.3" "25.4" "23.6" "35.6" "534.5" "58.2" "151.0" "220.0" "100.4" NA
"2002" "17.4" "12.2" "22.7" "48.2" "17.4" "86.7" "30.2" "131.7" "116.6" "38.3" "22.8" "42.9" "587.0" "65.2" "88.3" "248.5" "177.7" NA
"2003" "14.3" "17.2" "25.0" "8.5" "11.5" "26.8" "71.0" "65.4" "75.1" "24.4" "26.4" "33.4" "399.1" "74.4" "45.0" "163.2" "126.0" NA
"2004" "27.1" "10.9" "84.2" "20.7" "84.5" "72.2" "67.9" "79.1" "46.6" "38.7" "NA" "58.8" "NA" "71.5" "189.4" "219.2" "NA" NA
"2005" "66.4" "18.1" "17.8" "33.8" "54.9" "151.1" "77.4" "68.7" "10.4" "19.5" "22.1" "NA" "NA" "143.4" "106.5" "297.2" "52.0" NA
"2006" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2007" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
