"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1975" "31.5" "10.6" "12.3" "21.1" "73.4" "97.2" "73.3" "95.0" "59.0" "34.0" "NA" "12.1" "NA" "52.3" "106.9" "265.5" "NA" NA
"1976" "16.2" "6.2" "7.5" "27.7" "7.8" "149.6" "68.9" "16.6" "30.8" "37.5" "7.4" "27.2" "403.5" "34.5" "43.0" "235.1" "75.7" NA
"1977" "5.2" "9.0" "24.0" "NA" "74.1" "116.7" "132.1" "107.0" "43.9" "28.8" "NA" "NA" "NA" "41.3" "NA" "355.8" "NA" NA
"1978" "8.6" "9.1" "23.3" "22.5" "1.8" "9.1" "147.4" "34.6" "NA" "NA" "12.8" "10.6" "NA" "NA" "47.7" "191.1" "NA" NA
"1979" "11.6" "13.8" "27.4" "28.4" "56.9" "59.1" "NA" "39.0" "46.6" "59.8" "29.0" "20.8" "NA" "36.0" "112.7" "NA" "135.5" NA
"1980" "23.7" "16.1" "24.5" "2.1" "40.7" "64.0" "39.6" "122.2" "60.5" "19.5" "26.3" "26.6" "465.7" "60.5" "67.3" "225.7" "106.4" NA
"1981" "5.5" "15.2" "23.2" "58.6" "9.7" "126.5" "74.8" "15.3" "63.8" "51.5" "3.6" "38.7" "486.3" "47.3" "91.6" "216.5" "118.9" NA
"1982" "12.3" "13.4" "19.0" "22.8" "64.6" "45.4" "NA" "109.4" "75.9" "74.3" "12.1" "39.1" "NA" "64.4" "106.4" "NA" "162.3" NA
"1983" "15.3" "26.6" "59.1" "20.5" "83.0" "43.1" "81.0" "60.6" "77.8" "16.7" "68.2" "15.4" "567.3" "81.0" "162.6" "184.7" "162.7" NA
"1984" "29.3" "6.5" "18.6" "79.4" "45.9" "119.8" "59.1" "34.7" "126.8" "98.5" "46.9" "7.7" "673.4" "51.3" "143.9" "213.7" "272.2" NA
"1985" "33.5" "28.2" "4.7" "15.7" "34.6" "110.0" "53.0" "119.3" "62.8" "19.2" "32.4" "22.5" "535.8" "69.4" "54.9" "282.2" "114.4" NA
"1986" "9.4" "9.2" "38.5" "29.8" "29.5" "54.8" "114.0" "67.4" "52.0" "28.5" "20.1" "22.8" "476.0" "41.1" "97.8" "236.2" "100.6" NA
"1987" "4.3" "24.3" "22.4" "9.3" "50.6" "117.6" "187.1" "56.1" "31.4" "34.5" "17.6" "9.9" "565.2" "51.4" "82.3" "360.8" "83.5" NA
"1988" "14.3" "6.9" "46.2" "22.8" "109.4" "16.8" "66.8" "105.2" "66.6" "4.5" "35.0" "34.5" "528.9" "31.0" "178.4" "188.8" "106.1" NA
"1989" "12.9" "18.5" "10.7" "10.9" "22.7" "76.2" "19.0" "141.4" "75.1" "65.0" "37.8" "10.6" "500.7" "65.9" "44.3" "236.6" "177.9" NA
"1990" "43.1" "18.8" "58.0" "37.6" "16.7" "93.3" "36.7" "35.1" "36.4" "30.4" "51.7" "11.5" "469.2" "72.5" "112.2" "165.1" "118.5" NA
"1991" "21.1" "2.4" "8.6" "43.1" "47.2" "74.9" "49.3" "21.0" "70.3" "32.3" "9.1" "9.2" "388.4" "34.9" "98.9" "145.2" "111.6" NA
"1992" "24.9" "14.3" "13.6" "52.6" "74.7" "91.3" "92.4" "23.5" "87.5" "33.8" "10.0" "17.9" "536.5" "48.5" "140.9" "207.1" "131.3" NA
"1993" "4.7" "6.5" "9.7" "36.4" "35.9" "113.4" "156.1" "128.2" "25.0" "44.5" "17.1" "21.4" "599.0" "29.1" "81.9" "397.7" "86.7" NA
"1994" "8.7" "15.0" "14.8" "20.3" "39.0" "105.4" "132.7" "20.5" "36.5" "16.8" "33.2" "30.1" "473.1" "45.1" "74.2" "258.7" "86.5" NA
"1995" "25.7" "12.3" "45.2" "19.4" "9.6" "10.0" "40.5" "140.4" "23.6" "12.8" "22.1" "25.2" "386.9" "68.1" "74.2" "190.9" "58.6" NA
"1996" "12.1" "19.6" "14.8" "38.5" "54.5" "38.6" "36.0" "36.0" "30.5" "46.6" "NA" "30.1" "NA" "56.9" "107.9" "110.6" "NA" NA
"1997" "34.9" "11.0" "27.5" "27.2" "26.6" "88.5" "53.1" "52.1" "85.4" "88.6" "15.0" "10.8" "520.8" "76.0" "81.4" "193.7" "189.0" NA
"1998" "37.9" "26.3" "11.8" "2.4" "58.2" "109.2" "72.1" "32.3" "52.9" "78.4" "25.5" "21.6" "528.4" "75.0" "72.3" "213.6" "156.7" NA
"1999" "11.2" "16.3" "18.9" "18.1" "96.6" "64.9" "84.6" "47.4" "48.9" "46.6" "8.0" "30.4" "491.9" "49.1" "133.6" "196.9" "103.5" NA
"2000" "18.6" "7.5" "16.8" "14.5" "89.0" "79.5" "63.4" "76.9" "73.1" "16.4" "49.2" "18.5" "523.3" "56.5" "120.3" "219.8" "138.7" NA
"2001" "12.1" "11.3" "15.7" "25.8" "64.6" "96.8" "93.1" "41.1" "46.2" "31.0" "34.1" "23.6" "495.3" "41.9" "106.1" "230.9" "111.3" NA
"2002" "11.6" "3.9" "15.0" "69.9" "6.5" "62.9" "61.7" "147.1" "37.5" "22.2" "3.5" "50.6" "492.4" "39.0" "91.3" "271.7" "63.3" NA
"2003" "11.2" "11.6" "9.9" "3.5" "11.5" "82.2" "64.8" "59.9" "127.8" "23.9" "29.9" "12.2" "448.4" "73.4" "25.0" "206.9" "181.6" NA
"2004" "26.3" "14.8" "42.3" "23.1" "63.2" "91.0" "112.7" "82.4" "74.0" "82.3" "17.6" "51.5" "681.4" "53.4" "128.7" "286.1" "174.0" NA
"2005" "30.4" "18.4" "30.2" "16.7" "190.0" "82.4" "53.1" "97.3" "101.5" "25.4" "28.7" "53.7" "727.8" "100.2" "237.0" "232.8" "155.5" NA
"2006" "35.3" "9.9" "10.2" "20.2" "83.5" "55.3" "37.3" "74.5" "5.1" "50.7" "57.1" "15.1" "454.1" "98.9" "113.8" "167.1" "112.9" NA
"2007" "15.4" "23.3" "20.3" "18.2" "66.8" "116.9" "47.4" "43.1" "85.9" "36.0" "48.8" "16.0" "538.1" "53.8" "105.3" "207.4" "170.6" NA
"2008" "12.1" "13.2" "32.9" "0.0" "0.1" "100.7" "140.5" "45.1" "32.3" "45.4" "26.2" "10.4" "458.9" "41.3" "33.0" "286.3" "103.9" NA
"2009" "26.1" "22.2" "39.1" "20.5" "33.5" "74.6" "98.5" "78.2" "9.6" "NA" "4.3" "11.1" "NA" "58.7" "93.1" "251.3" "NA" NA
"2010" "18.7" "10.8" "7.8" "71.0" "66.8" "155.1" "120.9" "243.6" "62.2" "38.4" "54.2" "12.3" "861.8" "40.6" "145.5" "519.7" "154.8" NA
"2011" "37.1" "29.4" "22.8" "61.5" "80.4" "121.8" "146.9" "152.3" "43.4" "72.7" "93.7" "16.2" "878.2" "78.8" "164.8" "421.0" "209.8" NA
"2012" "29.9" "8.7" "33.6" "12.1" "159.4" "81.3" "85.8" "60.6" "74.5" "119.6" "46.0" "17.8" "729.1" "54.8" "205.1" "227.7" "240.0" NA
"2013" "33.0" "12.9" "18.0" "5.5" "33.6" "199.4" "60.0" "91.5" "247.9" "57.9" "41.1" "22.4" "823.2" "63.7" "57.1" "350.9" "346.9" NA
"2014" "37.1" "4.6" "8.3" "12.0" "80.5" "127.0" "50.1" "60.1" "33.5" "53.2" "34.1" "25.1" "525.9" "64.2" "100.8" "237.3" "120.9" NA
"2015" "15.3" "23.1" "14.7" "22.7" "9.5" "58.3" "60.9" "87.4" "60.1" "77.2" "38.0" "18.7" "485.9" "63.5" "46.9" "206.6" "175.2" NA
"2016" "39.3" "21.9" "41.3" "37.4" "57.8" "70.5" "180.1" "NA" "NA" "NA" "NA" "25.0" "NA" "79.9" "136.5" "NA" "NA" NA
"2017" "11.2" "11.4" "51.4" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "47.6" "NA" "NA" "NA" NA
