"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1951" "118.8" "228.4" "120.2" "353.9" "96.9" "110.1" "93.6" "272.3" "53.4" "143.2" "254.3" "247.0" "2092.2" "NA" "571.0" "476.1" "450.9" NA
"1952" "340.6" "302.1" "165.6" "90.6" "304.6" "91.3" "111.0" "154.8" "33.6" "208.1" "149.0" "188.4" "2139.8" "889.8" "560.8" "357.1" "390.7" NA
"1953" "245.6" "241.1" "264.8" "136.7" "114.0" "47.8" "140.7" "85.8" "83.3" "162.1" "111.4" "313.1" "1946.2" "675.1" "515.4" "274.2" "356.8" NA
"1954" "323.8" "272.2" "153.1" "52.1" "176.0" "72.0" "150.7" "300.5" "63.4" "204.7" "215.8" "232.6" "2216.8" "909.0" "381.2" "523.2" "483.9" NA
"1955" "283.9" "191.8" "218.6" "117.4" "145.1" "192.4" "101.0" "207.8" "169.1" "141.6" "327.4" "179.0" "2275.0" "708.3" "481.0" "501.2" "638.0" NA
"1956" "524.1" "191.6" "226.5" "214.9" "184.7" "125.1" "99.8" "129.3" "97.0" "115.3" "183.9" "150.9" "2243.0" "894.7" "626.1" "354.2" "396.1" NA
"1957" "219.8" "202.1" "253.7" "147.5" "89.0" "33.0" "58.1" "91.5" "75.1" "84.3" "282.7" "153.7" "1690.4" "572.8" "490.2" "182.6" "442.1" NA
"1958" "265.3" "261.1" "218.6" "156.0" "131.0" "89.6" "162.1" "127.7" "224.0" "157.1" "319.9" "250.3" "2362.8" "680.1" "505.5" "379.5" "701.0" NA
"1959" "101.7" "135.4" "235.3" "131.5" "40.8" "220.0" "28.8" "203.2" "88.9" "184.6" "277.9" "197.4" "1845.5" "487.4" "407.6" "452.0" "551.4" NA
"1960" "159.8" "253.3" "245.3" "37.6" "47.6" "108.9" "52.1" "86.6" "106.7" "167.4" "89.0" "221.8" "1576.3" "610.6" "330.5" "247.6" "363.2" NA
"1961" "197.4" "85.9" "289.0" "156.7" "253.5" "62.9" "32.3" "60.4" "59.5" "259.3" "203.6" "289.6" "1950.2" "505.1" "699.3" "155.7" "522.4" NA
"1962" "205.7" "224.6" "107.8" "119.2" "34.5" "93.5" "317.6" "116.3" "157.2" "234.6" "355.4" "455.5" "2421.7" "719.8" "261.5" "527.3" "747.2" NA
"1963" "387.0" "193.5" "158.0" "161.7" "92.4" "88.2" "59.3" "264.3" "156.9" "86.6" "192.7" "296.1" "2136.7" "1035.9" "412.1" "411.9" "436.2" NA
"1964" "264.3" "325.8" "224.9" "122.9" "63.3" "135.9" "87.7" "120.7" "195.0" "184.9" "151.0" "267.4" "2143.9" "886.2" "411.2" "344.3" "530.9" NA
"1965" "201.8" "283.4" "121.5" "138.0" "89.2" "51.2" "73.2" "157.3" "42.0" "131.2" "202.8" "184.0" "1675.7" "752.6" "348.7" "281.8" "376.1" NA
"1966" "199.3" "98.5" "153.2" "38.5" "96.2" "106.0" "77.3" "136.7" "174.6" "293.9" "134.5" "247.0" "1755.7" "481.8" "287.9" "320.0" "603.1" NA
"1967" "140.9" "202.0" "337.3" "148.3" "300.3" "49.5" "68.1" "67.9" "143.0" "175.0" "340.6" "128.1" "2101.0" "589.9" "785.8" "185.5" "658.7" NA
"1968" "165.4" "112.8" "143.3" "160.3" "46.2" "69.6" "43.2" "224.6" "40.6" "147.5" "303.2" "214.3" "1671.2" "406.3" "349.8" "337.5" "491.4" NA
"1969" "130.1" "156.6" "104.3" "128.2" "79.6" "105.3" "125.4" "48.3" "138.3" "146.9" "627.4" "308.8" "2099.2" "501.0" "312.0" "279.1" "912.6" NA
"1970" "74.5" "113.2" "123.2" "112.6" "77.2" "91.8" "71.6" "313.8" "247.4" "238.1" "223.2" "199.4" "1886.0" "496.6" "313.0" "477.3" "708.6" NA
"1971" "192.3" "92.9" "286.2" "307.8" "124.4" "27.8" "52.1" "270.3" "59.3" "86.5" "396.2" "276.6" "2172.4" "484.6" "718.4" "350.2" "542.0" NA
"1972" "165.8" "NA" "211.0" "213.2" "101.8" "81.6" "122.1" "59.6" "90.0" "315.7" "270.7" "264.8" "NA" "NA" "526.1" "263.3" "676.4" NA
"1973" "174.4" "205.8" "89.2" "122.8" "166.2" "139.5" "173.5" "107.7" "37.1" "116.7" "119.6" "173.7" "1626.3" "645.1" "378.1" "420.8" "273.4" NA
"1974" "229.9" "211.0" "244.2" "135.8" "131.6" "14.3" "NA" "94.6" "85.5" "226.2" "206.8" "193.5" "NA" "614.6" "511.6" "NA" "518.5" NA
"1975" "294.9" "66.1" "99.8" "192.8" "119.3" "98.7" "32.1" "65.3" "79.2" "268.3" "175.8" "372.0" "1864.6" "554.6" "412.0" "196.2" "523.3" NA
"1976" "193.9" "154.2" "187.9" "118.4" "148.2" "77.1" "73.1" "106.1" "90.2" "281.2" "325.4" "322.3" "2078.2" "720.2" "454.6" "256.3" "696.8" NA
"1977" "238.6" "169.7" "176.3" "222.8" "73.7" "344.7" "43.2" "80.7" "235.7" "258.4" "181.8" "255.9" "2281.3" "730.7" "472.8" "468.5" "675.9" NA
"1978" "236.2" "89.0" "178.9" "134.0" "31.2" "77.3" "53.8" "32.2" "168.7" "154.5" "119.8" "246.1" "1521.8" "581.1" "344.1" "163.3" "443.0" NA
"1979" "260.9" "103.0" "219.8" "144.3" "140.4" "50.0" "124.1" "100.7" "77.6" "337.2" "118.4" "258.0" "1934.5" "610.1" "504.5" "274.8" "533.2" NA
"1980" "167.7" "146.4" "176.8" "216.6" "88.8" "110.9" "109.3" "88.5" "95.9" "192.7" "228.7" "314.5" "1936.9" "572.1" "482.1" "308.7" "517.4" NA
"1981" "204.4" "80.3" "113.2" "135.4" "199.3" "110.6" "117.9" "85.3" "226.1" "225.1" "300.0" "339.6" "2137.2" "599.2" "447.9" "313.8" "751.1" NA
"1982" "415.7" "318.0" "174.6" "192.4" "136.7" "148.9" "95.9" "104.9" "180.2" "111.7" "154.1" "181.1" "2214.4" "1073.3" "503.8" "349.7" "446.0" NA
"1983" "257.4" "296.5" "281.2" "303.7" "134.7" "34.3" "209.0" "171.2" "149.5" "113.4" "415.0" "334.1" "2700.1" "735.0" "719.6" "414.5" "678.0" NA
"1984" "219.6" "142.9" "221.8" "364.4" "118.6" "119.3" "46.6" "256.4" "134.7" "97.5" "149.9" "195.2" "2067.0" "696.6" "704.8" "422.4" "382.1" NA
"1985" "222.4" "155.1" "169.8" "106.7" "158.6" "159.7" "54.4" "188.1" "30.0" "164.7" "242.9" "226.0" "1878.4" "572.7" "435.1" "402.2" "437.6" NA
"1986" "335.5" "223.6" "185.2" "337.5" "26.6" "82.5" "153.8" "66.9" "155.2" "93.8" "237.2" "109.5" "2007.3" "785.1" "549.2" "303.2" "486.2" NA
"1987" "310.6" "126.1" "143.4" "263.8" "43.2" "178.2" "20.1" "83.9" "179.6" "176.0" "180.1" "353.4" "2058.4" "546.3" "450.4" "282.1" "535.7" NA
"1988" "222.0" "227.9" "143.4" "474.5" "132.7" "108.5" "119.8" "217.6" "105.3" "363.1" "397.0" "149.7" "2661.6" "803.3" "750.7" "445.9" "865.4" NA
