"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1979" "115.3" "100.7" "77.4" "63.9" "60.0" "185.7" "208.8" "109.4" "106.0" "166.4" "79.5" "85.4" "1358.4" "269.6" "201.3" "503.8" "351.8" NA
"1980" "153.4" "50.2" "108.1" "64.3" "98.7" "135.8" "103.1" "134.9" "105.0" "118.1" "94.2" "98.5" "1264.2" "288.9" "271.1" "373.8" "317.3" NA
"1981" "81.4" "65.5" "57.2" "116.7" "83.4" "159.1" "110.1" "62.2" "128.6" "73.4" "55.8" "72.3" "1065.7" "245.5" "257.3" "331.3" "257.8" NA
"1982" "127.3" "70.8" "93.5" "138.4" "49.4" "89.5" "138.4" "199.6" "95.5" "67.0" "83.6" "102.8" "1255.8" "270.4" "281.3" "427.5" "246.2" NA
"1983" "70.4" "111.5" "191.3" "126.5" "66.1" "75.0" "107.5" "80.3" "155.1" "95.2" "183.5" "123.3" "1385.8" "284.7" "383.9" "262.9" "433.9" NA
"1984" "46.1" "81.9" "73.4" "36.7" "87.2" "91.9" "154.8" "43.3" "155.7" "56.0" "108.8" "105.4" "1041.3" "251.3" "197.3" "290.1" "320.4" NA
"1985" "158.0" "31.6" "70.0" "92.9" "66.9" "39.3" "172.9" "59.4" "103.1" "102.7" "31.9" "93.0" "1021.7" "295.0" "229.8" "271.6" "237.7" NA
"1986" "97.6" "53.8" "53.7" "65.1" "40.1" "156.4" "113.1" "83.6" "126.6" "84.7" "105.9" "63.9" "1044.4" "244.4" "158.8" "353.0" "317.2" NA
"1987" "35.3" "148.2" "41.9" "46.2" "115.2" "68.9" "181.1" "97.9" "95.1" "126.7" "137.5" "47.9" "1141.7" "247.3" "203.3" "347.8" "359.3" NA
"1988" "69.9" "48.8" "115.3" "51.6" "74.2" "81.3" "101.8" "75.3" "156.5" "84.1" "146.5" "47.7" "1053.0" "166.6" "241.1" "258.5" "387.1" NA
"1989" "56.5" "19.4" "77.9" "126.2" "45.7" "48.7" "48.8" "141.0" "133.0" "96.6" "131.7" "83.7" "1009.1" "123.5" "249.7" "238.4" "361.3" NA
"1990" "56.8" "45.7" "44.6" "66.5" "53.0" "84.4" "131.5" "80.5" "148.3" "123.5" "116.1" "98.6" "1049.5" "186.3" "164.1" "296.3" "388.0" NA
"1991" "23.8" "48.7" "53.2" "26.1" "44.3" "43.3" "70.0" "99.9" "56.3" "141.6" "80.6" "47.2" "735.1" "171.1" "123.6" "213.2" "278.6" NA
"1992" "98.4" "18.8" "80.4" "87.1" "113.3" "98.7" "94.3" "161.4" "73.8" "86.6" "43.3" "47.0" "1003.0" "164.4" "280.8" "354.4" "203.7" NA
"1993" "52.0" "66.9" "44.0" "NA" "NA" "NA" "NA" "NA" "NA" "93.1" "50.1" "83.9" "NA" "165.9" "NA" "NA" "NA" NA
"1994" "60.3" "71.6" "90.5" "NA" "39.8" "74.1" "85.8" "228.9" "68.0" "82.0" "119.2" "42.5" "NA" "215.8" "NA" "388.7" "269.2" NA
"1995" "45.1" "51.6" "30.1" "98.4" "22.0" "49.2" "139.6" "53.9" "87.3" "96.8" "69.9" "42.0" "786.0" "139.2" "150.5" "242.7" "254.1" NA
"1996" "67.1" "91.3" "112.1" "65.4" "53.5" "94.1" "NA" "118.6" "40.7" "NA" "80.7" "157.5" "NA" "200.5" "231.0" "NA" "NA" NA
"1997" "98.3" "19.2" "74.6" "43.8" "NA" "NA" "NA" "NA" "137.0" "48.5" "NA" "NA" "NA" "275.0" "NA" "NA" "NA" NA
"1998" "NA" "93.3" "99.4" "61.6" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1999" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2000" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2001" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2002" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2003" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2004" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2005" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2006" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2007" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
