"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1945" "100.9" "57.1" "35.8" "94.1" "75.1" "43.0" "82.6" "56.8" "117.8" "81.2" "71.8" "63.7" "879.9" "239.9" "205.0" "182.3" "270.8" NA
"1946" "134.7" "65.4" "NA" "119.7" "49.6" "19.1" "74.2" "26.5" "81.1" "65.7" "60.9" "80.4" "NA" "263.7" "NA" "119.7" "207.7" NA
"1947" "29.7" "125.0" "46.1" "45.8" "159.5" "76.9" "127.4" "47.6" "76.1" "20.3" "104.2" "41.5" "900.1" "235.1" "251.4" "251.9" "200.6" NA
"1948" "34.2" "16.5" "67.6" "82.2" "102.5" "40.9" "146.3" "74.5" "113.4" "140.8" "65.5" "47.5" "932.0" "92.2" "252.3" "261.8" "319.8" NA
"1949" "68.4" "75.9" "44.1" "56.7" "106.2" "83.0" "82.0" "107.3" "53.0" "37.0" "104.0" "58.7" "876.3" "191.8" "207.0" "272.3" "194.0" NA
"1950" "59.0" "80.0" "64.1" "95.9" "63.2" "119.4" "100.2" "52.9" "15.4" "77.2" "208.6" "134.0" "1070.0" "197.6" "223.3" "272.5" "301.2" NA
"1951" "105.6" "137.8" "64.8" "NA" "44.9" "103.0" "265.6" "180.2" "40.4" "91.6" "103.1" "97.8" "NA" "377.5" "NA" "548.8" "235.2" NA
"1952" "58.4" "174.0" "41.3" "45.6" "83.8" "147.5" "82.7" "81.5" "46.6" "109.7" "43.0" "95.3" "1009.3" "330.2" "170.6" "311.8" "199.3" NA
"1953" "61.1" "62.8" "188.1" "136.6" "48.2" "44.4" "104.8" "26.9" "99.1" "33.6" "104.5" "86.8" "996.9" "219.1" "372.9" "176.1" "237.2" NA
"1954" "77.3" "50.5" "109.3" "70.9" "208.5" "125.9" "122.4" "180.7" "156.0" "65.7" "74.6" "143.6" "1385.2" "214.6" "388.6" "429.0" "296.2" NA
"1955" "95.2" "62.6" "167.6" "42.4" "81.5" "52.2" "112.4" "79.6" "138.6" "55.5" "62.5" "39.5" "989.6" "301.4" "291.5" "244.3" "256.5" NA
"1956" "57.5" "64.7" "52.6" "65.3" "63.2" "56.1" "110.3" "66.7" "71.1" "34.6" "35.3" "45.1" "722.6" "161.7" "181.2" "233.1" "141.0" NA
"1957" "20.4" "59.5" "48.2" "41.4" "21.7" "211.9" "84.9" "35.0" "130.7" "67.5" "72.6" "142.9" "936.7" "125.1" "111.3" "331.8" "270.7" NA
"1958" "127.1" "151.3" "54.6" "56.3" "53.6" "167.6" "150.0" "183.4" "64.2" "70.5" "86.1" "57.8" "1222.4" "421.2" "164.5" "501.0" "220.8" NA
"1959" "45.2" "15.6" "73.2" "48.0" "33.7" "211.2" "92.0" "102.5" "77.5" "81.2" "127.7" "59.1" "966.9" "118.5" "155.0" "405.7" "286.4" NA
"1960" "56.3" "247.1" "25.2" "72.8" "78.8" "62.8" "101.6" "37.4" "134.4" "88.1" "69.2" "68.3" "1042.0" "362.5" "176.8" "201.8" "291.7" NA
"1961" "65.4" "58.4" "100.7" "138.5" "58.5" "133.0" "108.8" "108.8" "104.6" "23.5" "53.1" "59.1" "1012.4" "192.1" "297.7" "350.6" "181.2" NA
"1962" "78.2" "88.7" "23.3" "131.3" "99.9" "97.2" "155.8" "NA" "NA" "NA" "73.7" "110.8" "NA" "226.1" "254.6" "NA" "NA" NA
"1963" "64.2" "81.1" "60.6" "127.9" "55.0" "65.4" "125.5" "128.9" "116.2" "140.9" "215.8" "41.8" "1223.1" "256.1" "243.5" "319.7" "472.8" NA
"1964" "105.9" "47.8" "126.3" "57.0" "79.7" "116.5" "114.0" "102.3" "56.8" "87.4" "NA" "91.1" "NA" "195.5" "263.0" "332.8" "NA" NA
"1965" "53.9" "59.7" "20.6" "31.5" "91.0" "57.4" "80.9" "133.3" "94.1" "126.4" "80.4" "84.5" "913.9" "204.7" "143.1" "271.7" "301.0" NA
"1966" "127.5" "43.3" "83.8" "16.3" "26.8" "83.3" "127.9" "112.9" "125.5" "121.1" "220.1" "110.8" "1199.3" "255.3" "126.9" "324.1" "466.8" NA
"1967" "111.5" "48.9" "30.3" "39.0" "121.6" "80.7" "118.9" "86.4" "102.1" "115.1" "112.9" "92.2" "1059.6" "271.1" "190.9" "285.9" "330.2" NA
"1968" "73.5" "58.6" "162.2" "64.2" "30.3" "69.6" "151.3" "62.0" "45.6" "62.6" "105.6" "192.9" "1078.4" "224.3" "256.7" "283.0" "213.8" NA
"1969" "100.2" "49.2" "56.0" "39.1" "83.5" "55.9" "117.5" "112.7" "126.8" "58.1" "165.8" "153.8" "1118.7" "342.4" "178.6" "286.2" "350.7" NA
"1970" "27.3" "95.9" "57.1" "75.7" "101.9" "87.6" "79.5" "84.3" "167.7" "111.0" "46.3" "89.5" "1023.6" "276.9" "234.6" "251.4" "325.0" NA
"1971" "65.7" "122.6" "133.9" "67.8" "123.3" "41.1" "94.6" "174.0" "98.2" "82.9" "64.9" "84.4" "1153.5" "277.8" "325.0" "309.7" "246.0" NA
"1972" "51.9" "80.1" "152.9" "13.9" "88.9" "133.8" "88.3" "116.2" "120.0" "133.2" "73.8" "135.0" "1188.0" "216.4" "255.7" "338.3" "326.9" NA
"1973" "88.8" "119.9" "52.7" "128.8" "112.6" "60.4" "70.5" "141.8" "72.1" "71.3" "51.9" "185.3" "1156.1" "343.7" "294.1" "272.7" "195.3" NA
"1974" "64.6" "60.3" "85.0" "110.2" "130.3" "64.2" "95.1" "80.9" "83.1" "45.8" "118.2" "110.4" "1048.0" "310.2" "325.5" "240.1" "247.1" NA
"1975" "106.0" "53.4" "162.0" "95.5" "65.4" "105.9" "81.2" "34.3" "95.6" "48.1" "99.6" "104.6" "1051.5" "269.9" "322.8" "221.4" "243.2" NA
"1976" "74.6" "150.0" "64.4" "98.6" "195.1" "57.4" "152.8" "113.5" "68.0" "189.4" "48.2" "141.1" "1353.1" "329.3" "358.0" "323.8" "305.6" NA
"1977" "80.9" "137.1" "33.9" "73.2" "22.8" "NA" "NA" "NA" "71.3" "132.2" "89.6" "85.1" "NA" "359.1" "129.9" "NA" "293.0" NA
"1978" "98.0" "20.1" "57.1" "64.4" "62.0" "99.1" "64.0" "84.8" "62.0" "110.3" "87.3" "130.8" "939.9" "203.2" "183.5" "247.9" "259.6" NA
"1979" "108.0" "6.0" "101.5" "44.8" "119.5" "37.8" "41.0" "NA" "98.0" "123.2" "39.3" "66.3" "NA" "244.8" "265.8" "NA" "260.6" NA
"1980" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "57.4" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1981" "35.2" "NA" "61.8" "NA" "167.8" "135.3" "NA" "140.0" "42.7" "132.6" "78.2" "NA" "NA" "NA" "NA" "NA" "253.4" NA
"1982" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "112.7" "NA" "NA" "NA" "NA" "NA" NA
"1983" "110.9" "140.4" "137.5" "259.7" "252.5" "48.1" "83.2" "56.8" "78.0" "59.8" "187.2" "126.0" "1540.1" "364.0" "649.7" "188.0" "325.1" NA
"1984" "28.6" "82.0" "36.6" "83.8" "93.3" "58.6" "117.7" "86.8" "36.4" "50.7" "95.8" "94.0" "864.4" "236.6" "213.7" "263.1" "183.0" NA
"1985" "43.2" "72.5" "73.3" "24.4" "93.3" "75.2" "118.6" "58.9" "105.6" "83.4" "76.3" "47.8" "872.5" "209.7" "191.0" "252.7" "265.3" NA
"1986" "138.3" "21.6" "78.1" "94.7" "111.3" "116.8" "124.1" "165.7" "114.5" "41.4" "68.7" "86.7" "1161.7" "207.6" "284.0" "406.6" "224.5" NA
"1987" "109.6" "4.2" "76.4" "44.4" "76.5" "103.8" "114.8" "89.5" "81.3" "80.1" "27.4" "61.0" "869.0" "200.5" "197.3" "308.1" "188.8" NA
"1988" "72.6" "87.8" "NA" "104.7" "67.3" "145.7" "84.8" "128.5" "120.1" "132.8" "131.3" "76.9" "NA" "221.3" "NA" "359.0" "384.3" NA
"1989" "64.3" "7.0" "57.1" "58.2" "113.6" "84.9" "66.1" "155.4" "39.9" "75.1" "101.1" "52.2" "875.1" "148.3" "228.9" "306.5" "216.1" NA
"1990" "121.4" "64.4" "34.2" "68.6" "113.0" "69.0" "97.0" "61.9" "147.4" "106.8" "59.9" "163.8" "1107.5" "237.9" "215.8" "227.9" "314.1" NA
"1991" "97.1" "48.5" "141.2" "52.8" "78.1" "18.0" "64.1" "202.3" "60.7" "204.2" "20.0" "67.7" "1054.8" "309.5" "272.2" "284.4" "284.9" NA
"1992" "88.6" "30.6" "NA" "90.2" "25.6" "174.3" "201.6" "132.9" "73.6" "85.2" "48.6" "34.7" "NA" "186.9" "NA" "508.7" "207.4" NA
"1993" "32.2" "92.0" "62.0" "120.7" "128.1" "86.1" "84.1" "78.6" "109.4" "87.2" "NA" "73.6" "NA" "158.9" "310.7" "248.8" "NA" NA
"1994" "68.0" "96.1" "54.1" "78.8" "83.1" "108.4" "170.8" "119.4" "105.6" "32.3" "111.6" "35.3" "1063.5" "237.7" "215.9" "398.5" "249.6" NA
"1995" "99.1" "74.3" "89.5" "92.0" "86.5" "38.0" "72.2" "83.2" "50.2" "113.0" "126.8" "60.4" "985.1" "208.7" "268.0" "193.4" "290.0" NA
"1996" "78.1" "109.5" "39.8" "122.4" "69.3" "41.9" "283.6" "64.2" "163.3" "78.1" "29.8" "63.1" "1142.9" "247.9" "231.5" "389.6" "271.1" NA
"1997" "142.7" "83.1" "29.9" "44.1" "122.1" "72.3" "59.9" "NA" "NA" "NA" "NA" "NA" "NA" "288.9" "196.1" "NA" "NA" NA
"1998" "NA" "NA" "NA" "65.6" "44.3" "156.6" "185.4" "103.0" "90.3" "54.1" "85.5" "41.0" "NA" "NA" "NA" "445.1" "230.0" NA
"1999" "99.9" "37.4" "66.6" "64.7" "54.4" "76.2" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "178.4" "185.7" "NA" "NA" NA
"2000" "NA" "NA" "NA" "132.9" "111.8" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2001" "NA" "63.6" "102.0" "46.0" "54.0" "86.5" "92.5" "86.2" "83.9" "119.2" "44.1" "28.8" "NA" "NA" "202.1" "265.2" "247.2" NA
"2002" "48.7" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2003" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2004" "NA" "NA" "NA" "81.2" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2005" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2006" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2007" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
