"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1932" "73.7" "58.7" "63.9" "51.7" "16.2" "75.9" "82.1" "93.9" "88.6" "43.6" "106.7" "25.8" "780.8" "148.8" "131.8" "251.9" "238.9" NA
"1933" "67.2" "37.0" "36.6" "28.8" "26.7" "50.3" "32.5" "66.2" "153.6" "49.3" "131.8" "82.9" "763.0" "130.1" "92.1" "149.0" "334.7" NA
"1934" "79.3" "37.5" "58.3" "58.8" "82.0" "180.4" "109.3" "61.7" "49.8" "144.5" "56.8" "68.2" "986.4" "199.7" "199.0" "351.4" "251.1" NA
"1935" "105.1" "23.0" "94.0" "14.0" "44.9" "82.3" "165.1" "115.8" "135.6" "83.2" "70.4" "34.2" "967.6" "196.3" "152.9" "363.2" "289.1" NA
"1936" "25.4" "49.1" "82.1" "30.2" "60.2" "59.0" "47.2" "63.4" "86.2" "41.9" "35.0" "88.5" "668.4" "108.7" "172.5" "169.7" "163.2" NA
"1937" "61.1" "49.9" "25.2" "84.3" "75.8" "67.6" "117.8" "100.4" "89.9" "33.8" "62.6" "68.7" "837.1" "199.6" "185.3" "285.8" "186.3" NA
"1938" "21.1" "40.7" "59.7" "73.9" "59.2" "95.7" "128.0" "68.1" "15.9" "13.4" "104.7" "27.7" "708.1" "130.5" "192.8" "291.8" "134.1" NA
"1939" "31.9" "63.3" "31.8" "19.6" "51.9" "147.2" "135.2" "85.7" "85.0" "119.2" "5.1" "18.1" "794.1" "122.9" "103.4" "368.0" "209.4" NA
"1940" "31.2" "25.9" "41.5" "75.1" "21.7" "59.4" "43.7" "23.6" "15.4" "58.3" "116.8" "28.7" "541.5" "75.3" "138.3" "126.8" "190.5" NA
"1941" "81.0" "38.3" "24.1" "28.3" "160.6" "166.1" "55.0" "71.2" "356.4" "59.9" "75.3" "40.1" "1156.1" "148.0" "212.9" "292.2" "491.6" NA
"1942" "33.9" "21.0" "34.0" "33.4" "55.6" "55.4" "119.9" "96.0" "114.1" "45.4" "42.5" "36.7" "688.0" "95.0" "123.0" "271.4" "202.0" NA
"1943" "86.6" "56.1" "23.6" "30.5" "115.4" "130.3" "134.2" "120.9" "196.9" "39.4" "50.8" "54.9" "1039.6" "179.4" "169.6" "385.4" "287.1" NA
"1944" "33.7" "39.7" "102.1" "6.4" "66.4" "143.6" "130.6" "131.1" "53.9" "36.2" "62.2" "33.0" "838.9" "128.2" "175.0" "405.3" "152.3" NA
"1945" "23.6" "49.0" "53.1" "93.8" "28.8" "109.8" "55.1" "60.9" "143.9" "39.6" "91.4" "27.7" "776.7" "105.5" "175.7" "225.8" "275.0" NA
"1946" "49.2" "67.8" "51.7" "62.7" "44.8" "82.8" "75.4" "58.1" "126.5" "126.9" "44.9" "38.6" "829.4" "144.6" "159.2" "216.4" "298.3" NA
"1947" "41.3" "57.5" "41.9" "45.2" "45.3" "100.4" "56.2" "95.5" "110.1" "44.8" "75.4" "60.6" "774.2" "137.4" "132.4" "252.2" "230.3" NA
"1948" "19.5" "40.7" "39.1" "50.1" "35.4" "84.7" "86.5" "81.8" "29.2" "33.2" "76.2" "59.2" "635.5" "120.8" "124.5" "252.9" "138.6" NA
"1949" "53.2" "37.1" "41.6" "34.6" "43.7" "69.6" "107.4" "63.9" "98.3" "138.9" "84.2" "49.5" "822.0" "149.5" "119.9" "240.8" "321.4" NA
"1950" "62.7" "40.5" "50.0" "68.3" "109.4" "115.8" "139.4" "50.9" "92.5" "100.6" "73.1" "69.1" "972.4" "152.8" "227.7" "306.1" "266.2" NA
"1951" "28.1" "25.5" "68.0" "34.2" "54.4" "152.1" "70.3" "79.2" "101.1" "110.0" "45.7" "36.1" "804.8" "122.7" "156.6" "301.5" "256.9" NA
"1952" "20.9" "42.2" "24.9" "34.6" "33.8" "138.6" "165.1" "45.5" "53.8" "58.2" "55.0" "19.7" "692.4" "99.2" "93.3" "349.2" "167.1" NA
"1953" "52.2" "18.2" "38.0" "21.2" "86.2" "110.0" "121.4" "143.5" "159.1" "36.7" "64.2" "46.8" "897.5" "90.2" "145.4" "374.9" "259.9" NA
"1954" "72.5" "53.9" "27.8" "94.1" "131.7" "84.7" "40.1" "56.9" "59.7" "96.3" "68.5" "14.0" "800.2" "173.2" "253.6" "181.7" "224.5" NA
"1955" "39.9" "41.8" "39.8" "29.6" "66.4" "122.0" "51.8" "122.3" "44.8" "111.2" "103.2" "59.7" "832.5" "95.8" "135.9" "296.0" "259.1" NA
"1956" "96.7" "26.7" "18.5" "69.0" "96.6" "82.0" "45.6" "85.7" "56.8" "55.7" "58.6" "51.8" "743.8" "183.1" "184.1" "213.4" "171.1" NA
"1957" "17.4" "32.3" "44.6" "94.7" "51.1" "110.5" "64.3" "44.1" "96.5" "46.4" "76.8" "24.1" "702.7" "101.5" "190.4" "218.8" "219.7" NA
"1958" "34.4" "17.3" "22.4" "48.3" "50.2" "76.7" "154.0" "89.1" "115.7" "110.0" "116.9" "50.1" "885.0" "75.8" "120.9" "319.8" "342.5" NA
"1959" "23.3" "31.5" "21.1" "40.3" "172.1" "55.3" "163.7" "149.5" "97.9" "69.0" "97.3" "34.8" "955.7" "104.8" "233.5" "368.5" "264.2" NA
"1960" "69.4" "23.4" "36.9" "91.6" "54.5" "86.6" "31.0" "77.7" "54.1" "73.6" "37.8" "39.2" "675.9" "127.6" "183.0" "195.3" "165.5" NA
"1961" "27.0" "61.2" "42.7" "59.2" "51.3" "78.6" "166.2" "59.1" "119.9" "44.4" "42.7" "51.1" "803.3" "127.4" "153.1" "303.9" "207.0" NA
"1962" "24.2" "70.3" "33.7" "54.7" "121.2" "45.8" "135.9" "205.3" "49.0" "56.2" "59.5" "48.0" "903.6" "145.6" "209.6" "387.0" "164.7" NA
"1963" "31.1" "28.3" "17.3" "57.6" "66.9" "124.3" "111.6" "110.1" "44.0" "30.9" "80.4" "45.3" "747.9" "107.4" "141.9" "346.0" "155.3" NA
"1964" "111.8" "34.2" "56.2" "78.3" "55.9" "130.5" "117.7" "175.9" "137.1" "57.2" "48.9" "58.6" "1062.2" "191.3" "190.4" "424.2" "243.2" NA
"1965" "19.2" "52.7" "48.5" "56.9" "68.8" "99.9" "112.7" "50.6" "120.6" "73.9" "96.4" "58.8" "859.0" "130.5" "174.2" "263.2" "290.9" NA
"1966" "56.1" "25.7" "80.7" "85.3" "39.3" "116.7" "144.8" "63.4" "51.7" "79.8" "86.7" "65.6" "895.8" "140.6" "205.3" "325.0" "218.1" NA
"1967" "76.4" "26.4" "44.5" "52.0" "80.9" "121.7" "82.6" "76.4" "27.3" "67.6" "55.3" "68.4" "779.5" "168.4" "177.3" "280.8" "150.2" NA
"1968" "34.8" "26.5" "66.0" "78.7" "85.4" "151.2" "150.6" "125.7" "62.8" "112.1" "24.6" "39.6" "958.1" "129.8" "230.2" "427.5" "199.4" NA
"1969" "105.3" "20.1" "10.3" "13.1" "123.2" "120.0" "114.5" "166.9" "96.1" "26.2" "77.9" "54.9" "928.5" "165.0" "146.6" "401.4" "200.2" NA
"1970" "45.7" "37.2" "42.8" "61.3" "104.6" "68.5" "103.8" "76.3" "147.3" "168.1" "31.7" "64.5" "951.6" "137.7" "208.6" "248.6" "347.0" NA
"1971" "26.4" "64.3" "56.9" "60.0" "86.8" "75.3" "79.1" "30.1" "156.7" "159.9" "84.3" "33.7" "913.5" "155.2" "203.7" "184.5" "401.0" NA
"1972" "54.8" "30.7" "64.0" "6.6" "33.2" "42.6" "86.8" "69.3" "135.3" "49.1" "60.2" "52.3" "684.8" "119.1" "103.8" "198.7" "244.6" NA
"1973" "14.8" "49.3" "33.5" "39.7" "36.7" "83.7" "136.3" "60.2" "136.1" "77.7" "76.2" "37.6" "781.9" "116.4" "109.9" "280.2" "290.0" NA
"1974" "66.0" "28.2" "58.6" "114.1" "93.7" "153.8" "61.7" "174.2" "67.5" "60.5" "51.7" "24.5" "954.6" "131.8" "266.4" "389.8" "179.7" NA
"1975" "95.3" "43.0" "33.6" "27.3" "36.4" "84.7" "70.2" "117.4" "77.4" "68.6" "28.9" "46.0" "728.9" "162.9" "97.3" "272.2" "174.9" NA
"1976" "55.8" "39.8" "53.7" "60.0" "19.1" "122.4" "61.5" "22.9" "48.9" "65.3" "35.7" "34.9" "620.0" "141.7" "132.8" "206.8" "149.9" NA
"1977" "38.4" "49.4" "61.8" "20.3" "89.7" "121.2" "90.5" "116.6" "102.7" "28.6" "109.0" "49.6" "878.0" "122.6" "171.9" "328.4" "240.3" NA
"1978" "16.7" "13.2" "51.2" "45.4" "97.9" "87.3" "138.8" "81.1" "81.0" "32.4" "57.0" "36.9" "739.0" "79.6" "194.6" "307.2" "170.4" NA
"1979" "16.0" "35.0" "87.4" "64.2" "69.1" "48.8" "75.0" "99.3" "81.2" "NA" "NA" "49.6" "NA" "88.0" "220.7" "223.2" "NA" NA
"1980" "56.5" "24.2" "28.2" "14.3" "26.7" "78.2" "93.5" "97.0" "101.0" "61.8" "18.4" "37.9" "637.7" "130.3" "69.1" "268.7" "181.2" NA
"1981" "18.2" "19.9" "26.7" "56.5" "39.2" "136.8" "35.6" "25.9" "69.0" "64.1" "44.0" "40.7" "576.6" "76.1" "122.5" "198.2" "177.1" NA
"1982" "37.1" "39.5" "63.8" "30.1" "105.7" "114.7" "92.2" "100.9" "64.7" "82.6" "27.3" "33.0" "791.5" "117.2" "199.6" "307.9" "174.6" NA
"1983" "54.1" "37.2" "29.5" "20.5" "43.3" "129.1" "111.5" "68.5" "79.4" "69.1" "82.9" "41.2" "766.5" "124.3" "93.4" "309.1" "231.5" NA
"1984" "35.2" "25.4" "23.2" "28.7" "93.7" "125.5" "103.8" "63.1" "54.7" "89.1" "59.1" "64.7" "766.4" "101.8" "145.7" "292.5" "202.9" NA
"1985" "44.4" "29.0" "21.2" "137.0" "137.0" "110.4" "63.9" "168.3" "169.1" "65.9" "102.5" "30.0" "1078.8" "138.1" "295.3" "342.6" "337.6" NA
"1986" "63.1" "52.5" "25.4" "113.3" "43.0" "72.7" "89.0" "79.4" "145.9" "47.2" "88.6" "30.7" "850.8" "145.7" "181.7" "241.1" "281.7" NA
"1987" "26.3" "34.2" "32.7" "10.3" "64.8" "51.6" "117.1" "132.8" "38.9" "53.7" "52.2" "41.6" "656.3" "91.1" "107.8" "301.6" "144.9" NA
"1988" "20.2" "29.3" "113.3" "6.5" "47.5" "108.1" "122.4" "80.6" "117.1" "66.7" "76.4" "64.1" "852.3" "91.1" "167.3" "311.2" "260.2" NA
"1989" "49.0" "21.1" "47.0" "26.0" "58.6" "126.9" "38.3" "45.5" "20.3" "30.6" "63.1" "31.7" "558.0" "134.2" "131.6" "210.7" "114.0" NA
"1990" "71.3" "33.7" "37.0" "56.6" "51.8" "162.5" "92.6" "69.9" "54.8" "51.7" "54.7" "58.4" "794.9" "136.6" "145.4" "325.1" "161.1" NA
"1991" "52.7" "15.6" "37.5" "82.0" "89.1" "138.5" "74.4" "67.6" "232.1" "53.7" "107.3" "49.9" "1000.4" "126.7" "208.6" "280.5" "393.0" NA
"1992" "51.2" "41.4" "21.5" "74.2" "53.7" "52.0" "97.0" "166.7" "169.2" "41.6" "38.0" "65.7" "872.2" "142.6" "149.4" "315.7" "248.7" NA
"1993" "24.1" "9.4" "23.5" "41.2" "58.0" "100.2" "110.0" "195.9" "143.5" "63.7" "27.3" "25.0" "821.8" "99.2" "122.8" "406.0" "234.5" NA
"1994" "27.2" "14.7" "28.9" "20.4" "66.4" "69.8" "141.6" "160.5" "73.4" "96.6" "114.5" "47.3" "861.3" "66.8" "115.6" "371.9" "284.6" NA
"1995" "81.9" "45.0" "25.3" "24.9" "67.1" "110.2" "105.8" "46.8" "50.1" "83.6" "64.1" "62.9" "767.7" "174.1" "117.3" "262.8" "197.8" NA
"1996" "53.7" "54.7" "30.2" "38.9" "68.9" "56.3" "63.0" "102.5" "110.1" "118.5" "130.8" "53.8" "881.3" "171.3" "138.0" "221.8" "359.3" NA
"1997" "37.3" "21.1" "44.3" "45.1" "72.1" "53.0" "80.8" "23.9" "115.6" "99.8" "71.2" "34.6" "698.9" "112.2" "161.6" "157.8" "286.6" NA
"1998" "45.5" "26.4" "10.9" "10.1" "154.7" "75.0" "71.4" "107.2" "87.7" "117.9" "67.3" "16.2" "790.3" "106.5" "175.7" "253.6" "272.9" NA
"1999" "21.7" "47.5" "48.0" "76.3" "89.1" "177.9" "59.5" "31.8" "210.7" "135.6" "18.7" "48.8" "965.5" "85.3" "213.4" "269.2" "365.1" NA
"2000" "51.1" "24.4" "48.3" "58.0" "100.9" "208.0" "150.4" "193.8" "64.1" "70.6" "85.1" "42.2" "1097.0" "124.3" "207.2" "552.2" "219.8" NA
"2001" "56.6" "45.3" "25.3" "111.1" "144.6" "181.9" "136.8" "35.8" "52.7" "145.9" "76.3" "86.0" "1098.2" "144.0" "281.1" "354.5" "274.9" NA
"2002" "43.2" "22.5" "68.3" "69.0" "91.4" "195.8" "54.2" "97.4" "32.6" "80.1" "43.1" "43.1" "840.6" "151.7" "228.7" "347.4" "155.8" NA
"2003" "23.7" "19.5" "34.9" "42.1" "48.9" "65.6" "114.8" "111.2" "166.0" "54.9" "48.5" "50.8" "781.0" "86.3" "125.9" "291.7" "269.4" NA
"2004" "85.7" "31.1" "72.2" "49.6" "181.2" "113.5" "116.5" "139.3" "168.8" "112.3" "44.3" "115.2" "1229.8" "167.6" "303.0" "369.3" "325.5" NA
"2005" "77.7" "35.9" "34.4" "49.5" "132.4" "225.1" "95.8" "61.0" "76.6" "74.1" "128.3" "70.3" "1061.1" "228.7" "216.3" "381.9" "279.0" NA
"2006" "65.5" "18.8" "54.9" "10.3" "131.7" "85.3" "90.1" "42.7" "55.4" "62.5" "58.8" "29.9" "705.9" "154.7" "196.9" "218.1" "176.8" NA
"2007" "34.0" "21.7" "44.7" "32.1" "177.5" "147.6" "132.0" "81.2" "112.3" "146.4" "50.9" "58.1" "1038.5" "85.5" "254.3" "360.8" "309.6" NA
"2008" "33.3" "39.5" "30.9" "91.2" "90.3" "146.1" "192.4" "35.5" "78.1" "88.6" "80.5" "36.5" "942.9" "130.9" "212.4" "374.0" "247.2" NA
"2009" "49.4" "38.7" "96.7" "44.7" "118.3" "125.3" "108.5" "148.1" "22.9" "73.9" "36.6" "51.2" "914.2" "124.6" "259.7" "382.0" "133.3" NA
"2010" "32.0" "10.1" "16.2" "50.8" "119.1" "97.3" "195.9" "117.6" "96.9" "38.8" "91.4" "38.0" "903.9" "93.2" "186.1" "410.8" "227.0" NA
"2011" "38.3" "38.0" "41.8" "72.6" "39.1" "68.6" "38.1" "58.3" "56.8" "63.7" "41.5" "37.0" "593.5" "114.2" "153.5" "164.9" "161.9" NA
"2012" "48.5" "35.7" "84.2" "50.7" "141.1" "126.6" "105.3" "82.8" "49.4" "113.0" "39.4" "55.8" "932.4" "121.2" "276.0" "314.7" "201.8" NA
"2013" "93.4" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
