" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1946" " NA" " NA" " NA" " NA" " NA" "     3.6" "     9.2" "    12.1" "     8.2" "     0.5" "    -6.7" "   -14.0" " NA" " NA" " NA" "     8.3" "     0.7"
"1947" "   -19.8" " NA" " NA" " NA" " NA" " NA" "    10.4" "     9.6" "     6.6" "     1.6" "    -2.7" "    -7.2" " NA" " NA" " NA" " NA" "     1.8"
"1948" "   -11.9" "   -21.2" "   -17.1" "    -6.0" "     0.0" "     3.7" "     8.7" "    11.8" "     6.4" "     1.9" "    -2.5" "    -8.8" "    -2.9" "   -13.4" "    -7.7" "     8.1" "     1.9"
"1949" "   -15.6" "   -20.4" "    -8.6" "    -4.0" "    -1.7" "     2.0" "     8.5" "     7.1" "     5.1" "     1.0" "    -4.3" "    -8.9" "    -3.3" "   -14.9" "    -4.8" "     5.9" "     0.6"
"1950" "   -22.2" "   -19.6" "   -12.8" "    -4.2" "    -1.1" "     5.8" "     8.9" " NA" "     5.8" "     0.5" "    -2.3" "    -6.0" " NA" "   -16.9" "    -6.0" " NA" "     1.3"
"1951" "   -14.5" "   -13.3" "    -5.8" "    -1.0" "     0.0" "     4.3" "    11.5" "    11.9" "     8.3" "     0.2" "    -3.7" "   -13.8" "    -1.3" "   -11.3" "    -2.3" "     9.2" "     1.6"
"1952" "   -14.2" "   -10.3" "    -5.0" "    -2.3" "    -0.4" "     4.5" "    11.0" "    12.6" "     7.6" "     1.1" "    -2.1" "    -6.0" "    -0.3" "   -12.8" "    -2.6" "     9.4" "     2.2"
"1953" "   -13.4" "   -12.1" "    -9.7" "    -0.4" "     0.2" "     4.3" "    10.2" "    10.4" "     6.4" "     0.4" "    -3.0" "   -10.4" "    -1.4" "   -10.5" "    -3.3" "     8.3" "     1.3"
"1954" "   -18.1" "   -10.6" "    -7.5" "    -7.4" "    -0.1" "     5.7" "    10.3" "    10.0" "     6.8" "     1.1" "    -4.5" "    -6.7" "    -1.8" "   -13.0" "    -5.0" "     8.7" "     1.1"
"1955" "    -6.0" "   -12.0" "    -9.4" "    -5.1" "     0.2" "     4.2" "     8.1" "     9.5" "     6.8" "     2.2" "    -1.1" "    -7.0" "    -0.8" "    -8.2" "    -4.8" "     7.3" "     2.6"
"1956" "    -4.9" "   -12.1" "   -12.3" "    -1.5" "    -1.6" "     2.9" "     8.4" "    10.4" "     5.2" "     2.0" "    -2.9" "   -16.0" "    -1.9" "    -8.0" "    -5.1" "     7.2" "     1.4"
"1957" "   -24.0" "   -14.3" "    -6.3" "    -5.3" "    -1.9" "     2.3" "     7.3" "    11.2" "     6.5" "     1.6" "    -2.9" "    -6.8" "    -2.7" "   -18.1" "    -4.5" "     6.9" "     1.7"
"1958" "    -7.8" "    -6.6" "    -5.7" "    -2.8" "     1.6" "     4.9" "     9.4" "    11.7" "     5.9" "     0.8" "    -3.8" "   -12.4" "    -0.4" "    -7.1" "    -2.3" "     8.7" "     1.0"
"1959" "   -10.7" "   -21.9" "   -14.0" "    -2.9" "    -0.1" "     3.0" "    11.2" "    10.4" "     6.4" "     0.6" "    -3.6" "    -8.4" "    -2.5" "   -15.0" "    -5.7" "     8.2" "     1.1"
"1960" "   -10.5" "    -5.2" "    -8.1" "    -4.4" "     0.4" "     5.4" "    11.2" "    11.1" "     7.4" "     2.2" "    -3.1" "    -9.6" "    -0.3" "    -8.0" "    -4.0" "     9.2" "     2.2"
"1961" "   -14.6" "   -18.8" "   -11.7" "    -2.2" "     0.4" "     5.4" "     8.9" "    10.5" "     6.1" "     2.3" "    -0.7" "    -4.3" "    -1.6" "   -14.3" "    -4.5" "     8.3" "     2.6"
"1962" "   -17.0" "   -17.9" "    -3.0" "    -5.2" "    -0.6" "     2.1" "     6.8" "     9.5" "     6.5" "     1.6" "    -1.8" "   -11.1" "    -2.5" "   -13.1" "    -2.9" "     6.1" "     2.1"
"1963" "   -11.0" "   -15.2" "   -11.0" "    -3.2" "     0.2" "     1.6" "     8.5" "     8.9" "     5.5" "     0.9" "    -2.2" "   -10.7" "    -2.3" "   -12.4" "    -4.7" "     6.3" "     1.4"
"1964" "   -15.6" "   -11.3" "   -13.4" "    -3.9" "    -1.4" "     3.0" "     7.3" "     9.2" "     6.6" "     0.7" "    -2.9" "    -9.6" "    -2.6" "   -12.5" "    -6.2" "     6.5" "     1.5"
"1965" "   -13.5" "   -13.5" "    -5.7" "    -4.0" "    -0.3" "     3.1" "    10.2" "    10.1" "     6.4" "    -0.6" "    -5.2" "    -7.7" "    -1.7" "   -12.2" "    -3.3" "     7.8" "     0.2"
"1966" "   -10.4" "   -12.5" " NA" " NA" " NA" " NA" " NA" "    10.2" "     5.6" "     2.0" "    -1.9" "    -6.1" " NA" "   -10.2" " NA" " NA" "     1.9"
"1967" "   -14.6" "   -18.0" "   -16.4" "    -8.2" "     0.3" "     5.1" "    11.2" "    13.4" "     5.5" "     1.6" "    -0.8" "    -6.3" "    -2.3" "   -12.9" "    -8.1" "     9.9" "     2.1"
"1968" "   -13.8" "   -11.3" "   -10.8" "    -3.4" "    -0.2" "     2.6" "     7.5" "     7.1" "     6.6" "     3.0" "    -3.5" "    -7.0" "    -1.9" "   -10.5" "    -4.8" "     5.7" "     2.0"
"1969" "    -7.0" "    -8.0" "    -6.1" "    -6.6" "    -0.2" "     4.3" "     9.2" "    10.6" "     4.7" "    -1.3" "    -0.8" "    -3.2" "    -0.4" "    -7.3" "    -4.3" "     8.0" "     0.9"
"1970" "   -13.5" "   -12.5" "    -6.7" "    -4.1" "    -0.4" "     3.1" "     8.9" "    10.0" "     3.9" "     1.3" "    -2.0" "   -11.5" "    -2.0" "    -9.7" "    -3.7" "     7.3" "     1.1"
"1971" "   -13.0" "   -15.4" "    -4.9" "    -1.6" "     1.3" "     4.8" "     9.8" "    10.7" "     6.4" "     1.5" "    -1.4" "   -12.8" "    -1.2" "   -13.3" "    -1.7" "     8.4" "     2.2"
"1972" "   -18.5" "   -19.1" "   -13.6" "    -6.1" "    -2.1" "     3.2" "     8.7" "     8.6" "     5.5" "    -0.7" "    -4.2" "   -20.1" "    -4.9" "   -16.8" "    -7.3" "     6.8" "     0.2"
"1973" "   -17.4" "   -14.8" "    -9.8" "    -3.5" "    -0.2" "     4.2" "    11.5" "     9.1" "     6.4" "     1.1" "    -2.6" "    -5.3" "    -1.8" "   -17.4" "    -4.5" "     8.3" "     1.6"
"1974" "   -21.8" "   -14.4" "   -12.6" "    -5.7" "    -1.2" "     3.6" "     7.8" "     9.1" "     6.3" "     0.3" "    -3.7" "    -6.9" "    -3.3" "   -13.8" "    -6.5" "     6.8" "     1.0"
"1975" "   -18.2" "   -18.7" "    -7.3" "    -3.4" "    -0.2" "     4.3" "    12.2" "     9.4" "     8.2" "     1.2" "    -3.6" "   -10.3" "    -2.2" "   -14.6" "    -3.6" "     8.6" "     1.9"
"1976" "   -13.7" "   -17.7" "   -14.0" "    -2.7" "     0.9" "     4.1" "     9.2" "    10.1" "     7.0" "     1.2" "    -3.9" "   -12.9" "    -2.7" "   -13.9" "    -5.3" "     7.8" "     1.4"
"1977" "   -11.2" "   -12.0" "    -6.0" "    -3.3" "     0.0" "     5.9" "     9.8" "    10.1" "     4.3" "     1.3" "    -1.1" "    -7.6" "    -0.8" "   -12.0" "    -3.1" "     8.6" "     1.5"
"1978" "   -14.4" "    -6.9" "   -13.7" "    -4.2" "    -0.6" "     4.1" "     9.4" "     9.0" "     4.1" "     0.6" "    -8.2" "    -8.8" "    -2.5" "    -9.6" "    -6.2" "     7.5" "    -1.2"
"1979" "   -10.2" "   -14.7" "    -7.2" "    -2.1" "     2.6" "     8.0" "     9.2" "     9.4" "     5.3" " NA" "    -3.1" "    -9.7" " NA" "   -11.2" "    -2.2" "     8.9" " NA"
"1980" "   -12.9" "   -13.4" "    -8.2" "    -3.5" "     0.1" "     4.4" "     9.4" "     8.2" "     5.7" "     1.5" "    -0.7" "   -11.2" "    -1.7" "   -12.0" "    -3.9" "     7.3" "     2.2"
"1981" "    -9.4" "    -8.1" "    -3.6" "    -3.0" "     1.6" "     4.5" "     9.3" "     9.1" "     7.3" "     2.6" "    -2.1" "    -4.7" "     0.3" "    -9.6" "    -1.7" "     7.6" "     2.6"
"1982" "   -11.6" "   -20.0" "   -13.1" "    -4.1" "     0.0" "     3.1" "     9.3" "    10.4" "     6.3" "    -0.4" "    -3.9" "   -13.2" "    -3.1" "   -12.1" "    -5.7" "     7.6" "     0.7"
"1983" "   -15.5" "   -13.8" "    -7.5" "    -1.0" "     0.2" "     4.2" "    10.5" "     8.7" "     6.1" "     2.0" "    -2.7" "    -9.5" "    -1.5" "   -14.2" "    -2.8" "     7.8" "     1.8"
"1984" "   -19.3" "   -13.2" "   -10.3" "    -7.0" "     1.5" "     3.3" "    12.1" "    10.2" "     5.5" "    -0.8" "    -3.7" "   -13.4" "    -2.9" "   -14.0" "    -5.3" "     8.5" "     0.3"
