" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1905" "   -25.5" "   -23.8" "   -14.2" "    -4.6" "     5.8" "    11.4" "    15.3" "    15.9" "    12.1" " NA" " NA" " NA" " NA" " NA" "    -4.3" "    14.2" " NA"
"1906" " NA" "   -22.0" "   -23.4" "    -4.9" "     5.4" "    11.2" " NA" "    13.4" " NA" "     2.4" "    -7.5" "   -21.1" " NA" " NA" "    -7.6" " NA" " NA"
"1907" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1908" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1909" "   -31.4" "   -27.4" "   -12.1" "   -11.0" "     3.6" "    12.5" " NA" "    15.6" "    11.4" "     2.5" "    -9.5" "   -19.7" " NA" " NA" "    -6.5" " NA" "     1.5"
"1910" "   -22.1" "   -26.7" "    -9.2" "    -2.7" "     4.4" "    14.9" "    15.8" "     9.4" "     8.9" "     1.3" "    -9.7" "   -20.9" "    -3.1" "   -22.8" "    -2.5" "    13.4" "     0.2"
"1911" "   -32.5" "   -22.3" "   -15.0" "    -2.7" "     6.3" " NA" "    14.7" "    13.9" "     5.9" "     2.9" "   -13.6" "   -17.9" " NA" "   -25.2" "    -3.8" " NA" "    -1.6"
"1912" "   -33.2" "   -25.2" "   -23.7" "    -4.9" "     5.1" " NA" " NA" " NA" " NA" "     3.2" "    -5.7" "   -18.7" " NA" "   -25.4" "    -7.8" " NA" " NA"
"1913" "   -32.3" "   -27.3" "   -22.0" "    -1.3" "     2.5" "    11.9" " NA" " NA" " NA" "     0.5" "    -6.7" "   -11.5" " NA" "   -26.1" "    -6.9" " NA" " NA"
"1914" "   -20.7" "   -30.9" "   -15.9" "    -7.1" "     5.0" " NA" " NA" " NA" " NA" "     6.4" "    -9.9" "   -21.4" " NA" "   -21.0" "    -6.0" " NA" " NA"
"1915" "   -23.5" "   -17.1" "   -15.8" "     2.8" "     5.7" "     9.8" "    13.0" "    12.6" "     6.8" "     1.9" "    -7.5" "   -17.5" "    -2.4" "   -20.7" "    -2.4" "    11.8" "     0.4"
"1916" "   -28.4" "   -26.7" "   -19.5" "    -4.7" "     3.9" "    11.1" "    16.4" "    12.6" "     8.3" "    -2.2" "    -8.6" "   -24.6" "    -5.2" "   -24.2" "    -6.8" "    13.4" "    -0.8"
