"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1933" "   -20.9" "   -23.5" "   -10.2" "    -3.8" "     5.5" "    11.2" "    12.7" "    11.5" "     5.8" "    -4.6" "    -8.0" "   -25.0" "    -4.1" " NA" "    -2.8" "    11.8" "    -2.3"
"1934" "   -19.0" "   -14.3" "   -10.2" "    -2.5" "     6.6" "     9.3" "    11.3" "     9.3" "     3.6" "     1.5" "    -6.8" "   -18.8" "    -2.5" "   -19.4" "    -2.0" "    10.0" "    -0.6"
"1935" "   -27.4" "   -16.5" "   -13.6" "    -3.2" "     3.5" "     8.2" "    15.7" "     9.8" "     3.8" "    -4.5" "   -18.4" "   -20.3" "    -5.2" "   -20.9" "    -4.4" "    11.2" "    -6.4"
"1936" "   -30.9" "   -35.6" "   -12.1" "    -6.8" "     6.0" "     8.9" "    14.3" "     9.9" "     4.7" "    -4.7" "   -10.8" "   -18.0" "    -6.3" "   -28.9" "    -4.3" "    11.0" "    -3.6"
"1937" "   -34.1" "   -23.3" "   -11.5" "    -2.1" "     5.2" "     8.6" "    13.1" "    11.5" "     4.6" "    -1.3" "   -12.3" "   -19.9" "    -5.1" "   -25.1" "    -2.8" "    11.1" "    -3.0"
"1938" "   -22.0" "   -24.0" "    -7.1" "    -3.5" "     3.9" "     9.0" "    11.9" "    10.6" "     6.4" "     1.6" "   -11.4" "   -16.0" "    -3.4" "   -22.0" "    -2.2" "    10.5" "    -1.1"
"1939" "   -20.1" "   -31.0" "   -14.6" "    -2.5" "     6.7" "     7.1" "    13.5" "    10.7" "     5.6" "    -3.4" "    -8.8" "   -11.6" "    -4.0" "   -22.4" "    -3.5" "    10.4" "    -2.2"
"1940" "   -24.2" "   -18.4" "   -16.8" "    -5.1" "     4.0" "     8.5" "    12.5" "    11.3" "     7.1" "     1.2" "   -13.1" "   -17.9" "    -4.2" "   -18.1" "    -6.0" "    10.8" "    -1.6"
"1941" "   -21.6" "   -22.3" "   -15.4" "    -0.8" "     6.5" "    10.7" "    12.4" "    11.5" " NA" " NA" " NA" " NA" " NA" "   -20.6" "    -3.2" "    11.5" " NA"
"1942" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1943" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1944" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1945" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "   -13.4" "   -21.4" " NA" " NA" " NA" " NA" " NA"
"1946" "   -19.4" "   -22.0" "    -8.7" "    -0.5" "     1.3" "     8.0" "    12.4" "     6.6" "     4.5" "    -3.0" "   -13.2" "   -19.5" "    -4.5" "   -20.9" "    -2.6" "     9.0" "    -3.9"
"1947" "   -18.8" "   -23.8" "   -13.7" "    -2.7" "     1.2" "     8.9" "    13.4" "    12.6" "     4.0" "     1.6" "   -10.8" "   -19.0" "    -3.9" "   -20.7" "    -5.1" "    11.6" "    -1.7"
"1948" "   -22.1" "   -23.4" "   -19.7" "    -6.6" "     5.1" "     9.6" "    12.7" "    11.7" "     7.0" "    -1.2" "    -8.1" "   -19.3" "    -4.5" "   -21.5" "    -7.1" "    11.3" "    -0.8"
"1949" "   -25.2" "   -26.5" "   -14.7" "    -1.6" "     4.8" "     9.2" "    11.3" "    12.6" "     3.9" "    -2.0" "    -5.7" "   -22.1" "    -4.7" "   -23.7" "    -3.8" "    11.0" "    -1.3"
"1950" "   -32.7" "   -22.9" "   -14.8" "    -5.4" "     2.1" "     7.5" "    10.7" "     8.7" "     5.1" "    -0.6" "   -13.5" "   -20.4" "    -6.4" "   -25.9" "    -6.0" "     9.0" "    -3.0"
"1951" "   -25.0" "   -20.3" "   -21.1" "    -3.2" "     5.4" "     8.0" "    10.5" "     9.9" "     4.3" "    -0.9" "   -12.8" "   -20.5" "    -5.5" "   -21.9" "    -6.3" "     9.5" "    -3.1"
"1952" "   -24.3" "   -15.8" "   -13.3" "     0.6" "     3.5" "     8.9" "     8.9" "    10.6" "     6.3" "    -3.1" "    -8.8" "   -15.2" "    -3.5" "   -20.2" "    -3.1" "     9.5" "    -1.9"
"1953" "   -18.9" "   -16.3" "   -12.2" "    -4.5" "     3.2" "     9.9" "    10.9" "    10.6" "     3.8" "    -0.4" "    -6.4" "   -15.0" "    -2.9" "   -16.8" "    -4.5" "    10.5" "    -1.0"
"1954" "   -29.2" "    -8.9" "   -12.6" "    -5.6" "     1.6" "     9.0" "    12.2" "     9.5" "     5.2" "    -1.9" "    -5.8" "   -10.5" "    -3.1" "   -17.7" "    -5.5" "    10.2" "    -0.8"
