" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1909" " NA" " NA" "    -4.5" "    -2.0" "     1.9" "     6.1" "    10.2" "    11.5" "     9.8" "     7.1" "     0.4" "    -1.9" " NA" " NA" "    -1.5" "     9.3" "     5.8"
"1910" "    -5.4" "    -8.3" "    -5.7" "    -0.7" "     3.6" "     6.6" "    10.8" "    12.2" "     9.3" "     3.7" "     2.1" "    -4.8" "     2.0" "    -5.2" "    -0.9" "     9.9" "     5.0"
"1911" "   -10.6" "   -12.7" "    -9.3" "    -2.9" "     1.8" "     6.5" "    12.5" "    11.4" "     8.1" "     2.0" "    -1.8" "    -5.8" "    -0.1" "    -9.4" "    -3.5" "    10.1" "     2.8"
"1912" "   -10.7" "    -9.5" "    -7.9" "    -3.9" "     1.5" "     5.4" "    10.1" "    11.1" "     6.6" "     3.4" "     0.4" "    -5.6" "     0.1" "    -8.7" "    -3.4" "     8.9" "     3.5"
"1913" "    -8.5" "   -13.6" "    -6.8" "    -1.4" "     1.8" "     4.6" "     9.4" "    10.8" "     7.9" "     8.0" "    -0.8" "    -3.8" "     0.6" "    -9.2" "    -2.1" "     8.3" "     5.0"
"1914" "    -9.0" "   -15.6" "    -4.8" "    -4.8" "     1.1" "     3.7" "     9.3" "    11.1" "     8.2" "     2.6" "    -1.7" "    -6.5" "    -0.5" "    -9.5" "    -2.8" "     8.0" "     3.0"
"1915" "    -8.5" "    -8.8" "    -3.4" "    -1.7" "     1.8" "     5.6" "    10.0" "    11.1" "     8.5" "     4.3" "     2.3" "    -1.5" "     1.6" "    -7.9" "    -1.1" "     8.9" "     5.0"
"1916" "    -9.1" "   -11.3" "    -8.8" "    -0.5" "     2.7" "     7.7" "    10.6" "    11.6" "     9.2" "     4.2" "    -1.6" "    -1.5" "     1.1" "    -7.3" "    -2.2" "    10.0" "     3.9"
"1917" "    -9.1" "   -12.8" "    -8.9" "     0.5" "     1.7" "     7.1" "    11.3" "    14.0" "     8.0" "     4.9" "     0.0" "    -5.3" "     1.0" "    -7.8" "    -2.2" "    10.8" "     4.3"
"1918" "    -5.8" "   -12.3" "   -10.9" "    -2.8" "     0.9" "     5.0" "    10.8" "    10.0" "     9.7" "     4.2" "    -0.7" "    -5.7" "     0.2" "    -7.8" "    -4.3" "     8.6" "     4.4"
