" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1913" " NA" " NA" " NA" " NA" " NA" " NA" "     8.1" "     7.6" "     3.6" "     1.4" "    -3.4" " NA" " NA" " NA" " NA" " NA" "     0.5"
"1914" "   -19.0" "   -24.3" "   -13.0" "    -6.5" " NA" "     4.8" "     8.4" "     7.1" "     5.6" "     1.1" "    -9.2" "   -16.8" " NA" " NA" " NA" "     6.8" "    -0.8"
"1915" "   -16.4" "   -15.0" "   -13.0" "    -1.2" "     0.6" "     6.3" "     7.9" "     8.2" "     6.2" "     2.2" "    -3.5" "   -12.2" "    -2.5" "   -16.1" "    -4.5" "     7.5" "     1.6"
"1916" "   -18.8" "   -23.8" "   -19.3" "    -3.5" "     2.1" "     7.6" "    10.8" "    10.8" "     4.6" "    -0.5" "    -8.7" "   -15.6" "    -4.5" "   -18.3" "    -6.9" "     9.7" "    -1.5"
"1917" "   -21.8" "   -23.0" "   -13.8" "    -5.9" "    -0.7" "     7.1" "    12.6" "    10.5" "     6.2" "    -2.3" "    -6.9" "   -22.0" "    -5.0" "   -20.1" "    -6.8" "    10.1" "    -1.0"
"1918" "   -22.7" "   -22.9" "   -15.2" "    -5.3" "     1.4" "     4.5" "    10.4" "     8.3" "     3.2" "     0.4" "    -3.9" "   -12.7" "    -4.5" "   -22.5" "    -6.4" "     7.7" "    -0.1"
"1919" "   -16.1" "   -14.8" "   -13.1" "    -5.7" "     3.7" "    10.1" "    11.1" "    10.5" "     4.9" "    -1.2" "    -6.7" "   -19.7" "    -3.1" "   -14.5" "    -5.0" "    10.6" "    -1.0"
"1920" "   -24.7" "   -18.7" "   -12.3" "    -3.9" "     3.5" "     7.9" "     8.7" "     9.4" "     7.3" "     3.9" "    -7.4" "   -12.3" "    -3.2" "   -21.0" "    -4.2" "     8.7" "     1.3"
"1921" "   -18.4" "   -18.7" "   -10.8" "    -2.2" "     3.8" "     8.0" "    13.1" "     8.9" "     6.6" "     0.1" "    -8.8" "   -14.2" "    -2.7" "   -16.5" "    -3.1" "    10.0" "    -0.7"
"1922" "   -21.4" "   -19.2" "   -11.3" "    -3.0" "     5.2" "     7.5" "    10.2" "     8.9" "     5.6" "    -1.9" "    -5.6" "   -18.0" "    -3.6" "   -18.3" "    -3.0" "     8.9" "    -0.6"
"1923" "   -23.4" "   -24.4" "   -18.3" "    -7.9" "     0.3" "     7.2" "     8.1" "     7.8" "     6.0" "     0.7" "    -5.4" "   -10.4" "    -5.0" "   -21.9" "    -8.6" "     7.7" "     0.4"
"1924" "   -24.1" "   -21.3" "   -10.5" "    -5.7" "     1.4" "     7.3" "     8.7" "     9.3" "     4.8" "     0.8" "    -7.4" "   -17.1" "    -4.5" "   -18.6" "    -4.9" "     8.4" "    -0.6"
"1925" "   -25.0" "   -15.3" "    -9.0" "    -4.0" "     0.0" "     6.4" "     8.7" "     8.7" "     3.0" "    -2.4" "    -8.8" "   -14.0" "    -4.3" "   -19.1" "    -4.3" "     7.9" "    -2.7"
"1926" "   -20.1" "   -19.9" "   -14.2" "    -8.3" "     0.4" "     5.6" "     7.0" "     8.0" "     4.5" "    -0.4" "    -9.0" "   -15.0" "    -5.1" "   -18.0" "    -7.4" "     6.9" "    -1.6"
"1927" "   -19.1" "   -16.9" "    -9.4" "    -5.7" "     1.2" "     5.6" "     9.8" "     7.5" "     5.4" "     1.7" " NA" " NA" " NA" "   -17.0" "    -4.6" "     7.6" " NA"
"1928" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1929" "   -23.8" "   -21.0" " NA" "    -5.1" "     1.1" "     8.0" "     9.3" "     8.3" "     5.0" "    -0.1" "    -8.4" "   -18.4" " NA" " NA" " NA" "     8.5" "    -1.2"
"1930" "   -19.4" "   -22.5" "   -15.9" "    -6.7" "     2.8" "     8.6" "     9.1" "     9.8" "     5.2" "     1.4" "    -4.1" "   -14.0" "    -3.8" "   -20.1" "    -6.6" "     9.2" "     0.8"
"1931" "   -22.1" "   -20.0" "    -9.7" "    -3.6" "     3.2" "     6.4" "    10.9" "     7.4" "     5.9" "     2.8" "    -3.3" "   -14.1" "    -3.0" "   -18.7" "    -3.4" "     8.2" "     1.8"
"1932" "   -13.4" "   -19.3" "   -16.2" "    -6.7" "     2.0" "     7.1" "     8.5" "    10.2" "     6.6" "    -0.9" "   -10.2" "   -14.5" "    -3.9" "   -15.6" "    -7.0" "     8.6" "    -1.5"
"1933" "   -16.5" "   -19.6" "   -14.9" "    -2.9" "     1.9" "     7.8" "     9.8" "     8.2" "     6.1" "    -0.4" "   -14.8" "   -24.2" "    -5.0" "   -16.9" "    -5.3" "     8.6" "    -3.0"
"1934" "   -22.3" "   -28.4" " NA" "    -4.2" "     1.6" "     8.4" "     9.7" "     6.7" "     7.8" "    -0.8" "    -4.1" "   -16.8" " NA" "   -25.0" " NA" "     8.3" "     1.0"
"1935" "   -25.7" "   -21.1" "   -15.3" "    -5.6" "     0.2" "     6.9" "    10.2" "     9.2" "     3.2" "    -0.1" "    -9.2" "   -14.2" "    -5.1" "   -21.2" "    -6.9" "     8.8" "    -2.0"
"1936" "   -20.4" "   -22.9" "   -10.9" "    -7.0" "    -0.9" "     4.6" "     8.5" "     7.1" "     4.3" "    -4.1" " NA" "   -18.6" " NA" "   -19.2" "    -6.3" "     6.7" " NA"
"1937" "   -23.1" "   -17.8" "   -17.4" "    -3.7" "     2.3" "     6.7" "    10.1" "     9.3" "     4.3" "    -0.6" "    -4.9" "   -16.8" "    -4.3" "   -19.8" "    -6.3" "     8.7" "    -0.4"
"1938" "   -22.5" "   -22.5" "   -14.6" "    -5.6" "     2.3" "     8.0" "     9.4" "     9.1" "     4.3" "     1.0" "    -8.1" "   -14.3" "    -4.5" "   -20.6" "    -6.0" "     8.8" "    -0.9"
"1939" "   -22.9" "   -22.5" " NA" "    -6.7" "     0.7" "     7.2" "     9.6" "     9.4" "     3.3" "    -1.5" "    -9.9" "   -13.2" " NA" "   -19.9" " NA" "     8.7" "    -2.7"
"1940" "   -21.0" "   -21.2" "   -16.4" "    -8.1" "     2.6" "     6.0" "     8.2" "     7.4" "     3.2" "    -2.7" "    -9.6" "   -18.4" "    -5.8" "   -18.5" "    -7.3" "     7.2" "    -3.0"
"1941" "   -24.8" "   -19.0" "   -17.0" "    -4.9" "     2.2" "     7.0" "    10.3" "     6.3" "     5.3" "    -0.5" "    -7.1" "   -15.1" "    -4.8" "   -20.7" "    -6.6" "     7.9" "    -0.8"
"1942" "   -23.8" "   -18.6" "   -10.3" "    -2.6" "     3.3" "     7.3" "     8.2" "     5.8" "     3.1" "    -1.5" "    -8.6" "   -22.0" "    -5.0" "   -19.2" "    -3.2" "     7.1" "    -2.3"
"1943" "   -22.8" "   -20.7" "   -18.3" "    -8.8" "     2.1" "     7.0" "     9.8" "     8.2" "     4.2" "    -0.7" "    -6.8" "   -19.9" "    -5.6" "   -21.8" "    -8.3" "     8.3" "    -1.1"
"1944" "   -16.6" "   -22.4" "   -17.0" "    -7.7" "     2.9" "     6.5" "     9.3" "     9.6" "     6.2" "    -1.6" "    -7.7" "   -16.8" "    -4.6" "   -19.6" "    -7.3" "     8.5" "    -1.0"
"1945" "   -26.8" "   -18.8" "    -7.6" "    -5.5" "     1.0" "     5.7" "     7.4" "     8.2" "     5.2" "    -1.7" "    -6.6" "   -19.2" "    -4.9" "   -20.8" "    -4.0" "     7.1" "    -1.0"
"1946" "   -19.7" "   -27.5" "    -8.6" "    -4.4" "     0.2" "     5.5" "     8.2" "     6.7" "     3.9" "    -0.2" "    -9.1" "   -17.2" "    -5.2" "   -22.1" "    -4.3" "     6.8" "    -1.8"
"1947" "   -21.7" "   -19.3" "   -13.2" "   -10.6" "    -1.0" "     6.8" "     9.5" "    10.3" "     4.3" "     3.0" "    -8.6" "   -16.9" "    -4.8" "   -19.4" "    -8.3" "     8.9" "    -0.4"
"1948" "   -23.6" "   -23.4" "   -16.0" "    -3.9" "     1.3" "     5.4" "     9.2" "     8.4" "     5.0" "    -0.4" "    -1.6" "   -12.3" "    -4.3" "   -21.3" "    -6.2" "     7.7" "     1.0"
