" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1895" "   -24.1" "   -16.7" "   -10.3" "    -5.2" "    -0.2" "     0.3" "     2.2" "     2.6" "    -2.2" "    -3.8" "    -6.3" "   -13.3" "    -6.4" " NA" "    -5.2" "     1.7" "    -4.1"
"1896" "   -24.6" "   -13.4" "   -15.9" "    -7.0" "    -2.6" "     0.4" "     2.4" "     1.4" "    -2.6" "    -4.7" "   -22.8" "    -9.2" "    -8.2" "   -17.1" "    -8.5" "     1.4" "   -10.0"
"1897" "   -16.0" "   -15.1" "   -16.1" "    -2.7" "     0.8" "     4.1" "     4.6" "     4.4" "     0.7" "    -0.7" "   -16.4" "   -12.0" "    -5.4" "   -13.4" "    -6.0" "     4.4" "    -5.5"
"1898" "   -11.0" "    -9.5" "    -8.4" "    -0.6" "     4.3" "     5.4" "     4.4" "     4.0" "     0.4" "    -4.8" "   -11.3" "   -13.9" "    -3.4" "   -10.8" "    -1.6" "     4.6" "    -5.2"
"1899" "   -10.8" "   -15.2" "   -12.1" "    -5.7" "    -3.2" "     0.7" "     2.3" "     0.6" "    -0.4" "    -5.3" "    -5.8" "   -13.9" "    -5.7" "   -13.3" "    -7.0" "     1.2" "    -3.8"
"1900" "   -15.2" "   -18.6" "   -15.8" "    -5.5" "    -2.4" "     0.6" "     3.0" "     1.5" "    -1.8" "    -5.0" "   -11.0" "    -8.6" "    -6.6" "   -15.9" "    -7.9" "     1.7" "    -5.9"
"1901" "   -17.8" "   -16.7" "    -8.3" "    -7.5" "    -2.6" "     0.4" "     1.9" "     1.6" "    -2.6" "    -3.2" "    -7.1" "   -10.8" "    -6.1" "   -14.4" "    -6.1" "     1.3" "    -4.3"
"1902" "   -17.2" "   -13.3" "   -13.7" "    -6.1" "     1.2" "     1.8" "     2.7" "     2.1" "    -1.2" "    -3.4" "   -11.5" "   -18.5" "    -6.4" "   -13.8" "    -6.2" "     2.2" "    -5.4"
"1903" "   -16.7" "   -13.8" "   -17.8" "    -5.9" "    -2.0" "     4.0" "     3.4" "     2.8" "    -1.4" "    -2.9" "   -10.9" "    -8.9" "    -5.8" "   -16.3" "    -8.6" "     3.4" "    -5.1"
"1904" "   -16.5" "   -26.0" "   -20.3" "    -4.7" "    -2.3" "     1.4" "     2.6" "     1.6" "     0.1" "    -2.4" "    -4.2" "   -10.6" "    -6.8" "   -17.1" "    -9.1" "     1.9" "    -2.2"
"1905" "   -20.1" "   -19.5" "    -7.1" "    -4.8" "    -0.9" "     2.7" "     4.7" "     3.6" "    -1.6" "    -5.5" "    -7.0" "    -9.5" "    -5.4" "   -16.7" "    -4.3" "     3.7" "    -4.7"
"1906" "   -17.1" "   -16.6" "   -12.3" "    -4.3" "     0.3" "     0.8" "     4.6" "     2.1" "    -0.5" "    -1.9" "    -6.8" "   -18.6" "    -5.9" "   -14.4" "    -5.4" "     2.5" "    -3.1"
"1907" "   -33.6" "   -14.4" "   -16.0" "    -6.5" "    -1.4" "     2.0" "     3.8" "     3.1" "     0.1" "    -3.5" "    -6.5" "   -12.0" "    -7.1" "   -22.2" "    -8.0" "     3.0" "    -3.3"
"1908" "   -16.3" "   -17.3" "   -14.3" "    -5.2" "    -1.3" "     2.4" "     3.3" "     1.8" "    -1.1" "    -5.6" "    -8.2" "   -15.8" "    -6.5" "   -15.2" "    -6.9" "     2.5" "    -5.0"
"1909" "   -29.9" "   -18.6" "    -6.4" "    -4.8" "    -0.6" "     2.2" "     4.0" "     3.3" "     2.3" "    -1.1" "   -12.1" "   -19.4" "    -6.8" "   -21.4" "    -3.9" "     3.2" "    -3.6"
