" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1946" "   -33.6" "   -29.6" " NA" " NA" "    -5.8" "    -0.3" "     3.3" "     3.8" "    -1.2" "    -8.3" "   -12.1" "   -24.1" " NA" " NA" " NA" "     2.3" "    -7.2"
"1947" "   -26.6" " NA" " NA" "   -16.9" "    -8.5" "    -0.6" "     3.0" "     1.9" "    -0.8" "    -6.9" "   -10.9" "   -19.4" " NA" " NA" " NA" "     1.4" "    -6.2"
"1948" "   -31.0" "   -30.9" "   -30.4" " NA" "    -8.0" "     1.4" "     5.4" "     4.4" "     1.9" "    -5.3" "   -12.5" "   -27.8" " NA" "   -27.1" " NA" "     3.7" "    -5.3"
"1949" "   -32.1" "   -36.9" "   -28.2" "   -22.6" "   -10.2" "     1.9" "     4.2" "     4.6" "    -1.0" "    -6.0" "   -15.1" " NA" " NA" "   -32.3" "   -20.3" "     3.6" "    -7.4"
"1950" "   -35.8" "   -33.7" "   -21.8" "   -16.6" "    -5.8" "     1.3" "     4.4" "     3.4" " NA" "    -9.9" "   -17.5" "   -18.6" " NA" " NA" "   -14.7" "     3.0" " NA"
"1951" "   -33.6" "   -34.3" "   -23.3" "   -16.0" "    -7.4" "     1.6" "     4.2" "     3.1" "     1.0" "    -9.2" "   -16.9" "   -29.2" "   -13.3" "   -28.8" "   -15.6" "     3.0" "    -8.4"
"1952" "   -33.2" "   -32.9" "   -25.8" "   -19.3" "    -2.7" "     1.8" "     4.5" "     3.2" "    -0.2" "   -10.5" "   -14.5" "   -20.9" "   -12.5" "   -31.8" "   -15.9" "     3.2" "    -8.4"
"1953" "   -32.3" "   -29.0" "   -27.6" "    -7.8" "    -4.5" "     0.0" "     3.1" "     3.8" "    -1.2" "    -8.5" "   -20.1" "   -33.6" "   -13.1" "   -27.4" "   -13.3" "     2.3" "    -9.9"
"1954" "   -34.8" "   -33.5" "   -22.8" "   -20.2" "    -3.5" "     0.9" "     5.6" "     4.7" "     1.0" "    -7.5" "   -20.4" "   -26.9" "   -13.1" "   -34.0" "   -15.5" "     3.7" "    -9.0"
"1955" "   -25.5" "   -27.8" "   -25.3" "   -18.2" "    -2.8" "     2.6" "     5.1" "     4.4" "    -0.6" "    -1.3" "   -13.7" "   -20.9" "   -10.3" "   -26.7" "   -15.4" "     4.0" "    -5.2"
"1956" "   -28.8" "   -25.1" "   -26.9" "   -15.8" "    -9.2" "    -0.3" "     3.4" "     3.2" "    -0.8" "    -8.9" "   -21.2" "   -31.0" "   -13.5" "   -24.9" "   -17.3" "     2.1" "   -10.3"
"1957" "   -37.2" "   -30.3" "   -22.9" "   -20.6" "    -8.9" "     0.5" "     4.4" "     3.4" "     1.2" "    -9.3" "   -19.5" "   -25.8" "   -13.8" "   -32.8" "   -17.5" "     2.8" "    -9.2"
"1958" "   -26.5" "   -26.8" "   -22.2" "   -20.9" "    -4.7" "     0.4" "     4.1" "     3.0" "    -0.2" "    -7.2" "   -20.6" "   -21.8" "   -12.0" "   -26.4" "   -15.9" "     2.5" "    -9.3"
"1959" "   -23.2" "   -34.3" "   -31.5" "   -20.3" "    -5.4" "    -0.6" "     3.7" "     3.0" "    -0.5" "   -12.4" "   -14.9" "   -23.4" "   -13.3" "   -26.4" "   -19.1" "     2.0" "    -9.3"
"1960" "   -25.4" "   -19.2" "   -31.2" "   -23.5" "    -4.6" "     0.9" "     4.7" "     3.8" "     0.6" "    -4.2" "   -14.8" "   -25.9" "   -11.6" "   -22.7" "   -19.8" "     3.1" "    -6.1"
"1961" "   -33.1" "   -33.8" "   -34.4" "   -14.9" "    -8.8" "     0.8" "     5.4" "     3.5" "    -0.9" "    -6.7" "   -18.5" "   -18.5" "   -13.3" "   -30.9" "   -19.4" "     3.2" "    -8.7"
"1962" "   -29.7" "   -35.9" "   -16.2" "   -19.9" "    -9.2" "    -0.2" "     3.4" "     3.6" "    -0.1" "    -7.3" "   -13.9" "   -23.7" "   -12.4" "   -28.0" "   -15.1" "     2.3" "    -7.1"
"1963" "   -25.5" "   -23.8" "   -30.9" "   -14.5" "    -7.4" "    -1.5" "     3.2" "     4.3" "    -2.1" "    -9.0" "   -15.2" "   -23.2" "   -12.1" "   -24.3" "   -17.6" "     2.0" "    -8.8"
"1964" "   -31.2" "   -29.0" "   -35.2" "   -21.6" "    -7.2" "     0.0" "     3.9" "     4.0" "     1.3" "    -9.5" "   -16.6" "   -22.8" "   -13.7" "   -27.8" "   -21.3" "     2.6" "    -8.3"
"1965" "   -30.9" "   -27.1" "   -23.1" "   -20.8" "    -2.2" "     0.7" "     4.6" "     2.5" "    -0.2" "   -10.3" "   -13.9" "   -24.5" "   -12.1" "   -26.9" "   -15.4" "     2.6" "    -8.1"
"1966" "   -28.0" "   -25.1" "   -26.8" "   -15.0" "    -8.1" "     0.0" "     4.6" "     4.6" "     2.2" "    -2.7" "   -14.8" "   -24.8" "   -11.2" "   -25.9" "   -16.6" "     3.1" "    -5.1"
"1967" "   -26.7" "   -38.6" "   -30.7" "   -21.5" "    -3.1" "     0.2" "     4.1" "     4.1" "    -1.3" "    -8.6" "   -17.9" "   -22.8" "   -13.6" "   -30.0" "   -18.4" "     2.8" "    -9.3"
"1968" "   -30.9" "   -29.2" "   -31.1" "   -14.1" "    -7.1" "     0.0" "     2.8" "     3.3" "     0.5" "    -2.2" "   -14.7" "   -22.6" "   -12.1" "   -27.6" "   -17.4" "     2.0" "    -5.5"
"1969" "   -23.7" "   -21.0" "   -26.9" "   -23.2" "    -6.2" "     0.8" "     5.5" "     3.8" "    -0.5" "    -7.8" "   -14.4" "   -24.4" "   -11.5" "   -22.4" "   -18.8" "     3.4" "    -7.6"
"1970" "   -27.1" "   -30.0" "   -22.4" "   -20.5" "   -10.4" "    -0.9" "     2.6" "     3.4" "    -0.2" "    -5.6" "   -13.3" "   -26.1" "   -12.5" "   -27.2" "   -17.8" "     1.7" "    -6.4"
"1971" "   -26.0" "   -29.8" "   -22.0" "   -16.5" "    -7.3" "     0.5" "     3.6" "     3.5" "    -0.6" "    -5.6" "   -14.9" "   -32.6" "   -12.3" "   -27.3" "   -15.3" "     2.5" "    -7.0"
"1972" "   -35.5" "   -34.3" "   -32.0" "   -19.5" "   -10.0" "    -2.6" "     2.4" "     1.9" "    -0.9" "   -10.0" "   -19.1" "   -31.4" "   -15.9" "   -34.1" "   -20.5" "     0.6" "   -10.0"
"1973" "   -32.4" "   -33.9" "   -30.4" "   -18.6" "    -6.0" "     0.6" "     4.1" "     4.0" "     2.0" "    -4.7" "   -10.5" "   -26.8" "   -12.7" "   -32.6" "   -18.3" "     2.9" "    -4.4"
"1974" "   -33.7" "   -30.0" "   -29.0" "   -21.6" "    -6.9" "     1.5" "     4.7" "     4.2" "    -0.9" "    -7.4" "   -17.9" "   -31.4" "   -14.0" "   -30.2" "   -19.2" "     3.5" "    -8.7"
"1975" "   -33.3" "   -28.7" "   -29.2" "   -20.2" "    -6.2" "     2.7" "     4.3" "     4.6" "     0.2" "    -4.9" "   -16.0" "   -26.9" "   -12.8" "   -31.1" "   -18.5" "     3.9" "    -6.9"
"1976" "   -29.2" "   -32.9" "   -29.3" "   -18.6" "    -5.9" "     0.5" "     2.9" "     2.2" "    -0.4" "   -13.2" "   -16.8" "   -26.4" "   -13.9" "   -29.7" "   -17.9" "     1.9" "   -10.1"
"1977" "   -20.4" "   -28.4" "   -19.9" "   -18.3" "    -5.2" "     1.3" "     4.6" "     3.7" "     0.1" "    -6.0" "    -9.9" "   -26.1" "   -10.4" "   -25.1" "   -14.5" "     3.2" "    -5.3"
"1978" "   -34.4" "   -25.7" "   -31.5" "   -20.4" "    -9.4" "    -1.9" "     2.7" "     3.7" "    -0.8" "   -13.2" "   -26.3" "   -18.0" "   -14.6" "   -28.7" "   -20.4" "     1.5" "   -13.4"
"1979" "   -25.6" "   -35.0" "   -26.8" "   -15.2" "    -2.6" "    -0.2" "     3.7" "     3.2" "    -0.2" "    -5.6" "   -18.8" "   -27.5" "   -12.6" "   -26.2" "   -14.9" "     2.2" "    -8.2"
"1980" "   -24.2" "   -28.7" "   -23.1" "   -20.2" "    -3.5" "     1.3" "     3.7" "     3.8" "    -1.1" "    -6.1" "   -13.3" "   -25.6" "   -11.4" "   -26.8" "   -15.6" "     2.9" "    -6.8"
"1981" "   -24.2" "   -25.6" "   -16.7" "   -17.3" "    -7.5" "     0.6" "     4.7" "     4.2" "     1.6" "    -4.4" "   -14.7" "   -20.0" "    -9.9" "   -25.1" "   -13.8" "     3.2" "    -5.8"
"1982" "   -23.0" "   -32.6" "   -31.6" "   -20.6" "    -8.4" "     1.0" "     4.0" "     3.4" "    -2.5" "    -8.2" "   -17.9" "   -31.2" "   -14.0" "   -25.2" "   -20.2" "     2.8" "    -9.5"
"1983" "   -37.1" "   -35.7" "   -31.4" "   -17.0" "    -9.2" "     0.6" "     3.6" "     3.0" "    -1.3" "    -8.1" "   -19.5" "   -29.6" "   -15.1" "   -34.7" "   -19.2" "     2.4" "    -9.6"
"1984" "   -37.0" "   -35.2" "   -26.5" "   -19.6" "    -8.8" "     0.6" "     4.8" "     2.8" "    -0.6" "    -7.0" "   -16.5" "   -28.3" "   -14.3" "   -33.9" "   -18.3" "     2.7" "    -8.0"
"1985" "   -21.9" "   -28.5" "   -28.0" "   -21.0" "    -6.7" "     2.6" "     5.2" "     4.6" "     1.2" "    -5.5" "   -12.5" "   -15.1" "   -10.5" "   -26.2" "   -18.6" "     4.1" "    -5.6"
"1986" "   -30.1" "   -24.6" "   -29.5" "   -16.4" "    -6.4" "    -1.0" "     4.9" "     3.2" "     0.2" "   -13.6" "   -20.3" "   -30.9" "   -13.7" "   -23.3" "   -17.4" "     2.4" "   -11.2"
"1987" "   -32.3" "   -32.8" "   -29.2" "   -20.6" "   -10.2" "     0.4" "     3.5" "     3.4" "     0.9" "    -6.4" "   -17.8" "   -25.2" "   -13.9" "   -32.0" "   -20.0" "     2.4" "    -7.8"
