"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1966" "   -33.0" "   -25.1" "   -13.1" "    -6.5" "     1.9" "     6.1" "     8.9" "     6.5" "     4.7" "    -2.1" "   -18.2" "   -18.7" "    -7.4" " NA" "    -5.9" "     7.2" "    -5.2"
"1967" "   -26.0" "   -25.2" "   -17.9" "    -9.1" "    -0.1" "     5.2" "    10.1" "    10.1" "     6.0" "    -0.9" "    -8.9" "   -18.8" "    -6.3" "   -23.3" "    -9.0" "     8.5" "    -1.3"
"1968" "   -25.9" "   -19.7" "    -9.8" "    -5.9" "     2.5" "     7.6" "     9.5" "     8.2" "     6.3" "    -1.2" "    -8.5" "   -21.7" "    -4.9" "   -21.5" "    -4.4" "     8.4" "    -1.1"
"1969" "   -34.4" "   -20.7" "   -17.1" "    -2.2" "     2.0" "     4.8" "     9.5" "    10.0" "     4.0" "    -4.6" "    -9.3" "   -14.7" "    -6.1" "   -25.6" "    -5.8" "     8.1" "    -3.3"
"1970" "   -23.9" "   -19.5" "   -19.0" "    -3.7" "     1.4" "    10.2" "    11.8" "     9.2" "     3.9" "    -2.1" "   -13.0" "   -26.9" "    -6.0" "   -19.4" "    -7.1" "    10.4" "    -3.7"
"1971" "   -30.7" " NA" "   -17.9" " NA" "     3.1" "     7.7" "     9.7" "    10.0" "     4.2" "    -0.5" " NA" " NA" " NA" " NA" " NA" "     9.1" " NA"
"1972" " NA" " NA" "   -15.9" "    -7.0" "     1.6" "     7.6" "     7.3" "     8.0" "    -0.2" "    -5.0" "   -10.1" "   -26.2" " NA" " NA" "    -7.1" "     7.6" "    -5.1"
"1973" "   -24.1" "   -22.7" "    -9.6" "    -4.2" "     2.4" "     6.2" "     8.8" "     7.9" "     1.5" "    -2.9" "   -18.9" "   -26.9" "    -6.9" "   -24.3" "    -3.8" "     7.6" "    -6.8"
"1974" "   -32.2" "   -22.9" "   -23.2" "    -6.4" "    -1.0" "     5.2" "     9.8" "     6.1" "    -0.8" " NA" " NA" " NA" " NA" "   -27.3" "   -10.2" "     7.0" " NA"
"1975" " NA" " NA" "   -21.4" "    -8.5" "     0.0" "     6.0" "    11.3" "     6.8" "     2.6" "    -3.7" "   -12.6" "   -22.9" " NA" " NA" "   -10.0" "     8.0" "    -4.6"
