" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1914" " NA" " NA" "    -5.2" "    -1.8" "     7.6" " NA" " NA" "    12.0" "    10.8" "     6.2" "    -1.2" "   -10.4" " NA" " NA" "     0.2" " NA" "     5.3"
"1915" " NA" "   -20.3" "   -12.2" " NA" " NA" "     7.6" "    14.5" "    11.8" "    10.6" "     3.7" "    -3.6" "    -4.4" " NA" " NA" " NA" "    11.3" "     3.6"
"1916" "   -12.7" "   -12.1" "    -9.6" "    -2.1" "     3.7" "     8.9" "    13.6" " NA" " NA" " NA" " NA" " NA" " NA" "    -9.7" "    -2.7" " NA" " NA"
"1917" " NA" " NA" "    -9.3" "     1.2" "     5.1" "    12.8" "    14.5" "    13.5" "     5.0" "     2.2" "    -5.5" "   -18.1" " NA" " NA" "    -1.0" "    13.6" "     0.6"
"1918" "   -19.3" "   -18.7" "   -12.0" "    -1.3" "     6.5" "     8.4" "    14.5" "    10.7" "     7.8" "     2.8" "    -2.5" " NA" " NA" "   -18.7" "    -2.3" "    11.2" "     2.7"
"1919" "   -14.3" "   -13.3" "    -6.7" "     0.3" "     4.1" "    10.6" "    13.4" "    11.7" "     8.1" "     1.5" "    -3.6" "   -16.6" "    -0.4" " NA" "    -0.8" "    11.9" "     2.0"
"1920" "   -23.3" "   -15.3" "   -10.0" "    -1.4" "     3.5" "     9.0" "    12.0" "    13.8" "     8.8" "     3.3" "    -6.6" "    -8.3" "    -1.2" "   -18.4" "    -2.6" "    11.6" "     1.8"
"1921" "   -14.8" "   -18.1" "    -4.8" "     1.1" "     4.4" "     9.1" "    15.7" "    10.7" " NA" "     2.7" "    -6.6" "   -11.4" " NA" "   -13.7" "     0.2" "    11.8" " NA"
"1922" "   -19.9" "   -17.5" "    -5.1" "    -0.4" "     4.4" "    12.5" "    12.9" "    11.3" "     6.3" "     2.1" "    -2.9" "   -15.5" "    -1.0" "   -16.3" "    -0.4" "    12.2" "     1.8"
"1923" "   -17.5" "   -21.8" "   -15.2" "    -3.0" "     4.0" "     8.3" " NA" "     9.2" "     7.3" "     2.0" "    -2.1" "    -5.7" " NA" "   -18.3" "    -4.7" " NA" "     2.4"
"1924" "   -17.2" "   -18.6" "    -5.5" "    -1.1" "     4.3" "     8.9" "    12.9" " NA" "     6.7" "     1.8" "    -1.7" "   -14.0" " NA" "   -13.8" "    -0.8" " NA" "     2.3"
"1925" "   -22.6" "   -12.0" "    -5.1" "    -1.2" "     3.3" "    10.9" "    12.1" "    11.5" "     6.5" "     0.3" "    -3.8" "   -11.6" "    -1.0" "   -16.2" "    -1.0" "    11.5" "     1.0"
"1926" "   -16.7" "   -16.3" "   -14.5" "    -3.6" "     3.1" "     8.1" "    11.5" "    11.2" "     4.8" "     2.3" "    -3.9" "   -14.4" "    -2.4" "   -14.9" "    -5.0" "    10.3" "     1.1"
"1927" "   -14.6" "   -16.5" "    -8.8" "    -2.5" "     3.5" "     6.1" "    13.1" "     9.3" "     5.3" "     3.5" "    -1.4" "    -9.2" "    -1.0" "   -15.2" "    -2.6" "     9.5" "     2.5"
