"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1888" " NA" "    -9.9" "   -16.1" "    -8.3" "    -3.6" "     1.2" "     1.5" "     3.6" "     1.3" "    -4.8" "   -10.8" "   -12.6" " NA" " NA" "    -9.3" "     2.1" "    -4.8"
"1889" "   -13.8" "   -15.2" "    -7.3" "    -6.1" "    -1.2" "     0.9" "     4.2" "     2.8" "    -1.9" "    -2.3" "    -8.3" "   -16.5" "    -5.4" "   -13.9" "    -4.9" "     2.6" "    -4.2"
"1890" "   -23.6" "   -22.0" "   -10.4" "    -9.4" "    -2.1" "     1.1" "     2.9" "     2.9" "    -0.6" "    -5.9" "    -6.7" "   -10.5" "    -7.0" "   -20.7" "    -7.3" "     2.3" "    -4.4"
"1891" "   -10.1" "   -24.0" "   -13.4" "    -6.4" "    -2.8" "    -0.2" "     3.3" "     2.8" "    -1.6" "    -3.7" "   -10.3" "   -14.4" "    -6.7" "   -14.9" "    -7.5" "     2.0" "    -5.2"
"1892" "   -15.7" " NA" "    -7.5" "   -10.3" " NA" "     1.1" "     0.6" "     1.0" "    -2.0" "    -4.4" "   -12.8" "   -14.5" " NA" " NA" " NA" "     0.9" "    -6.4"
"1893" "   -15.5" "   -19.3" "    -9.8" "    -7.5" "    -3.0" "    -1.2" "     1.9" "     1.8" "    -1.5" "    -6.8" "   -13.5" " NA" " NA" "   -16.4" "    -6.8" "     0.8" "    -7.3"
"1894" "   -15.4" "   -13.9" "    -9.2" "    -5.8" "    -0.9" "     1.1" "     2.5" "     3.9" "    -2.4" "    -5.2" "    -8.7" "   -13.3" "    -5.6" " NA" "    -5.3" "     2.5" "    -5.4"
"1895" "   -16.9" "   -10.3" "    -9.7" "    -5.3" "    -2.3" "    -0.8" "     2.1" "     0.7" "    -4.9" "    -4.6" "    -8.1" "   -12.6" "    -6.1" "   -13.5" "    -5.8" "     0.7" "    -5.9"
"1896" "   -18.2" "    -9.9" "   -14.0" "    -7.0" "    -3.1" "    -0.1" "     4.2" "     2.1" "    -3.1" "    -3.7" "   -23.4" "   -10.1" "    -7.2" "   -13.6" "    -8.0" "     2.1" "   -10.1"
"1897" "   -15.0" "   -13.9" "   -18.3" "    -5.3" "    -0.6" "     1.6" "     1.3" "     4.3" "    -1.1" "    -4.3" "   -17.5" "   -11.7" "    -6.7" "   -13.0" "    -8.1" "     2.4" "    -7.6"
"1898" "   -12.0" "   -11.6" "   -14.3" "    -7.2" "    -2.3" "     1.7" " NA" "     4.8" "    -1.3" "    -6.6" "   -12.6" "   -13.6" " NA" "   -11.8" "    -7.9" " NA" "    -6.8"
"1899" "   -15.6" "   -19.4" "   -16.0" "    -9.5" "    -5.7" "    -1.0" "     3.0" "     1.1" "    -0.7" "    -6.2" "    -5.0" "   -12.4" "    -7.3" "   -16.2" "   -10.4" "     1.0" "    -4.0"
"1900" "   -11.6" "   -14.4" "    -9.9" "    -5.9" "    -3.4" "     0.8" "     3.2" "     1.5" "    -2.0" "    -5.9" "   -12.6" "    -8.8" "    -5.8" "   -12.8" "    -6.4" "     1.8" "    -6.8"
