" Year" "     Jan" "     Feb" "     Mar" "     Apr" "     May" "     Jun" "     Jul" "     Aug" "     Sep" "     Oct" "     Nov" "     Dec" "  Annual" "  Winter" "  Spring" "  Summer" "  Autumn"
"1908" " NA" " NA" " NA" " NA" " NA" " NA" "    10.0" "     8.3" "     3.3" "    -4.1" "   -16.5" "   -25.3" " NA" " NA" " NA" " NA" "    -5.8"
"1909" "   -35.6" "   -30.2" "   -13.2" "   -12.1" "     3.9" "     8.0" "    10.9" "     8.1" "     5.2" "    -0.3" "   -20.4" "   -24.8" "    -8.4" "   -30.4" "    -7.1" "     9.0" "    -5.2"
"1910" "   -23.7" "   -29.2" "   -13.9" "    -1.3" "     3.0" "     7.7" "    10.4" "     6.3" "     3.7" "    -1.9" "   -18.4" "   -25.0" "    -6.9" "   -25.9" "    -4.1" "     8.1" "    -5.5"
"1911" "   -38.0" "   -26.7" "   -14.6" "    -9.0" "     3.5" "     7.2" "     9.3" "     6.7" "     0.7" "    -2.4" "   -22.0" "   -23.6" "    -9.1" "   -29.9" "    -6.7" "     7.7" "    -7.9"
"1912" "   -28.4" "   -22.3" "   -20.5" "    -3.7" "     3.2" "     8.2" "     7.2" "     8.7" "    -0.1" "    -2.9" "   -11.5" "   -23.5" "    -7.1" "   -24.8" "    -7.0" "     8.0" "    -4.8"
"1913" "   -34.4" "   -24.6" "   -23.0" "    -3.6" "     2.2" "     5.9" "     8.9" "     9.2" "     2.5" "    -4.8" "   -13.6" "   -18.0" "    -7.8" "   -27.5" "    -8.1" "     8.0" "    -5.3"
"1914" "   -27.2" "   -30.2" "   -21.6" "    -6.1" "     2.8" "     7.6" "     9.5" "     8.3" "     3.0" "    -1.8" "   -13.4" "   -29.9" "    -8.3" "   -25.1" "    -8.3" "     8.5" "    -4.1"
"1915" "   -27.5" "   -23.9" "   -14.7" "    -0.3" "     3.8" "     4.9" "     8.6" "     9.1" "     0.6" "    -5.3" "   -19.7" "   -22.9" "    -7.3" "   -27.1" "    -3.7" "     7.5" "    -8.1"
"1916" "   -35.8" "   -24.3" "   -23.1" "    -4.6" "     2.2" "     7.1" "     8.6" "     5.5" "     2.3" "    -3.9" "   -16.4" "   -29.9" "    -9.4" "   -27.7" "    -8.5" "     7.1" "    -6.0"
"1917" "   -32.7" "   -29.3" "   -21.7" "    -9.4" "     1.1" "     4.5" "     8.4" "     6.4" "    -1.0" "    -6.3" "   -10.3" "   -36.4" "   -10.6" "   -30.6" "   -10.0" "     6.4" "    -5.9"
"1918" "   -30.3" "   -30.0" "   -24.4" "    -8.3" "    -0.6" "     4.8" "     5.5" "     6.7" "     0.2" "    -8.1" "   -17.3" "   -25.1" "   -10.6" "   -32.2" "   -11.1" "     5.7" "    -8.4"
"1919" "   -24.5" "   -30.2" "   -29.3" "    -5.2" "     0.1" "     4.8" "     8.9" "     7.7" "     0.8" "   -12.8" "   -23.2" "   -27.9" "   -10.9" "   -26.6" "   -11.5" "     7.1" "   -11.7"
