1955,     3.7, ,    18.0, ,    22.5, ,    23.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    16.1, ,    25.8, ,   109.6, ,    55.9, ,    45.9, ,     0.0, ,    16.3, ,
1956,    38.0, ,    31.6, ,    52.0, ,     7.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.3, ,     5.0, ,    26.6, ,   170.6, ,    95.4, ,    59.1, ,     0.0, ,    15.3, ,
1957,     3.1, ,     6.2, ,    13.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.6, ,    50.7, ,    35.9, ,    13.8, ,     0.0, ,     0.0, ,
1958,     0.0, ,     0.0, ,     2.0, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.4, ,     0.4, ,     6.3, ,    27.6, ,     2.5, ,     0.0, ,     3.4, ,
1959, -9999.9,M,    10.8, ,     5.8, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.7, ,     0.0, , -9999.9,M, -9999.9,M,     6.5, ,     0.0, ,    10.7, ,
1960,     5.7, ,     0.0, ,    36.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    42.8, ,     5.7, ,    37.1, ,     0.0, ,     0.0, ,
1961,     8.1, ,     1.9, ,     9.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, ,    50.8, ,    77.3, ,    10.0, ,     9.1, ,     0.0, ,     7.4, ,
1962,    22.5, ,     0.0, ,     9.8, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.1, ,    51.8, ,    73.3, ,    11.1, ,     0.0, ,     0.0, ,
1963,     9.2, ,     0.0, ,     8.6, ,     3.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    37.0, ,     0.0, ,    58.3, ,    27.4, ,    12.1, ,     0.0, ,    37.0, ,
1964,    10.1, ,     0.6, ,     7.0, ,     0.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    40.4, ,    64.9, ,    10.8, ,     8.0, ,     0.0, ,     5.8, ,
1965,    20.2, ,    11.5, ,     2.1, ,     0.4, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     9.2, ,    44.3, ,    72.1, ,     2.9, ,     0.0, ,     0.4, ,
1966,    31.3, ,     3.2, ,     5.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     0.6, ,    39.0, ,    80.2, ,    43.7, ,     5.6, ,     0.0, ,     1.1, ,
1967,    15.3, ,    10.1, ,     4.7, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, , -9999.9,M, -9999.9,M,    64.5, ,     5.1, ,     0.0, ,     0.4, ,
1968,    34.8, ,     0.6, ,     1.5, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    22.1, ,    59.8, , -9999.9,M,     2.1, ,     0.0, ,     0.2, ,
1969,    58.1, ,    32.9, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    91.4, ,   113.0, ,     0.4, ,     0.0, ,     0.0, ,
1970,    23.6, ,     6.2, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.3, ,    32.3, ,    70.6, ,    29.8, ,     0.2, ,     0.0, ,     8.3, ,
1971,    25.6, ,    15.6, ,    13.8, ,     0.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.6, ,    55.0, ,   111.9, ,    73.5, ,    14.9, ,     0.0, ,     0.8, ,
1972,    86.5, ,    26.8, ,    55.0, ,    55.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,     2.0, ,   226.3, ,   168.3, ,   110.3, ,     0.0, ,     0.8, ,
1973,    20.3, ,    22.5, ,    20.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.1, ,     1.8, ,    96.4, ,    44.7, ,    20.7, ,     0.0, ,    31.1, ,
1974,    72.5, ,    40.5, ,    35.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    14.9, ,   165.8, ,   114.9, ,    35.4, ,     0.0, ,     2.4, ,
1975,    52.3, ,    22.5, ,    43.8, ,    16.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.2, ,    62.8, ,   210.5, ,    89.6, ,    60.8, ,     0.0, ,    12.2, ,
1976,    39.3, ,    66.4, ,    36.6, ,     6.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,     2.7, ,     0.2, ,   155.4, ,   168.5, ,    43.0, ,     0.0, ,     6.5, ,
1977,     0.2, ,     3.1, ,    35.0, ,    18.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.6, ,    26.1, ,    93.5, ,   177.0, ,     3.6, ,    53.2, ,     0.0, ,    27.0, ,
1978,    10.5, ,     6.6, ,    32.0, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    38.7, ,    88.4, ,   110.6, ,    32.4, ,     0.0, ,     0.2, ,
1979,    35.7, ,   105.4, ,     0.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    19.3, ,   161.6, ,   179.8, ,     0.6, ,     0.0, ,     0.6, ,
1980,   115.8, ,     7.2, ,    14.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.2, ,     1.1, ,    53.0, ,   192.4, ,   142.3, ,    14.9, ,     0.0, ,     1.5, ,
1981,     0.0, ,     0.8, ,     5.3, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     0.0, ,    40.2, ,    47.4, ,    53.9, ,     5.9, ,     0.0, ,     0.4, ,
1982,    73.2, ,    65.9, ,    17.9, ,     7.5, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,   165.5, ,   179.3, ,    26.1, ,     0.0, ,     0.0, ,
1983,     9.3, ,     5.8, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,     0.4, ,     1.1, ,     9.7, ,    27.4, ,    15.4, ,     0.4, ,     0.0, ,     2.1, ,
1984,     0.8, ,     1.6, ,     3.3, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.1, ,    20.3, ,    18.2, ,    57.3, ,    12.1, ,     5.3, ,     0.0, ,    31.4, ,
1985,     0.0, ,    46.8, ,     5.3, ,    13.7, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.3, ,    32.1, ,     0.0, ,   117.3, ,    65.0, ,    20.1, ,     0.0, ,    50.4, ,
1986,     4.9, ,     1.2, ,     2.1, ,    18.2, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,     0.8, ,    33.4, ,     6.2, ,    22.4, ,     0.0, ,     4.2, ,
1987,     5.1, ,    20.2, ,    22.9, ,     7.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,    61.3, ,    26.1, ,    30.5, ,     0.0, ,     0.0, ,
1988,     2.5, ,    11.5, ,     7.5, ,     4.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.3, ,    14.6, ,    51.4, ,    19.5, ,    11.5, ,     0.0, ,    11.3, ,
1989,    45.2, ,     0.2, ,    14.6, ,     0.4, ,     0.2, ,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,    12.3, ,     0.0, , -9999.9,M,    60.0, ,    15.3, , -9999.9,M,    12.3, ,
1990,    31.4, ,    25.2, ,     4.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.9, ,    11.8, ,   101.2, ,    56.6, ,     4.9, ,     0.0, ,    27.9, ,
1991,     4.5, ,     5.1, ,     4.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, ,     0.0, ,     0.2, ,    16.8, ,    21.4, ,     4.4, ,     0.0, ,     2.5, ,
1992,     0.0, ,     7.1, ,     1.6, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.4, ,    20.6, ,     7.3, ,     2.0, ,     0.0, ,     0.0, ,
1993,    13.6, ,     0.4, ,     9.4, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,     0.4, ,    25.2, ,    25.4, ,    10.0, ,     0.0, ,     0.8, ,
1994,     0.0, ,    58.6, ,     0.8, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    20.7, ,    17.2, ,    98.2, ,    59.0, ,     1.4, ,     0.0, ,    21.1, ,
1995,     0.0, ,     9.1, ,    19.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,    28.3, ,    61.3, ,    26.2, ,    19.4, ,     0.0, ,     4.5, ,
1996,    49.3, ,    12.8, ,     9.4, ,    12.2, ,     4.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.8, ,    11.6, ,    18.7, ,   119.9, ,    90.5, ,    26.5, ,     0.2, ,    12.4, ,
1997,    28.7, ,     0.0, ,    31.4, ,     1.0, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.8, ,    10.9, ,    73.4, ,    47.4, ,    32.3, ,     0.4, ,     1.0, ,
1998,    22.0, ,     1.5, ,    11.4, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     4.0, ,     6.1, ,    45.6, ,    34.4, ,    11.8, ,     0.0, ,     4.2, ,
1999,    38.6, ,    34.8, ,    39.7, ,     9.2, ,     4.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     0.6, ,    17.8, ,   145.8, ,    79.5, ,    53.6, ,     0.0, ,     1.0, ,
2000,    43.7, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.2, ,    23.5, ,    68.0, ,    61.5, ,     0.4, ,     0.0, ,     0.4, ,
2001,    21.5, ,     6.0, ,    23.5, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,    12.4, ,    39.4, ,   108.1, ,    51.0, ,    25.1, ,     0.0, ,    16.2, ,
2002,    29.0, ,     6.0, ,    21.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,    67.1, ,    74.4, ,    21.9, ,     0.0, ,     0.0, ,
2003,     0.4, ,     0.0, ,     9.3, ,     2.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.3, ,    11.5, ,    26.9, ,    10.6, ,    11.8, ,     0.0, ,     3.3, ,
2004,    69.6, ,     0.8, ,    20.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.4, ,    91.7, ,    81.8, ,    20.0, ,     0.0, ,     0.0, ,
2005,     5.8, ,     1.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.7, ,     7.1, ,     0.9, ,    17.7, ,     9.1, ,     0.2, ,     0.0, ,     8.8, ,
2006,     4.9, ,     7.7, ,    19.7, ,     2.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.0, ,     7.0, ,    64.5, ,    13.6, ,    21.9, ,     0.0, ,    23.0, ,
2007,     8.5, ,     9.6, ,    27.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.9, ,    80.7, ,    25.1, ,    27.6, ,     0.0, ,     0.0, ,
2008,    22.4, ,    16.8, ,     9.1, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.1, ,    74.1, ,    74.2, ,     9.8, ,     0.0, ,     0.0, ,
2009,    30.2, ,     5.4, ,    28.9, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,     1.6, ,    68.0, ,    60.7, ,    29.3, ,     0.0, ,     1.6, ,
2010,     4.0, ,     0.0, ,     8.0, ,     6.8, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     7.1, ,    27.2, ,     5.5, ,    15.7, ,     0.0, ,     0.4, ,
2011,    12.1, ,    13.6, ,     7.6, ,     1.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    14.4, ,     2.6, ,    52.5, ,    32.7, ,     9.3, ,     0.0, ,    15.0, ,
2012,    28.8, ,     5.7, ,    24.4, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.0, ,    72.8, ,    37.2, ,    27.2, ,     0.0, ,     0.0, ,
2013,     0.2, ,     0.4, ,     2.8, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.0, ,     4.9, ,    19.1, ,    11.6, ,     3.6, ,     0.0, ,    10.0, ,
2014,     0.0, ,    17.9, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.4, ,    22.8, ,     0.4, ,     0.0, ,     0.0, ,
2015,    13.4, ,     7.3, ,     0.0, ,     2.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    23.0, ,    20.7, ,     2.1, ,     0.0, ,     0.0, ,
2016,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.0, ,     3.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,
2017,     1.5, ,     2.3, ,    45.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,    53.9, ,     6.9, ,    45.0, ,     0.0, ,     0.0, ,
