1952,    93.4, ,    11.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,   109.8, ,   130.8, ,     0.0, ,     0.0, ,     0.0, ,
1953,    53.6, , -9999.9,M,     0.0, , -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,
1954,   128.4, ,    35.0, ,     9.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M,   163.5, ,     9.3, ,     0.0, ,     0.0, ,
1955,     4.7, ,    23.4, ,     4.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    45.5, ,    39.6, ,   118.3, , -9999.9,M,     5.0, ,     0.0, ,    45.5, ,
1956,    23.8, ,    58.7, ,    35.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.0, ,   131.7, ,   122.2, ,    35.2, ,     0.0, ,     0.0, ,
1957,    49.9, ,    46.7, ,     2.3, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     3.4, , -9999.9,M,   110.6, , -9999.9,M,     0.0, ,     0.1, ,
1958,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    68.9, ,    73.0, ,     5.7, ,     0.0, ,     0.0, ,     1.8, ,
1959,    18.8, ,     1.3, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.3, ,     0.0, ,    36.6, ,    89.0, ,     1.2, ,     0.0, ,    15.3, ,
1960,     0.2, ,     0.0, ,     7.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.3, ,     0.2, ,     7.1, ,     0.0, ,     0.0, ,
1961,     5.9, ,    13.6, ,     8.2, ,    11.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.6, ,    49.5, ,    93.3, ,    19.5, ,    19.7, ,     0.0, ,     4.6, ,
1962,    27.0, ,    22.2, ,    31.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     2.4, ,    83.5, ,    98.7, ,    31.7, ,     0.0, ,     0.1, ,
1963, -9999.9,M,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    15.8, , -9999.9,M, -9999.9,M,     0.2, ,     0.0, , -9999.9,M,
1964,    54.0, ,     4.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.1, ,   133.2, ,   212.2, ,    73.8, ,     0.0, ,     0.0, ,    21.1, ,
1965,    35.2, ,    25.7, ,     9.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   105.2, ,   175.4, ,   194.1, ,     9.4, ,     0.0, ,     0.0, ,
1966,    58.5, ,     0.0, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.0, ,    72.5, ,   163.7, ,     7.0, ,     0.0, ,     0.0, ,
1967,    24.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    49.1, ,    74.1, ,    31.9, ,     0.0, ,     0.0, ,     0.0, ,
1968,    50.2, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    37.4, ,    89.8, ,   101.6, ,     0.0, ,     0.0, ,     0.0, ,
1969,   133.9, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   137.7, ,   175.0, ,     0.0, ,     0.0, ,     0.0, ,
1970,    17.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    45.8, ,    36.5, ,    99.8, ,    17.5, ,     0.0, ,     0.0, ,    45.8, ,
1971,    69.7, ,    15.4, ,    31.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,   126.9, ,   243.5, ,   121.6, ,    31.5, ,     0.0, ,     0.0, ,
1972,    58.6, ,    42.3, ,    18.2, ,    40.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.1, ,   186.6, ,   227.9, ,    58.5, ,     0.0, ,     0.0, ,
1973,    11.2, ,     0.7, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    59.3, ,     4.5, ,    76.1, ,    39.0, ,     0.3, ,     0.0, ,    59.3, ,
1974,    26.3, ,     6.3, ,    13.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.6, ,     4.5, ,    64.5, ,    37.1, ,    13.9, ,     0.0, ,    13.6, ,
1975,    96.6, ,    65.3, ,     1.7, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.7, ,    29.7, ,    16.9, ,   214.6, ,   166.4, ,     3.4, ,     0.0, ,    32.4, ,
1976,     4.1, ,    25.3, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    29.8, ,    46.3, ,     0.4, ,     0.0, ,     0.0, ,
1977,     6.1, ,     0.1, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.8, ,    33.5, ,    58.1, ,     6.2, ,     1.7, ,     0.0, ,    16.8, ,
1978,   111.4, ,    23.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    14.0, ,   149.2, ,   168.6, ,     0.0, ,     0.0, ,     0.1, ,
1979,    23.8, ,    25.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     3.8, ,    53.0, ,    63.1, ,     0.0, ,     0.0, ,     0.1, ,
1980,    60.1, ,     6.6, ,    27.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.1, ,    34.6, ,   139.0, ,    70.5, ,    27.6, ,     0.0, ,    10.1, ,
1981,     0.0, ,     0.2, ,     0.0, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    48.1, ,    49.6, ,    34.8, ,     1.3, ,     0.0, ,     0.0, ,
1982,    46.8, ,     5.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    52.5, ,   100.5, ,     0.1, ,     0.0, ,     0.0, ,
1983,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.8, ,    14.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,
1984,    13.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.0, ,    43.5, ,    15.0, ,    83.3, ,    28.6, ,     0.0, ,     0.0, ,    54.6, ,
1985,     3.1, ,    18.5, ,     8.3, ,     0.1, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.3, ,    11.5, , -9999.9,M,    36.6, , -9999.9,M,     0.0, ,    14.3, ,
1986,     0.9, ,    16.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,     0.0, ,    20.5, ,    29.3, ,     0.0, ,     0.0, ,     2.8, ,
1987,     3.3, ,    13.9, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.7, ,    20.5, ,    17.2, ,     0.6, ,     0.0, ,     0.0, ,
1988,     4.0, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,    12.5, ,    21.7, ,     9.1, ,     0.0, ,     0.0, ,     2.8, ,
1989,    24.4, ,    38.4, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    65.3, ,    75.2, ,     2.6, ,     0.0, ,     0.0, ,
1990,    49.1, ,    46.1, ,     6.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.9, ,    79.9, ,   186.8, ,    95.2, ,     6.8, ,     0.0, ,     4.9, ,
1991,    34.3, ,     0.0, ,    24.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,     0.0, ,     0.0, ,    60.1, ,   114.1, ,    24.9, ,     0.0, ,     0.9, ,
1992,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    53.7, ,    56.7, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,
1993,    17.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.2, ,    17.5, ,    70.9, ,     0.0, ,     0.0, ,     0.1, ,
1994,     0.0, ,    23.7, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,     9.1, ,    41.7, ,    23.9, ,     1.4, ,     0.0, ,     7.5, ,
1995,     0.9, ,    34.0, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.3, ,     0.9, ,    42.7, ,    44.0, ,     3.5, ,     0.0, ,     3.3, ,
1996,    35.1, ,     3.8, ,    34.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.8, , -9999.9,M, -9999.9,M,    39.8, ,    34.6, ,     0.0, ,    24.8, ,
1997,     7.5, ,     0.0, ,     9.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.7, , -9999.9,M,     9.2, ,     0.0, ,     0.0, ,
1998,    20.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.2, ,    52.6, ,    20.4, ,     0.0, ,     0.0, ,     0.0, ,
1999,     0.1, ,     8.4, ,     9.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    19.0, ,    40.7, ,     9.3, ,     0.0, ,     0.0, ,
2000,    32.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    40.1, ,    72.4, ,    33.4, ,     0.0, ,     0.0, ,     0.0, ,
2001,     0.0, ,    14.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.0, ,     6.5, ,    32.5, ,    55.0, ,     0.0, ,     0.0, ,    11.0, ,
2002,    25.7, ,     2.3, ,    43.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,    74.7, ,    34.5, ,    43.5, ,     0.0, ,     0.0, ,
2003,     0.0, ,     0.0, ,     8.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,    25.4, ,    34.7, ,     3.2, ,     8.0, ,     0.0, ,     1.3, ,
2004,    29.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.8, ,    31.0, ,    54.6, ,     0.0, ,     0.0, ,     0.0, ,
2005,    11.4, ,     6.0, ,     0.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,     6.0, ,    25.5, ,    19.2, ,     1.0, ,     0.0, ,     1.0, ,
2006,     0.9, ,    14.0, ,    16.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    55.8, ,    16.2, ,   103.6, ,    20.9, ,    16.7, ,     0.0, ,    55.8, ,
2007,     8.4, ,     2.1, ,     4.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.0, ,    66.0, ,    92.6, ,    26.7, ,     5.2, ,     0.0, ,    11.0, ,
2008,    23.7, ,     1.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    67.6, ,    93.2, ,    91.5, ,     0.1, ,     0.0, ,     0.0, ,
2009,    10.5, ,    11.7, ,     5.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.6, ,    45.7, ,    89.8, ,     6.0, ,     0.0, ,     0.0, ,
2010,     0.0, ,     0.0, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.7, ,    12.1, ,    16.7, ,    17.6, ,     0.9, ,     0.0, ,     3.7, ,
2011,    27.2, ,    16.7, ,    27.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,     0.1, ,    77.2, ,    56.0, ,    27.6, ,     0.0, ,     5.5, ,
2012,     8.0, ,    13.9, ,     4.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.7, ,    42.6, ,    22.1, ,     4.0, ,     0.0, ,     0.0, ,
2013,     4.1, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.4, ,    28.6, ,    20.8, ,     0.1, ,     0.0, ,     0.0, ,
2014,     0.0, ,    46.9, ,     9.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    56.7, ,    71.3, ,     9.7, ,     0.0, ,     0.0, ,
2015,     3.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.1, ,     9.8, ,     3.8, ,     0.0, ,     0.0, ,     0.0, ,
2016,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    38.4, ,    40.3, ,     7.9, ,     0.0, ,     0.0, ,     0.0, ,
2017,     5.9, ,    88.7, ,     4.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.5, ,    17.1, ,   117.7, ,   133.0, ,     4.6, ,     0.0, ,     1.5, ,
