1948,    12.2, ,    50.3, ,    22.5, ,     8.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.8, ,    11.8, ,   109.9, ,    73.3, ,    30.7, ,     0.0, ,     4.8, ,
1949,    10.0, ,    13.9, ,     4.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    85.0, ,   116.1, ,    35.7, ,     4.9, ,     0.0, ,     2.2, ,
1950,    55.3, ,     0.0, ,    38.0, ,     6.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.8, ,    15.0, ,    43.5, ,   166.2, ,   140.3, ,    44.7, ,     0.0, ,    22.8, ,
1951,    35.6, ,    30.3, ,    25.7, ,     9.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.9, ,     7.8, ,    49.2, ,   175.5, ,   109.4, ,    34.7, ,     0.0, ,    25.7, ,
1952,    22.4, ,     7.1, ,     4.9, ,     5.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.8, ,    12.8, ,    56.7, ,    78.8, ,    10.6, ,     0.0, ,     3.8, ,
1953, -9999.9,M,    24.7, ,     3.3, ,     9.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.9, ,    10.1, , -9999.9,M, -9999.9,M,    12.3, ,     0.0, ,    11.9, ,
1954,    84.5, , -9999.9,M,    16.5, ,    24.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,     8.4, , -9999.9,M, -9999.9,M,    40.6, ,     0.0, ,     2.2, ,
1955,    23.9, ,    42.4, ,    15.7, ,     5.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.7, ,    22.4, ,    30.2, ,   146.9, ,    74.8, ,    21.3, ,     0.0, ,    29.1, ,
1956,    21.2, ,    26.9, ,    29.2, ,     3.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.0, ,     1.1, ,    36.9, ,   128.7, ,    78.3, ,    32.6, ,     0.0, ,    11.2, ,
1957,    29.2, ,    20.8, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.6, ,    11.2, ,     5.8, ,    85.6, ,    86.8, ,     3.0, ,     0.0, ,    26.8, ,
1958,    12.0, ,    28.8, ,    23.5, ,     6.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.5, ,    17.8, ,   110.8, ,    46.6, ,    29.7, ,     0.0, ,    22.5, ,
1959,    41.4, ,    22.8, ,    21.4, ,     0.4, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.1, ,    24.7, ,    16.7, ,   136.0, ,    81.9, ,    24.5, ,     0.0, ,    30.8, ,
1960,     8.4, ,    16.1, ,     5.2, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    14.6, ,     6.9, ,    54.6, ,    41.2, ,     8.4, ,     0.0, ,    14.7, ,
1961,    15.4, ,    33.8, ,     7.8, ,     3.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     8.7, ,    16.6, ,    28.5, ,   114.9, ,    56.1, ,    11.7, ,     0.0, ,    25.5, ,
1962,    21.1, ,    10.9, ,    21.9, ,     3.4, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.8, , -9999.9,M, -9999.9,M,    60.5, ,    25.5, ,     0.0, ,     6.8, ,
1963,    23.3, ,     3.8, , -9999.9,M,     3.4, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1964,     3.3, ,     0.6, , -9999.9,M,    15.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,    18.1, ,    60.6, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1965,     9.1, ,     6.1, ,     9.0, ,     0.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    31.2, ,    29.1, ,    84.9, ,    75.8, ,     9.4, ,     0.0, ,    31.3, ,
1966, -9999.9,M,     4.4, ,     1.8, ,     3.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    23.7, ,     6.6, , -9999.9,M, -9999.9,M,     5.4, ,     0.0, ,    23.8, ,
1967,    15.7, ,     1.3, ,    19.4, ,     0.0, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,     1.1, ,    20.7, ,    61.0, ,    23.6, ,    20.0, ,     0.0, ,     3.3, ,
1968,    25.1, ,     0.0, ,     0.5, ,     6.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.0, ,    54.6, ,   110.3, ,    45.8, ,     6.5, ,     0.0, ,    24.0, ,
1969,    53.7, ,    11.4, ,     2.3, ,     7.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.1, ,     0.0, ,    14.5, ,    93.4, ,   119.7, ,     9.7, ,     0.0, ,     4.1, ,
1970,    35.3, ,    13.1, ,     5.0, ,     9.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    29.1, ,    28.3, ,   120.3, ,    62.9, ,    14.2, ,     0.0, ,    29.3, ,
1971,    49.7, ,     3.9, ,     9.6, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.8, ,     6.2, ,    49.6, ,   134.2, ,    82.0, ,    13.0, ,     0.0, ,    18.0, ,
1972,    33.0, ,     9.3, ,    10.5, ,    17.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,     4.3, ,     4.4, ,    32.7, ,   117.6, ,    91.9, ,    28.4, ,     0.0, ,    14.2, ,
1973,     8.2, ,    14.5, ,    20.6, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    25.9, ,     6.8, ,    77.9, ,    55.4, ,    22.3, ,     0.0, ,    26.1, ,
1974,    18.5, ,    18.8, ,     8.8, ,    10.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    16.2, ,     8.6, ,    81.7, ,    44.1, ,    19.6, ,     0.0, ,    16.3, ,
1975,    31.6, ,    46.8, ,    17.1, ,     4.7, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.6, ,    10.4, ,    11.8, ,   128.1, ,    87.0, ,    21.9, ,     0.0, ,    16.0, ,
1976,    16.9, ,    20.7, ,     9.0, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     4.2, ,     9.1, ,    63.2, ,    49.4, ,    12.2, ,     0.0, ,     4.3, ,
1977,     6.4, ,     3.3, ,    25.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.1, ,    31.8, ,    86.7, ,    18.8, ,    26.0, ,     0.0, ,    19.1, ,
1978,    29.9, ,     8.7, ,     4.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,    10.3, ,    57.9, ,    70.4, ,     4.3, ,     0.0, ,     4.7, ,
1979,    15.3, ,     8.9, ,     3.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,     8.8, ,    20.2, ,    57.9, ,    34.6, ,     3.7, ,     0.0, ,     9.7, ,
1980,    34.1, ,    17.1, ,    29.8, ,    11.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    21.5, ,    48.3, ,   163.6, ,    71.3, ,    41.6, ,     0.0, ,    22.6, ,
1981,    24.2, ,     3.6, ,     0.0, ,     4.1, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.3, ,    21.8, ,    62.7, ,    76.1, ,     5.8, ,     0.0, ,     7.3, ,
1982,    23.7, ,    10.3, ,    13.0, ,     7.5, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.1, ,    24.1, ,    90.4, ,    55.7, ,    22.2, ,     0.0, ,    10.1, ,
1983,     6.8, ,    13.8, ,     2.5, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.8, ,    35.7, ,    73.2, ,    44.6, ,     5.1, ,     0.0, ,    11.8, ,
1984,     8.1, ,     8.9, ,     2.9, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,    25.9, ,    36.5, ,    90.7, ,    52.7, ,     5.9, ,     0.0, ,    31.3, ,
1985,     2.9, ,     7.4, ,     3.1, ,     3.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,     6.4, ,     1.6, ,    10.9, ,    37.9, ,    46.8, ,     6.2, ,     0.0, ,    10.6, ,
1986,    14.1, ,    40.4, ,     0.1, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    42.4, ,    10.3, ,   108.2, ,    65.3, ,     1.1, ,     0.0, ,    42.4, ,
1987,     7.0, ,    15.4, ,     7.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,    17.1, ,    48.6, ,    32.8, ,     7.1, ,     0.0, ,     1.9, ,
1988,    11.3, ,     1.9, ,     9.6, ,     5.3, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.5, ,    16.7, ,    55.6, ,    30.3, ,    16.1, ,     0.0, ,     9.5, ,
1989,    25.6, ,    22.9, ,    27.8, ,     6.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,     0.2, ,    30.2, ,   113.6, ,    65.3, ,    34.0, ,     0.0, ,     0.8, ,
1990,    19.2, ,    14.1, ,     6.2, ,    12.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    35.9, ,    17.1, ,   105.3, ,    63.5, ,    18.6, ,     0.0, ,    36.3, ,
1991,    12.0, ,    11.4, ,    34.6, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.8, ,    17.4, ,     3.3, ,    91.8, ,    40.6, ,    36.8, ,     0.0, ,    28.2, ,
1992,    13.1, ,    16.2, ,     0.0, ,     6.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.0, ,    16.5, ,    31.0, ,    85.4, ,    32.6, ,     6.6, ,     0.0, ,    18.6, ,
1993,     5.8, ,    16.8, ,     7.3, ,     3.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.9, ,    15.0, ,    67.0, ,    53.5, ,    10.6, ,     0.0, ,    18.9, ,
1994, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.3, , -9999.9,M,    17.9, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,
1995,    15.9, ,     3.8, ,     5.7, ,     7.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.1, ,    20.5, ,    36.4, ,    92.4, ,    37.6, ,    13.7, ,     0.0, ,    22.6, ,
1996,    22.4, ,     7.0, ,    21.2, ,     9.2, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,    77.6, ,    61.0, ,   207.5, ,    65.7, ,    34.0, ,     0.0, ,    83.1, ,
1997,    22.6, ,     3.7, ,     7.2, ,     7.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.9, ,     0.5, ,     6.1, ,    49.4, ,    87.4, ,    14.6, ,     0.0, ,     2.4, ,
1998,    51.0, ,     7.7, ,     6.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.7, ,    13.4, ,    85.9, ,    64.9, ,     6.2, ,     0.0, ,     7.7, ,
1999,    13.1, ,    11.1, ,    14.3, ,     0.4, ,     0.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.3, , -9999.9,M, -9999.9,M,    37.5, ,    15.0, ,     0.1, ,     6.3, ,
2000,    29.0, ,    11.3, ,    13.4, ,     7.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.2, ,    27.3, ,    94.4, , -9999.9,M,    20.6, ,     0.0, ,     6.2, ,
2001,     7.4, ,    11.3, ,     9.8, ,     4.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    10.2, ,     9.7, ,    53.5, ,    46.0, ,    14.7, ,     0.0, ,    10.4, ,
2002,    11.1, ,    22.8, ,    36.6, ,    23.9, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.7, ,     0.0, , -9999.9,M, -9999.9,M,    43.6, ,    61.9, ,     0.0, ,     7.7, ,
2003, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     6.6, ,    14.2, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     6.7, ,
2004,    34.3, ,     5.3, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.0, ,     4.4, ,    25.1, ,    81.0, ,    53.9, ,     2.8, ,     0.0, ,    13.5, ,
2005,     9.8, ,     7.2, ,     8.4, ,     6.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    38.9, ,    20.2, ,    90.6, ,    42.0, ,    14.5, ,     0.0, ,    39.0, ,
2006,    12.6, ,     5.4, ,     6.3, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,    46.0, ,    30.1, ,   103.2, ,    38.2, ,     6.8, ,     0.0, ,    48.3, ,
2007,    19.2, ,    23.3, ,     0.0, ,    12.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.0, ,    10.7, ,    72.7, ,    72.6, ,    12.5, ,     0.0, ,     7.0, ,
2008,    28.0, ,     4.7, ,    11.4, ,     3.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    27.7, ,    75.5, ,    43.4, ,    15.1, ,     0.0, ,     0.0, ,
2009,     5.7, ,    13.7, ,    12.8, ,     8.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.6, ,     3.6, ,    20.6, ,    83.0, ,    47.1, ,    20.8, ,     0.0, ,    22.1, ,
2010,    15.1, ,     0.0, , -9999.9,M,     0.0, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.6, ,    11.3, , -9999.9,M,    35.6, , -9999.9,M,     0.0, ,    33.6, ,
2011,    23.8, ,    13.2, ,     9.0, ,    15.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.0, , -9999.9,M,     8.9, , -9999.9,M,    48.2, ,    24.2, ,     0.0, , -9999.9,M,
2012,    12.2, ,    23.7, ,    27.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.3, ,     6.7, , -9999.9,M, -9999.9,M,    44.8, ,    27.0, ,     0.0, ,    15.9, ,
2013, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.5, ,    25.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    19.5, ,
2014,    18.8, ,    22.1, ,    15.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.8, ,     7.6, ,    94.7, ,    66.8, ,    15.5, ,     0.0, ,    30.8, ,
2015,    12.8, ,     6.6, ,    14.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.5, ,    18.3, ,    66.8, ,    27.0, ,    14.7, ,     0.0, ,    14.5, ,
2016,    35.9, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     6.4, ,    30.6, , -9999.9,M,    54.2, , -9999.9,M,     0.0, ,     6.6, ,
2017,    13.9, ,    66.4, ,    12.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.8, ,    17.4, , -9999.9,M, -9999.9,M,   110.9, ,    12.2, ,     0.0, ,    23.2, ,
