1915,    19.9, ,     7.8, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    53.5, ,    27.2, ,   111.3, ,    53.4, ,     2.9, ,     0.0, ,    53.5, ,
1916,    32.5, ,    63.2, ,     6.6, ,     0.3, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.2, ,    31.9, ,   157.0, ,   122.9, ,     8.3, ,     0.0, ,    21.2, ,
1917,    17.3, ,    14.1, ,    19.9, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.9, ,     0.0, ,   110.1, ,   165.3, ,    63.4, ,    20.8, ,     0.0, ,     2.9, ,
1918,    35.7, ,    22.6, ,    10.1, ,     0.0, ,     6.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,    49.9, ,   128.8, ,   168.5, ,    16.1, ,     0.0, ,     4.5, ,
1919,    21.3, ,    33.0, ,    23.5, ,     0.0, ,     8.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,    38.9, ,     5.6, ,   132.2, ,   104.2, ,    32.4, ,     0.0, ,    39.9, ,
1920,    31.2, ,     7.7, ,    10.3, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.1, ,     0.2, ,    24.0, ,    80.8, ,    44.5, ,    15.6, ,     0.0, ,     2.3, ,
1921,    42.9, ,     9.2, ,    16.0, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    63.1, ,    13.9, ,   149.3, ,    76.0, ,    20.2, ,     0.0, ,    63.1, ,
1922,    18.2, ,    14.2, ,    19.1, ,     4.8, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.2, ,    41.4, ,   108.9, ,    46.3, ,    24.9, ,     0.0, ,    10.2, ,
1923,    21.8, ,    12.1, ,    13.2, ,     1.3, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.8, ,    56.5, ,   122.8, ,    75.3, ,    15.6, ,     0.0, ,    16.8, ,
1924,    21.0, ,    10.7, ,     4.6, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.8, ,    55.0, ,   119.2, ,    88.2, ,     5.7, ,     0.0, ,    26.8, ,
1925,    57.2, ,     2.4, ,     4.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.2, ,     8.6, ,    22.2, ,   120.2, ,   114.6, ,     4.6, ,     0.0, ,    33.8, ,
1926,    27.6, ,    21.2, ,     0.0, ,     3.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.4, ,    37.0, ,   103.1, ,    71.0, ,     3.9, ,     0.0, ,    13.4, ,
1927,    21.6, ,    16.7, ,     6.6, ,    14.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    44.0, ,    36.9, ,   140.7, ,    75.3, ,    21.5, ,     0.0, ,    44.0, ,
1928,    23.6, ,    13.3, ,     3.1, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.4, ,    20.9, ,    64.8, ,    73.9, ,     3.6, ,     0.0, ,     3.4, ,
1929,    15.1, ,     4.6, ,     1.6, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,    65.6, ,    90.6, ,    40.6, ,     2.7, ,     0.0, ,     2.6, ,
1930,    28.8, ,     6.3, ,    20.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,     9.5, ,     5.3, ,    73.1, ,   100.8, ,    20.6, ,     0.0, ,    12.1, ,
1931,     4.7, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    18.4, ,    15.8, ,    40.0, ,    11.2, ,     0.0, ,     0.0, ,    18.4, ,
1932,    19.3, ,    25.7, ,    59.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     5.3, ,    29.2, ,   138.6, ,    60.8, ,    59.0, ,     0.0, ,     5.4, ,
1933,    34.0, ,    12.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.9, ,     5.3, ,   120.6, ,   197.1, ,    75.6, ,     0.0, ,     0.0, ,    30.1, ,
1934,    35.6, ,     0.8, ,    19.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.6, ,    51.5, ,   113.8, ,   157.0, ,    19.2, ,     0.0, ,     6.6, ,
1935,   167.4, ,     2.5, ,    13.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.8, ,     5.3, ,   191.7, ,   221.4, ,    13.7, ,     0.0, ,     2.8, ,
1936,    47.1, ,    59.2, ,     6.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.0, ,   145.2, ,   111.6, ,     6.9, ,     0.0, ,     0.0, ,
1937,    48.6, ,    57.7, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    59.2, ,    70.7, ,   237.6, ,   138.3, ,     1.3, ,     0.0, ,    59.2, ,
1938,    21.2, ,    19.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.7, ,    41.6, ,    85.7, ,   111.0, ,     0.1, ,     0.0, ,     3.7, ,
1939,    13.1, ,    13.7, ,     8.3, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.6, ,     0.0, ,    22.1, ,    65.5, ,    68.4, ,     8.9, ,     0.0, ,     7.6, ,
1940,    10.5, ,    18.8, ,     8.3, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.7, ,    13.7, ,    85.4, ,    51.4, ,     9.7, ,     0.0, ,    32.7, ,
1941,    19.8, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,     1.7, ,    26.9, ,    56.4, ,    38.8, ,     0.0, ,     0.0, ,     4.3, ,
1942,    21.5, ,    17.9, ,     6.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.1, ,    26.4, ,    74.8, ,   150.2, ,    66.3, ,     6.6, ,     0.0, ,    29.5, ,
1943,    42.8, ,    13.1, ,    15.6, ,     1.4, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.4, ,     1.6, ,     4.0, ,    83.4, ,   130.7, ,    17.5, ,     0.0, ,     6.0, ,
1944,    16.5, ,    36.4, ,    14.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.2, ,    22.7, ,    97.4, ,    56.8, ,    14.6, ,     0.0, ,     7.2, ,
1945,     6.6, ,    24.8, ,    12.0, ,     4.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    36.5, ,    33.7, ,    35.7, ,   153.8, ,    54.2, ,    16.5, ,     0.0, ,    70.2, ,
1946,    63.7, ,    17.1, ,     3.0, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.1, ,    71.4, ,    41.0, ,   200.8, ,   116.5, ,     3.4, ,     0.0, ,    75.5, ,
1947,    25.4, ,    27.7, ,    11.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.4, ,    13.9, ,    26.7, ,   106.0, ,    94.1, ,    11.0, ,     0.0, ,    15.3, ,
1948,    19.3, ,    62.5, ,     6.8, ,     7.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.5, ,    38.9, ,   166.1, ,   108.5, ,    14.9, ,     0.0, ,    30.5, ,
1949,    25.1, ,    89.0, ,    10.9, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.7, ,   108.7, ,   238.8, ,   153.0, ,    13.2, ,     0.0, ,     2.7, ,
1950,    49.2, ,    22.8, ,    11.3, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    56.4, ,    31.4, ,   176.4, ,   180.8, ,    16.4, ,     0.0, ,    56.6, ,
1951,    85.0, ,    41.4, ,    16.4, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.6, ,     3.0, ,    58.1, ,   205.8, ,   157.8, ,    16.6, ,     0.0, ,     4.5, ,
1952,    48.7, ,    31.0, ,    10.5, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,    27.7, ,   121.4, ,   137.8, ,    10.9, ,     0.0, ,     3.2, ,
1953,   103.9, ,    16.8, ,     2.2, ,    14.9, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.3, ,    30.6, ,   175.0, ,   148.4, ,    17.4, ,     0.0, ,     6.3, ,
1954,    91.6, ,    14.5, ,     9.1, ,     5.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,     6.7, ,    25.0, ,   152.9, ,   136.8, ,    14.2, ,     0.0, ,     7.6, ,
1955,    25.1, ,    49.2, ,    46.7, ,    13.1, ,     7.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.6, ,    53.8, ,    89.3, ,   292.5, ,    99.3, ,    67.4, ,     0.0, ,    61.4, ,
1956,    53.5, ,    18.4, ,    45.9, ,     2.1, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.3, ,    12.2, ,    27.6, ,   166.6, ,   161.2, ,    48.7, ,     0.0, ,    18.5, ,
1957,    34.6, ,    44.6, ,    11.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.9, ,    10.4, ,    18.1, ,   129.6, ,   106.8, ,    12.0, ,     0.0, ,    20.3, ,
1958,    16.4, ,     7.0, ,     4.7, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.1, ,    49.4, ,    49.0, ,   141.4, ,    41.5, ,     5.4, ,     0.0, ,    63.5, ,
1959,    54.5, ,    27.4, ,     3.7, ,     0.4, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    31.9, ,    21.7, ,   139.9, ,   130.9, ,     4.5, ,     0.0, ,    31.9, ,
1960,    36.0, ,    22.9, ,    22.2, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    40.8, ,    16.0, ,   139.2, ,    80.6, ,    23.3, ,     0.0, ,    41.1, ,
1961,    35.5, ,    22.9, ,     7.8, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.0, ,    28.5, ,    62.4, ,   160.8, ,    74.4, ,     8.5, ,     0.0, ,    31.6, ,
1962,    19.9, ,    12.7, ,    25.3, ,     0.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.7, ,    23.2, ,   107.4, ,    95.0, ,    26.0, ,     0.0, ,    25.7, ,
1963,    21.4, ,     8.1, ,     1.8, ,     5.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.4, ,    10.5, ,    57.6, ,   110.6, ,    52.6, ,     7.6, ,     0.0, ,    15.9, ,
1964,    73.3, ,     5.6, ,    14.2, ,     1.7, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    23.4, ,    63.7, ,   182.3, ,   136.5, ,    16.1, ,     0.0, ,    23.6, ,
1965,    33.7, ,    21.3, ,     5.2, ,     3.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,     0.0, ,    19.1, ,    49.4, ,   132.8, ,   118.7, ,     8.9, ,     0.0, ,    19.5, ,
1966,    57.2, ,    11.4, ,     6.1, ,    14.4, ,     0.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.5, ,    45.8, ,    28.9, ,   166.8, ,   118.0, ,    21.1, ,     0.0, ,    48.3, ,
1967,    50.1, ,    11.5, ,     7.4, ,     7.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,     9.8, ,    43.2, ,   134.0, ,    90.4, ,    14.9, ,     0.0, ,    14.5, ,
1968,    26.3, ,     5.1, ,     5.9, ,    13.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     5.8, ,    54.2, ,   111.5, ,    74.6, ,    19.8, ,     0.0, ,     6.0, ,
1969,    48.8, ,     8.2, ,    12.5, ,     4.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,    44.5, ,   121.8, ,   111.2, ,    17.2, ,     0.0, ,     3.2, ,
1970,   102.2, ,     6.5, ,     2.2, ,     5.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.8, ,    46.8, ,    61.9, ,   225.8, ,   153.2, ,     7.4, ,     0.0, ,    47.8, ,
1971,    75.5, ,    33.2, ,    26.5, ,     2.7, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.3, ,    19.8, ,   113.0, ,   286.1, ,   170.5, ,    30.3, ,     0.0, ,    34.1, ,
1972,   112.6, ,    48.9, ,    28.1, ,     7.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,     2.4, ,     2.7, ,    26.3, ,   229.2, ,   274.6, ,    35.4, ,     0.0, ,     6.0, ,
1973,    11.3, ,    31.7, ,     3.6, ,     1.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    55.9, ,    23.8, ,   127.8, ,    69.3, ,     5.0, ,     0.0, ,    56.1, ,
1974,    56.5, ,    12.4, ,     6.2, ,     0.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    20.0, ,    48.3, ,   144.8, ,    92.7, ,     7.2, ,     0.0, ,    20.2, ,
1975,    75.8, ,    65.1, ,    11.5, ,     1.6, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.4, ,    48.9, ,    25.0, ,   234.1, ,   189.2, ,    14.9, ,     0.0, ,    53.2, ,
1976,    61.9, ,    21.6, ,    14.7, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     5.2, ,    17.3, ,   121.5, ,   108.5, ,    15.4, ,     0.0, ,     5.4, ,
1977,    31.4, ,    11.1, ,    30.2, ,     1.5, ,     0.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.5, ,    71.8, ,   169.2, ,    59.8, ,    32.4, ,     0.0, ,    22.5, ,
1978,    61.8, ,    40.5, ,     4.0, ,     5.1, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    37.0, ,    31.7, ,   181.4, ,   174.1, ,    10.4, ,     0.0, ,    37.0, ,
1979,    31.5, ,    41.4, ,     1.5, ,     2.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    11.1, ,    37.8, ,   126.9, ,   104.6, ,     4.0, ,     0.0, ,    12.2, ,
1980,    33.8, ,    21.7, ,     8.4, ,     0.5, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.7, ,    35.3, ,   114.6, ,    93.4, ,     9.1, ,     0.0, ,    14.7, ,
1981,    11.0, ,    11.6, ,     0.4, ,     3.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.1, ,     4.3, ,    31.7, ,    62.3, ,    57.9, ,     3.4, ,     0.0, ,     4.6, ,
1982,    72.7, ,    11.0, ,    15.6, ,     1.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.0, ,    25.4, ,    24.0, ,   152.6, ,   115.3, ,    17.5, ,     0.0, ,    27.3, ,
1983,    23.2, ,     5.5, ,     4.7, ,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.4, ,    41.6, ,    82.4, ,    52.8, ,     5.6, ,     0.0, ,     6.4, ,
1984,     8.6, ,     3.1, ,     0.6, ,     0.8, ,     0.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.6, ,    24.2, ,    39.2, ,    94.5, ,    53.3, ,     1.7, ,     0.0, ,    41.8, ,
1985,     4.7, ,    26.9, ,     7.1, ,     3.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     1.3, ,     8.9, ,    22.7, ,     8.2, ,    83.5, ,    70.8, ,    10.9, ,     0.0, ,    32.9, ,
1986,    31.3, ,    45.4, ,     2.5, ,     2.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.0, ,    11.9, ,   125.4, ,    85.0, ,     4.7, ,     0.0, ,    32.0, ,
1987,    58.7, ,    11.1, ,     4.6, ,     0.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,    35.9, ,   115.9, ,    81.7, ,     5.1, ,     0.0, ,     5.1, ,
1988,    27.4, ,    19.6, ,    12.4, ,     4.6, ,     8.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    20.0, ,    27.0, ,   120.2, ,    82.9, ,    25.2, ,     0.0, ,    21.0, ,
1989,    18.9, ,    43.2, ,    10.8, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     2.0, ,    10.8, ,    86.8, ,    89.1, ,    11.5, ,     0.0, ,     2.4, ,
1990,    34.0, ,     9.7, ,     3.7, ,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    54.8, ,   136.8, ,   241.1, ,    54.4, ,     4.9, ,     0.0, ,    55.7, ,
1991,    41.8, ,     9.6, ,    23.2, ,     4.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.8, ,     8.8, ,    32.0, ,   128.9, ,   188.2, ,    28.1, ,     0.0, ,    17.6, ,
1992,    19.8, ,    13.4, ,     0.7, ,     1.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,    13.8, ,    41.7, ,    91.9, ,    65.2, ,     2.2, ,     0.0, ,    14.8, ,
1993,    20.4, ,     9.6, ,     2.9, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     8.4, ,    19.8, ,    61.3, ,    71.6, ,     3.0, ,     0.0, ,     8.6, ,
1994,    28.9, ,    27.5, ,     8.5, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.0, ,    17.8, ,    27.4, ,   116.1, ,    76.2, ,     9.5, ,     0.0, ,    22.7, ,
1995,    23.6, ,     3.7, ,    10.6, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    81.5, ,    43.1, ,   162.7, ,    54.8, ,    10.8, ,     0.0, ,    81.5, ,
1996,    52.8, ,    19.3, ,    14.3, ,     0.0, ,     3.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.3, ,    68.8, ,   118.8, ,   289.1, ,   115.2, ,    18.0, ,     0.0, ,    80.2, ,
1997,    31.6, ,    13.0, ,    39.2, ,     5.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,    10.4, ,    26.8, ,   127.2, ,   163.5, ,    44.4, ,     0.0, ,    11.3, ,
1998,    69.1, ,     9.5, ,    13.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,    42.3, ,   137.3, ,   105.3, ,    13.0, ,     0.0, ,     3.5, ,
1999,    30.0, ,    12.4, ,     5.4, ,     5.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,    11.1, ,    10.3, ,    75.7, ,    84.8, ,    10.8, ,     0.0, ,    12.0, ,
2000,    44.6, ,    16.1, ,     1.8, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    23.2, ,    39.0, ,   130.0, ,    71.0, ,     6.6, ,     0.0, ,    23.8, ,
2001,    20.5, ,    22.8, ,     7.7, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     3.9, ,    24.4, ,    82.3, ,    82.2, ,    10.4, ,     0.0, ,     4.2, ,
2002,     9.8, ,    27.4, ,    26.4, ,     4.0, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    13.2, ,    81.8, ,    61.6, ,    31.2, ,     0.0, ,     0.1, ,
2003, -9999.9,M,     6.7, ,    35.6, ,     1.7, ,     3.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.6, ,    27.3, ,    11.8, , -9999.9,M, -9999.9,M,    41.2, ,     0.0, ,    41.9, ,
2004,    38.8, ,     9.4, ,     2.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     5.2, ,    31.7, ,    87.9, ,    60.0, ,     2.5, ,     0.0, ,     5.4, ,
2005,    47.2, ,     3.4, ,     2.8, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.5, ,    10.6, ,    79.5, ,    82.4, ,     3.7, ,     0.0, ,    14.5, ,
2006,    41.4, ,    18.4, ,     1.9, ,     0.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,    38.4, ,    69.4, ,   171.1, ,    70.4, ,     2.3, ,     0.0, ,    39.7, ,
2007,    24.0, ,    11.7, ,     4.2, ,     6.7, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.6, ,    13.0, ,    53.5, , -9999.9,M,   105.1, , -9999.9,M,     0.0, ,    13.6, ,
2008,    26.8, ,     8.6, ,     5.0, ,     1.6, ,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     2.5, ,    41.6, , -9999.9,M,    88.8, ,     6.7, , -9999.9,M,     2.5, ,
2009, -9999.9,M,     3.7, ,    23.0, ,     7.7, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.0, ,    10.4, ,    26.0, , -9999.9,M, -9999.9,M,    31.4, ,     0.0, ,    20.4, ,
2010,    24.7, ,     6.9, ,     3.2, ,     0.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.2, ,    34.3, ,    83.3, ,    57.7, ,     4.2, ,     0.0, ,    13.2, ,
