1922,    67.5, ,    16.4, ,    34.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.5, ,    84.3, ,   208.2, ,    98.8, ,    34.4, ,     0.0, ,     5.5, ,
1923,    48.9, ,    36.4, ,    10.1, ,     0.1, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    30.8, ,   129.1, ,   169.7, ,    11.9, ,     0.0, ,     1.1, ,
1924,    41.9, ,     6.2, ,     1.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.1, ,    63.3, ,   122.0, ,    78.9, ,     1.5, ,     0.0, ,     9.1, ,
1925,    56.2, ,    12.3, ,    15.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.2, ,     1.2, ,    10.7, ,   100.0, ,   131.7, ,    15.4, ,     0.0, ,     5.4, ,
1926,    35.4, ,    19.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.7, ,    41.2, ,   108.3, ,    65.0, ,     0.0, ,     0.0, ,    12.7, ,
1927,    41.7, ,    32.7, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    64.1, ,    38.3, ,   180.2, ,   115.7, ,     3.4, ,     0.0, ,    64.1, ,
1928,    27.2, ,     6.2, ,    11.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.8, ,    57.6, ,   113.8, ,    71.7, ,    11.9, ,     0.0, ,    10.8, ,
1929,    29.6, ,    33.9, ,    10.1, ,     2.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.1, ,   111.7, ,   190.3, ,   121.1, ,    13.0, ,     0.0, ,     2.1, ,
1930,    31.9, ,    56.1, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.2, ,     6.5, ,    18.9, ,   118.8, ,   199.6, ,     4.2, ,     0.0, ,     7.7, ,
1931,    47.1, ,    12.9, ,     5.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    39.2, ,    73.0, ,   178.2, ,    79.0, ,     6.0, ,     0.0, ,    39.2, ,
1932,    45.7, ,    28.9, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.7, ,    73.9, ,   167.3, ,   147.6, ,     5.1, ,     0.0, ,    13.7, ,
1933,    48.8, ,    56.4, ,     7.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    10.0, ,     0.0, ,   148.7, ,   271.1, ,   179.1, ,     7.2, ,     0.0, ,    10.0, ,
1934,    63.9, ,    16.0, ,    18.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,   133.2, ,   232.8, ,   228.7, ,    18.6, ,     0.0, ,     1.1, ,
1935,   169.7, ,     6.3, ,    44.1, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.5, ,    13.7, ,    15.7, ,   258.6, ,   309.2, ,    44.7, ,     0.0, ,    22.2, ,
1936,    27.7, ,    73.4, ,    29.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,    45.1, ,   176.3, ,   116.8, ,    29.5, ,     0.0, ,     0.7, ,
1937,    65.7, ,   128.1, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.9, ,    60.9, ,   281.9, ,   238.9, ,     1.2, ,     0.0, ,    25.9, ,
1938,    66.3, ,    38.8, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.1, ,    60.9, ,   178.4, ,   166.1, ,     4.2, ,     0.0, ,     8.1, ,
1939,    42.2, ,    32.5, ,    30.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.2, ,   113.0, ,   135.6, ,    30.1, ,     0.0, ,     0.0, ,
1940,    27.4, ,    20.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.9, ,    10.2, ,    64.4, ,    56.5, ,     0.0, ,     0.0, ,     5.9, ,
1941,    22.5, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.7, ,    24.6, ,    50.0, ,    35.0, ,     0.0, ,     0.0, ,     0.7, ,
1942,    13.3, ,     6.9, ,     3.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.6, ,    71.1, ,   127.5, ,    44.7, ,     3.6, ,     0.0, ,    32.6, ,
1943,    72.7, ,    49.6, ,    21.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.2, ,   171.9, ,   193.4, ,    21.3, ,     0.0, ,     0.0, ,
1944,    16.9, ,     8.9, ,     2.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    38.3, ,    69.0, ,    54.0, ,     2.8, ,     0.0, ,     2.2, ,
1945,    15.0, ,    10.4, ,    19.3, ,    16.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,    39.3, ,    13.8, ,   115.3, ,    63.6, ,    35.8, ,     0.0, ,    40.3, ,
1946,    48.4, ,    85.1, ,     7.2, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    70.6, ,    41.4, ,   253.3, ,   147.2, ,     7.9, ,     0.0, ,    70.6, ,
1947,    54.5, ,    46.8, ,     5.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.1, ,    21.4, ,   143.1, ,   142.8, ,     5.3, ,     0.0, ,    15.1, ,
1948,    53.9, ,    97.1, ,     8.7, ,    14.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    44.3, ,   102.3, ,   320.6, ,   172.3, ,    23.0, ,     0.0, ,    44.3, ,
1949,    33.2, ,   118.1, ,    13.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    98.9, ,   263.5, ,   253.7, ,    13.3, ,     0.0, ,     0.0, ,
1950,    70.0, ,    44.5, ,    24.2, ,     6.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    34.9, ,    39.9, ,   220.0, ,   213.4, ,    30.6, ,     0.0, ,    34.9, ,
1951,   110.2, ,    67.8, ,    33.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.1, ,     2.1, ,    97.0, ,   312.0, ,   218.0, ,    33.7, ,     0.0, ,     3.2, ,
1952,    86.6, ,    27.8, ,    15.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    46.0, ,   176.0, ,   211.4, ,    15.6, ,     0.0, ,     0.0, ,
1953,    87.7, ,    42.2, ,     1.1, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.3, ,    32.5, ,   169.4, ,   175.9, ,     1.8, ,     0.0, ,     5.3, ,
1954,   129.3, ,    41.6, ,     5.9, ,    17.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    43.6, ,   238.4, ,   203.4, ,    23.5, ,     0.0, ,     0.4, ,
1955,    38.3, ,    36.2, ,    35.1, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    60.0, ,    90.3, ,   260.4, ,   118.1, ,    35.6, ,     0.0, ,    60.0, ,
1956,    64.3, ,    54.2, ,    30.6, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.4, ,    74.4, ,   238.1, ,   208.8, ,    33.8, ,     0.0, ,    11.4, ,
1957,    46.6, ,    69.0, ,    27.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.1, ,     2.7, ,    72.8, ,   223.4, ,   190.0, ,    27.2, ,     0.0, ,     7.8, ,
1958,    30.7, ,     7.7, ,     4.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.5, ,    27.7, ,    96.8, ,   111.2, ,     4.2, ,     0.0, ,    26.5, ,
1959,    89.9, ,    29.2, ,    18.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    46.2, ,    52.6, ,   236.4, ,   146.7, ,    18.6, ,     0.0, ,    46.2, ,
1960,    45.7, ,    20.5, ,    31.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    21.2, ,    35.3, ,   154.6, ,   118.8, ,    31.9, ,     0.0, ,    21.2, ,
1961,    33.6, ,    51.4, ,    12.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    25.8, ,    53.6, ,   176.6, ,   120.2, ,    12.3, ,     0.0, ,    25.8, ,
1962,    33.3, ,     6.8, ,    29.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.8, ,    26.5, ,   128.9, ,    93.6, ,    29.6, ,     0.0, ,    32.8, ,
1963,    45.7, ,    11.6, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.9, ,    41.5, ,   106.8, ,    83.8, ,     1.2, ,     0.0, ,     6.9, ,
1964,    84.4, ,    17.2, ,    24.6, ,     0.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.7, ,    80.8, ,   240.4, ,   143.1, ,    25.3, ,     0.0, ,    32.7, ,
1965,   102.0, ,    23.0, ,    12.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.5, ,   103.2, ,   256.4, ,   205.8, ,    12.6, ,     0.0, ,    15.5, ,
1966,    99.0, ,    21.8, ,    26.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    27.0, ,    27.9, ,   201.9, ,   224.0, ,    26.0, ,     0.0, ,    27.1, ,
1967,    65.3, ,    22.6, ,    11.5, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.9, ,    25.8, ,   144.1, ,   115.8, ,    12.6, ,     0.0, ,    17.9, ,
1968,    77.2, ,    16.9, ,     0.0, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.9, ,   100.2, ,   203.0, ,   119.9, ,     0.8, ,     0.0, ,     7.9, ,
1969,   110.2, ,    45.8, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.3, ,   166.7, ,   256.3, ,     2.3, ,     0.0, ,     0.0, ,
1970,    66.6, ,     4.1, ,     9.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    29.5, ,   108.4, ,   217.7, ,    79.0, ,     9.0, ,     0.0, ,    29.5, ,
1971,   103.7, ,    16.6, ,    20.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.7, ,     6.6, ,   144.2, ,   304.5, ,   228.8, ,    20.5, ,     0.0, ,    19.4, ,
1972,    88.6, ,    42.0, ,    15.4, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.1, ,    12.6, ,    29.6, ,   190.6, ,   274.8, ,    17.6, ,     0.0, ,    12.8, ,
1973,    38.8, ,    14.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    52.6, ,    41.8, ,   147.2, ,    82.5, ,     0.0, ,     0.0, ,    52.6, ,
1974,    73.0, ,    27.1, ,     4.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,    71.0, ,   175.9, ,   141.9, ,     4.4, ,     0.0, ,     0.4, ,
1975,    83.0, ,    81.7, ,    11.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    39.2, ,    63.5, ,   279.0, ,   235.6, ,    11.5, ,     0.0, ,    39.3, ,
1976,    96.5, ,    55.3, ,    21.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,    31.0, ,   206.7, ,   215.3, ,    21.5, ,     0.0, ,     2.4, ,
1977,    27.5, ,    17.0, ,     1.3, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    43.4, ,   104.7, ,   194.1, ,    75.5, ,     1.5, ,     0.0, ,    43.4, ,
1978,    99.0, ,    20.1, ,     1.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.1, ,    61.5, ,   187.9, ,   223.9, ,     1.2, ,     0.0, ,     6.1, ,
1979,    22.4, ,    98.2, ,     1.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.9, ,    74.3, ,   199.8, ,   182.1, ,     1.9, ,     0.0, ,     2.9, ,
1980,    60.6, ,    49.7, ,    35.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.6, ,   181.9, ,   351.8, ,   184.6, ,    36.0, ,     0.0, ,    23.6, ,
1981,     8.3, ,    10.0, ,     0.1, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.2, ,    69.4, ,    98.8, ,   200.2, ,     1.9, ,     0.0, ,     9.2, ,
1982,   117.9, ,    24.3, ,     7.7, ,     3.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.3, ,    56.5, ,   225.6, ,   211.6, ,    11.6, ,     0.0, ,    15.3, ,
1983,    62.6, ,    14.9, ,     0.0, ,     1.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.1, ,    69.1, ,   159.4, ,   134.1, ,     1.7, ,     0.0, ,    11.1, ,
1984,    29.9, ,     4.2, ,     0.3, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.3, ,    53.7, ,    97.4, ,   190.8, ,   103.2, ,     1.3, ,     0.0, ,    57.9, ,
1985,    11.8, ,    34.0, ,     9.4, ,     0.8, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,    22.5, ,    39.9, ,   120.8, ,   143.3, ,    10.4, ,     0.0, ,    24.6, ,
1986,    38.4, ,    45.6, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    30.5, ,    20.9, ,   135.4, ,   123.8, ,     0.1, ,     0.0, ,    30.5, ,
1987,    41.1, ,    11.9, ,     5.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.6, ,     9.1, ,    77.5, ,    73.9, ,     5.8, ,     0.0, ,     9.6, ,
1988,    28.9, ,    13.2, ,     6.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.6, ,    54.5, ,   129.5, ,    51.2, ,     6.3, ,     0.0, ,    26.6, ,
1989,    72.4, ,    16.8, ,    19.6, ,     6.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.6, ,    17.0, ,   144.6, ,   143.6, ,    25.9, ,     0.0, ,    12.6, ,
1990,    83.1, ,    52.5, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    27.4, ,   109.8, ,   276.4, ,   152.6, ,     3.5, ,     0.0, ,    27.6, ,
1991,    50.9, ,     9.8, ,    41.8, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.3, ,    39.9, ,    40.6, ,   184.2, ,   170.5, ,    42.6, ,     0.0, ,    40.2, ,
1992,    64.8, ,     5.2, ,     0.0, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    14.1, ,   122.0, ,   207.0, ,   110.6, ,     0.8, ,     0.0, ,    14.2, ,
1993,    83.2, ,    13.9, ,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    22.6, ,    36.7, ,   159.7, ,   219.2, ,     3.2, ,     0.0, ,    22.6, ,
1994,    14.2, ,    42.8, , -9999.9,M,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    48.6, ,    41.1, , -9999.9,M,    93.7, , -9999.9,M,     0.0, ,    48.6, ,
1995,    28.9, ,     8.4, ,    23.7, ,     0.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.8, ,    59.9, ,   155.5, ,    78.4, ,    24.6, ,     0.0, ,    33.8, ,
1996,    35.1, ,    14.6, ,    13.7, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    86.4, ,   154.4, ,   304.6, ,   109.5, ,    13.9, ,     0.0, ,    86.6, ,
1997,    44.8, ,     5.4, ,    38.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     3.2, ,    92.1, ,   204.6, ,    38.7, ,     0.0, ,     0.1, ,
1998,    93.4, ,     0.2, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.4, ,    56.8, ,   154.0, ,    96.8, ,     0.1, ,     0.0, ,     3.4, ,
1999,    46.3, ,    41.2, ,    11.3, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.9, ,    39.7, ,   145.6, ,   144.3, ,    11.4, ,     0.0, ,     6.9, ,
2000,   107.1, ,    16.9, ,     6.3, ,    15.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.8, ,    58.0, ,   215.4, ,   163.7, ,    21.5, ,     0.0, ,    11.8, ,
2001,    14.9, ,    12.9, ,     6.1, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    24.3, ,    42.8, ,   103.7, ,    85.8, ,     8.9, ,     0.0, ,    24.3, ,
2002,    25.3, ,    24.1, ,    24.6, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.2, ,   106.4, ,    92.1, ,    24.8, ,     0.0, ,     0.0, ,
2003,    43.1, ,     6.5, ,    12.9, ,     2.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.6, ,    59.9, ,   140.7, ,    81.8, ,    15.6, ,     0.0, ,    15.6, ,
2004,    46.8, ,     5.3, ,     7.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     8.3, ,    60.4, ,   128.2, ,   111.9, ,     7.3, ,     0.0, ,     8.6, ,
2005,    33.5, ,     0.8, ,     8.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,    17.6, ,    68.2, ,    94.7, ,     8.7, ,     0.0, ,     7.5, ,
2006,    27.2, ,    28.9, ,     8.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    57.4, ,    59.4, ,   181.1, ,    73.7, ,     8.1, ,     0.0, ,    57.5, ,
2007,    84.2, ,    17.9, ,     6.8, ,     0.1, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.7, ,    76.2, , -9999.9,M,   161.5, ,     6.9, , -9999.9,M,     9.7, ,
2008,    63.9, ,    36.7, ,    10.4, ,     5.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    64.4, ,   180.8, ,   176.8, ,    15.5, ,     0.0, ,     0.2, ,
2009,    52.0, ,    15.2, ,    15.8, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     0.6, ,    48.6, ,   132.4, ,   131.6, ,    15.9, ,     0.0, ,     0.8, ,
2010,    17.8, ,     0.2, , -9999.9,M,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,    29.4, , -9999.9,M, -9999.9,M,    66.6, , -9999.9,M, -9999.9,M, -9999.9,M,
2011,    74.1, ,    58.1, ,    16.5, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    38.3, ,    16.6, ,   207.2, , -9999.9,M,    20.0, ,     0.0, ,    38.3, ,
2012,    76.6, ,    36.3, ,    29.1, , -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.5, ,    58.8, , -9999.9,M,   129.6, , -9999.9,M,     0.0, ,     0.5, ,
2013,    46.9, ,     9.6, ,     4.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.6, ,    49.5, ,   111.2, ,   115.3, ,     4.5, ,     0.0, ,     0.7, ,
2014,    30.2, ,    67.2, ,    27.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.2, ,    19.8, ,   152.9, ,   146.9, ,    27.5, ,     0.0, ,     8.2, ,
2015,    58.8, ,     9.2, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.3, ,    15.0, ,    99.4, ,    87.7, ,     0.2, ,     0.0, ,    16.3, ,
2016,    40.1, ,     0.1, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, , -9999.9,M, -9999.9,M,    55.2, ,     2.6, ,     0.0, , -9999.9,M,
2017,    30.0, ,    87.6, ,    23.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.3, ,    67.3, ,   220.6, , -9999.9,M,    23.4, ,     0.0, ,    12.3, ,
