1938,    11.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.2, ,    55.1, ,     0.0, ,     0.0, ,     0.0, ,
1939,     0.0, ,     8.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.2, ,     8.1, ,     0.1, ,     0.0, ,     0.0, ,
1940,     3.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.4, ,     0.0, ,     7.8, ,     3.3, ,     0.0, ,     0.0, ,     4.4, ,
1941,     0.0, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     2.3, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,
1942,     8.9, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    11.2, ,    11.2, ,     0.0, ,     0.0, ,     0.0, ,
1943,    52.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    52.7, ,    52.8, ,     0.0, ,     0.0, ,     0.0, ,
1944,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
1945,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.7, ,     0.0, ,     4.8, ,     2.2, ,     0.1, ,     0.0, ,     4.7, ,
1946,     3.9, ,     5.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    13.4, ,     9.3, ,    32.1, ,     9.4, ,     0.0, ,     0.0, ,    13.4, ,
1947,    42.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    42.3, ,    51.6, ,     0.0, ,     0.0, ,     0.0, ,
1948,     0.0, ,     8.9, ,     0.8, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.6, ,    19.7, ,     8.9, ,     1.2, ,     0.0, ,     0.0, ,
1949,    11.5, ,    37.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.8, ,    65.5, ,    58.2, ,     0.0, ,     0.0, ,     0.0, ,
1950,    56.1, ,     8.6, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    67.3, ,    81.5, ,     2.6, ,     0.0, ,     0.0, ,
1951,     4.4, ,    10.2, ,    24.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.3, ,    43.5, ,    14.6, ,    24.5, ,     0.0, ,     0.0, ,
1952,    32.6, ,    28.1, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    61.0, ,    65.0, ,     0.2, ,     0.0, ,     0.0, ,
1953,     5.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,     7.7, ,     5.6, ,     0.0, ,     0.0, ,     0.0, ,
1954,    41.6, ,     0.1, ,     0.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    42.1, ,    43.9, ,     0.4, ,     0.0, ,     0.0, ,
1955,     0.2, ,     5.7, ,     5.3, ,     2.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    14.4, ,    25.4, ,    53.2, ,     5.9, ,     7.5, ,     0.0, ,    14.4, ,
1956,     0.9, ,    21.9, ,     9.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     9.0, ,    41.0, ,    48.2, ,     9.2, ,     0.0, ,     0.0, ,
1957,    18.5, ,    25.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    43.9, ,    52.9, ,     0.0, ,     0.0, ,     0.0, ,
1958,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.7, ,    11.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
1959,    14.4, ,    12.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    26.7, ,    38.3, ,     0.1, ,     0.0, ,     0.0, ,
1960,     1.1, ,     0.0, ,    17.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.0, ,     1.1, ,    17.9, ,     0.0, ,     0.0, ,
1961,     0.0, ,     0.0, ,     5.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.1, ,     8.4, ,     0.0, ,     5.4, ,     0.0, ,     0.0, ,
1962,     0.3, ,    11.0, ,    21.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    32.4, ,    14.5, ,    21.0, ,     0.0, ,     0.0, ,
1963,     3.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.2, ,     0.1, ,     5.5, ,     3.2, ,     0.0, ,     0.0, ,     2.2, ,
1964,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,    28.3, ,    28.8, ,     0.3, ,     0.0, ,     0.0, ,     0.2, ,
1965,    22.1, ,     0.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    33.5, ,    56.3, ,    50.7, ,     0.4, ,     0.0, ,     0.0, ,
1966,    21.3, ,    14.6, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    36.1, ,    69.5, ,     0.1, ,     0.0, ,     0.0, ,
1967,     0.0, ,     0.0, ,     3.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,     8.8, ,     0.0, ,     3.6, ,     0.0, ,     0.0, ,
1968,     5.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    67.7, ,    73.1, ,    10.6, ,     0.0, ,     0.0, ,     0.0, ,
1969,    52.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    52.3, ,   119.9, ,     0.0, ,     0.0, ,     0.0, ,
1970,     0.2, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.9, ,     6.8, ,    11.1, ,     0.2, ,     0.1, ,     0.0, ,     3.9, ,
1971,    42.6, ,     0.7, ,     3.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    28.0, ,    74.7, ,    50.1, ,     3.4, ,     0.0, ,     0.0, ,
1972,    25.5, ,     0.0, ,     1.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.9, ,    43.5, ,    53.5, ,     1.1, ,     0.0, ,     0.0, ,
1973,     5.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.6, ,     2.2, ,    11.9, ,    22.0, ,     0.0, ,     0.0, ,     4.6, ,
1974,    15.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    15.5, ,    17.7, ,     0.0, ,     0.0, ,     0.0, ,
1975,    16.6, ,    12.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    11.0, ,     1.1, ,    41.6, ,    29.4, ,     0.0, ,     0.0, ,    11.0, ,
1976,     2.2, ,     4.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.0, ,     8.1, ,     0.0, ,     0.0, ,     0.0, ,
1977,     3.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.6, ,     3.1, ,    12.1, ,     3.4, ,     0.0, ,     0.0, ,     5.6, ,
1978,    11.5, ,     7.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.3, ,    19.8, ,    22.5, ,     0.0, ,     0.0, ,     0.1, ,
1979,     3.0, ,     3.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     6.0, ,     6.4, ,     0.0, ,     0.0, ,     0.0, ,
1980,    28.8, ,     1.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.7, ,    43.5, ,    30.7, ,     0.1, ,     0.0, ,     0.0, ,
1981,     0.0, ,     3.1, ,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.4, ,     5.7, ,    15.9, ,     0.1, ,     0.0, ,     0.0, ,
1982,    41.9, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    42.0, ,    44.4, ,     0.0, ,     0.0, ,     0.0, ,
1983,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.5, ,     7.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
1984,     1.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,     0.0, ,    44.3, ,    48.2, ,     8.8, ,     0.0, ,     0.0, ,     2.6, ,
1985,     0.7, ,     8.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     0.0, , -9999.9,M,    53.8, ,     0.0, ,     0.0, , -9999.9,M,
1986,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, , -9999.9,M,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M,     0.0, , -9999.9,M,     0.0, ,
1987,     0.9, ,     6.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.2, ,     7.2, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,
1988,     0.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     1.0, ,     0.0, ,     1.9, ,     1.1, ,     0.0, ,     0.0, ,     1.0, ,
1989,     7.5, ,    27.8, ,     7.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    43.2, ,    35.4, ,     7.8, ,     0.0, ,     0.0, ,
1990,     8.8, ,     7.6, ,     1.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    29.0, ,    46.6, ,    16.4, ,     1.0, ,     0.0, ,     0.1, ,
1991,    25.6, ,     0.0, ,    10.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     5.2, ,     0.0, ,     0.0, ,    41.2, ,    54.6, ,    10.4, ,     0.0, ,     5.2, ,
1992,     0.0, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    19.0, ,    19.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,
1993,     1.9, ,    12.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,    14.1, ,    33.0, ,     0.0, ,     0.0, ,     0.1, ,
1994,     0.0, ,    13.0, ,     2.6, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     2.3, ,    18.1, ,    13.0, ,     2.6, ,     0.0, ,     0.1, ,
1995,     0.0, ,     2.2, ,     0.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     2.7, ,     4.5, ,     0.4, ,     0.0, ,     0.0, ,
1996,    27.6, ,     1.9, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     8.1, ,    43.9, ,    81.5, ,    29.6, ,     0.0, ,     0.0, ,     8.1, ,
1997,     0.0, ,     0.0, ,     3.5, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.5, ,    43.9, ,     3.5, ,     0.0, ,     0.0, ,
1998,    11.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.8, ,    35.6, ,    11.8, ,     0.0, ,     0.0, ,     0.0, ,
1999,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    23.8, ,     0.0, ,     0.0, ,     0.0, ,
2000,     4.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     7.4, ,    11.7, ,     4.3, ,     0.0, ,     0.0, ,     0.0, ,
2001,     0.0, ,    10.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.5, ,     0.2, ,    15.1, ,    17.8, ,     0.0, ,     0.0, ,     4.5, ,
2002,     9.2, ,     0.0, ,     8.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    17.3, ,     9.4, ,     8.0, ,     0.0, ,     0.0, ,
2003,     0.0, ,     0.1, ,     7.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.1, ,     7.3, ,     0.1, ,     7.0, ,     0.0, ,     0.1, ,
2004,    15.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.3, ,    18.6, ,    15.4, ,     0.0, ,     0.0, ,     0.0, ,
2005,    27.7, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.6, ,     1.2, ,    31.5, ,    31.0, ,     0.0, ,     0.0, ,     2.6, ,
2006,     0.0, ,     0.9, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,     0.0, ,     3.4, ,     2.1, ,     2.4, ,     0.0, ,     0.1, ,
2007,     7.3, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.9, ,     0.3, ,     8.5, ,     7.4, ,     0.0, ,     0.0, ,     0.9, ,
2008,     0.0, ,     0.0, ,     0.0, ,     1.8, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    38.4, ,    40.2, ,     0.3, ,     1.8, ,     0.0, ,     0.0, ,
2009,     0.2, ,     0.1, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.4, ,     3.1, ,    38.7, ,     2.4, ,     0.0, ,     0.0, ,
2010,     0.0, ,     0.0, ,     0.2, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    16.2, ,     0.1, ,    16.5, ,     0.4, ,     0.2, ,     0.0, ,    16.2, ,
2011,     0.0, ,     2.3, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     2.3, ,     2.4, ,     0.0, ,     0.0, ,     0.0, ,
2012,    13.0, ,     0.1, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.1, ,    13.3, ,    13.1, ,     0.1, ,     0.0, ,     0.0, ,
2013,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     3.2, ,     3.2, ,     0.1, ,     0.0, ,     0.0, ,     0.0, ,
2014,     0.0, ,    12.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,    12.1, ,    15.2, ,     0.0, ,     0.0, ,     0.0, ,
2015,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,
2016,     0.1, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, , -9999.9,M, -9999.9,M,     0.1, ,     0.0, ,     0.0, ,     0.0, ,
2017,     0.0, ,    34.4, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     0.0, ,     4.6, , -9999.9,M, -9999.9,M, -9999.9,M,     0.0, ,     0.0, ,     4.6, ,
