6034076,KENORA         ,ON, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
6034076,KENORA         ,ON, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1899, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.4, ,    -1.3, ,   -16.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1900,   -19.6, ,   -28.1, ,   -16.9, ,     1.4, ,     6.2, ,    11.7, ,    12.2, ,    14.9, ,     8.8, ,     5.5, ,   -10.2, ,   -17.1, ,    -2.6, ,   -21.2, ,    -3.1, ,    12.9, ,     1.4, 
 1901,   -17.7, ,   -21.9, ,   -13.5, ,     0.1, ,     7.4, ,    11.2, ,    15.7, ,    13.1, ,     6.9, , -9999.9,M,   -10.8, ,   -18.4, , -9999.9,M,   -18.9, ,    -2.0, ,    13.3, , -9999.9,M
 1902,   -21.5, ,   -18.2, ,    -8.0, ,    -4.7, ,     6.0, ,     7.5, ,    13.6, ,     7.5, , -9999.9,M,     0.2, ,    -6.6, ,   -20.5, , -9999.9,M,   -19.4, ,    -2.2, ,     9.5, , -9999.9,M
 1903,   -22.9, , -9999.9,M,   -12.1, ,    -2.3, ,     5.3, ,     9.2, ,    12.1, ,    10.2, ,     5.3, ,     3.2, ,    -9.5, ,   -22.0, , -9999.9,M, -9999.9,M,    -3.0, ,    10.5, ,    -0.3, 
 1904,   -25.2, ,   -27.3, ,   -15.3, ,    -4.0, ,     5.1, ,    10.9, ,    12.8, ,    11.2, ,     5.9, ,     2.7, ,    -4.5, ,   -18.4, ,    -3.8, ,   -24.8, ,    -4.7, ,    11.6, ,     1.4, 
 1905,   -24.6, ,   -22.2, ,   -10.7, ,    -3.3, ,     3.1, ,     8.6, ,    12.8, ,    12.8, ,     9.3, ,    -0.2, ,    -7.4, ,   -14.4, ,    -3.0, ,   -21.7, ,    -3.6, ,    11.4, ,     0.6, 
 1906,   -16.6, ,   -22.8, ,   -14.7, ,     0.6, ,     2.5, ,    11.2, ,    14.1, ,    12.9, ,     9.7, ,     0.2, ,    -4.3, ,   -17.7, ,    -2.1, ,   -17.9, ,    -3.9, ,    12.7, ,     1.9, 
 1907,   -27.2, ,   -20.4, ,   -12.2, ,    -7.9, ,    -2.0, ,    11.0, ,    13.4, ,     9.6, ,     4.9, , -9999.9,M,    -6.0, ,   -12.3, , -9999.9,M,   -21.8, ,    -7.4, ,    11.3, , -9999.9,M
 1908,   -17.3, ,   -15.6, , -9999.9,M,    -4.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -15.7, , -9999.9,M,   -15.1, , -9999.9,M, -9999.9,M, -9999.9,M
 1909,   -22.9, ,   -21.6, ,   -13.2, ,    -8.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     0.7, ,    -7.2, ,   -17.3, , -9999.9,M,   -20.1, , -9999.9,M, -9999.9,M, -9999.9,M
 1910,   -18.6, ,   -23.5, ,    -5.9, ,    -2.2, ,     0.9, ,    12.1, ,    16.7, ,    13.4, ,     4.7, ,     0.7, ,   -10.9, ,   -18.1, ,    -2.6, ,   -19.8, ,    -2.4, ,    14.1, ,    -1.8, 
 1911,   -27.9, , -9999.9,M,   -13.0, ,    -2.1, ,     3.4, ,    10.8, ,    12.3, ,     8.6, ,     4.7, ,     0.1, ,   -12.1, ,   -14.0, , -9999.9,M, -9999.9,M,    -3.9, ,    10.6, ,    -2.4, 
 1912,   -30.6, ,   -21.9, ,   -17.7, ,    -2.6, ,     3.8, , -9999.9,M,     8.8, ,     7.6, ,     5.4, ,    -1.0, ,    -4.8, ,   -14.8, , -9999.9,M,   -22.2, ,    -5.5, , -9999.9,M,    -0.1, 
 1913,   -25.4, ,   -24.4, ,   -17.7, ,    -0.6, ,     0.4, ,    11.3, , -9999.9,M,     8.3, ,     2.5, ,    -2.7, ,    -4.2, ,   -11.4, , -9999.9,M,   -21.5, ,    -6.0, , -9999.9,M,    -1.5, 
 1914,   -18.7, ,   -28.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -7.3, ,   -20.0, , -9999.9,M,   -19.5, , -9999.9,M, -9999.9,M, -9999.9,M
 1915,   -21.7, ,   -12.4, ,   -11.3, ,     0.1, ,     3.4, ,     4.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -18.0, ,    -2.6, , -9999.9,M, -9999.9,M
 1916,   -25.7, ,   -23.7, ,   -15.1, ,    -4.4, ,     0.7, ,     8.1, ,    16.3, ,    12.1, ,     6.2, ,    -0.6, ,    -7.0, ,   -22.5, ,    -4.6, , -9999.9,M,    -6.3, ,    12.2, ,    -0.5, 
 1917,   -27.4, ,   -27.7, ,   -11.4, ,    -4.0, ,     2.8, ,     7.5, ,    14.0, ,    10.5, ,     7.7, ,    -2.7, ,    -3.7, ,   -25.2, ,    -5.0, ,   -25.9, ,    -4.2, ,    10.7, ,     0.4, 
 1918,   -26.0, ,   -23.0, ,    -8.9, ,    -1.5, ,     3.0, ,     9.7, ,    12.2, ,    12.0, ,     3.5, ,     1.0, ,    -3.7, ,   -14.4, ,    -3.0, ,   -24.7, ,    -2.5, ,    11.3, ,     0.3, 
 1919,   -16.1, ,   -18.0, ,   -14.0, ,    -0.9, ,     7.1, ,    14.4, ,    13.9, ,    13.0, ,     8.6, ,    -2.7, ,   -13.1, ,   -21.6, ,    -2.5, ,   -16.2, ,    -2.6, ,    13.8, ,    -2.4, 
 1920,   -25.5, ,   -19.2, ,   -12.8, ,    -7.5, ,     4.5, ,    10.6, ,    12.2, ,    13.4, ,     9.7, ,     4.4, ,    -6.3, ,   -13.3, ,    -2.5, ,   -22.1, ,    -5.3, ,    12.1, ,     2.6, 
 1921,   -18.1, ,   -15.2, ,   -15.4, ,    -2.2, ,     5.3, ,    13.2, ,    15.2, ,    10.4, ,     8.9, ,     2.5, ,   -12.3, ,   -16.3, ,    -2.0, ,   -15.5, ,    -4.1, ,    12.9, ,    -0.3, 
 1922,   -21.2, ,   -22.2, ,   -10.1, ,    -1.9, ,     8.5, ,    10.7, ,    12.7, ,    12.9, ,     9.3, ,     0.6, ,    -3.0, ,   -20.1, ,    -2.0, ,   -19.9, ,    -1.2, ,    12.1, ,     2.3, 
 1923,   -21.7, ,   -23.8, ,   -20.2, ,    -5.8, ,     4.7, ,    13.0, ,    15.1, ,     8.9, ,     8.2, ,     1.7, ,    -3.0, ,   -11.7, ,    -2.9, ,   -21.9, ,    -7.1, ,    12.3, ,     2.3, 
 1924,   -26.4, ,   -17.1, ,   -11.3, ,    -2.6, ,     0.1, ,     7.8, ,    11.7, ,    11.3, ,     6.9, ,     5.1, ,    -9.6, ,   -24.6, ,    -4.1, ,   -18.4, ,    -4.6, ,    10.3, ,     0.8, 
 1925,   -23.2, ,   -20.3, ,   -13.6, ,    -0.7, ,     1.7, ,     9.3, ,    12.0, ,    13.4, ,     8.0, ,    -2.8, ,    -8.8, ,   -18.9, ,    -3.7, ,   -22.7, ,    -4.2, ,    11.6, ,    -1.2, 
 1926,   -20.0, ,   -15.2, ,   -14.7, ,    -5.1, ,     5.9, ,     8.0, ,    12.8, ,    12.2, ,     5.6, ,    -0.4, ,   -12.0, ,   -20.8, ,    -3.6, ,   -18.0, ,    -4.6, ,    11.0, ,    -2.3, 
 1927,   -22.3, ,   -18.6, ,    -7.9, ,    -2.9, ,     2.8, ,     9.4, ,    11.8, ,    10.3, ,     9.1, ,     2.2, ,   -11.6, ,   -22.2, ,    -3.3, ,   -20.6, ,    -2.7, ,    10.5, ,    -0.1, 
 1928,   -19.8, ,   -18.5, ,   -12.9, ,    -5.8, ,     5.9, ,     8.5, ,    13.3, ,    11.7, ,     6.4, ,     1.1, ,    -5.2, ,   -11.8, ,    -2.3, ,   -20.2, ,    -4.3, ,    11.2, ,     0.8, 
 1929,   -28.6, ,   -23.6, ,   -10.6, ,    -2.8, ,     2.7, ,     9.5, ,    13.3, ,    12.2, ,     6.7, ,     1.3, ,   -10.6, ,   -18.6, ,    -4.1, ,   -21.3, ,    -3.6, ,    11.7, ,    -0.9, 
 1930,   -27.1, ,   -14.3, ,   -12.5, ,    -1.2, ,     4.8, ,    11.5, ,    14.5, ,    13.8, ,     7.8, ,     1.4, ,    -7.0, ,   -13.8, ,    -1.8, ,   -20.0, ,    -3.0, ,    13.3, ,     0.7, 
 1931,   -15.8, ,   -12.0, ,   -11.2, ,    -1.9, ,     4.9, ,    11.8, ,    14.0, ,    13.1, ,    10.3, ,     4.8, ,    -3.3, ,   -10.2, ,     0.4, ,   -13.9, ,    -2.7, ,    13.0, ,     3.9, 
 1932,   -17.2, ,   -19.7, ,   -18.0, ,    -2.7, ,     5.6, ,    14.3, ,    13.4, ,    13.8, ,     8.5, ,     0.0, ,   -11.0, ,   -21.5, ,    -2.9, ,   -15.7, ,    -5.0, ,    13.8, ,    -0.8, 
 1933,   -20.8, ,   -22.8, ,   -13.3, ,    -2.7, ,     6.3, ,    13.8, ,    15.5, ,    13.2, ,     9.4, ,    -1.2, ,   -11.7, ,   -25.4, ,    -3.3, ,   -21.7, ,    -3.2, ,    14.2, ,    -1.2, 
