4011846,COTE           ,SK, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
4011846,COTE           ,SK, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1907, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     7.6, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1908, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     9.3, ,     4.8, ,     3.3, ,    -3.4, , -9999.9,M,   -20.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1909,   -32.3, ,   -28.5, , -9999.9,M,    -9.7, ,     0.5, ,     8.2, ,    11.4, ,     8.8, ,     4.1, ,    -3.5, ,   -17.0, ,   -24.4, , -9999.9,M,   -26.9, , -9999.9,M,     9.5, ,    -5.5, 
 1910,   -21.5, ,   -28.1, ,    -7.0, ,    -1.8, ,    -0.7, ,     9.8, ,    10.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -24.7, ,    -3.2, , -9999.9,M, -9999.9,M
 1911, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1912, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     2.1, ,    -0.7, ,    -6.9, ,   -19.7, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -1.8, 
 1913,   -31.1, ,   -23.6, ,   -22.5, ,    -0.8, ,     2.5, ,     9.2, ,    10.1, ,     9.9, ,     3.4, ,    -5.3, ,   -10.1, ,   -15.0, ,    -6.1, ,   -24.8, ,    -6.9, ,     9.7, ,    -4.0, 
 1914,   -22.4, ,   -33.1, , -9999.9,M,    -4.9, ,     3.1, ,     8.5, ,    12.7, ,     6.1, ,     3.7, ,    -0.7, , -9999.9,M, -9999.9,M, -9999.9,M,   -23.5, , -9999.9,M,     9.1, , -9999.9,M
 1915, -9999.9,M, -9999.9,M, -9999.9,M,    -4.2, ,     2.0, ,     4.7, ,     7.8, ,     6.9, ,     1.6, ,    -4.9, ,   -12.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     6.5, ,    -5.4, 
 1916,   -34.8, ,   -22.2, , -9999.9,M,    -4.2, ,     2.2, ,     6.5, ,    11.9, ,     4.9, ,     1.2, ,    -3.8, ,   -13.0, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     7.8, ,    -5.2, 
 1917, -9999.9,M, -9999.9,M, -9999.9,M,    -6.6, ,     1.3, ,     4.3, ,     9.5, ,     6.4, ,     3.1, ,   -10.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     6.7, , -9999.9,M
 1918, -9999.9,M,   -20.9, ,    -5.0, ,     1.0, ,     2.4, ,    12.4, ,     7.6, ,     7.5, ,    -0.9, ,    -3.3, , -9999.9,M,   -19.3, , -9999.9,M, -9999.9,M,    -0.5, ,     9.2, , -9999.9,M
 1919,   -25.4, ,   -31.1, ,   -18.3, ,    -4.0, , -9999.9,M,     9.7, ,    10.5, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -24.9, , -9999.9,M,   -25.3, , -9999.9,M, -9999.9,M, -9999.9,M
 1920,   -30.2, , -9999.9,M,   -18.9, ,   -12.9, ,     3.0, ,     6.5, ,     9.7, ,     9.3, ,     5.1, ,     0.0, ,    -8.4, ,   -15.8, , -9999.9,M, -9999.9,M,    -9.6, ,     8.5, ,    -1.1, 
 1921,   -20.0, ,   -21.8, ,   -19.0, ,    -5.7, ,     6.4, ,    11.7, ,    11.5, ,     5.7, ,     3.8, ,    -1.9, ,   -15.2, ,   -25.7, ,    -5.9, ,   -19.2, ,    -6.1, ,     9.6, ,    -4.4, 
 1922,   -29.4, ,   -35.3, ,   -19.7, ,    -2.7, ,     7.1, ,     8.6, ,     8.6, ,    10.3, ,     5.8, ,    -1.2, ,    -7.3, ,   -25.5, ,    -6.7, ,   -30.1, ,    -5.1, ,     9.2, ,    -0.9, 
 1923,   -24.0, ,   -27.6, ,   -22.2, ,    -6.8, ,     4.6, ,    10.4, ,    13.0, ,     8.0, ,     4.0, ,    -2.9, ,    -7.2, ,   -13.4, ,    -5.3, ,   -25.7, ,    -8.1, ,    10.5, ,    -2.0, 
