"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1914" "    -9.4" "    -8.1" "    -2.0" " NA" "     9.1" "    10.2" "    12.0" "    14.1" "     7.1" "     3.8" "    -4.6" "    -7.1" " NA" " NA" " NA" "    12.1" "     2.1"
"1915" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"1916" "   -25.3" "   -10.5" "    -2.1" "     3.4" " NA" "    10.5" "    10.9" "    11.6" "     8.4" "     2.0" "    -5.4" "   -13.5" " NA" " NA" " NA" "    11.0" "     1.7"
"1917" "   -13.4" "   -10.8" "    -5.0" "     1.1" "     6.7" "     9.6" "    12.3" "    11.0" "     8.3" "     3.1" "     1.7" "   -13.5" "     0.9" "   -12.6" "     0.9" "    11.0" "     4.4"
"1918" "    -8.4" "    -9.7" "    -3.5" "     2.2" "     5.7" "     9.9" "    12.6" "    11.0" "     8.6" "     4.1" "    -2.8" "    -6.8" "     1.9" "   -10.5" "     1.5" "    11.2" "     3.3"
"1919" "    -6.2" "   -10.8" "    -6.2" "     3.1" "     6.5" "     8.9" "    11.5" "    11.3" "     7.2" "     0.1" "    -6.8" "   -10.6" "     0.7" "    -7.9" "     1.1" "    10.6" "     0.2"
"1920" "   -12.4" "    -6.3" "    -2.6" "     1.5" "     5.9" "    10.0" "    13.5" "    12.0" "     8.0" "     2.4" "    -2.0" "    -5.9" "     2.0" "    -9.8" "     1.6" "    11.8" "     2.8"
"1921" "    -8.6" "    -5.6" " NA" " NA" " NA" " NA" " NA" "    11.2" " NA" " NA" " NA" " NA" " NA" "    -6.7" " NA" " NA" " NA"
"1922" "   -12.6" "   -14.9" "    -3.4" "     3.4" "     7.7" "    11.1" "    12.7" "    12.5" "     8.6" "     4.5" "    -3.0" "   -12.7" "     1.2" " NA" "     2.6" "    12.1" "     3.4"
"1923" "   -10.1" "    -9.2" "    -3.2" "     2.7" " NA" " NA" "    12.4" "    11.6" "     7.2" "     2.9" "    -1.5" "    -8.2" " NA" "   -10.7" " NA" " NA" "     2.9"
"1924" "   -10.7" "    -3.5" "    -2.8" "     2.4" "     7.5" "    10.1" "    13.2" "    11.6" "     8.2" "     4.3" "    -5.8" "   -16.0" "     1.5" "    -7.5" "     2.4" "    11.6" "     2.2"
"1925" "    -9.8" "    -6.5" "    -3.3" "     3.5" "     7.8" "    11.6" "    13.5" "    10.5" "     6.7" "     0.9" "    -2.2" "    -2.3" "     2.5" "   -10.8" "     2.7" "    11.9" "     1.8"
"1926" "    -5.8" "    -2.7" "     1.0" "     4.0" "     6.7" "    10.4" "    13.4" "    11.3" "     4.3" "     3.4" "    -2.9" "   -10.1" "     2.8" "    -3.6" "     3.9" "    11.7" "     1.6"
"1927" "   -11.9" "    -7.2" "    -1.6" "     1.2" "     6.2" "    10.8" "    12.2" "    12.6" "     7.2" "     3.2" "    -9.1" "   -16.3" "     0.6" "    -9.7" "     1.9" "    11.9" "     0.4"
"1928" "    -8.6" "    -4.5" "    -0.7" "     1.7" "     8.2" "    11.0" "    13.1" "    10.3" " NA" " NA" " NA" "    -7.2" " NA" "    -9.8" "     3.1" "    11.5" " NA"
"1929" "   -12.6" "   -10.8" "     0.1" "     2.0" "     7.8" "    11.6" "    12.4" "    12.9" "     7.5" "     5.2" "    -3.1" "   -10.1" "     1.9" "   -10.2" "     3.3" "    12.3" "     3.2"
"1930" "   -20.6" "    -4.6" "    -2.1" "     5.9" "     7.0" "    10.5" "    13.3" "    13.6" "     8.5" "     1.8" "    -1.8" "    -3.0" "     2.4" "   -11.8" "     3.6" "    12.5" "     2.8"
"1931" "    -3.7" "    -2.4" "    -1.9" "     4.9" "     7.8" "    11.3" "    13.7" "    12.5" "     7.7" "     3.5" "    -8.2" "    -7.2" "     3.2" "    -3.0" "     3.6" "    12.5" "     1.0"
"1932" "   -11.8" "    -7.6" "    -2.6" "     5.3" "     8.3" "    11.4" "    12.1" "    13.2" "     8.5" "     2.9" "    -2.2" "   -11.2" "     2.2" "    -8.9" "     3.7" "    12.2" "     3.1"
"1933" "    -9.2" "    -9.7" "    -2.5" "     2.1" "     7.8" "    10.6" "    12.3" "    14.2" "     7.0" "     2.5" "     0.9" "   -15.3" "     1.7" "   -10.0" "     2.5" "    12.4" "     3.5"
"1934" "    -4.6" "    -4.7" "    -0.7" "     7.4" "     9.4" "    10.5" "    12.6" "    12.3" "     6.8" "     4.3" "     0.1" "    -8.4" "     3.8" "    -8.2" "     5.4" "    11.8" "     3.7"
"1935" "   -12.5" "    -3.1" "    -4.6" "     0.5" "     8.3" "    10.9" "    13.6" "    11.4" "     9.0" "     1.7" "    -4.4" "    -3.6" "     2.3" "    -8.0" "     1.4" "    12.0" "     2.1"
"1936" "   -10.2" "   -19.6" "    -3.3" "     3.9" "     9.6" "    11.2" "    13.5" "    12.1" "     7.6" "     4.4" "    -2.4" "   -10.0" "     1.4" "   -11.1" "     3.4" "    12.3" "     3.2"
"1937" "   -19.1" "   -10.8" "     1.3" "     3.3" "     7.4" "    11.4" "    12.8" "     9.9" "     9.2" "     4.9" "    -4.8" "    -8.4" "     1.4" "   -13.3" "     4.0" "    11.4" "     3.1"
