"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1933" " NA" " NA" "    -5.3" "     2.7" "     5.0" "    10.8" "    15.3" "    15.5" "    11.5" "     7.5" "    -2.1" "    -9.1" " NA" " NA" "     0.8" "    13.9" "     5.6"
"1934" "   -15.0" "   -12.8" "    -8.3" "     3.7" "     7.0" "    10.8" "    16.5" "    15.5" "    13.4" "     6.4" "     2.0" "    -5.8" "     2.8" "   -12.3" "     0.8" "    14.3" "     7.3"
"1935" "    -9.6" "   -12.6" "    -7.7" "     0.7" "     4.5" "    15.2" "    15.7" "    16.8" "    10.4" "     6.6" "     0.6" "    -2.5" "     3.2" "    -9.3" "    -0.8" "    15.9" "     5.9"
"1936" "    -5.7" "   -10.6" "    -0.1" "     1.5" " NA" "    16.2" "    16.7" "    15.7" " NA" "     6.4" "     1.1" "    -5.5" " NA" "    -6.3" " NA" "    16.2" " NA"
"1937" "   -10.5" "    -7.7" "    -4.6" "     0.5" "     9.5" "    14.5" "    16.5" "    18.0" "    13.8" "     7.2" "     1.9" "    -3.8" "     4.6" "    -7.9" "     1.8" "    16.3" "     7.6"
"1938" "    -9.1" "   -15.8" "    -8.7" "     0.4" "     6.4" "    14.2" "    17.6" "    17.0" "    13.7" "     7.5" "     1.0" "    -3.9" "     3.4" "    -9.6" "    -0.6" "    16.3" "     7.4"
"1939" "    -7.5" "   -13.3" "   -10.4" "     0.4" "     5.0" "    10.8" "    17.4" "    16.3" "    10.6" "     5.9" "     0.6" "    -2.0" "     2.8" "    -8.2" "    -1.7" "    14.8" "     5.7"
"1940" "    -8.3" "    -9.5" "    -1.8" "     1.7" "     7.3" "    12.2" "    17.8" "    16.3" "    13.5" "     5.6" "     1.6" "    -6.4" "     4.2" "    -6.6" "     2.4" "    15.4" "     6.9"
"1941" "    -8.8" "    -5.1" "    -6.2" "     1.2" "     7.8" "    10.6" "    15.5" "    13.5" "     9.4" "     4.8" "     0.1" "    -2.7" "     3.3" "    -6.8" "     0.9" "    13.2" "     4.8"
"1942" "    -8.2" "    -5.4" "    -0.8" "     1.2" "     7.9" "    13.0" "    18.0" "    17.3" "    13.6" "     8.1" "     2.1" "    -7.9" "     4.9" "    -5.4" "     2.8" "    16.1" "     7.9"
"1943" "   -10.1" "    -7.7" "    -6.5" "     1.4" "     5.5" "     9.9" "    16.7" "    14.4" "    14.4" "     8.4" "     2.7" "    -4.0" "     3.8" "    -8.6" "     0.1" "    13.7" "     8.5"
"1944" "    -8.2" "    -8.6" "    -5.5" "     0.8" "     6.4" "    12.4" "    15.9" "    17.6" "    14.0" "     6.3" "     2.7" "    -3.7" "     4.2" "    -6.9" "     0.6" "    15.3" "     7.7"
"1945" "    -5.2" "   -11.0" "    -5.5" "     1.7" "     7.7" "    10.6" "    16.4" " NA" "    11.6" "     6.7" "     0.9" "    -4.5" " NA" "    -6.6" "     1.3" " NA" "     6.4"
"1946" "    -9.2" "    -8.3" "    -3.0" "     1.1" "     6.6" "    11.3" "    15.5" "    17.4" "    13.6" "     7.3" "     0.1" "    -5.2" "     3.9" "    -7.3" "     1.6" "    14.7" "     7.0"
"1947" "   -10.0" "    -4.7" "    -3.0" "    -2.9" "     5.8" "    11.4" "    19.7" "    14.7" "    11.3" "     6.4" "     1.8" "    -4.1" "     3.9" "    -6.6" "     0.0" "    15.3" "     6.5"
"1948" "    -6.5" "   -12.6" "    -9.9" "    -0.4" "     8.1" "    11.3" "    15.8" "    16.1" "    11.5" "     7.0" "     2.8" "    -3.7" "     3.3" "    -7.7" "    -0.7" "    14.4" "     7.1"
"1949" "    -6.9" "   -11.7" "    -1.7" "     2.4" "     5.9" "    12.1" "    16.6" "    14.5" "    11.6" "     6.5" "     1.0" "    -2.6" "     4.0" "    -7.4" "     2.2" "    14.4" "     6.4"
"1950" "   -10.3" "   -13.7" "    -7.9" "     2.2" "     7.0" " NA" "    16.0" "    15.6" "    10.1" "     5.8" "     3.1" "    -1.3" " NA" "    -8.9" "     0.4" " NA" "     6.3"
"1951" "    -5.2" "    -5.1" "    -1.5" "     4.6" "     6.9" "    13.3" "    17.4" "    16.6" "    12.4" "     6.1" "     2.0" "    -5.8" "     5.1" "    -3.9" "     3.3" "    15.8" "     6.8"
"1952" "    -6.7" "    -6.0" "    -1.3" "     1.7" "     7.4" "    13.0" "    18.7" "    17.7" "    12.2" " NA" "     1.9" "    -3.9" " NA" "    -6.2" "     2.6" "    16.5" " NA"
"1953" "    -5.6" " NA" "    -4.4" " NA" "     6.5" " NA" "    17.5" "    15.2" "    12.5" " NA" "     2.2" "    -4.1" " NA" " NA" " NA" " NA" " NA"
