"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1913" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     0.9" "    -6.4" " NA" " NA" " NA" " NA" " NA"
"1914" "   -12.3" "   -15.1" "    -3.9" "    -1.2" "     8.8" "    12.5" "    16.6" "    14.4" "    11.8" "     5.9" "    -3.8" "    -9.1" "     2.1" "   -11.3" "     1.2" "    14.5" "     4.6"
"1915" "    -9.3" "    -7.8" "    -5.0" "     3.0" "     7.8" "    13.1" "    15.9" "    14.8" "    11.0" "     7.1" "    -0.5" "    -4.9" "     3.8" "    -8.7" "     1.9" "    14.6" "     5.9"
"1916" "   -11.6" "   -11.9" "    -7.5" "     3.5" "     8.7" "    14.7" " NA" "    16.5" "    10.8" "     5.9" "    -2.0" "    -6.7" " NA" "    -9.5" "     1.6" " NA" "     4.9"
"1917" "   -12.0" "   -11.2" "    -2.9" "     4.5" "     9.2" "    16.4" "    20.0" "    19.6" "    13.4" "     7.3" "    -2.1" "   -11.3" "     4.2" "   -10.0" "     3.6" "    18.7" "     6.2"
"1918" "   -10.9" "   -10.7" "    -4.4" "     3.4" "    10.5" "    14.9" "    18.8" "    16.9" "    10.9" "     8.7" "     1.3" "    -6.7" "     4.4" "   -11.0" "     3.2" "    16.9" "     7.0"
"1919" "   -10.1" "    -7.2" "    -2.6" "     3.7" "     9.9" "    17.9" "    16.9" "    15.3" "    10.2" "     3.1" "    -1.9" "   -11.2" "     3.7" "    -8.0" "     3.7" "    16.7" "     3.8"
"1920" "   -16.7" "    -9.3" "    -4.0" "     2.5" "    11.7" "    15.4" "    15.9" "    16.7" "    11.4" "     8.6" "    -3.0" "    -8.4" "     3.4" "   -12.4" "     3.4" "    16.0" "     5.7"
"1921" "   -11.3" "   -11.0" "    -3.1" "     2.6" "    12.8" "    14.5" "    20.5" "    14.2" "    11.9" "     5.9" "    -2.4" "    -8.8" "     3.8" "   -10.2" "     4.1" "    16.4" "     5.1"
"1922" "   -12.9" "   -12.0" "    -4.6" "     2.5" "     9.5" "    14.3" "    17.0" "    15.8" "    11.1" "     5.8" "    -0.4" "   -10.5" "     3.0" "   -11.2" "     2.5" "    15.7" "     5.5"
"1923" "   -12.8" "   -12.8" "    -9.5" "     0.3" "     8.6" "    14.1" "    14.9" "    14.6" "    11.3" "     6.2" "    -0.4" "    -3.1" "     2.6" "   -12.0" "    -0.2" "    14.5" "     5.7"
"1924" "   -12.5" "   -12.4" "    -2.7" "     1.1" "     6.9" "    13.8" "    16.0" "    15.9" "    12.4" "     7.5" "     2.5" "   -10.1" "     3.2" "    -9.3" "     1.8" "    15.2" "     7.5"
"1925" "   -14.1" "    -7.4" "    -2.1" "     2.4" "     6.8" "    14.1" "    16.2" "    16.3" "    10.3" "     2.8" "    -2.4" " NA" " NA" "   -10.5" "     2.4" "    15.5" "     3.6"
"1926" "   -12.4" "   -12.4" "    -8.5" "    -2.1" "     5.5" "    14.0" "    15.6" "    14.7" "    10.6" "     5.6" "    -1.8" "   -10.5" "     1.5" " NA" "    -1.7" "    14.8" "     4.8"
"1927" "   -11.3" "   -11.3" "    -4.3" "     1.6" "     6.6" "    12.4" "    17.6" "    15.2" "    12.0" "     6.7" "    -0.4" "    -7.3" "     3.1" "   -11.0" "     1.3" "    15.1" "     6.1"
"1928" "   -13.5" "   -12.0" "    -5.8" "    -0.2" "     7.5" "    12.2" "    15.6" "    15.9" "     9.3" "     4.7" "    -2.7" "    -5.6" "     2.1" "   -10.9" "     0.5" "    14.6" "     3.8"
"1929" "   -13.3" "   -10.2" "    -5.2" "     0.2" "     6.6" "    11.6" "    15.8" "    14.0" "    11.2" "     4.2" "    -2.4" "   -11.0" "     1.8" "    -9.7" "     0.5" "    13.8" "     4.3"
"1930" "   -11.8" "   -10.7" "    -5.7" "     0.3" "     8.3" "    15.1" "    16.5" "    15.2" "    11.3" "     7.2" "     0.6" "    -7.0" "     3.3" "   -11.2" "     1.0" "    15.6" "     6.4"
"1931" "   -12.0" "    -9.2" "    -0.1" "     3.4" "    10.0" "    15.5" "    17.3" "    16.1" "    11.3" "     6.7" "     2.6" "    -7.2" "     4.5" "    -9.4" "     4.4" "    16.3" "     6.9"
"1932" "    -8.1" "   -12.3" "    -6.6" "     1.8" "     9.2" "    14.0" "    15.2" "    15.9" "    12.2" "     6.2" "    -3.0" "    -6.9" "     3.1" "    -9.2" "     1.5" "    15.0" "     5.1"
"1933" "    -8.1" "    -8.0" "    -6.0" "     2.0" "     8.1" "    13.9" "    16.5" "    15.7" "     9.8" "     5.4" "    -6.3" "   -13.7" "     2.4" "    -7.7" "     1.4" "    15.4" "     3.0"
"1934" "   -12.5" "   -15.0" "    -7.0" "     2.3" "     8.9" "    13.0" "    16.1" "    14.5" "    12.7" "     4.0" "    -0.5" "   -11.4" "     2.1" "   -13.7" "     1.4" "    14.5" "     5.4"
"1935" "   -15.0" "   -11.8" "    -5.5" "     1.8" "     7.8" "    14.1" "    17.2" "    16.5" "    10.1" "     4.8" "    -0.6" "    -9.7" "     2.5" "   -12.7" "     1.4" "    15.9" "     4.8"
"1936" "   -11.2" "   -12.1" "    -1.5" "     1.8" "     6.9" "    13.3" "    15.9" "    14.0" "    10.9" "     3.8" "    -4.2" "    -8.9" "     2.4" "   -11.0" "     2.4" "    14.4" "     3.5"
"1937" "    -9.3" "    -8.1" "    -7.5" "     2.0" "    11.3" "    13.9" "    17.5" "    17.2" "    11.7" "     6.0" "    -1.0" "    -8.5" "     3.8" "    -8.8" "     1.9" "    16.2" "     5.6"
"1938" "   -10.7" "   -11.3" "    -6.4" "     1.7" "     8.5" "    16.0" "    16.7" "    15.5" "    10.0" " NA" "    -2.3" "    -7.9" " NA" "   -10.2" "     1.3" "    16.1" " NA"
"1939" "   -13.7" "   -14.2" "    -9.7" "     0.0" "     7.6" "    12.7" "    17.7" "    16.8" "    10.9" "     5.0" "    -2.9" "    -7.9" "     1.9" "   -11.9" "    -0.7" "    15.7" "     4.3"
"1940" "   -11.9" "   -12.6" "    -7.2" "    -0.4" "     7.6" "    12.4" "    16.3" "    16.3" "    11.5" "     4.3" "    -2.2" "   -10.3" "     2.0" "   -10.8" "     0.0" "    15.0" "     4.5"
"1941" "   -14.1" "    -9.4" "    -6.5" "     2.5" "     9.3" "    13.2" "    17.1" "    14.4" "    11.0" "     4.7" "    -2.7" "    -8.0" "     2.6" "   -11.3" "     1.8" "    14.9" "     4.3"
"1942" "   -14.4" "   -10.8" "    -2.2" "     1.6" "    10.7" "    14.0" "    16.0" "    15.5" "    11.5" "     6.2" "    -3.0" "   -11.7" "     2.8" "   -11.1" "     3.4" "    15.2" "     4.9"
"1943" "   -14.8" "    -9.9" "    -8.4" "    -0.7" "     9.4" "    13.5" "    16.9" "    16.0" "    11.6" "     6.2" "    -0.4" "    -9.2" "     2.5" "   -12.1" "     0.1" "    15.5" "     5.8"
"1944" "    -7.1" "   -11.2" "    -6.1" "     1.6" " NA" "    15.9" "    17.6" "    17.7" "    12.1" "     4.7" "     0.4" "    -9.7" " NA" "    -9.2" " NA" "    17.1" "     5.7"
"1945" "   -13.3" "    -9.6" "    -1.8" "     3.5" "     7.7" "    13.2" "    16.9" "    15.9" "    11.2" "     4.4" "    -1.6" "    -8.2" "     3.2" "   -10.9" "     3.1" "    15.3" "     4.7"
"1946" "   -13.4" "   -12.0" "    -3.2" "     0.1" "     8.4" "    12.9" "    15.3" "    15.5" "    12.8" "     6.8" "    -1.6" "    -9.9" "     2.6" "   -11.2" "     1.8" "    14.6" "     6.0"
"1947" "   -10.9" "    -9.4" "    -3.5" "    -6.0" " NA" "    13.4" "    17.4" "    16.5" "     9.8" "     8.3" "    -0.5" "   -10.0" " NA" "   -10.1" " NA" "    15.8" "     5.9"
"1948" "   -12.8" "   -13.5" "    -7.7" "     0.6" "     8.4" "    12.8" "    16.6" "    16.3" "    13.0" "     6.0" "     1.8" "    -6.8" "     2.9" "   -12.1" "     0.4" "    15.2" "     6.9"
"1949" "    -9.9" "   -10.8" "    -6.1" "     3.2" "     8.3" "    15.5" "    18.0" "    16.0" "    10.9" "     6.5" "    -3.5" "    -7.1" "     3.4" "    -9.2" "     1.8" "    16.5" "     4.6"
"1950" "   -11.5" "   -12.0" "    -8.2" "     2.0" "     8.8" "    12.9" "    16.2" "    15.1" "    10.3" "     5.2" "     0.7" "    -7.7" "     2.7" "   -10.2" "     0.9" "    14.7" "     5.4"
"1951" "   -10.5" "    -8.7" "    -4.1" "     3.8" "     9.2" "    13.3" "    16.4" "    15.1" "    11.4" "     5.6" "    -2.0" "    -9.5" "     3.3" "    -9.0" "     3.0" "    14.9" "     5.0"
"1952" " NA" "    -8.2" "    -2.9" "     4.4" " NA" "    17.3" "    19.0" "    16.8" "    11.6" "     4.5" "    -0.4" "    -5.3" " NA" " NA" " NA" "    17.7" "     5.2"
"1953" "   -10.3" "    -7.9" "    -4.0" "     3.6" "     9.8" "    14.0" "    16.7" "    15.5" "    11.4" "     6.6" "     2.4" "    -5.3" "     4.4" "    -7.8" "     3.1" "    15.4" "     6.8"
"1954" "   -13.6" "    -6.3" "    -5.7" "     1.1" "     8.0" "    14.1" "    14.7" "    15.5" "    11.0" "     6.4" "     0.4" "    -5.4" "     3.4" "    -8.4" "     1.1" "    14.8" "     5.9"
"1955" "   -10.4" "    -7.8" "    -3.1" "     2.8" "     9.3" "    16.2" "    18.2" "    16.7" "    11.2" "     6.7" "    -0.6" "   -10.6" "     4.1" "    -7.9" "     3.0" "    17.0" "     5.8"
"1956" "    -5.7" "    -8.1" "    -5.8" "     3.3" "     7.9" "    14.8" "    16.5" "    16.0" "    11.2" "     7.6" "     0.9" "    -9.0" "     4.1" "    -8.1" "     1.8" "    15.8" "     6.6"
"1957" " NA" "    -6.4" "    -2.8" "     1.6" "     9.5" "    13.5" "    16.4" "    14.4" "    11.5" "     7.0" "     1.3" "    -5.7" " NA" " NA" "     2.8" "    14.8" "     6.6"
"1958" "    -9.0" "    -8.8" "    -0.1" "     2.8" "     8.0" "    11.3" "    16.2" "    14.9" "    11.5" "     4.9" "    -1.4" "   -13.8" "     3.0" "    -7.8" "     3.6" "    14.1" "     5.0"
"1959" "   -11.6" "   -13.8" "    -6.7" "     2.4" "     9.3" "    13.4" "    18.4" "    15.0" "    12.4" "     5.1" "    -1.9" "    -7.2" "     2.9" "   -13.1" "     1.7" "    15.6" "     5.2"
"1960" "   -10.9" "    -5.7" "    -6.6" "     0.6" "    10.1" "    15.1" "    16.0" "    16.9" "    11.6" "     5.3" "     0.9" "    -9.2" "     3.7" "    -7.9" "     1.4" "    16.0" "     5.9"
"1961" "   -14.8" "   -10.9" "    -6.1" "     2.7" "     8.3" "    13.1" "    16.3" "    15.8" "    12.4" "     7.0" "     1.7" "    -6.2" "     3.3" "   -11.6" "     1.6" "    15.1" "     7.0"
"1962" "   -13.9" "   -14.3" "    -1.8" "     2.4" "     8.5" "    14.7" "    14.8" " NA" " NA" " NA" "    -1.6" "    -8.3" " NA" "   -11.5" "     3.0" " NA" " NA"
"1963" "   -11.3" "   -13.8" "    -6.5" "     2.4" "     8.4" "    15.5" "    17.4" "    14.5" "     9.9" "     7.9" "     1.5" "   -12.6" "     2.8" "   -11.1" "     1.4" "    15.8" "     6.4"
"1964" "   -10.4" "    -9.5" "    -5.0" "     2.0" "     9.7" "    13.6" "    15.8" "    14.6" "    11.0" "     4.9" "    -1.1" "    -8.2" "     3.1" "   -10.8" "     2.2" "    14.7" "     4.9"
"1965" "   -13.8" "   -11.1" "    -4.7" "     2.2" "     8.5" "    15.4" "    15.0" "    14.5" "    10.2" "     4.1" "    -3.4" "    -8.2" "     2.4" "   -11.0" "     2.0" "    15.0" "     3.6"
"1966" "    -8.9" "    -8.3" "    -3.3" "     2.1" "     7.5" "    14.9" "    17.0" "    15.5" "    10.2" "     5.9" "     0.9" "    -6.3" "     3.9" "    -8.5" "     2.1" "    15.8" "     5.7"
"1967" "   -10.1" "   -14.3" "    -7.6" "     0.3" "     6.1" "    15.5" "    17.8" "    16.2" "    11.7" "     6.3" "    -1.0" "    -7.3" "     2.8" "   -10.2" "    -0.4" "    16.5" "     5.7"
"1968" "   -15.4" "   -13.2" "    -4.9" "     3.8" "     8.9" "    13.7" "    16.3" "    13.2" "    13.4" "     7.5" "    -1.8" "    -7.8" "     2.8" "   -12.0" "     2.6" "    14.4" "     6.4"
"1969" "    -8.1" "    -7.8" "    -4.5" "     0.3" "     7.0" "    13.7" "    16.2" "    16.6" "     9.9" "     4.9" "     1.1" "    -6.8" "     3.5" "    -7.9" "     0.9" "    15.5" "     5.3"
"1970" "   -15.2" "   -11.4" "    -3.8" "     1.7" "     8.5" "    13.8" "    18.1" "    16.9" "    10.2" "     7.2" "     0.7" "   -11.8" "     2.9" "   -11.1" "     2.1" "    16.3" "     6.0"
"1971" "   -14.1" "   -10.2" "    -4.0" "     2.1" "     8.9" "    13.8" "    16.3" "    15.1" "    11.8" "     7.2" "    -2.0" "   -10.0" "     2.9" "   -12.0" "     2.3" "    15.1" "     5.7"
"1972" "   -11.7" "   -12.4" "    -7.5" "     1.1" "     8.2" "    12.3" "    15.9" "    14.3" "    11.5" "     3.0" "    -2.3" "   -12.0" "     1.7" "   -11.4" "     0.6" "    14.2" "     4.1"
"1973" "   -11.0" "   -11.8" "    -1.6" "     1.4" "     7.3" "    15.9" "    19.3" "    16.3" "    10.8" "     5.9" "    -2.1" "    -6.5" "     3.7" "   -11.6" "     2.4" "    17.2" "     4.9"
"1974" "   -14.6" "   -12.1" "    -6.9" "     0.5" "     5.5" "    15.0" "    17.2" "    15.9" "     9.6" "     3.4" "    -0.9" "    -5.9" "     2.2" "   -11.1" "    -0.3" "    16.0" "     4.0"
"1975" "   -12.3" "   -10.4" "    -5.8" "     0.7" "     8.5" "    15.1" "    18.0" "    17.2" "    11.2" "     6.0" "     0.3" "   -10.6" "     3.2" "    -9.5" "     1.1" "    16.8" "     5.8"
"1976" "   -14.7" "    -9.7" "    -5.6" "     2.2" "     8.2" "    15.9" "    16.5" "    15.1" "     9.5" "     3.3" "    -2.9" "   -14.3" "     2.0" "   -11.7" "     1.6" "    15.8" "     3.3"
"1977" "   -14.1" "    -9.6" "    -1.5" "     0.6" "     9.9" " NA" " NA" " NA" "    10.4" "     7.0" " NA" "    -8.4" " NA" "   -12.7" "     3.0" " NA" " NA"
"1978" "   -13.9" "   -11.2" "    -7.7" "     1.2" " NA" "    14.1" "    17.5" "    16.5" "    10.3" "     4.7" "    -2.4" "    -9.7" " NA" "   -11.2" " NA" "    16.0" "     4.2"
"1979" "   -10.3" "   -15.6" " NA" "     3.0" "     9.9" "    14.2" "    17.5" " NA" "    11.3" "     7.2" "     0.7" "    -6.8" " NA" "   -11.9" " NA" " NA" "     6.4"
"1980" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "     4.7" "     0.4" " NA" " NA" " NA" " NA" " NA" " NA"
"1981" "   -14.6" "    -4.1" "    -2.6" " NA" " NA" " NA" "    17.9" "    16.2" "    11.0" "     5.5" "     0.7" " NA" " NA" " NA" " NA" " NA" "     5.7"
"1982" "   -18.0" "   -12.0" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -0.7" "    -6.5" " NA" " NA" " NA" " NA" " NA"
"1983" "   -10.2" "    -9.5" "    -3.1" "     3.1" "     6.6" "    15.3" "    17.0" "    16.6" "    12.7" "     6.3" "    -0.3" "   -10.5" "     3.7" "    -8.7" "     2.2" "    16.3" "     6.2"
"1984" "   -13.8" "    -5.5" "    -8.1" "     2.8" "     7.9" "    13.6" "    17.4" "    17.0" "    10.6" "     6.0" "    -0.2" "    -7.7" "     3.3" "    -9.9" "     0.9" "    16.0" "     5.5"
"1985" "   -14.9" "    -9.0" "    -5.0" "     0.6" "     7.5" "    13.6" "    17.0" "    16.0" "    12.3" "     6.0" "    -1.8" "   -10.9" "     2.6" "   -10.5" "     1.0" "    15.5" "     5.5"
"1986" "   -11.5" "   -10.9" "    -5.2" "     3.8" "     9.7" "    12.4" "    16.2" "    14.5" "     9.5" "     4.4" "    -3.1" "    -7.2" "     2.7" "   -11.1" "     2.8" "    14.4" "     3.6"
"1987" "   -10.9" "   -12.0" "    -2.0" "     5.7" "     8.8" "    14.7" "    17.8" "    15.4" "    11.3" "     5.8" "    -1.3" "    -7.0" "     3.9" "   -10.0" "     4.2" "    16.0" "     5.3"
"1988" "   -10.3" "   -11.5" " NA" "     2.7" "    10.2" "    13.9" "    17.5" "    16.2" "    11.0" "     4.4" "     0.5" "   -10.6" " NA" "    -9.6" " NA" "    15.9" "     5.3"
"1989" "   -12.0" "   -12.6" "    -6.5" "     2.5" "     9.9" "    13.9" "    17.5" "    16.4" "    12.6" "     5.4" "    -2.7" "   -14.9" "     2.5" "   -11.7" "     2.0" "    15.9" "     5.1"
"1990" "    -9.1" "   -11.5" "    -4.6" "     2.7" "     8.0" "    13.8" "    16.9" "    18.0" "    11.2" "     6.2" " NA" "    -7.2" " NA" "   -11.8" "     2.0" "    16.2" " NA"
"1991" "   -14.5" "    -8.8" "    -3.7" "     2.5" "     9.3" "    15.9" "    17.3" "    17.0" "    10.2" "     5.8" "    -0.2" "   -10.1" "     3.4" "   -10.2" "     2.7" "    16.7" "     5.3"
"1992" "   -13.4" "   -12.3" " NA" "     1.4" "     9.2" "    13.4" "    14.1" "    15.4" "    11.7" "     4.1" "    -1.4" "    -7.3" " NA" "   -11.9" " NA" "    14.3" "     4.8"
"1993" "   -12.9" "   -16.0" "    -5.6" "     2.9" "     9.3" "    14.2" "    16.4" "    17.3" "    10.8" "     3.6" " NA" "    -7.9" " NA" "   -12.1" "     2.2" "    16.0" " NA"
"1994" "   -19.2" "   -13.1" "    -3.6" "     1.4" "     7.4" "    15.1" "    17.0" "    15.0" "    11.4" "     7.5" "     1.0" "    -6.0" "     2.8" "   -13.4" "     1.7" "    15.7" "     6.6"
"1995" "    -9.6" "   -12.8" "    -4.5" "     0.2" "     8.2" "    16.0" "    18.6" "    17.6" "    10.1" "     6.9" "    -1.9" "    -9.0" "     3.3" "    -9.5" "     1.3" "    17.4" "     5.0"
"1996" "   -13.0" "   -10.7" "    -5.5" "     1.8" "     7.7" "    14.8" "    16.2" "    16.6" "    11.6" "     4.5" "    -1.1" "    -4.2" "     3.2" "   -10.9" "     1.3" "    15.9" "     5.0"
"1997" "   -12.8" "   -10.6" "    -7.3" "     1.6" "     7.0" "    14.8" "    17.0" " NA" " NA" " NA" " NA" " NA" " NA" "    -9.2" "     0.4" " NA" " NA"
"1998" " NA" " NA" " NA" "     3.5" "    11.1" "    13.6" "    16.9" "    16.1" "    11.8" "     5.7" "    -0.7" "    -6.6" " NA" " NA" " NA" "    15.5" "     5.6"
"1999" "   -12.4" "    -7.8" "    -2.5" "     3.0" "    11.7" "    16.3" " NA" " NA" " NA" " NA" " NA" " NA" " NA" "    -8.9" "     4.1" " NA" " NA"
"2000" " NA" " NA" " NA" "     1.7" "     8.2" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"2001" " NA" "   -10.2" "    -4.8" "     2.8" "    11.1" "    15.4" "    16.2" "    17.4" "    12.9" "     7.2" "     1.8" "    -3.0" " NA" " NA" "     3.0" "    16.3" "     7.3"
"2002" "    -9.9" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
"2003" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA" " NA"
