"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn"
"1939" "    -5.7" "   -10.8" "    -2.0" "     6.1" "     9.9" "    12.1" "    15.3" "    15.4" "    10.2" "     4.2" "     3.9" "     0.8" "     5.0" " NA" "     4.7" "    14.3" "     6.1"
"1940" "    -6.8" "    -4.2" "     3.4" " NA" "    10.7" "    13.0" "    16.3" "    15.0" "    12.8" "     6.5" "    -5.7" "    -3.8" " NA" "    -3.4" " NA" "    14.8" "     4.5"
"1941" "    -3.4" "    -3.3" "     3.1" "     7.3" "     9.4" "    13.8" "    17.3" "    15.6" "     8.0" "     5.5" "    -0.1" "    -4.4" "     5.7" "    -3.5" "     6.6" "    15.6" "     4.5"
"1942" "    -5.1" "    -3.6" "    -0.1" "     5.7" "    11.4" "    13.6" " NA" " NA" "    10.1" "     5.7" " NA" " NA" " NA" "    -4.4" "     5.7" " NA" " NA"
"1943" " NA" "    -4.0" "    -3.5" "     5.6" "     6.7" "    11.5" "    14.8" "    13.9" "    10.7" "     4.6" "     0.3" " NA" " NA" " NA" "     2.9" "    13.4" "     5.2"
"1944" "    -6.2" "    -5.2" "    -3.1" "     5.7" "     9.3" "    13.8" "    16.2" "    14.1" "    11.3" "     7.4" "     0.6" "    -8.7" "     4.6" " NA" "     4.0" "    14.7" "     6.4"
"1945" "    -7.1" "    -4.2" "    -0.2" "     2.7" "    10.1" "    12.4" "    16.4" "    15.6" "     9.4" "     5.8" "    -4.2" "    -5.9" "     4.2" "    -6.7" "     4.2" "    14.8" "     3.7"
"1946" "    -5.2" "    -3.6" "     1.5" "     4.7" "    11.6" "    12.9" "    15.1" "    15.8" "    11.1" "     3.6" "    -7.0" "    -8.9" "     4.3" "    -4.9" "     5.9" "    14.6" "     2.6"
"1947" "   -10.2" "    -5.4" "     1.1" "     6.4" "    11.0" "    12.0" "    16.4" "    15.6" " NA" " NA" "    -2.6" "    -3.5" " NA" "    -8.2" "     6.2" "    14.7" " NA"
"1948" "    -5.8" "    -9.9" "    -3.3" "     1.1" "    10.7" "    15.2" "    14.0" "    13.3" "     9.0" "     4.4" "    -1.6" "   -11.4" "     3.0" "    -6.4" "     2.8" "    14.2" "     3.9"
"1949" "   -11.8" "   -10.6" "    -0.6" "     5.8" "    10.4" "    10.6" "    14.2" "    13.5" "    11.0" "     3.5" "     3.1" "   -11.1" "     3.2" "   -11.3" "     5.2" "    12.8" "     5.9"
"1950" "   -26.1" "    -2.9" "    -2.3" "     3.0" "     7.6" "    14.5" "    15.4" "    14.1" "    11.8" "     2.8" "    -5.8" "    -3.3" "     2.4" "   -13.4" "     2.8" "    14.7" "     2.9"
"1951" "   -12.6" "    -7.1" "    -5.3" "     4.4" "     9.8" "    12.4" "    16.4" "    13.2" "     9.8" "     2.6" "    -1.5" "   -12.0" "     2.5" "    -7.7" "     3.0" "    14.0" "     3.6"
"1952" "   -12.1" "    -5.1" "    -1.6" "     5.1" "     9.4" "    11.4" "    14.5" "    14.8" "    11.1" "     6.8" "    -1.4" "    -2.3" "     4.2" "    -9.7" "     4.3" "    13.6" "     5.5"
"1953" "    -9.3" "    -2.8" "     0.9" "     3.4" "    10.0" "    12.2" "    14.5" "    14.5" "    10.5" "     7.4" "     2.5" "    -4.8" "     4.9" "    -4.8" "     4.8" "    13.7" "     6.8"
"1954" "   -15.5" "    -1.6" "    -3.0" "     0.1" "     8.7" "    11.4" "    13.3" "    13.3" "     9.9" "     4.4" "     3.5" "    -3.5" "     3.4" "    -7.3" "     1.9" "    12.7" "     5.9"
"1955" "    -7.0" "    -6.7" "    -7.3" "     2.0" "     6.2" "    11.4" "    14.3" "    12.8" "     9.8" "     3.8" "   -11.3" "   -14.7" "     1.1" "    -5.7" "     0.3" "    12.8" "     0.8"
"1956" "   -12.0" "    -9.9" "    -2.6" "     3.9" "     9.5" "    10.8" "    15.1" "    14.2" "     9.7" "     2.7" "    -3.1" "    -7.6" "     2.6" "   -12.2" "     3.6" "    13.4" "     3.1"
"1957" "   -19.2" "   -10.4" "    -1.3" "     4.3" "    11.6" "    12.7" "    12.4" "    11.7" "    11.7" "     2.2" "    -1.8" "    -3.8" "     2.5" "   -12.4" "     4.9" "    12.3" "     4.0"
"1958" "    -2.3" "    -3.7" "    -1.4" "     4.1" "    11.3" "    15.2" "    17.6" "    15.2" "     8.9" "     6.1" "    -5.2" "    -5.6" "     5.0" "    -3.3" "     4.7" "    16.0" "     3.3"
"1959" "    -8.4" "    -7.9" "     0.9" "     4.6" "     8.2" "    12.3" "    15.3" "    12.0" "     9.6" "     3.9" "    -4.5" "    -2.6" "     3.6" "    -7.3" "     4.6" "    13.2" "     3.0"
"1960" "    -9.8" "    -3.6" "    -0.7" "     5.6" "     7.7" " NA" "    16.9" "    13.5" "     9.1" "     5.9" "    -1.8" "    -6.1" " NA" "    -5.3" "     4.2" " NA" "     4.4"
"1961" "    -5.1" "    -2.5" "     0.7" "     4.6" "    10.8" "    16.0" "    17.4" "    17.8" "     8.0" "     4.0" "    -5.0" "    -8.8" "     4.8" "    -4.6" "     5.4" "    17.1" "     2.3"
"1962" "    -8.0" "    -6.8" "    -4.2" "     5.7" "     7.5" "    12.3" "    15.2" "    13.8" "    11.0" "     6.6" "     1.4" "    -2.8" "     4.3" "    -7.9" "     3.0" "    13.8" "     6.3"
"1963" "   -10.2" "     2.2" "     1.4" "     5.1" "     9.1" "    12.7" "    14.6" "    16.2" "    13.9" "     7.2" "    -1.5" "    -5.0" "     5.5" "    -3.6" "     5.2" "    14.5" "     6.5"
"1964" "    -5.3" "    -1.5" "    -2.3" "     3.1" "     7.9" "    12.7" "    14.9" "    12.9" "     8.4" "     6.7" "    -4.1" "   -14.3" "     3.3" "    -3.9" "     2.9" "    13.5" "     3.7"
"1965" "    -9.3" "    -4.2" "    -4.0" "     4.6" "     8.6" "    12.8" "    16.6" "    16.1" "     9.0" "     7.2" "    -2.6" "    -7.4" "     4.0" "    -9.3" "     3.1" "    15.2" "     4.5"
"1966" "   -11.6" "    -2.7" "     0.6" "     3.4" "     9.6" "    11.4" "    14.7" "    14.5" "    12.2" "     4.9" "    -4.3" "    -4.5" "     4.0" "    -7.2" "     4.5" "    13.5" "     4.3"
"1967" "    -7.0" "    -1.4" "    -3.4" "     3.3" "     8.7" "    15.4" "    15.7" "    18.2" "    14.0" "     4.8" "    -1.2" "    -6.3" "     5.1" "    -4.3" "     2.9" "    16.4" "     5.9"
"1968" "    -7.0" "    -3.1" "     2.3" "     3.0" "     8.5" "    11.8" "    15.7" "    13.5" "    10.3" "     4.9" "    -1.1" "   -12.7" "     3.8" "    -5.5" "     4.6" "    13.7" "     4.7"
"1969" "   -22.1" "    -5.7" "     0.8" "     6.2" "    10.2" "    17.2" "    14.6" "    13.3" "    10.4" "     4.3" "     2.0" "    -2.8" "     4.0" "   -13.5" "     5.7" "    15.0" "     5.6"
"1970" "   -10.7" "    -2.2" "    -0.4" "     3.3" "     8.5" "    15.1" "    16.4" "    16.1" "     8.6" "     4.7" "    -4.0" "    -9.4" "     3.8" "    -5.2" "     3.8" "    15.9" "     3.1"
"1971" "    -9.0" "    -4.2" "    -3.2" "     4.8" "    10.1" "    12.2" "    15.9" "    17.1" "     8.9" "     4.0" "    -0.6" "   -13.6" "     3.5" "    -7.5" "     3.9" "    15.1" "     4.1"
"1972" "   -15.4" "    -7.2" "     1.6" "     2.6" "    10.6" "    13.0" "    14.8" "    15.8" "     7.4" "     3.1" "    -0.6" "    -9.6" "     3.0" "   -12.1" "     4.9" "    14.5" "     3.3"
"1973" "    -7.7" "    -4.3" "     0.8" "     4.4" "     9.6" "    11.5" "    15.0" "    13.8" "    10.4" "     3.7" "    -8.1" "    -3.7" "     3.8" "    -7.2" "     4.9" "    13.4" "     2.0"
"1974" "   -12.3" "    -2.7" "    -1.1" "     5.5" "     7.0" "    12.9" "    13.6" "    15.7" "    12.2" "     6.6" "    -1.7" "    -2.8" "     4.4" "    -6.2" "     3.8" "    14.1" "     5.7"
"1975" "    -9.6" "   -12.5" "    -3.3" "     3.1" "     8.4" "    11.7" "    17.4" "    12.5" "    11.5" "     4.9" "    -2.3" "    -5.5" "     3.0" "    -8.3" "     2.7" "    13.9" "     4.7"
"1976" "    -5.6" "    -4.7" "    -2.7" "     4.7" "     9.5" "    10.3" "    13.9" "    13.4" "    12.0" "     4.5" "    -0.2" "    -3.5" "     4.3" "    -5.3" "     3.8" "    12.5" "     5.4"
"1977" "    -7.3" "     0.6" "    -0.4" "     6.5" "     7.8" "    13.1" "    14.1" "    16.2" "     8.6" "     5.0" "    -4.2" "   -12.4" "     4.0" "    -3.4" "     4.6" "    14.5" "     3.1"
"1978" "   -11.2" "    -3.5" "     0.7" "     5.1" "     8.0" "    14.6" "    17.2" "    14.7" "     9.1" "     6.0" "    -5.7" "    -9.5" "     3.8" "    -9.0" "     4.6" "    15.5" "     3.1"
"1979" "   -15.6" "    -8.1" "     1.4" "     3.9" "     9.0" "    12.0" "    16.9" "    16.7" "    12.9" "     7.1" "    -2.1" "    -3.2" "     4.2" "   -11.1" "     4.8" "    15.2" "     6.0"
"1980" "   -11.3" "    -4.2" "    -2.3" "     7.3" "    10.9" "    12.3" "    14.4" "    12.6" "    10.3" "     6.6" "     0.6" "    -7.7" "     4.1" "    -6.2" "     5.3" "    13.1" "     5.8"
"1981" "    -0.7" "    -3.1" "     3.0" "     4.2" "    10.2" "    10.2" "    15.4" "    17.7" "    12.0" "     4.9" "     1.5" "    -8.0" "     5.6" "    -3.8" "     5.8" "    14.4" "     6.1"
"1982" "   -13.7" "    -6.4" "    -2.6" "     1.9" "     8.4" "    16.1" "    15.1" "    13.8" "    11.7" "     5.3" "    -4.7" "    -5.2" "     3.3" "    -9.4" "     2.6" "    15.0" "     4.1"
"1983" "    -2.6" "     0.0" "     1.1" "     5.5" "    11.2" "    12.8" "    14.5" "    15.7" "     9.1" "     5.1" "     0.4" "   -15.3" "     4.8" "    -2.6" "     5.9" "    14.3" "     4.9"
"1984" "    -4.8" "     0.0" "     2.4" "     4.6" "     7.2" "    12.0" "    15.7" "    15.2" "     8.1" "     1.9" "    -4.4" "   -13.1" "     3.7" "    -6.7" "     4.7" "    14.3" "     1.9"
"1985" "    -6.6" "    -5.8" "    -0.9" "     3.8" "    10.5" "    12.2" "    17.7" "    14.4" "     7.7" "     3.8" "   -14.2" "    -7.4" "     2.9" "    -8.5" "     4.5" "    14.8" "    -0.9"
"1986" "    -1.4" "    -7.6" "     3.8" "     3.4" "     8.9" "    14.1" "    14.1" "    16.9" "     9.1" "     7.8" "    -3.0" "    -5.0" "     5.1" "    -5.5" "     5.4" "    15.0" "     4.6"
"1987" "    -3.4" "    -0.3" "     2.2" "     6.4" "     9.9" "    15.2" "    16.6" "    14.0" "    13.4" "     6.7" "     1.4" "    -4.6" "     6.5" "    -2.9" "     6.2" "    15.3" "     7.2"
"1988" "    -8.3" "    -3.8" "     1.3" "     6.5" "    10.0" "    13.7" "    16.0" "    15.1" "    10.3" "     7.5" "     0.4" "    -5.4" "     5.3" "    -5.6" "     5.9" "    14.9" "     6.1"
"1989" "    -6.8" "   -11.7" "    -2.1" "     6.0" "     9.9" "    14.2" "    15.8" "    15.0" "    11.6" "     6.2" "    -0.3" "    -3.0" "     4.6" "    -8.0" "     4.6" "    15.0" "     5.8"
"1990" "    -5.5" "    -6.4" "     0.5" "     6.0" "     9.4" "    13.1" "    16.5" "    16.4" "    12.5" "     3.4" "    -3.1" "   -10.4" "     4.4" "    -5.0" "     5.3" "    15.3" "     4.3"
"1991" "   -12.7" "     1.9" "    -3.3" "     5.6" "    10.2" "    12.1" "    15.2" "    16.2" "    11.3" "     2.1" "    -0.5" "    -2.8" "     4.6" "    -7.1" "     4.2" "    14.5" "     4.3"
"1992" "    -1.4" "    -1.6" "     4.0" "     6.0" "    10.0" "    16.3" "    16.6" "    15.1" "     9.0" "     5.4" "    -1.6" "   -10.4" "     5.6" "    -1.9" "     6.7" "    16.0" "     4.3"
"1993" "   -13.5" "    -6.7" "     0.2" "     5.0" "    13.3" "    12.2" "    13.6" "    14.2" "    11.1" "     4.9" "    -3.7" "    -4.3" "     3.9" "   -10.2" "     6.2" "    13.3" "     4.1"
"1994" "    -3.6" "   -10.4" "     2.6" "     6.8" "    10.1" "    12.8" "    16.9" "    15.5" "    12.5" "     4.2" "    -3.6" "    -5.6" "     4.9" "    -6.1" "     6.5" "    15.1" "     4.4"
"1995" "    -8.4" "    -3.1" "     0.3" "     4.9" "    11.0" "    14.1" "    15.7" "    12.3" "    12.4" "     4.0" "    -1.3" "    -7.8" "     4.5" "    -5.7" "     5.4" "    14.0" "     5.0"
"1996" "   -14.3" "    -4.4" "    -1.9" "     5.9" "     7.0" "    11.7" "    15.8" "    15.1" "     9.4" "     3.5" "    -7.0" "   -12.9" "     2.3" "    -8.8" "     3.7" "    14.2" "     2.0"
"1997" "    -5.9" "    -2.1" "    -1.5" "     4.4" "    10.5" "    12.7" "    15.1" "    16.0" "    12.3" "     4.2" "    -1.0" "    -2.7" "     5.2" "    -7.0" "     4.5" "    14.6" "     5.2"
"1998" "    -8.1" "     0.5" "     1.4" "     5.1" "    13.1" "    14.5" "    18.6" "    16.5" "    12.5" "     6.4" "    -0.1" "    -5.9" "     6.2" "    -3.4" "     6.5" "    16.5" "     6.3"
"1999" "    -5.0" "    -1.4" "     1.2" "     5.1" "     7.8" "    11.8" "    14.6" "    16.1" "    10.2" "     4.9" "     1.0" "    -4.5" "     5.2" "    -4.1" "     4.7" "    14.2" "     5.4"
