DEBUG [2020-03-19 16:39:35] |MONTH 1| Jan |
DEBUG [2020-03-19 16:39:35] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:39:35] Rdata exists
DEBUG [2020-03-19 16:39:35] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:39:35] |MONTH| Jan |
DEBUG [2020-03-19 16:39:35] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:39:35] |check city df ------  | 0 |
DEBUG [2020-03-19 16:39:40] |check city df ------  | 1 |
DEBUG [2020-03-19 16:39:40] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:41:06] |TEMP_VAL |  |
DEBUG [2020-03-19 16:41:06] |MONTH|  |
DEBUG [2020-03-19 16:41:06] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:41:06] |check city df ------  | 0 |
DEBUG [2020-03-19 16:41:07] |check value------  | min_temp |
DEBUG [2020-03-19 16:41:07] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:41:09] |MONTH 1| Jan |
DEBUG [2020-03-19 16:41:09] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:41:09] Rdata exists
DEBUG [2020-03-19 16:41:09] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:41:09] |MONTH| Jan |
DEBUG [2020-03-19 16:41:09] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:41:10] |check city df ------  | 0 |
DEBUG [2020-03-19 16:41:19] |check city df ------  | 1 |
DEBUG [2020-03-19 16:41:20] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:45:37] |TEMP_VAL |  |
DEBUG [2020-03-19 16:45:37] |MONTH|  |
DEBUG [2020-03-19 16:45:37] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:45:37] |check city df ------  | 0 |
DEBUG [2020-03-19 16:45:39] |check value------  | min_temp |
DEBUG [2020-03-19 16:45:39] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:45:41] |MONTH 1| Jan |
DEBUG [2020-03-19 16:45:41] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:45:41] Rdata exists
DEBUG [2020-03-19 16:45:41] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:45:41] |MONTH| Jan |
DEBUG [2020-03-19 16:45:41] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:45:41] |check city df ------  | 0 |
DEBUG [2020-03-19 16:45:45] |check city df ------  | 1 |
DEBUG [2020-03-19 16:45:45] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:46:12] |TEMP_VAL |  |
DEBUG [2020-03-19 16:46:12] |MONTH|  |
DEBUG [2020-03-19 16:46:12] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:46:12] |check city df ------  | 0 |
DEBUG [2020-03-19 16:46:14] |check value------  | min_temp |
DEBUG [2020-03-19 16:46:14] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:46:15] |MONTH 1| Jan |
DEBUG [2020-03-19 16:46:15] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:46:15] Rdata exists
DEBUG [2020-03-19 16:46:16] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:46:16] |MONTH| Jan |
DEBUG [2020-03-19 16:46:16] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:46:16] |check city df ------  | 0 |
DEBUG [2020-03-19 16:46:20] |check city df ------  | 1 |
DEBUG [2020-03-19 16:46:20] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:46:46] |TEMP_VAL |  |
DEBUG [2020-03-19 16:46:46] |MONTH|  |
DEBUG [2020-03-19 16:46:46] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:46:46] |check city df ------  | 0 |
DEBUG [2020-03-19 16:46:48] |check value------  | min_temp |
DEBUG [2020-03-19 16:46:48] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:46:50] |MONTH 1| Jan |
DEBUG [2020-03-19 16:46:50] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:46:50] Rdata exists
DEBUG [2020-03-19 16:46:50] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:46:50] |MONTH| Jan |
DEBUG [2020-03-19 16:46:50] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:46:50] |check city df ------  | 0 |
DEBUG [2020-03-19 16:46:54] |check city df ------  | 1 |
DEBUG [2020-03-19 16:46:54] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:47:19] |TEMP_VAL |  |
DEBUG [2020-03-19 16:47:19] |MONTH|  |
DEBUG [2020-03-19 16:47:19] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:47:19] |check city df ------  | 0 |
DEBUG [2020-03-19 16:47:20] |check value------  | min_temp |
DEBUG [2020-03-19 16:47:20] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:47:21] |MONTH 1| Jan |
DEBUG [2020-03-19 16:47:21] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:47:21] Rdata exists
DEBUG [2020-03-19 16:47:21] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:47:21] |MONTH| Jan |
DEBUG [2020-03-19 16:47:21] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:47:22] |check city df ------  | 0 |
DEBUG [2020-03-19 16:47:25] |check city df ------  | 1 |
DEBUG [2020-03-19 16:47:25] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:47:55] |TEMP_VAL |  |
DEBUG [2020-03-19 16:47:55] |MONTH|  |
DEBUG [2020-03-19 16:47:55] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:47:55] |check city df ------  | 0 |
DEBUG [2020-03-19 16:47:57] |check value------  | min_temp |
DEBUG [2020-03-19 16:47:57] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:47:58] |MONTH 1| Jan |
DEBUG [2020-03-19 16:47:58] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:47:58] Rdata exists
DEBUG [2020-03-19 16:47:58] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:47:58] |MONTH| Jan |
DEBUG [2020-03-19 16:47:58] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:47:59] |check city df ------  | 0 |
DEBUG [2020-03-19 16:48:10] |check city df ------  | 1 |
DEBUG [2020-03-19 16:48:10] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:48:35] |TEMP_VAL |  |
DEBUG [2020-03-19 16:48:35] |MONTH|  |
DEBUG [2020-03-19 16:48:35] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:48:35] |check city df ------  | 0 |
DEBUG [2020-03-19 16:48:38] |check value------  | min_temp |
DEBUG [2020-03-19 16:48:38] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:48:40] |MONTH 1| Jan |
DEBUG [2020-03-19 16:48:40] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:48:40] Rdata exists
DEBUG [2020-03-19 16:48:40] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:48:40] |MONTH| Jan |
DEBUG [2020-03-19 16:48:40] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:48:40] |check city df ------  | 0 |
DEBUG [2020-03-19 16:48:44] |check city df ------  | 1 |
DEBUG [2020-03-19 16:48:44] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:49:26] |TEMP_VAL |  |
DEBUG [2020-03-19 16:49:26] |MONTH|  |
DEBUG [2020-03-19 16:49:26] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:49:26] |check city df ------  | 0 |
DEBUG [2020-03-19 16:49:28] |check value------  | min_temp |
DEBUG [2020-03-19 16:49:28] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:49:29] |MONTH 1| Jan |
DEBUG [2020-03-19 16:49:29] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:49:29] Rdata exists
DEBUG [2020-03-19 16:49:29] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:49:29] |MONTH| Jan |
DEBUG [2020-03-19 16:49:29] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:49:30] |check city df ------  | 0 |
DEBUG [2020-03-19 16:49:33] |check city df ------  | 1 |
DEBUG [2020-03-19 16:49:33] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:58:31] |TEMP_VAL |  |
DEBUG [2020-03-19 16:58:31] |MONTH|  |
DEBUG [2020-03-19 16:58:31] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:58:31] |check city df ------  | 0 |
DEBUG [2020-03-19 16:58:33] |check value------  | min_temp |
DEBUG [2020-03-19 16:58:33] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:58:35] |MONTH 1| Jan |
DEBUG [2020-03-19 16:58:35] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:58:35] Rdata exists
DEBUG [2020-03-19 16:58:35] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:58:35] |MONTH| Jan |
DEBUG [2020-03-19 16:58:35] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:58:36] |check city df ------  | 0 |
DEBUG [2020-03-19 16:58:40] |check city df ------  | 1 |
DEBUG [2020-03-19 16:58:40] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:58:51] |TEMP_VAL |  |
DEBUG [2020-03-19 16:58:51] |MONTH|  |
DEBUG [2020-03-19 16:58:51] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:58:51] |check city df ------  | 0 |
DEBUG [2020-03-19 16:58:52] |check value------  | min_temp |
DEBUG [2020-03-19 16:58:52] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:58:54] |MONTH 1| Jan |
DEBUG [2020-03-19 16:58:54] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:58:54] Rdata exists
DEBUG [2020-03-19 16:58:54] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:58:54] |MONTH| Jan |
DEBUG [2020-03-19 16:58:54] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:58:55] |check city df ------  | 0 |
DEBUG [2020-03-19 16:58:58] |check city df ------  | 1 |
DEBUG [2020-03-19 16:58:58] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 16:59:22] |TEMP_VAL |  |
DEBUG [2020-03-19 16:59:22] |MONTH|  |
DEBUG [2020-03-19 16:59:22] |YEAR_TO_START|  |
DEBUG [2020-03-19 16:59:22] |check city df ------  | 0 |
DEBUG [2020-03-19 16:59:23] |check value------  | min_temp |
DEBUG [2020-03-19 16:59:23] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 16:59:25] |MONTH 1| Jan |
DEBUG [2020-03-19 16:59:25] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 16:59:25] Rdata exists
DEBUG [2020-03-19 16:59:25] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 16:59:25] |MONTH| Jan |
DEBUG [2020-03-19 16:59:25] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 16:59:26] |check city df ------  | 0 |
DEBUG [2020-03-19 16:59:29] |check city df ------  | 1 |
DEBUG [2020-03-19 16:59:30] |PROV_DF | 11.566348530472 ||PROV_DF | -0.013376215073371 |
DEBUG [2020-03-19 17:12:58] |TEMP_VAL |  |
DEBUG [2020-03-19 17:12:58] |MONTH|  |
DEBUG [2020-03-19 17:12:58] |YEAR_TO_START|  |
DEBUG [2020-03-19 17:13:03] |check value------  | min_temp |
DEBUG [2020-03-19 17:13:04] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:13:05] |MONTH 1| Jan |
DEBUG [2020-03-19 17:13:05] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:13:05] Rdata exists
DEBUG [2020-03-19 17:13:05] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 17:13:05] |MONTH| Jan |
DEBUG [2020-03-19 17:13:05] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 17:14:18] |TEMP_VAL |  |
DEBUG [2020-03-19 17:14:18] |MONTH|  |
DEBUG [2020-03-19 17:14:18] |YEAR_TO_START|  |
DEBUG [2020-03-19 17:14:53] |TEMP_VAL |  |
DEBUG [2020-03-19 17:14:53] |MONTH|  |
DEBUG [2020-03-19 17:14:53] |YEAR_TO_START|  |
DEBUG [2020-03-19 17:14:55] |check value------  | min_temp |
DEBUG [2020-03-19 17:14:55] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:14:56] |MONTH 1| Jan |
DEBUG [2020-03-19 17:14:56] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:14:57] Rdata exists
DEBUG [2020-03-19 17:14:57] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 17:14:57] |MONTH| Jan |
DEBUG [2020-03-19 17:14:57] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 17:22:04] |check value------  | min_temp |
DEBUG [2020-03-19 17:22:04] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:22:05] |MONTH 1| Jan |
DEBUG [2020-03-19 17:22:05] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:22:05] Rdata exists
DEBUG [2020-03-19 17:22:24] |check value------  | min_temp |
DEBUG [2020-03-19 17:22:24] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:22:25] |MONTH 1| Jan |
DEBUG [2020-03-19 17:22:25] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:22:25] Rdata exists
DEBUG [2020-03-19 17:22:27] |check value------  | min_temp |
DEBUG [2020-03-19 17:22:27] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:22:29] |MONTH 1| Jan |
DEBUG [2020-03-19 17:22:29] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:22:29] Rdata exists
DEBUG [2020-03-19 17:25:25] |check value------  | min_temp |
DEBUG [2020-03-19 17:25:25] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:25:26] |MONTH 1| Jan |
DEBUG [2020-03-19 17:25:26] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:25:26] Rdata exists
DEBUG [2020-03-19 17:28:16] |check value------  | min_temp |
DEBUG [2020-03-19 17:28:16] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:28:17] |MONTH 1| Jan |
DEBUG [2020-03-19 17:28:17] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:28:17] Rdata exists
DEBUG [2020-03-19 17:41:10] |TEMP_VAL |  |
DEBUG [2020-03-19 17:41:10] |MONTH|  |
DEBUG [2020-03-19 17:41:10] |YEAR_TO_START|  |
DEBUG [2020-03-19 17:41:11] |check value------  | min_temp |
DEBUG [2020-03-19 17:41:11] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:41:12] |MONTH 1| Jan |
DEBUG [2020-03-19 17:41:12] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:41:13] Rdata exists
DEBUG [2020-03-19 17:41:13] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 17:41:13] |MONTH| Jan |
DEBUG [2020-03-19 17:41:13] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 17:42:49] |TEMP_VAL |  |
DEBUG [2020-03-19 17:42:49] |MONTH|  |
DEBUG [2020-03-19 17:42:49] |YEAR_TO_START|  |
DEBUG [2020-03-19 17:42:51] |check value------  | min_temp |
DEBUG [2020-03-19 17:42:51] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 17:42:52] |MONTH 1| Jan |
DEBUG [2020-03-19 17:42:52] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 17:42:52] Rdata exists
DEBUG [2020-03-19 17:42:52] |TEMP_VAL | min_temp |
DEBUG [2020-03-19 17:42:52] |MONTH| Jan |
DEBUG [2020-03-19 17:42:52] |YEAR_TO_START| 1980 |
DEBUG [2020-03-19 18:16:46] |check value------  | min_temp |
DEBUG [2020-03-19 18:16:46] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 18:16:49] |MONTH 1| Jan |
DEBUG [2020-03-19 18:16:49] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 18:16:49] Rdata exists
DEBUG [2020-03-19 18:19:53] |check value------  | min_temp |
DEBUG [2020-03-19 18:19:53] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 18:19:54] |MONTH 1| Jan |
DEBUG [2020-03-19 18:19:54] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 18:19:54] Rdata exists
DEBUG [2020-03-19 18:27:46] |check value------  | min_temp |
DEBUG [2020-03-19 18:27:46] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 18:27:48] |MONTH 1| Jan |
DEBUG [2020-03-19 18:27:48] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 18:27:48] RData does not exists
DEBUG [2020-03-19 18:28:18] |check value------  | min_temp |
DEBUG [2020-03-19 18:28:18] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 18:28:20] |MONTH 1| Jan |
DEBUG [2020-03-19 18:28:20] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 18:28:20] Rdata exists
DEBUG [2020-03-19 18:28:39] |check value------  | min_temp |
DEBUG [2020-03-19 18:28:39] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 18:28:40] |MONTH 1| Jan |
DEBUG [2020-03-19 18:28:40] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 18:28:40] Rdata exists
DEBUG [2020-03-19 18:29:22] |check value------  | min_temp |
DEBUG [2020-03-19 18:29:22] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 18:29:23] |MONTH 1| Jan |
DEBUG [2020-03-19 18:29:23] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 18:29:23] RData does not exists
DEBUG [2020-03-19 18:34:03] |check value------  | min_temp |
DEBUG [2020-03-19 18:34:03] |TEMP_VAL 1| min_temp |
DEBUG [2020-03-19 18:34:04] |MONTH 1| Jan |
DEBUG [2020-03-19 18:34:04] |YEAR_TO_START 1| 1980 |
DEBUG [2020-03-19 18:34:04] RData does not exists
