4061632,COLLINS BAY    ,SK, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
4061632,COLLINS BAY    ,SK, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1972, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -1.9, ,    -8.9, ,   -17.0, ,   -29.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -9.3, 
 1973,   -24.5, ,   -27.7, ,   -13.2, ,    -9.6, ,     2.0, ,     5.9, ,    11.6, ,    10.5, ,     3.1, ,    -1.5, ,   -17.9, ,   -26.2, ,    -7.3, ,   -27.4, ,    -6.9, ,     9.3, ,    -5.4, 
 1974,   -33.9, ,   -27.1, ,   -25.4, ,    -8.6, ,    -0.9, ,     6.5, ,    11.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -20.2, , -9999.9,M,   -29.1, ,   -11.6, , -9999.9,M, -9999.9,M
 1975,   -32.5, ,   -25.5, ,   -22.6, ,    -6.8, ,    -0.5, ,     6.2, ,    10.6, ,     7.6, ,     3.1, ,    -4.1, ,   -15.5, ,   -26.9, ,    -8.9, ,   -26.1, ,   -10.0, ,     8.1, ,    -5.5, 
 1976,   -30.4, ,   -26.4, ,   -22.7, ,    -3.6, ,     1.4, ,     7.9, ,    10.5, ,     9.7, ,     4.3, ,    -4.8, ,   -17.0, ,   -30.0, ,    -8.4, ,   -27.9, ,    -8.3, ,     9.4, ,    -5.8, 
 1977,   -28.7, ,   -19.6, ,   -15.6, ,    -6.5, ,     3.2, ,     7.5, ,     8.6, ,     5.2, ,     4.5, ,    -0.9, ,   -15.9, ,   -28.5, ,    -7.2, ,   -26.1, ,    -6.3, ,     7.1, ,    -4.1, 
 1978,   -28.4, ,   -22.9, ,   -22.0, ,   -10.9, ,    -1.3, ,     3.8, ,     8.1, ,     6.2, ,     1.6, ,    -4.5, ,   -18.6, ,   -26.8, ,    -9.6, ,   -26.6, ,   -11.4, ,     6.0, ,    -7.2, 
 1979,   -29.3, ,   -34.3, ,   -23.8, ,   -11.7, ,    -3.0, ,     4.6, ,    11.1, ,     5.2, , -9999.9,M,    -4.9, ,   -13.1, ,   -18.1, , -9999.9,M,   -30.1, ,   -12.8, ,     7.0, , -9999.9,M
 1980,   -29.2, ,   -23.5, ,   -19.7, ,    -3.1, ,     1.7, ,     5.9, ,     9.6, ,     8.9, ,     0.4, ,    -2.6, ,   -15.0, ,   -30.5, ,    -8.1, ,   -23.6, ,    -7.0, ,     8.1, ,    -5.7, 
 1981,   -20.6, ,   -20.9, ,   -14.7, ,   -12.0, ,    -0.2, ,     5.9, ,     9.6, ,    11.7, ,     3.2, ,    -4.8, ,    -9.2, ,   -23.8, ,    -6.3, ,   -24.0, ,    -9.0, ,     9.1, ,    -3.6, 
 1982,   -37.5, ,   -26.6, ,   -21.9, ,   -10.9, ,     0.0, ,     3.7, ,     9.8, ,     7.0, ,     3.2, ,    -2.5, ,   -19.7, ,   -26.7, ,   -10.2, ,   -29.3, ,   -10.9, ,     6.8, ,    -6.3, 
 1983,   -27.1, ,   -27.8, ,   -19.1, ,    -9.7, ,    -5.1, ,     6.1, ,    10.8, ,    11.1, ,     3.8, ,    -2.0, ,    -8.7, ,   -29.6, ,    -8.1, ,   -27.2, ,   -11.3, ,     9.3, ,    -2.3, 
 1984,   -30.2, ,   -18.5, ,   -18.2, ,    -5.4, ,    -0.9, ,     7.0, ,    11.0, ,    11.2, ,     1.6, ,    -5.3, ,   -19.6, ,   -31.0, ,    -8.2, ,   -26.1, ,    -8.2, ,     9.7, ,    -7.8, 
 1985,   -27.6, ,   -30.9, ,   -17.6, ,    -9.7, ,     0.7, ,     4.9, ,     8.2, ,     8.1, ,     0.7, ,    -6.2, ,   -23.3, ,   -25.3, ,    -9.8, ,   -29.8, ,    -8.9, ,     7.1, ,    -9.6, 
 1986,   -25.9, ,   -25.0, ,   -18.3, ,    -9.8, ,     1.1, ,     4.6, ,     8.3, ,     7.0, ,     1.9, ,    -4.8, ,   -22.5, ,   -19.3, ,    -8.6, ,   -25.4, ,    -9.0, ,     6.6, ,    -8.5, 
 1987,   -21.6, ,   -20.2, ,   -17.4, ,    -5.3, ,     0.4, ,     7.1, ,     9.1, ,     4.9, ,     4.6, ,    -4.0, ,   -13.8, ,   -19.0, ,    -6.3, ,   -20.4, ,    -7.4, ,     7.0, ,    -4.4, 
 1988,   -31.2, ,   -28.0, ,   -17.8, ,   -10.2, ,    -1.5, ,     8.0, ,    10.6, ,     9.3, ,     3.8, ,    -4.5, ,   -16.7, ,   -25.5, ,    -8.6, ,   -26.1, ,    -9.8, ,     9.3, ,    -5.8, 
 1989,   -29.5, ,   -26.2, ,   -25.8, ,   -11.8, ,    -1.3, ,     5.4, ,    12.5, ,     9.9, ,     3.4, ,    -3.3, ,   -20.7, ,   -30.9, ,    -9.9, ,   -27.1, ,   -13.0, ,     9.3, ,    -6.9, 
 1990,   -28.0, ,   -30.2, ,   -16.2, ,   -11.2, ,    -0.9, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -29.7, ,    -9.4, , -9999.9,M, -9999.9,M
 1991, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1992, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -4.1,E,   -10.4,E,   -26.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1993,   -24.7,E,   -25.3,E,   -14.2, ,    -4.9,E,     0.4, ,     5.5, ,     9.5, ,     8.6,E,     0.3, ,    -5.5, ,   -16.0, ,   -23.6, ,    -7.5,E,   -25.4,E,    -6.2,E,     7.9,E,    -7.1, 
 1994,   -34.2, ,   -33.0,E,   -15.8,E,   -11.6,E,     0.0, ,     7.5,E,    10.1,E,     8.4, ,     5.4,E,    -0.8, ,   -13.9,E,   -21.4, ,    -8.3,E,   -30.3,E,    -9.1,E,     8.7,E,    -3.1,E
 1995,   -22.7,E,   -26.5,E,   -19.6,E,   -11.9,E,    -0.9,E,     9.7, ,     7.8, ,     8.9, ,     3.0,E,    -3.2, ,   -20.0,E,   -22.7, ,    -8.2,E,   -23.5,E,   -10.8,E,     8.8, ,    -6.7,E
 1996,   -32.6, ,   -23.6,E,   -24.6,E,   -10.6, ,    -1.4, ,     7.4, ,    11.1, ,    10.0,E, -9999.9,M,    -4.2, ,   -18.5, ,   -26.3,E, -9999.9,M,   -26.3,E,   -12.2,E,     9.5,E, -9999.9,M
 1997,   -29.9,E,   -23.6,E,   -20.5, ,   -10.3, ,    -3.1, ,     6.9,E,    12.2,E,    10.0, ,     4.8,E,    -6.3,E,   -13.2, ,   -17.8, ,    -7.6,E,   -26.6,E,   -11.3, ,     9.7,E,    -4.9,E
 1998,   -30.4, ,   -15.6, ,   -18.3, ,    -3.4, ,     0.9, ,     8.3, ,    10.9, ,    11.5,E,     4.3, ,    -0.8, ,   -10.2, ,   -22.4, ,    -5.4,E,   -21.3, ,    -6.9, ,    10.2,E,    -2.2, 
 1999,   -28.0, ,   -19.4, ,   -14.2, ,    -5.5, ,     0.8, ,     8.3, ,     9.5, ,     9.3, ,     3.1, ,    -3.7, ,   -11.7, ,   -23.7, ,    -6.3, ,   -23.3, ,    -6.3, ,     9.0, ,    -4.1, 
 2000,   -27.6, ,   -20.3, ,   -14.2, ,   -10.9, ,    -1.0, ,     4.9, ,    11.4, ,     9.3, ,     2.4, ,    -3.1, , -9999.9,M,   -30.4, , -9999.9,M,   -23.9, ,    -8.7, ,     8.5, , -9999.9,M
 2001,   -20.4, ,   -27.9, ,   -16.2, ,    -8.3, ,     0.9, ,     6.6, ,    11.7, ,    10.0, ,     5.8, ,    -4.4, ,   -11.9, ,   -22.1, ,    -6.4, ,   -26.2, ,    -7.9, ,     9.4, ,    -3.5, 
 2002,   -27.9, ,   -23.4, ,   -24.5, ,   -13.8, ,    -5.4, ,     6.5, ,    10.2, ,     7.0, ,     3.6, ,    -8.3, ,   -16.4, ,   -18.3, ,    -9.2, ,   -24.5, ,   -14.6, ,     7.9, ,    -7.0, 
 2003,   -27.6, ,   -32.4, ,   -22.1, ,   -10.7, ,     0.7, ,     6.2, ,    10.5, ,    10.7, ,     4.1, ,    -1.7, ,   -15.5, ,   -19.8, ,    -8.1, ,   -26.1, ,   -10.7, ,     9.1, ,    -4.4, 
