3070600,BEAVERLODGE    ,AB, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
3070600,BEAVERLODGE    ,AB, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1913, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -0.1, ,     6.2, ,     5.4, ,     4.9, ,     1.1, ,    -8.4, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     5.5, , -9999.9,M
 1914,   -25.5, ,   -24.5, ,   -15.6, ,    -6.1, ,    -2.2, ,     3.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -8.0, , -9999.9,M, -9999.9,M
 1915, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     1.6, ,    -3.4, ,   -10.4, ,   -12.1, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -4.1, 
 1916,   -31.0, ,   -14.6, ,   -14.3, ,    -1.5, ,     2.1, ,     7.0, ,     7.0, ,     6.2, ,     3.2, ,    -0.7, ,    -8.1, ,   -19.7, ,    -5.4, ,   -19.2, ,    -4.6, ,     6.7, ,    -1.9, 
 1917,   -21.9, ,   -21.2, ,   -11.7, ,    -3.8, ,     1.2, ,     5.4, ,     7.7, ,     6.4, ,     1.6, ,    -2.2, ,    -1.6, ,   -28.5, ,    -5.7, ,   -20.9, ,    -4.8, ,     6.5, ,    -0.7, 
 1918,   -18.0, ,   -19.0, ,   -13.5, ,    -3.1, ,     0.6, ,     5.9, ,     7.8, ,     8.0, ,     4.2, ,    -2.6, ,    -7.4, ,   -11.9, ,    -4.1, ,   -21.8, ,    -5.3, ,     7.2, ,    -1.9, 
 1919,    -9.8, ,   -18.4, ,   -17.6, ,    -1.0, ,     0.8, ,     4.2, ,     7.8, ,     7.6, ,     4.3, ,    -7.2, ,   -15.1, ,   -15.3, ,    -5.0, ,   -13.4, ,    -5.9, ,     6.5, ,    -6.0, 
 1920,   -21.1, ,   -10.2, ,   -12.6, ,    -7.5, ,     0.4, ,     4.8, ,    10.2, ,     7.7, ,     1.9, ,    -2.4, ,    -8.9, ,   -15.7, ,    -4.5, ,   -15.5, ,    -6.6, ,     7.6, ,    -3.1, 
 1921,   -18.5, ,   -12.3, ,   -12.7, ,    -1.7, ,     2.6, ,     5.3, ,     7.2, ,     6.9, ,     1.5, ,     0.5, ,   -12.3, ,   -13.0, ,    -3.9, ,   -15.5, ,    -3.9, ,     6.5, ,    -3.4, 
 1922,   -15.0, ,   -22.7, ,   -14.6, ,    -3.2, ,     2.5, ,     6.1, ,     7.3, ,     8.9, ,     3.4, ,    -1.2, ,    -7.3, ,   -19.8, ,    -4.6, ,   -16.9, ,    -5.1, ,     7.4, ,    -1.7, 
 1923,   -19.7, ,   -15.9, ,   -10.5, ,    -2.9, ,     2.0, ,     8.4, ,     9.1, ,     7.4, ,     3.3, ,    -1.3, ,    -4.8, ,   -11.8, ,    -3.1, ,   -18.5, ,    -3.8, ,     8.3, ,    -0.9, 
 1924,   -19.4, ,   -11.4, ,    -8.5, ,    -3.2, ,     3.3, ,     5.7, ,     9.0, ,     6.2, ,     4.3, ,    -0.4, ,    -9.1, ,   -21.7, ,    -3.8, ,   -14.2, ,    -2.8, ,     7.0, ,    -1.7, 
 1925,   -21.7, ,   -18.1, ,   -11.4, ,    -1.7, ,     3.6, ,     7.2, ,     9.9, ,     7.7, ,     2.0, ,    -3.5, ,    -9.9, ,    -8.9, ,    -3.7, ,   -20.5, ,    -3.2, ,     8.3, ,    -3.8, 
 1926,    -7.4, ,    -9.2, ,    -2.4, ,    -1.2, ,     2.6, ,     5.5, ,     8.8, ,     6.2, ,     0.0, ,    -2.0, ,    -9.6, ,   -14.3, ,    -1.9, ,    -8.5, ,    -0.3, ,     6.8, ,    -3.9, 
 1927,   -17.3, ,   -17.1, ,    -9.1, ,    -5.4, ,     2.3, ,     7.4, ,     8.9, ,     8.0, ,     3.3, ,    -1.6, ,   -18.0, ,   -22.6, ,    -5.1, ,   -16.2, ,    -4.1, ,     8.1, ,    -5.4, 
 1928,   -11.7, ,    -9.6, ,    -7.9, ,    -5.9, ,     4.1, ,     7.7, ,     9.2, ,     6.1, ,     3.0, ,    -2.3, ,    -5.8, ,   -10.4, ,    -2.0, ,   -14.6, ,    -3.2, ,     7.7, ,    -1.7, 
 1929,   -20.5, ,   -17.0, ,    -8.0, ,    -4.7, ,     2.8, ,     6.7, ,     8.2, ,     7.5, ,     3.9, ,     0.5, ,    -4.0, ,   -16.8, ,    -3.5, ,   -16.0, ,    -3.3, ,     7.5, ,     0.1, 
 1930,   -21.0, ,   -12.3, ,    -9.5, ,    -0.8, ,     1.9, ,     6.7, ,     7.7, ,     7.8, ,     3.6, ,    -2.5, ,    -6.6, ,    -3.8, ,    -2.4, ,   -16.7, ,    -2.8, ,     7.4, ,    -1.8, 
 1931,    -8.2, ,    -5.8, ,   -12.9, ,    -1.1, ,     2.3, ,     6.7, ,     9.0, ,     6.9, ,     2.6, ,    -0.8, ,   -10.4, ,   -13.9, ,    -2.1, ,    -5.9, ,    -3.9, ,     7.5, ,    -2.9, 
 1932,   -17.7, ,   -20.2, ,   -16.0, ,    -1.6, ,     3.1, ,     5.7, ,     7.1, ,     9.2, ,     3.5, ,    -2.4, ,   -12.3, ,   -17.0, ,    -4.9, ,   -17.3, ,    -4.8, ,     7.3, ,    -3.7, 
 1933,   -22.0, ,   -18.9, ,   -14.7, ,    -4.4, ,     2.8, ,     5.8, ,     7.0, ,     8.4, ,     1.9, ,    -4.3, ,    -4.9, ,   -29.5, ,    -6.1, ,   -19.3, ,    -5.4, ,     7.1, ,    -2.4, 
 1934,   -14.8, ,    -9.1, ,    -9.7, ,     1.0, ,     4.6, ,     6.3, ,     8.2, ,     7.5, ,     1.7, ,    -0.3, ,    -8.6, ,   -16.8, ,    -2.5, ,   -17.8, ,    -1.4, ,     7.3, ,    -2.4, 
 1935,   -25.4, ,    -8.6, ,   -16.6, ,    -7.9, ,     3.3, ,     7.0, ,    10.1, ,     6.4, ,     4.9, ,    -2.1, ,   -10.8, ,   -10.6, ,    -4.2, ,   -16.9, ,    -7.1, ,     7.8, ,    -2.7, 
 1936,   -22.2, ,   -31.7, ,    -7.9, ,    -3.6, ,     5.9, ,     7.2, ,     9.2, ,     7.6, ,     2.9, ,     2.1, ,    -3.4, ,   -17.5, ,    -4.3, ,   -21.5, ,    -1.9, ,     8.0, ,     0.5, 
 1937,   -22.4, ,   -17.7, ,    -7.3, ,    -1.4, ,     4.1, ,     7.4, ,     8.5, ,     6.4, ,     4.5, ,     1.1, ,   -11.9, ,   -19.3, ,    -4.0, ,   -19.2, ,    -1.5, ,     7.4, ,    -2.1, 
 1938,   -13.7, ,   -19.5, ,    -6.1, ,    -1.9, ,     3.1, ,     6.9, ,     9.2, ,     6.9, ,     7.2, ,     1.5, ,    -7.9, ,   -12.2, ,    -2.2, ,   -17.5, ,    -1.6, ,     7.7, ,     0.3, 
