7025440,NICOLET        ,QC, station not joined, Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
7025440,NICOLET        ,QC, station non jointe, Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1913, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -8.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1914, -9999.9,M,   -23.8, ,    -9.7, ,    -3.3, ,     6.8, ,     8.1, ,    15.7, ,    12.0, ,     8.4, ,     2.9, ,    -6.4, ,   -15.2, , -9999.9,M, -9999.9,M,    -2.1, ,    11.9, ,     1.6, 
 1915,   -14.7, ,   -13.4, ,   -10.0, ,     1.4, ,     4.9, ,    11.2, ,    13.3, ,    12.8, ,     9.8, ,     4.2, ,    -2.6, ,    -8.5, ,     0.7, ,   -14.4, ,    -1.2, ,    12.4, ,     3.8, 
 1916,   -10.9, ,   -16.9, ,   -15.4, ,     0.1, ,     6.5, ,    12.4, ,    16.2, ,    14.7, ,     9.1, ,     1.7, ,    -5.8, ,   -11.2, ,     0.0, ,   -12.1, ,    -2.9, ,    14.4, ,     1.7, 
 1917,   -19.9, ,   -22.4, ,   -11.8, ,    -1.7, ,     3.4, ,    11.5, ,    15.9, ,    14.4, ,     6.9, ,     1.7, ,    -6.6, ,   -19.6, ,    -2.4, ,   -17.8, ,    -3.4, ,    13.9, ,     0.7, 
 1918,   -20.8, ,   -21.2, ,   -11.0, ,     2.7, ,    10.7, ,    10.7, ,    14.9, ,    11.6, ,     7.1, ,     1.6, ,    -2.6, ,   -11.2, ,    -0.6, ,   -20.5, ,     0.8, ,    12.4, ,     2.0, 
 1919,   -13.3, ,   -15.3, ,    -9.9, ,    -1.9, ,     5.6, ,    12.9, ,    14.9, ,    11.5, ,     8.3, ,     1.2, ,    -3.3, ,   -17.2, ,    -0.5, ,   -13.3, ,    -2.1, ,    13.1, ,     2.1, 
 1920,   -21.1, ,   -17.5, ,   -10.0, ,    -0.5, ,     6.7, ,    11.5, ,    13.5, ,    14.3, ,     9.8, ,     5.2, ,    -5.6, ,   -10.9, ,    -0.4, ,   -18.6, ,    -1.3, ,    13.1, ,     3.1, 
 1921,   -16.7, ,   -18.1, ,    -6.3, ,     0.7, ,     6.9, ,    11.6, ,    17.6, ,    12.7, ,     9.3, ,     3.4, ,    -5.8, ,   -12.4, ,     0.2, ,   -15.2, ,     0.4, ,    14.0, ,     2.3, 
 1922,   -19.8, ,   -18.0, ,    -8.3, ,     0.5, ,     7.4, ,    12.7, ,    14.4, , -9999.9,M,    11.3, ,     2.2, ,    -3.6, ,   -17.1, , -9999.9,M,   -16.7, ,    -0.1, , -9999.9,M,     3.3, 
