1026271,PORT HARDY     ,BC, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
1026271,PORT HARDY     ,BC, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1944, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,     6.0, ,     8.8, ,     9.9, ,    10.1, ,     9.1, ,     6.5, ,     4.4, ,     0.0, , -9999.9,M, -9999.9,M, -9999.9,M,     9.6, ,     6.7, 
 1945,     2.6, ,     1.5, ,     1.0, ,     2.8, ,     6.0, ,     7.8, ,     9.4, ,     9.9, ,     7.5, ,     5.9, ,     1.3, ,     0.9, ,     4.7, ,     1.4, ,     3.3, ,     9.0, ,     4.9, 
 1946,     1.8, ,     1.2, ,     1.8, ,     2.6, ,     6.4, ,     9.2, ,    10.5, ,     9.9, ,     8.6, ,     4.0, ,     1.2, ,    -0.4, ,     4.7, ,     1.3, ,     3.6, ,     9.9, ,     4.6, 
 1947,    -1.0, ,     1.6, ,     2.4, ,     4.1, ,     6.2, ,     8.9, ,     9.7, ,    10.6, ,     8.1, ,     5.9, ,     2.7, ,     2.4, ,     5.1, ,     0.1, ,     4.2, ,     9.7, ,     5.6, 
 1948,     0.8, ,    -0.6, ,     0.7, ,     1.5, ,     6.0, ,     9.3, ,    10.4, ,    10.7, ,     8.2, ,     4.8, ,     1.9, ,    -1.2, ,     4.4, ,     0.9, ,     2.7, ,    10.1, ,     5.0, 
 1949,    -1.7, ,    -1.3, ,     1.5, ,     3.8, ,     6.1, ,     7.7, ,     9.0, ,     9.9, ,     8.5, ,     5.4, ,     5.8, ,    -0.4, ,     4.5, ,    -1.4, ,     3.8, ,     8.9, ,     6.6, 
 1950,    -7.7, ,     0.2, ,     1.5, ,     2.4, ,     4.9, ,     8.4, ,     9.9, ,    10.1, ,     8.6, ,     3.6, ,     1.7, ,     3.0, ,     3.9, ,    -2.6, ,     2.9, ,     9.5, ,     4.6, 
 1951,    -0.6, ,    -0.4, ,    -1.3, ,     1.4, ,     6.0, ,     8.4, ,    10.1, ,    10.6, ,     8.3, ,     5.4, ,     3.5, ,    -0.2, ,     4.3, ,     0.7, ,     2.0, ,     9.7, ,     5.7, 
 1952,    -0.7, ,     0.6, ,     1.5, ,     2.7, ,     5.3, ,     7.7, ,     9.5, ,     9.6, ,     8.7, ,     6.5, ,     3.5, ,     2.2, ,     4.8, ,    -0.1, ,     3.2, ,     8.9, ,     6.2, 
 1953,     0.6, ,     1.5, ,     1.4, ,     3.2, ,     6.1, ,     8.2, ,    10.5, ,    10.7, ,     8.1, ,     6.8, ,     4.8, ,     2.8, ,     5.4, ,     1.4, ,     3.6, ,     9.8, ,     6.6, 
 1954,    -3.0, ,     1.5, ,    -0.7, ,     1.1, ,     5.4, ,     8.1, ,     9.4, ,    10.5, ,     9.3, ,     5.5, ,     5.8, ,     1.9, ,     4.6, ,     0.4, ,     1.9, ,     9.3, ,     6.9, 
 1955,     2.4, ,     0.8, ,    -0.6, ,     0.9, ,     3.7, ,     7.7, ,     9.5, ,     9.4, ,     7.7, ,     5.7, ,     0.3, ,    -1.0, ,     3.9, ,     1.7, ,     1.3, ,     8.9, ,     4.6, 
 1956,    -0.3, ,    -0.7, ,     0.1, ,     2.6, ,     4.4, ,     7.9, ,     9.7, ,    10.7, ,     8.4, ,     4.5, ,     2.5, ,     1.8, ,     4.3, ,    -0.7, ,     2.4, ,     9.4, ,     5.1, 
 1957,    -2.4, ,    -1.7, ,     1.4, ,     3.6, ,     6.7, ,     9.4, ,    10.0, ,    10.1, ,     9.4, ,     4.9, ,     2.9, ,     2.6, ,     4.7, ,    -0.8, ,     3.9, ,     9.8, ,     5.7, 
 1958,     3.4, ,     4.6, ,     2.0, ,     2.8, ,     6.6, ,    10.8, ,    10.8, ,    11.1, ,     9.4, ,     7.2, ,     0.9, ,     3.5, ,     6.1, ,     3.5, ,     3.8, ,    10.9, ,     5.8, 
 1959,     0.8, ,     1.4, ,     2.2, ,     3.2, ,     5.8, ,     8.8, ,    10.1, ,    10.6, ,     9.6, ,     6.5, ,     3.3, ,     2.6, ,     5.4, ,     1.9, ,     3.7, ,     9.8, ,     6.5, 
 1960,     1.2, ,     1.4, ,     1.2, ,     3.7, ,     5.9, ,     7.7, ,     9.7, ,    10.0, ,     6.9, ,     7.1, ,     2.5, ,     2.4, ,     5.0, ,     1.7, ,     3.6, ,     9.1, ,     5.5, 
 1961,     1.9, ,     2.2, ,     2.6, ,     3.8, ,     6.1, ,     8.5, ,    10.7,a,    10.5,a,     7.6,a,     4.7,a,     2.2,a,     1.3,a,     5.2,a,     2.2, ,     4.2, ,     9.9,a,     4.8,a
 1962,     1.9,a,     1.4,a,    -0.2,a,     4.2,a,     4.6,a,     8.0,a,     9.6, ,    10.9,a,     7.2,a,     6.9,a,     3.7,a,     3.2,a,     5.1,a,     1.5,a,     2.9,a,     9.5,a,     5.9,a
 1963,     1.2,a,     4.1,a,     1.7,a,     3.3,a,     4.8, ,     7.8,a,    10.6,a,    10.8,a,    10.7,a,     7.0,a,     2.3,a,     2.5,a,     5.6,a,     2.8,a,     3.3,a,     9.7,a,     6.7,a
 1964,     1.4,a,     1.3,a,     1.6,a,     2.8,a,     3.6,a,     8.9,a,     9.9,a,    10.0,a,     7.8,a,     4.8,a,     1.2,a,    -0.9,a,     4.4,a,     1.7,a,     2.7,a,     9.6,a,     4.6,a
 1965,    -0.2,a,     1.4,a,    -0.3,a,     3.3,a,     4.2,a,     6.6,a,     9.7,a,     9.9,a,     7.8,a,     6.6,a,     3.5,a,     0.1,a,     4.4,a,     0.1,a,     2.4,a,     8.7,a,     6.0,a
 1966,     0.9,a,     2.4,a,     2.3,a,     2.8,a,     4.7,a,     8.0, ,    10.1,a,    10.1,a,     9.0,a,     5.3,a,     3.4,a,     3.4,a,     5.2,a,     1.1,a,     3.3,a,     9.4,a,     5.9,a
 1967,     1.5,a,     2.3,a,     0.9,a,     0.6,a,     5.9,a,     8.6,a,    10.0,a,    10.6,a,     9.6,a,     7.1,a,     3.7,a,     1.2,a,     5.2,a,     2.4,a,     2.5,a,     9.7,a,     6.8,a
 1968,     0.5,a,     0.8,a,     3.5,a,     2.8,a,     4.6,a,     7.6,a,    10.1,a,     9.5,a,     9.0,a,     5.8,a,     3.9,a,    -1.6,a,     4.7,a,     0.8,a,     3.6,a,     9.1,a,     6.2,a
 1969,    -4.4,a,    -0.3,a,     0.7,a,     3.7,a,     5.4,a,     9.8,a,     9.7,a,     9.7,a,     9.1,a,     5.0,a,     5.0,a,     3.6,a,     4.8,a,    -2.1,a,     3.3,a,     9.7,a,     6.4,a
 1970,     1.6,a,     2.2,a,     1.9,a,     2.4,a,     5.6,a,     7.4,a,     9.7,a,     9.4,a,     6.6,a,     5.6,a,     2.3,a,    -0.6,a,     4.5,a,     2.5,a,     3.3,a,     8.8,a,     4.8,a
 1971,     0.4,a,     0.8,a,     0.0,a,     2.2,a,     3.9,a,     7.4,a,     9.0, ,    10.5,a,     6.6,a,     4.8,a,     2.9,a,    -1.5,a,     3.9,a,     0.2,a,     2.0,a,     9.0,a,     4.8,a
 1972,    -2.6,a,    -0.5,a,     2.2,a,     1.5,a,     4.9,a,     7.5,a,     9.0, ,     9.3,a,     6.3,a,     3.7,a,     3.7,a,    -0.6,a,     3.7,a,    -1.5,a,     2.9,a,     8.6,a,     4.6,a
 1973,     0.0,a,     0.0,a,     2.2,a,     2.6,a,     5.1,a,     7.3,a,     9.1,a,     8.2,a,     8.4,a,     4.6,a,     0.3,a,     2.2,a,     4.2,a,    -0.2,a,     3.3,a,     8.2,a,     4.4,a
 1974,    -1.5,a,     1.3,a,     1.6,a,     4.3,a,     4.8,a,     7.3, ,     8.3, ,    10.2,a,     8.4,a,     5.8,a,     2.9,a,     3.3,a,     4.7,a,     0.7,a,     3.6,a,     8.6,a,     5.7,a
 1975,    -0.5,a,    -0.2,a,     0.4,a,     1.5,a,     4.9,a,     7.6,a,     9.6,a,     9.8,a,     6.9,a,     5.6,a,     2.3,a,     1.0,a,     4.1,a,     0.9,a,     2.3,a,     9.0,a,     4.9,a
 1976,     1.8,a,     0.2,a,     0.4,a,     2.9,a,     5.3,a,     6.6,a,     9.8, ,     9.8,a,     9.0,a,     5.5,a,     3.0,a,     2.8,a,     4.8,a,     1.0,a,     2.9,a,     8.7,a,     5.8,a
 1977,     0.5,a,     4.3,a,     1.6,a,     4.0,a,     4.1,a,     8.3,a,     9.4,a,    10.2,a,     7.9,a,     5.3,a,     2.0,a,    -0.8,a,     4.7,a,     2.5,a,     3.2,a,     9.3,a,     5.1,a
 1978,     0.8,a,     2.4,a,     2.3,a,     3.4,a,     4.5,a,     8.5, ,     9.3,a,    10.3,a,     8.5,a,     6.1,a,     1.8,a,     0.6,a,     4.9,a,     0.8,a,     3.4,a,     9.4,a,     5.5,a
 1979,    -1.5,a,    -0.3,a,     1.4,a,     2.8,a,     6.1,a,     7.5,a,    10.6,a,    10.7,a,     8.9,a,     5.8,a,     2.6,a,     3.1,a,     4.8,a,    -0.4,a,     3.4,a,     9.6,a,     5.8,a
 1980,    -1.3,a,     3.0,a,     1.9,a,     3.8,a,     6.1,a,     8.8,a,    10.6,a,    10.1,a,     8.7,a,     6.7,a,     4.7,a,     2.8,a,     5.5,a,     1.6,a,     3.9,a,     9.8,a,     6.7,a
 1981,     4.1,a,     3.0,a,     2.8,a,     3.8,a,     6.9,a,     8.4,a,    10.7,a,    10.0,a,     8.8,a,     5.1,a,     4.7,a,     1.3,a,     5.8,a,     3.3,a,     4.5,a,     9.7,a,     6.2,a
 1982,    -0.1,a,     1.2,a,     0.6,a,     0.6,a,     5.2,a,     8.2,a,    10.3,a,     9.5,a,     9.0,a,     5.9,a,     1.5,a,     1.2,a,     4.4,a,     0.8,a,     2.1,a,     9.3,a,     5.5,a
 1983,     3.5,a,     3.5,a,     2.7,a,     3.4,a,     6.9,a,     9.5,a,    10.4,a,    10.5,a,     7.7,a,     5.1,a,     4.2,a,    -1.4,a,     5.5,a,     2.7,a,     4.3,a,    10.1,a,     5.7,a
 1984,     2.4,a,     3.0,a,     3.1,a,     3.2,a,     5.3,a,     7.7,a,    10.0,a,    10.8,a,     7.2,a,     4.9,a,     1.8,a,    -0.4,a,     4.9,a,     1.3,a,     3.9,a,     9.5,a,     4.6,a
 1985,     1.8,a,     1.4,a,     1.2,a,     2.8,a,     6.1,a,     7.8,a,     9.9,a,     9.3,a,     6.8,a,     5.5,a,    -2.7,a,     0.7,a,     4.2,a,     0.9,a,     3.4,a,     9.0,a,     3.2,a
 1986,     3.5,a,    -0.4,a,     4.0,a,     3.4,a,     5.8,a,     8.5,a,    10.3,a,    10.2,a,     8.0,a,     7.2,a,     4.1,a,     2.4,a,     5.6,a,     1.3,a,     4.4,a,     9.7,a,     6.4,a
 1987,     2.4,a,     3.9,a,     3.3,a,     3.8,a,     5.9,a,     7.8,a,    10.2,a,    10.2,a,     8.6,a,     5.9,a,     5.4,a,     1.6,a,     5.8,a,     2.9,a,     4.3,a,     9.4,a,     6.6,a
 1988,     1.3,a,     3.0,a,     2.3,a,     2.8,a,     6.4,a,     7.3,a,     9.9,a,    10.8,a,     8.1,a,     7.0,a,     3.8,a,     1.9,a,     5.4,a,     2.0,a,     3.8,a,     9.3,a,     6.3,a
 1989,     0.9,a,    -2.7,a,     1.1,a,     3.4,a,     5.8,a,     8.2, ,    10.8, ,    11.5,a,     8.0,a,     6.4,a,     3.6,a,     4.8,a,     5.2,a,     0.0,a,     3.4,a,    10.2,a,     6.0,a
 1990,     2.1,a,    -0.9,a,     2.3,a,     4.9,a,     7.5,a,     9.2,a,    10.9,a,    11.4, ,     8.6,a,     5.7,a,     3.0,a,    -0.6,a,     5.3,a,     2.0,a,     4.9,a,    10.5,a,     5.8,a
 1991,     0.5,a,     3.8,a,     0.3,a,     2.9,a,     6.6,a,     8.7,a,    11.1,a,    10.6,a,     9.3,a,     4.8,a,     4.7,a,     3.6,a,     5.6,a,     1.2,a,     3.3,a,    10.1,a,     6.3,a
 1992,     3.6,a,     3.7,a,     3.7,a,     4.4,a,     6.3,a,     9.6,a,    10.9,a,    10.1,a,     8.6,a,     6.6,a,     4.4,a,     0.0,a,     6.0,a,     3.6,a,     4.8,a,    10.2,a,     6.5,a
 1993,    -1.5,a,     1.4,a,     1.9,a,     5.2,a,     7.8,a,     9.4, ,    11.3,a,    11.1,a,     8.3,a,     6.5,a,     3.0,a,     2.8,a,     5.6,a,     0.0,a,     5.0,a,    10.6,a,     5.9,a
 1994,     4.4,a,     0.9,a,     2.3,a,     5.6,a,     6.6,a,     9.3, ,    10.6, ,    11.3,a,    10.1,a,     5.6,a,     1.9,a,     1.7,a,     5.9,a,     2.7,a,     4.8,a,    10.4,a,     5.9,a
 1995,     2.1,a,     1.9,a,     2.5,a,     3.7,a,     6.9,a,     8.7,a,    11.3, ,    10.1,a,     9.4,a,     6.5,a,     4.4,a,     2.9,a,     5.9,a,     1.9,a,     4.4,a,    10.0,a,     6.8,a
 1996,     0.3,a,     0.6,a,     2.3,a,     5.3,a,     5.5,a,     9.0,a,     9.7,a,    10.3,a,     7.8,a,     5.8,a,     2.6,a,    -0.4,a,     4.9,a,     1.3,a,     4.4,a,     9.7,a,     5.4,a
 1997,     2.0,a,     2.7,a,     2.4,a,     3.3,a,     7.1,a,     9.6,a,    11.3,a,    11.6,a,     9.2,a,     6.7,a,     4.8,a,     3.6,a,     6.2,a,     1.4,a,     4.3,a,    10.8,a,     6.9,a
 1998,     1.5,a,     3.6,a,     2.9,a,     3.3,a,     7.5,a,     9.7,a,    11.0,a,    11.3,a,     9.6,a,     7.4,a,     3.9,a,     1.8,a,     6.1,a,     2.9,a,     4.6,a,    10.7,a,     7.0,a
 1999,     2.5,a,     1.8,a,     1.6,a,     2.5,a,     4.7,a,     8.8,a,    10.2, ,    11.3,a,     8.3,a,     5.3,a,     3.9,a,     2.1,a,     5.3,a,     2.0,a,     2.9,a,    10.1,a,     5.8,a
 2000,     0.8,a,     1.1,a,     3.0,a,     3.4,a,     5.1,a,     8.6,a,    10.7,a,    10.9,a,     8.3,a,     6.5,a,     3.3,a,     1.1,a,     5.2,a,     1.3,a,     3.8,a,    10.1,a,     6.0,a
 2001,     2.8,a,     0.4,a,     2.0,a,     3.2,a,     5.7,a,     7.8,a,    10.4,a,    11.0,a,     9.4,a,     6.1,a,     4.2,a,     2.3,a,     5.4,a,     1.4,a,     3.6,a,     9.7,a,     6.6,a
 2002,     2.5,a,     1.3,a,     1.4,a,     3.3,a,     5.2,a,     9.0,a,    10.6, ,    10.9,a,     8.9,a,     5.9,a,     4.8,a,     3.3,a,     5.6,a,     2.0,a,     3.3,a,    10.2,a,     6.5,a
 2003,     4.1,a,     2.4,a,     2.8,a,     3.9,a,     5.8,a,     9.5,a,    11.2,a,    10.7,a,     8.8,a,     7.5,a,     0.9,a,     2.4,a,     5.8,a,     3.3,a,     4.2,a,    10.5,a,     5.7,a
 2004,     3.0,a,     2.9,a,     3.5,a,     3.4,a,     6.9,a,     9.3,a,    12.0,a,    12.1,a,     9.5,a,     6.4,a,     4.9,a,     3.6,a,     6.5,a,     2.8,a,     4.6,a,    11.1,a,     6.9,a
 2005,     2.4,a,     0.8,a,     3.5,a,     4.3,a,     7.5,a,    10.0,a,    11.5,a,    12.0,a,     9.4,a,     7.0,a,     3.2,a,     2.4,a,     6.2,a,     2.3,a,     5.1,a,    11.2,a,     6.5,a
 2006,     2.9,a,     0.4,a,     1.4,a,     4.1,a,     6.2,a,     9.4,a,    11.5,a,    10.7,a,     8.9,a,     5.5,a,     1.6,a,     2.6,a,     5.4,a,     1.9,a,     3.9,a,    10.5,a,     5.3,a
 2007,     1.2,a,     2.6,a,     2.8,a,     4.0,a,     5.9,a,     8.9,a,    11.7,a,    11.0,a,     9.3,a,     6.2,a,     2.9,a,     1.3,a,     5.7,a,     2.1,a,     4.2,a,    10.5,a,     6.1,a
 2008,     0.5,a,     1.6,a,     1.4,a,     2.4,a,     6.5,a,     8.2,a,    10.5,a,    10.9,a,     8.7,a,     4.9,a,     5.3,a,    -0.7,a,     5.0,a,     1.1,a,     3.4,a,     9.9,a,     6.3,a
 2009,     0.5,a,    -0.2,a,     0.9,a,     3.1,a,     5.1,a,     9.3,a,    10.5, ,    10.7,a,     9.8,a,     5.5,a,     3.1,a,    -0.1,a,     4.9,a,    -0.1,a,     3.0,a,    10.2,a,     6.1,a
 2010,     4.6,a,     3.5,a,     3.1,a,     3.5,a,     6.5,a,     8.5,a,    10.6,a,    10.3,a,     9.5,a,     7.1,a,     2.4,a,     1.9,a,     6.0,a,     2.7,a,     4.4,a,     9.8,a,     6.3,a
 2011,     2.1,a,     0.7,a,     2.0,a,     2.2,a,     6.0,a,     9.2,a,    10.5,a,    10.8,a,     9.6,a,     5.6,a,     2.6,a,     2.3,a,     5.3,a,     1.6,a,     3.4,a,    10.2,a,     5.9,a
 2012,     0.8,a,     2.8,a,     1.1,a,     3.7,a,     5.4,a,     8.2,E,    10.2,a,    10.9,a,     7.8,a,     5.3,a,     3.8,a,     1.8,a,     5.2,a,     2.0,a,     3.4,a,     9.8,a,     5.6,a
 2013,     1.5,a,     3.0,a,     2.4,a,     3.7,a,     6.6,a,     9.3,a,    10.0,E,    11.7,a,     9.4,a,     5.5,a,     3.1,a,     1.4,E,     5.6,a,     2.1,a,     4.2,a,    10.3,a,     6.0,a
