3032801,GLEICHEN       ,AB, station joined    , Monthly mean of homogenized daily minimum temperature                  , Deg Celcius,          Updated to December 2017
3032801,GLEICHEN       ,AB, station jointe    , Moyenne mensuelle des temperatures quotidiennes minimales homogeneisees, Deg Celsius, Mise a jour jusqu a decembre 2017
 Year,     Jan, ,     Feb, ,     Mar, ,     Apr, ,     May, ,     Jun, ,     Jul, ,     Aug, ,     Sep, ,     Oct, ,     Nov, ,     Dec, ,  Annual, ,  Winter, ,  Spring, ,  Summer, ,  Autumn
Annee,    Janv, ,     Fev, ,    Mars, ,     Avr, ,     Mai, ,    Juin, ,    Juil, ,    Aout, ,    Sept, ,     Oct, ,     Nov, ,     Dec, ,  Annuel, ,   Hiver, ,Printemp, ,     Ete, , Automne
 1903, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    10.8,a,     5.1,a,    -0.9,a,    -9.6,a,    -8.2,a, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,    -1.8,a
 1904,   -12.9,a,   -23.4,a,   -15.1,a,    -0.6,a,     3.6,a,     7.3,a,     9.1,a,     9.0,a,     4.1,a,     0.2,a,    -4.2,a,   -12.3,a,    -2.9,a,   -14.8,a,    -4.0,a,     8.5,a,     0.0,a
 1905,   -17.8,a,   -19.1,a,    -4.3,a,    -3.0,a,     1.6,a,     6.6,a,    10.1,a,     8.1,a,     3.8,a,    -4.4,a,    -7.4,a,   -11.6,a,    -3.1,a,   -16.4,a,    -1.9,a,     8.3,a,    -2.7,a
 1906,   -16.5,a,   -12.3,a,   -11.9,a,    -1.8,a,     2.6,a,     8.0,a,    11.7,a,     8.8,a,     4.2,a,    -0.5,a,   -11.7,a,   -18.5,a,    -3.2,a,   -13.5,a,    -3.7,a,     9.5,a,    -2.7,a
 1907,   -30.4,a,   -17.8,a,   -15.2,a,    -4.2,a,    -1.0,a,     8.0,a,     9.1,a,     6.5,a, -9999.9,M,    -2.9,a,    -8.9,a,   -15.9,a, -9999.9,M,   -22.2,a,    -6.8,a,     7.9,a, -9999.9,M
 1908,   -13.6,a, -9999.9,M,    -8.3,a,    -3.0,a,     3.9,a,     8.6,a,    10.4,a,     6.8,a,     1.9,a,    -3.9,a,    -7.7,a,   -17.6,a, -9999.9,M, -9999.9,M,    -2.5,a,     8.6,a,    -3.2,a
 1909,   -23.2,a,   -21.1,a,    -8.6,a,    -7.7,a,     2.2,a,     6.9,a,    10.6,a,     5.9,a,     3.3,a,    -3.1,a,   -12.9,a,   -17.8,a,    -5.5,a,   -20.6,a,    -4.7,a,     7.8,a,    -4.2,a
 1910,   -15.8,a,   -19.2,a,    -2.6,a,     1.2,a,     4.5,a,     8.4,a,    10.7,a,     8.8,a,     5.2,a,     0.7,a,    -8.9, ,   -11.5, ,    -1.5,a,   -17.6,a,     1.0,a,     9.3,a,    -1.0,a
 1911,   -25.1, ,   -18.3, ,    -5.4, ,    -4.6, ,     2.0, ,     7.7, ,     7.8, ,     6.1, ,     0.8, ,    -3.0, , -9999.9,M, -9999.9,M, -9999.9,M,   -18.3, ,    -2.7, ,     7.2, , -9999.9,M
 1912, -9999.9,M, -9999.9,M,   -15.5, ,    -1.6, ,     3.6, ,     8.7, ,     8.9, ,     8.2, ,     0.5, ,    -1.8, ,    -5.4, ,   -10.8, , -9999.9,M, -9999.9,M,    -4.5, ,     8.6, ,    -2.2, 
 1913,   -21.5, ,   -16.9, ,   -13.0, ,    -1.9, ,     2.5, ,     8.5, ,     7.6, ,     8.4, , -9999.9,M,    -3.6, ,    -6.3, ,   -10.6, , -9999.9,M,   -16.4, ,    -4.1, ,     8.2, , -9999.9,M
 1914,   -15.4, , -9999.9,M, -9999.9,M,    -1.2, , -9999.9,M,     6.5, ,    10.1, ,     9.2, , -9999.9,M,     1.4, ,    -4.9, ,   -13.9, , -9999.9,M, -9999.9,M, -9999.9,M,     8.6, , -9999.9,M
 1915,   -12.3, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M,   -11.2, , -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M, -9999.9,M
 1916,   -29.3, ,   -13.3, ,    -8.6, ,    -1.7, ,     1.0, ,     6.1, ,     9.7, ,     7.9, ,     3.3, ,    -1.4, ,    -7.7, ,   -19.3, ,    -4.4, ,   -17.9, ,    -3.1, ,     7.9, ,    -1.9, 
 1917,   -19.5, ,   -19.8, ,   -11.6, ,    -3.3, ,     2.1, ,     6.1, ,     9.7, ,     8.2, ,     4.4, ,    -3.0, ,    -2.0, ,   -22.4, ,    -4.3, ,   -19.5, ,    -4.3, ,     8.0, ,    -0.2, 
 1918,   -17.6, ,   -16.9, ,    -8.4, ,    -2.7, ,     1.5, ,     7.8, ,     9.0, ,     7.4, ,     3.0, ,    -2.4, ,    -7.3, ,   -12.2, ,    -3.2, ,   -19.0, ,    -3.2, ,     8.1, ,    -2.2, 
 1919,    -9.5, ,   -18.0, ,   -15.2, ,     0.7, ,     3.8, ,     6.2, ,     9.0, ,     9.5, ,     4.2, ,    -7.7, ,   -14.8, ,   -15.5, ,    -3.9, ,   -13.2, ,    -3.6, ,     8.2, ,    -6.1, 
 1920,   -20.1, ,   -13.1, ,   -11.8, ,    -4.8, ,     1.7, ,     6.5, ,    10.8, ,     8.2, ,     2.3, ,    -2.3, ,    -8.4, ,   -15.0, ,    -3.8, ,   -16.2, ,    -5.0, ,     8.5, ,    -2.8, 
