"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1959" "91.9" "87.7" "95.2" "33.5" "30.6" "24.5" "107.8" "44.6" "58.0" "261.5" "324.5" "126.6" "1286.3" "239.2" "159.2" "176.9" "643.9" NA
"1960" "133.7" "NA" "NA" "87.8" "8.4" "NA" "60.5" "54.8" "47.6" "86.5" "60.3" "NA" "NA" "NA" "NA" "NA" "194.4" NA
"1961" "48.9" "67.6" "NA" "NA" "141.5" "98.5" "35.8" "21.9" "53.2" "181.9" "183.1" "116.8" "NA" "NA" "NA" "156.2" "418.2" NA
"1962" "169.1" "NA" "21.5" "156.9" "113.2" "69.4" "85.0" "NA" "172.5" "67.3" "259.8" "120.0" "NA" "NA" "291.6" "NA" "499.6" NA
"1963" "NA" "153.2" "70.2" "106.4" "154.0" "82.4" "41.4" "91.5" "98.9" "116.9" "213.7" "80.1" "NA" "NA" "330.5" "215.2" "429.6" NA
"1964" "111.0" "127.3" "76.1" "144.3" "40.7" "83.8" "84.5" "178.6" "69.8" "107.0" "99.0" "200.7" "1322.9" "318.4" "261.2" "347.0" "275.7" NA
"1965" "48.9" "96.8" "33.3" "97.5" "25.4" "63.0" "22.4" "97.3" "27.5" "90.1" "105.3" "120.4" "827.7" "346.4" "156.2" "182.6" "222.9" NA
"1966" "89.2" "89.8" "86.0" "25.3" "125.9" "75.9" "57.1" "67.5" "131.9" "134.7" "99.0" "94.8" "1077.1" "299.4" "237.2" "200.6" "365.6" NA
"1967" "101.2" "116.5" "106.5" "67.5" "112.3" "77.4" "136.2" "69.0" "136.1" "135.1" "168.1" "307.3" "1533.1" "312.5" "286.2" "282.6" "439.2" NA
"1968" "98.8" "80.2" "114.7" "66.4" "96.2" "263.4" "14.3" "78.4" "37.2" "121.9" "165.3" "155.0" "1291.8" "486.3" "277.3" "356.1" "324.4" NA
"1969" "86.8" "63.5" "68.4" "131.3" "109.0" "47.6" "85.2" "35.8" "97.7" "77.1" "164.9" "172.3" "1139.6" "305.4" "308.7" "168.6" "339.7" NA
"1970" "35.0" "113.2" "109.6" "119.3" "84.3" "62.5" "28.3" "170.5" "71.6" "84.9" "130.3" "118.0" "1127.5" "320.5" "313.2" "261.3" "286.8" NA
"1971" "128.2" "127.0" "102.1" "61.0" "130.6" "25.8" "124.5" "110.5" "66.7" "59.0" "149.8" "121.7" "1206.7" "373.1" "293.7" "260.7" "275.4" NA
"1972" "132.6" "119.3" "161.6" "114.6" "170.2" "128.8" "33.9" "62.7" "111.7" "128.4" "223.4" "146.3" "1533.5" "373.6" "446.4" "225.4" "463.5" NA
"1973" "69.2" "135.1" "123.7" "143.8" "97.3" "180.8" "221.4" "129.5" "73.6" "86.9" "74.4" "226.0" "1561.5" "350.6" "364.8" "531.6" "234.8" NA
"1974" "121.9" "121.6" "78.8" "112.0" "122.2" "106.4" "43.4" "115.7" "96.3" "87.4" "105.1" "90.7" "1201.3" "469.5" "312.9" "265.4" "288.8" NA
"1975" "187.8" "97.4" "103.4" "72.7" "38.1" "51.4" "68.6" "41.6" "111.6" "119.0" "171.7" "189.7" "1253.1" "375.9" "214.2" "161.6" "402.3" NA
"1976" "170.3" "146.5" "68.6" "83.1" "137.8" "44.9" "140.9" "68.9" "114.7" "146.8" "55.4" "156.9" "1334.7" "506.5" "289.5" "254.7" "316.9" NA
"1977" "155.6" "109.3" "86.3" "104.8" "72.0" "143.0" "196.3" "77.2" "172.3" "185.5" "96.6" "166.7" "1565.6" "421.7" "263.1" "416.6" "454.4" NA
"1978" "232.7" "18.5" "96.3" "109.6" "51.6" "85.8" "22.1" "32.0" "99.9" "120.3" "49.8" "103.6" "1022.2" "417.9" "257.5" "139.9" "270.0" NA
"1979" "211.6" "151.9" "163.0" "131.8" "174.8" "46.4" "88.5" "152.4" "75.1" "112.7" "149.5" "89.8" "1547.4" "467.1" "469.6" "287.3" "337.3" NA
"1980" "68.5" "56.3" "170.5" "72.8" "46.8" "98.0" "86.0" "34.0" "85.3" "107.2" "177.9" "185.1" "1188.4" "214.6" "290.1" "218.0" "370.4" NA
"1981" "117.6" "75.2" "100.1" "146.5" "NA" "93.2" "140.4" "17.0" "165.3" "143.4" "98.8" "214.2" "NA" "377.9" "NA" "250.6" "407.5" NA
"1982" "170.7" "80.2" "115.9" "147.7" "18.3" "127.9" "113.7" "70.7" "75.2" "25.9" "90.5" "124.9" "1161.4" "465.0" "281.8" "312.3" "191.5" NA
"1983" "110.3" "124.2" "114.7" "136.5" "171.7" "46.5" "153.3" "151.6" "44.8" "99.2" "106.7" "114.0" "1373.5" "359.4" "422.9" "351.4" "250.7" NA
"1984" "NA" "153.5" "114.9" "136.1" "97.2" "136.4" "78.5" "25.4" "78.9" "58.1" "53.8" "132.6" "NA" "NA" "348.1" "240.3" "190.8" NA
"1985" "68.8" "79.1" "127.1" "82.2" "176.0" "166.2" "50.4" "102.3" "25.2" "49.2" "127.7" "124.2" "1178.5" "280.6" "385.3" "318.9" "202.1" NA
"1986" "130.8" "107.5" "138.5" "104.9" "92.1" "101.0" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "362.5" "335.6" "NA" "NA" NA
"1987" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1988" "106.9" "133.2" "46.2" "108.6" "54.4" "63.9" "145.5" "64.3" "77.6" "120.0" "178.1" "100.9" "1199.6" "NA" "209.1" "273.7" "375.7" NA
"1989" "80.1" "157.7" "118.2" "101.2" "149.3" "119.3" "42.6" "73.6" "157.3" "87.6" "197.5" "98.7" "1383.1" "338.7" "368.7" "235.6" "442.3" NA
"1990" "106.8" "81.1" "55.6" "132.9" "232.5" "69.6" "100.1" "16.0" "66.8" "85.5" "115.7" "181.4" "1243.9" "286.5" "421.1" "185.7" "267.9" NA
"1991" "111.7" "70.6" "158.4" "104.5" "55.9" "40.7" "87.6" "100.1" "155.4" "128.4" "138.2" "102.2" "1253.7" "363.7" "318.8" "228.4" "422.0" NA
"1992" "81.5" "146.8" "78.6" "109.0" "60.0" "89.7" "74.7" "55.2" "32.4" "94.1" "113.3" "110.2" "1045.6" "330.5" "247.6" "219.5" "239.9" NA
"1993" "120.1" "85.8" "124.2" "125.0" "73.4" "92.0" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "316.1" "322.7" "NA" "NA" NA
"1994" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1995" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1996" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1997" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1998" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1999" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2000" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2001" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2002" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2003" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2004" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2005" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2006" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2007" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2008" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2012" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2013" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2014" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2015" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
