"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1949" "22.6" "82.3" "18.0" "24.7" "41.0" "23.6" "33.1" "39.8" "24.9" "31.1" "41.8" "83.2" "466.1" "168.5" "83.6" "96.5" "97.8" NA
"1950" "45.2" "46.0" "15.4" "45.6" "9.4" "31.7" "24.0" "38.2" "29.2" "98.8" "44.1" "67.0" "494.5" "174.3" "70.5" "93.8" "172.1" NA
"1951" "55.5" "65.5" "43.7" "19.5" "57.4" "19.3" "31.2" "52.1" "47.1" "100.0" "56.3" "64.6" "612.1" "188.0" "120.6" "102.6" "203.3" NA
"1952" "54.3" "10.2" "4.1" "62.1" "56.7" "76.4" "25.7" "25.7" "14.6" "7.3" "11.1" "40.8" "389.0" "129.1" "122.9" "127.8" "33.0" NA
"1953" "72.1" "32.0" "46.2" "40.1" "54.3" "94.5" "48.3" "62.8" "53.7" "36.5" "57.5" "55.4" "653.5" "145.0" "140.6" "205.6" "147.7" NA
"1954" "119.2" "27.5" "17.5" "32.7" "91.5" "68.2" "51.5" "98.9" "36.6" "10.8" "64.9" "38.3" "657.7" "202.1" "141.8" "218.6" "112.3" NA
"1955" "44.3" "16.4" "28.4" "49.2" "81.9" "88.7" "90.2" "4.0" "34.9" "101.0" "55.7" "62.5" "657.3" "99.1" "159.5" "182.8" "191.7" NA
"1956" "78.1" "27.5" "46.3" "18.4" "50.3" "99.4" "16.1" "41.4" "43.6" "39.1" "NA" "40.8" "NA" "168.2" "115.0" "156.9" "NA" NA
"1957" "74.0" "49.4" "42.2" "13.1" "29.9" "48.1" "71.5" "57.6" "13.8" "86.8" "26.4" "39.2" "552.0" "164.2" "85.2" "177.2" "126.9" NA
"1958" "94.3" "81.4" "38.6" "35.5" "66.8" "108.3" "3.4" "16.0" "69.9" "56.5" "83.9" "71.1" "725.7" "214.9" "140.9" "127.6" "210.3" NA
"1959" "81.8" "54.2" "48.4" "16.6" "71.4" "66.8" "26.5" "64.5" "119.7" "60.8" "76.8" "39.0" "726.5" "207.1" "136.3" "157.8" "257.3" NA
"1960" "63.5" "55.3" "29.9" "37.2" "112.1" "33.4" "4.5" "41.9" "47.7" "57.6" "76.8" "48.5" "608.6" "157.8" "179.3" "79.8" "182.2" NA
"1961" "26.8" "118.7" "35.0" "37.5" "80.7" "70.7" "52.8" "53.6" "23.1" "72.0" "34.1" "60.3" "665.3" "194.0" "153.2" "177.2" "129.1" NA
"1962" "46.2" "31.8" "56.2" "67.3" "88.7" "84.2" "51.5" "110.3" "41.7" "37.2" "63.4" "60.6" "739.2" "138.3" "212.3" "246.0" "142.3" NA
"1963" "54.1" "24.8" "54.6" "55.7" "38.2" "73.1" "68.3" "37.2" "55.0" "44.7" "90.3" "67.0" "663.0" "139.5" "148.5" "178.6" "190.0" NA
"1964" "NA" "17.1" "35.8" "28.0" "34.1" "97.9" "117.4" "101.8" "59.2" "9.3" "90.8" "60.3" "NA" "NA" "97.9" "317.1" "159.3" NA
"1965" "74.3" "42.2" "3.2" "11.1" "34.1" "28.8" "25.3" "75.5" "44.3" "19.5" "53.0" "86.5" "497.9" "176.9" "48.3" "129.6" "116.8" NA
"1966" "76.5" "19.4" "54.5" "24.4" "52.2" "84.4" "49.6" "57.7" "23.3" "44.1" "44.9" "70.1" "601.0" "182.3" "131.0" "191.7" "112.3" NA
"1967" "65.6" "12.3" "24.5" "27.5" "36.3" "36.4" "28.4" "5.9" "45.4" "111.1" "24.6" "50.8" "468.6" "147.9" "88.3" "70.6" "181.1" NA
"1968" "60.4" "42.1" "46.0" "31.6" "69.4" "76.9" "52.8" "105.8" "50.9" "62.4" "25.1" "110.8" "734.0" "153.2" "146.9" "235.5" "138.3" NA
"1969" "70.2" "37.6" "11.2" "56.1" "56.3" "53.4" "31.0" "3.5" "112.6" "61.5" "48.2" "46.4" "588.0" "218.6" "123.7" "87.9" "222.3" NA
"1970" "63.5" "8.8" "30.5" "14.6" "30.1" "80.9" "35.9" "10.6" "67.6" "31.4" "55.6" "66.2" "495.7" "118.6" "75.2" "127.4" "154.7" NA
"1971" "85.8" "43.4" "40.1" "44.2" "73.5" "76.8" "30.7" "23.1" "41.2" "40.2" "50.4" "118.9" "668.4" "195.4" "157.9" "130.6" "131.8" NA
"1972" "67.7" "29.6" "73.8" "41.2" "55.4" "73.2" "65.1" "30.4" "71.9" "18.7" "48.7" "108.2" "684.0" "216.3" "170.5" "168.7" "139.2" NA
"1973" "32.7" "30.0" "40.9" "17.2" "51.7" "39.7" "7.0" "20.4" "60.2" "98.8" "97.7" "84.5" "580.7" "170.8" "109.8" "67.1" "256.8" NA
"1974" "57.1" "45.4" "43.6" "56.6" "57.1" "18.7" "80.9" "56.3" "8.2" "15.8" "96.5" "75.0" "611.3" "187.1" "157.3" "155.9" "120.6" NA
"1975" "79.4" "50.7" "25.7" "20.5" "33.4" "66.9" "63.1" "94.6" "7.9" "92.9" "52.8" "75.6" "663.4" "205.1" "79.5" "224.6" "153.6" NA
"1976" "70.9" "29.3" "54.1" "35.6" "76.4" "56.6" "31.5" "155.1" "35.0" "58.6" "21.5" "44.7" "669.4" "175.8" "166.1" "243.2" "115.2" NA
"1977" "45.4" "43.9" "27.2" "23.0" "58.0" "62.9" "50.7" "76.4" "51.2" "31.1" "56.8" "84.9" "611.4" "134.1" "108.2" "189.9" "139.1" NA
"1978" "48.1" "36.4" "61.8" "94.5" "61.4" "61.7" "47.5" "109.7" "65.0" "19.6" "41.0" "47.3" "694.1" "169.5" "217.7" "219.0" "125.6" NA
"1979" "44.8" "57.8" "23.8" "53.5" "41.4" "46.6" "59.4" "39.7" "38.4" "54.1" "21.4" "53.0" "534.0" "150.0" "118.7" "145.7" "113.9" NA
"1980" "43.2" "67.6" "40.7" "69.4" "89.4" "77.6" "71.5" "52.6" "46.4" "32.5" "75.5" "96.5" "762.8" "163.8" "199.5" "201.7" "154.3" NA
"1981" "21.5" "50.0" "47.6" "62.6" "96.3" "159.2" "121.8" "34.6" "88.9" "85.5" "52.4" "59.7" "880.1" "168.0" "206.5" "315.6" "226.8" NA
"1982" "121.2" "61.2" "41.8" "43.1" "28.4" "53.0" "159.2" "113.5" "104.9" "65.4" "60.0" "55.9" "907.5" "242.0" "113.3" "325.7" "230.3" NA
"1983" "97.6" "68.1" "64.2" "71.7" "40.2" "84.4" "111.7" "56.3" "52.2" "63.6" "127.9" "51.7" "889.8" "221.7" "176.2" "252.4" "243.8" NA
"1984" "69.0" "32.8" "63.5" "59.6" "94.6" "87.7" "4.1" "57.6" "61.1" "47.5" "97.8" "34.6" "709.9" "153.5" "217.7" "149.4" "206.4" NA
"1985" "9.3" "43.6" "23.6" "47.6" "59.2" "76.1" "14.3" "50.8" "133.4" "106.6" "63.4" "35.2" "663.1" "87.6" "130.4" "141.2" "303.4" NA
"1986" "52.1" "34.0" "49.4" "92.5" "79.6" "86.3" "106.3" "17.5" "69.0" "43.9" "66.9" "40.8" "738.3" "121.3" "221.5" "210.2" "179.7" NA
"1987" "43.7" "9.2" "79.8" "44.1" "68.2" "84.6" "116.1" "18.9" "25.8" "10.8" "45.3" "89.4" "635.9" "93.8" "192.0" "219.7" "81.9" NA
"1988" "39.8" "47.8" "59.8" "88.5" "87.0" "75.9" "77.2" "26.6" "94.1" "52.4" "92.3" "51.4" "792.7" "176.9" "235.3" "179.6" "238.8" NA
"1989" "48.3" "14.3" "59.3" "35.7" "85.0" "111.6" "18.3" "115.0" "17.9" "54.0" "85.9" "56.7" "702.0" "114.0" "180.1" "244.9" "157.8" NA
"1990" "61.0" "49.5" "29.1" "63.3" "114.2" "119.5" "45.0" "64.6" "7.2" "87.1" "135.7" "103.2" "879.4" "167.1" "206.7" "229.1" "230.0" NA
"1991" "55.4" "43.0" "60.8" "47.9" "62.2" "63.0" "47.0" "41.2" "11.3" "19.3" "77.4" "37.9" "566.4" "201.6" "170.9" "151.3" "107.9" NA
"1992" "96.5" "58.4" "24.4" "94.4" "55.9" "57.0" "63.9" "41.7" "68.6" "56.4" "83.7" "62.7" "763.7" "192.8" "174.7" "162.6" "208.7" NA
"1993" "73.6" "7.7" "56.6" "83.7" "89.2" "117.6" "107.8" "41.1" "35.0" "55.7" "48.3" "63.7" "780.0" "144.0" "229.4" "266.6" "139.1" NA
"1994" "39.6" "70.0" "34.3" "77.8" "57.8" "93.4" "24.8" "52.3" "39.1" "67.5" "63.4" "73.0" "693.0" "173.2" "170.0" "170.5" "169.9" NA
"1995" "72.7" "28.9" "90.8" "39.1" "14.7" "71.8" "69.7" "76.2" "29.5" "71.2" "143.1" "82.0" "789.7" "174.6" "144.7" "217.7" "243.8" NA
"1996" "65.8" "63.6" "47.9" "71.1" "150.7" "52.8" "61.2" "24.5" "79.1" "104.1" "98.0" "72.2" "891.0" "211.4" "269.7" "138.5" "281.1" NA
"1997" "75.5" "31.9" "66.4" "59.5" "78.0" "139.7" "160.3" "42.6" "133.5" "74.3" "46.6" "46.4" "954.7" "179.6" "203.9" "342.5" "254.5" NA
"1998" "84.0" "47.1" "66.5" "65.1" "75.2" "82.3" "94.8" "21.1" "31.7" "116.7" "102.3" "107.9" "894.7" "177.5" "206.8" "198.3" "250.6" NA
"1999" "91.0" "71.0" "69.7" "66.1" "58.0" "90.1" "45.5" "119.3" "29.3" "87.4" "112.1" "91.5" "931.0" "270.0" "193.8" "254.9" "228.7" NA
"2000" "66.9" "65.1" "97.5" "102.3" "96.9" "70.2" "50.9" "32.1" "86.6" "48.4" "44.5" "59.7" "821.1" "223.6" "296.7" "153.2" "179.5" NA
"2001" "26.6" "15.8" "57.8" "62.7" "57.8" "116.3" "68.7" "33.0" "24.0" "73.5" "60.2" "77.0" "673.4" "102.0" "178.3" "218.0" "157.8" NA
"2002" "71.6" "57.0" "56.9" "43.3" "118.5" "68.5" "39.3" "9.8" "32.2" "5.0" "64.6" "84.4" "651.1" "205.6" "218.7" "117.6" "101.8" NA
"2003" "64.4" "26.6" "94.5" "85.9" "93.2" "77.5" "4.3" "5.0" "51.1" "123.6" "71.2" "47.8" "745.1" "175.3" "273.7" "86.9" "245.9" NA
"2004" "95.8" "36.8" "57.8" "36.1" "121.6" "126.5" "37.1" "143.1" "126.2" "66.5" "79.7" "102.8" "1029.9" "180.3" "215.5" "306.7" "272.3" NA
"2005" "57.2" "5.1" "61.4" "58.0" "94.1" "162.7" "93.5" "26.5" "67.9" "91.2" "69.2" "67.4" "854.2" "165.1" "213.4" "282.8" "228.3" NA
"2006" "123.4" "53.8" "52.5" "83.5" "97.6" "119.0" "64.2" "27.3" "28.6" "65.8" "112.6" "66.5" "894.7" "244.5" "233.6" "210.4" "207.0" NA
"2007" "69.1" "52.4" "117.3" "53.1" "32.5" "NA" "12.0" "24.9" "62.0" "82.7" "51.3" "92.7" "NA" "188.1" "203.0" "NA" "196.0" NA
"2008" "44.3" "40.7" "38.4" "54.3" "50.8" "69.8" "46.0" "NA" "NA" "NA" "NA" "NA" "NA" "177.7" "143.6" "NA" "NA" NA
"2009" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2010" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2011" "NA" "NA" "89.4" "66.7" "102.3" "93.1" "152.7" "8.0" "29.8" "84.0" "90.3" "48.2" "NA" "NA" "258.4" "253.7" "204.0" NA
"2012" "54.5" "77.8" "124.1" "109.5" "NA" "258.7" "86.0" "10.0" "18.7" "115.7" "114.8" "73.4" "NA" "180.4" "NA" "354.8" "249.2" NA
"2013" "71.1" "36.5" "74.8" "49.7" "141.0" "122.0" "35.1" "61.9" "102.5" "29.1" "206.3" "87.9" "1017.9" "181.0" "265.4" "219.0" "337.9" NA
"2014" "NA" "47.5" "74.4" "73.3" "109.4" "116.5" "24.9" "35.5" "83.9" "101.5" "108.9" "66.2" "NA" "NA" "257.1" "176.9" "294.3" NA
"2015" "69.2" "52.6" "100.8" "32.4" "95.2" "72.2" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "188.0" "228.4" "NA" "NA" NA
"2016" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"2017" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
