"Year" "Jan" "Feb" "Mar" "Apr" "May" "Jun" "Jul" "Aug" "Sep" "Oct" "Nov" "Dec" "Annual" "Winter" "Spring" "Summer" "Autumn" "NA."
"1914" "58.1" "56.5" "40.3" "103.4" "37.6" "45.0" "67.1" "43.5" "50.3" "42.1" "51.8" "36.0" "631.6" "NA" "181.3" "155.5" "144.2" NA
"1915" "31.7" "32.3" "19.5" "55.0" "57.5" "72.8" "32.4" "97.0" "146.7" "57.9" "88.0" "49.9" "740.7" "100.0" "132.0" "202.1" "292.6" NA
"1916" "72.5" "9.8" "43.3" "60.1" "27.2" "119.5" "31.9" "93.6" "96.8" "128.6" "68.6" "63.0" "814.8" "132.2" "130.7" "245.0" "293.9" NA
"1917" "30.4" "52.7" "126.8" "52.3" "79.6" "90.9" "69.9" "55.3" "45.4" "72.5" "24.9" "121.6" "822.3" "146.1" "258.7" "216.2" "142.8" NA
"1918" "33.3" "95.9" "38.9" "25.5" "97.1" "42.0" "119.5" "64.5" "133.4" "104.1" "92.7" "76.2" "923.0" "250.8" "161.5" "226.0" "330.2" NA
"1919" "66.9" "50.2" "43.4" "109.3" "87.6" "35.7" "34.6" "71.8" "128.5" "90.5" "83.1" "43.8" "845.3" "193.3" "240.3" "142.2" "302.1" NA
"1920" "30.1" "33.0" "83.3" "84.8" "16.2" "42.0" "100.1" "62.1" "56.2" "15.7" "26.9" "78.6" "629.0" "106.9" "184.2" "204.3" "98.8" NA
"1921" "27.2" "39.8" "94.2" "69.0" "12.6" "101.1" "117.7" "64.4" "153.6" "64.6" "58.6" "125.3" "928.2" "145.6" "175.7" "283.3" "276.9" NA
"1922" "60.5" "55.2" "46.6" "139.5" "52.9" "25.5" "125.4" "66.8" "39.3" "97.8" "66.1" "49.6" "825.1" "240.9" "239.0" "217.7" "203.1" NA
"1923" "20.7" "37.8" "56.8" "53.4" "41.3" "107.8" "52.3" "86.6" "66.8" "18.4" "31.0" "68.4" "641.4" "108.2" "151.5" "246.7" "116.2" NA
"1924" "65.3" "30.4" "22.3" "17.0" "17.8" "41.1" "55.4" "91.4" "24.6" "2.8" "44.7" "45.4" "458.2" "164.1" "57.1" "188.0" "72.1" NA
"1925" "40.3" "61.4" "37.0" "32.4" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "147.1" "NA" "NA" "NA" NA
"1926" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "22.9" "NA" "NA" "NA" "NA" "NA" NA
"1927" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" "NA" NA
"1928" "64.6" "17.1" "9.9" "35.8" "111.5" "93.9" "114.2" "111.4" "179.0" "167.2" "26.7" "13.9" "945.2" "NA" "157.2" "319.6" "372.9" NA
"1929" "47.8" "23.9" "58.7" "104.6" "49.2" "80.3" "80.1" "31.3" "96.6" "18.9" "23.6" "38.2" "653.1" "85.6" "212.5" "191.6" "139.1" NA
"1930" "28.2" "23.3" "24.5" "60.0" "82.7" "206.6" "69.1" "20.3" "74.3" "25.8" "40.8" "31.3" "686.9" "89.6" "167.2" "296.0" "140.9" NA
"1931" "56.5" "19.6" "50.5" "69.2" "81.4" "28.8" "47.2" "44.0" "185.0" "60.9" "120.4" "30.1" "793.5" "107.5" "201.1" "120.0" "366.2" NA
"1932" "60.4" "86.0" "49.1" "58.9" "33.8" "34.6" "86.1" "138.3" "46.4" "171.9" "46.0" "47.7" "859.4" "176.5" "141.9" "259.1" "264.4" NA
"1933" "61.2" "49.1" "60.6" "66.9" "74.4" "53.2" "122.9" "66.8" "73.6" "98.9" "71.7" "50.2" "849.5" "158.0" "201.9" "242.9" "244.2" NA
"1934" "69.7" "18.9" "38.0" "82.0" "50.0" "77.5" "74.4" "32.3" "116.0" "51.4" "115.2" "57.9" "783.3" "138.9" "170.0" "184.2" "282.6" NA
"1935" "78.2" "10.6" "53.8" "31.3" "28.3" "84.3" "90.3" "49.5" "86.3" "76.1" "103.6" "34.1" "726.3" "146.7" "113.3" "224.1" "266.0" NA
"1936" "83.4" "73.3" "103.4" "30.2" "101.6" "99.6" "71.9" "32.2" "66.8" "107.4" "64.7" "57.0" "891.5" "190.8" "235.2" "203.7" "238.9" NA
"1937" "88.1" "39.0" "32.4" "70.2" "28.0" "26.9" "215.0" "78.3" "116.7" "93.1" "89.1" "58.1" "934.9" "184.0" "130.5" "320.2" "299.0" NA
"1938" "96.0" "84.9" "126.6" "93.0" "65.8" "66.2" "26.6" "99.5" "87.1" "38.5" "102.8" "86.6" "973.5" "239.0" "285.4" "192.3" "228.3" NA
"1939" "47.5" "73.5" "92.7" "70.7" "102.5" "116.8" "31.2" "98.8" "100.3" "107.8" "30.9" "60.5" "933.1" "207.6" "265.9" "246.8" "239.0" NA
"1940" "53.0" "15.2" "44.0" "39.9" "103.1" "91.3" "78.9" "75.9" "83.1" "40.5" "119.9" "42.2" "786.9" "128.6" "187.0" "246.1" "243.5" NA
"1941" "71.6" "55.5" "13.3" "64.8" "65.5" "96.2" "135.2" "106.7" "111.3" "101.9" "97.8" "78.5" "998.5" "169.2" "143.7" "338.1" "311.1" NA
"1942" "62.2" "46.8" "101.6" "27.8" "62.2" "42.7" "80.5" "48.3" "134.6" "70.5" "54.3" "79.6" "811.1" "187.6" "191.6" "171.5" "259.4" NA
"1943" "34.1" "33.5" "75.5" "40.0" "44.9" "188.7" "57.2" "94.5" "159.5" "42.0" "67.3" "46.7" "883.9" "147.1" "160.4" "340.4" "268.9" NA
"1944" "39.8" "53.1" "122.5" "58.5" "33.3" "93.7" "84.2" "67.9" "137.8" "45.4" "95.6" "53.7" "885.5" "139.6" "214.3" "245.8" "278.7" NA
"1945" "76.6" "95.0" "35.0" "68.4" "141.3" "41.8" "120.5" "50.2" "91.6" "100.5" "94.7" "77.9" "993.5" "225.3" "244.7" "212.5" "286.8" NA
"1946" "94.5" "74.3" "37.8" "64.2" "102.7" "36.3" "47.8" "87.9" "78.5" "57.4" "106.8" "83.7" "871.8" "246.7" "204.7" "172.0" "242.7" NA
"1947" "56.4" "72.3" "91.7" "110.1" "83.8" "128.1" "86.5" "34.0" "115.2" "31.0" "58.3" "87.0" "954.5" "212.3" "285.7" "248.6" "204.5" NA
"1948" "42.1" "16.4" "38.3" "80.7" "74.6" "67.6" "144.0" "49.6" "17.1" "71.7" "109.8" "56.8" "768.7" "145.5" "193.7" "261.2" "198.6" NA
"1949" "97.7" "87.8" "98.2" "21.7" "77.9" "94.3" "77.4" "39.1" "98.4" "50.7" "89.7" "65.7" "898.6" "242.3" "197.9" "210.8" "238.7" NA
"1950" "114.3" "68.6" "52.8" "77.0" "86.5" "66.8" "77.4" "80.5" "26.5" "66.1" "119.1" "55.7" "891.4" "248.6" "216.4" "224.7" "211.8" NA
"1951" "57.0" "87.8" "96.9" "69.8" "52.4" "127.0" "44.9" "117.3" "109.1" "177.1" "75.4" "52.6" "1067.2" "200.5" "219.0" "289.1" "361.5" NA
"1952" "97.4" "39.4" "95.8" "51.8" "62.8" "63.3" "117.3" "145.8" "46.3" "40.5" "104.0" "48.0" "912.5" "189.5" "210.4" "326.4" "190.8" NA
"1953" "133.3" "81.8" "127.5" "78.1" "37.9" "79.7" "137.0" "62.0" "91.8" "28.4" "60.4" "84.9" "1002.9" "263.0" "243.5" "278.7" "180.6" NA
"1954" "134.5" "83.8" "77.2" "53.3" "71.8" "145.2" "112.3" "90.4" "142.0" "178.7" "32.2" "49.1" "1170.7" "303.3" "202.4" "347.9" "353.0" NA
"1955" "53.6" "20.3" "45.5" "40.8" "109.9" "31.2" "27.2" "81.2" "53.0" "103.6" "121.0" "61.1" "748.3" "122.9" "196.2" "139.6" "277.6" NA
"1956" "29.1" "33.3" "53.5" "33.1" "67.5" "80.5" "220.0" "91.6" "113.3" "28.9" "49.6" "54.2" "854.5" "123.4" "154.1" "392.0" "191.8" NA
"1957" "35.1" "37.8" "7.2" "NA" "32.7" "201.2" "86.9" "37.2" "76.3" "54.8" "84.2" "55.7" "NA" "127.2" "NA" "325.3" "215.4" NA
"1958" "52.0" "14.7" "20.4" "33.7" "51.8" "65.3" "61.1" "56.7" "97.1" "109.0" "35.6" "72.0" "669.3" "122.4" "105.9" "183.1" "241.6" NA
"1959" "86.4" "27.1" "53.8" "50.9" "50.0" "71.5" "76.1" "144.0" "111.4" "104.0" "94.9" "55.7" "925.8" "185.6" "154.7" "291.6" "310.2" NA
"1960" "60.8" "75.1" "31.9" "60.0" "151.4" "124.1" "96.4" "81.0" "112.8" "68.7" "43.2" "20.4" "925.7" "191.6" "243.2" "301.5" "224.7" NA
